"age","female","pathway","disease_type3","riskfactor","V1","V2","V3"
55,1,"direct","Cancer","dairy_tot",1192.98438181559,1205.20512346737,1370.28282610686
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",1219.85439007308,1353.6470417523,1259.84397460135
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2015.73122701649,1699.24843598647,1461.49022368125
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
25,0,"direct","DIAB","dairy_tot",0,0,0
25,0,"medBMI","DIAB","dairy_tot",0,0,0
25,0,"medSBP","DIAB","dairy_tot",0,0,0
35,0,"direct","DIAB","dairy_tot",0,0,0
35,0,"medBMI","DIAB","dairy_tot",0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0
45,0,"direct","DIAB","dairy_tot",0,0,0
45,0,"medBMI","DIAB","dairy_tot",0,0,0
45,0,"medSBP","DIAB","dairy_tot",0,0,0
55,0,"direct","DIAB","dairy_tot",0,0,0
55,0,"medBMI","DIAB","dairy_tot",0,0,0
55,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
25,0,"direct","All_HD","dairy_tot",0,0,0
25,0,"medBMI","All_HD","dairy_tot",0,0,0
25,0,"medSBP","All_HD","dairy_tot",0,0,0
35,0,"direct","All_HD","dairy_tot",0,0,0
35,0,"medBMI","All_HD","dairy_tot",0,0,0
35,0,"medSBP","All_HD","dairy_tot",0,0,0
45,0,"direct","All_HD","dairy_tot",0,0,0
45,0,"medBMI","All_HD","dairy_tot",0,0,0
45,0,"medSBP","All_HD","dairy_tot",0,0,0
55,0,"direct","All_HD","dairy_tot",0,0,0
55,0,"medBMI","All_HD","dairy_tot",0,0,0
55,0,"medSBP","All_HD","dairy_tot",0,0,0
65,0,"direct","All_HD","dairy_tot",0,0,0
65,0,"medBMI","All_HD","dairy_tot",0,0,0
65,0,"medSBP","All_HD","dairy_tot",0,0,0
75,0,"direct","All_HD","dairy_tot",0,0,0
75,0,"medBMI","All_HD","dairy_tot",0,0,0
75,0,"medSBP","All_HD","dairy_tot",0,0,0
25,1,"direct","All_HD","dairy_tot",0,0,0
25,1,"medBMI","All_HD","dairy_tot",0,0,0
25,1,"medSBP","All_HD","dairy_tot",0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0
35,1,"medSBP","All_HD","dairy_tot",0,0,0
45,1,"direct","All_HD","dairy_tot",0,0,0
45,1,"medBMI","All_HD","dairy_tot",0,0,0
45,1,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"direct","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
25,0,"direct","All_STK","dairy_tot",0,0,0
25,0,"medBMI","All_STK","dairy_tot",0,0,0
25,0,"medSBP","All_STK","dairy_tot",0,0,0
35,0,"direct","All_STK","dairy_tot",0,0,0
35,0,"medBMI","All_STK","dairy_tot",0,0,0
35,0,"medSBP","All_STK","dairy_tot",0,0,0
45,0,"direct","All_STK","dairy_tot",0,0,0
45,0,"medBMI","All_STK","dairy_tot",0,0,0
45,0,"medSBP","All_STK","dairy_tot",0,0,0
55,0,"direct","All_STK","dairy_tot",0,0,0
55,0,"medBMI","All_STK","dairy_tot",0,0,0
55,0,"medSBP","All_STK","dairy_tot",0,0,0
65,0,"direct","All_STK","dairy_tot",0,0,0
65,0,"medBMI","All_STK","dairy_tot",0,0,0
65,0,"medSBP","All_STK","dairy_tot",0,0,0
75,0,"direct","All_STK","dairy_tot",0,0,0
75,0,"medBMI","All_STK","dairy_tot",0,0,0
75,0,"medSBP","All_STK","dairy_tot",0,0,0
25,1,"direct","All_STK","dairy_tot",0,0,0
25,1,"medBMI","All_STK","dairy_tot",0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0
35,1,"direct","All_STK","dairy_tot",0,0,0
35,1,"medBMI","All_STK","dairy_tot",0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0
45,1,"direct","All_STK","dairy_tot",0,0,0
45,1,"medBMI","All_STK","dairy_tot",0,0,0
45,1,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"direct","All_STK","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","Other_CVD","leg_tot",31.9423611787978,28.3180378453647,28.4077136162245
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","Other_CVD","leg_tot",41.4606642322667,45.4108960585395,40.5438164274443
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","Other_CVD","leg_tot",74.2212593132343,79.1160357285409,58.0469728654465
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","Other_CVD","leg_tot",136.131389874478,129.370344005232,107.503672427138
55,0,"medSBP","Other_CVD","leg_tot",0,0,0
65,0,"direct","Other_CVD","leg_tot",0,0,0
65,0,"medBMI","Other_CVD","leg_tot",182.834833214555,147.990568675826,125.578182415954
65,0,"medSBP","Other_CVD","leg_tot",0,0,0
75,0,"direct","Other_CVD","leg_tot",0,0,0
75,0,"medBMI","Other_CVD","leg_tot",294.152218070314,323.938627372293,361.86417283812
75,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Other_CVD","leg_tot",22.2196081581882,22.2731432715713,15.8316029569394
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Other_CVD","leg_tot",26.5246295034031,26.6724298016804,22.4111491102111
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Other_CVD","leg_tot",42.6894013229603,38.5829519331425,40.4991265689027
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","Other_CVD","leg_tot",88.4975490846354,79.8763845058652,65.1322760672978
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","Other_CVD","leg_tot",110.27622933075,119.468722111841,121.72727832534
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","Other_CVD","leg_tot",413.830226707231,570.48938604042,454.107499261632
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,0,"direct","Cancer","leg_tot",22.1822955128087,12.2227533749922,21.3869106926497
25,0,"medBMI","Cancer","leg_tot",17.9504933158762,17.9791899260005,17.4767303346177
25,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"direct","Cancer","leg_tot",42.9571143225589,68.1351540744124,36.0059067279613
35,0,"medBMI","Cancer","leg_tot",51.9987903984975,58.6368712120882,51.2559075990291
35,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"direct","Cancer","leg_tot",206.156562476907,246.351206998011,142.652589051847
45,0,"medBMI","Cancer","leg_tot",180.881095873161,201.225531661882,181.136352366927
45,0,"medSBP","Cancer","leg_tot",0,0,0
55,0,"direct","Cancer","leg_tot",359.141587501265,543.285391477852,392.959763007591
55,0,"medBMI","Cancer","leg_tot",479.740880810523,536.757001281395,670.459279181508
55,0,"medSBP","Cancer","leg_tot",0,0,0
65,0,"direct","Cancer","leg_tot",556.8296726427,661.093091081644,622.872867442368
65,0,"medBMI","Cancer","leg_tot",584.052375152481,529.404902923375,464.144376171974
65,0,"medSBP","Cancer","leg_tot",0,0,0
75,0,"direct","Cancer","leg_tot",339.608784666201,332.027286992197,304.625209695454
75,0,"medBMI","Cancer","leg_tot",400.799625985602,430.884668418846,357.899130996148
75,0,"medSBP","Cancer","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",15.3366529045883,14.4263859125371,16.9493874556685
25,1,"medBMI","Cancer","leg_tot",54.7068663738021,60.0893672360631,43.9201893792388
25,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",18.7501455359398,26.521189733685,32.3150357353578
35,1,"medBMI","Cancer","leg_tot",120.315067473562,137.2683985191,154.109183558936
35,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",91.1313813534054,57.0325498627513,99.2308928930884
45,1,"medBMI","Cancer","leg_tot",476.284322861598,483.522324243028,409.405521339573
45,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,"direct","Cancer","leg_tot",237.009200207145,164.321282333876,281.6829456598
55,1,"medBMI","Cancer","leg_tot",1190.57728814099,1089.25467296205,1256.62334893417
55,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,"direct","Cancer","leg_tot",215.854254772054,134.557665730974,224.715875088699
65,1,"medBMI","Cancer","leg_tot",1326.4683991415,955.356561312244,1286.49347394549
65,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,"direct","Cancer","leg_tot",204.994518806422,214.316497043048,199.831858415784
75,1,"medBMI","Cancer","leg_tot",808.183632198723,909.399513111715,714.307366523343
75,1,"medSBP","Cancer","leg_tot",0,0,0
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"medBMI","DIAB","leg_tot",25.3200085095647,31.7893375585212,26.9561234583907
25,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"medBMI","DIAB","leg_tot",102.723686471984,90.5514247930438,96.4583667320222
35,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"medBMI","DIAB","leg_tot",234.562596926553,244.371826043378,190.257699423936
45,0,"medSBP","DIAB","leg_tot",0,0,0
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"medBMI","DIAB","leg_tot",294.503790379208,261.379460318613,334.559375262467
55,0,"medSBP","DIAB","leg_tot",0,0,0
65,0,"direct","DIAB","leg_tot",0,0,0
65,0,"medBMI","DIAB","leg_tot",504.366372992987,656.857083808633,345.08646737331
65,0,"medSBP","DIAB","leg_tot",0,0,0
75,0,"direct","DIAB","leg_tot",0,0,0
75,0,"medBMI","DIAB","leg_tot",333.352865462081,390.07160945901,388.281013500791
75,0,"medSBP","DIAB","leg_tot",0,0,0
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"medBMI","DIAB","leg_tot",14.3620022898684,26.3020602480501,22.4781463975956
25,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"medBMI","DIAB","leg_tot",44.8207597215665,56.2386043015336,29.1833124652848
35,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"medBMI","DIAB","leg_tot",110.305653372701,127.086156176985,161.336937241736
45,1,"medSBP","DIAB","leg_tot",0,0,0
55,1,"direct","DIAB","leg_tot",0,0,0
55,1,"medBMI","DIAB","leg_tot",192.0480700645,233.686512819811,226.956723469896
55,1,"medSBP","DIAB","leg_tot",0,0,0
65,1,"direct","DIAB","leg_tot",0,0,0
65,1,"medBMI","DIAB","leg_tot",217.330596694391,259.707606397559,289.652043596458
65,1,"medSBP","DIAB","leg_tot",0,0,0
75,1,"direct","DIAB","leg_tot",0,0,0
75,1,"medBMI","DIAB","leg_tot",500.411630784493,367.569836159078,535.839611800647
75,1,"medSBP","DIAB","leg_tot",0,0,0
25,0,"direct","All_HD","leg_tot",25.1252040048136,30.4290462141481,25.1817013905092
25,0,"medBMI","All_HD","leg_tot",46.9983949663103,32.1342634875933,26.4545004255274
25,0,"medSBP","All_HD","leg_tot",0,0,0
35,0,"direct","All_HD","leg_tot",103.551116368255,136.721061658458,109.926016208368
35,0,"medBMI","All_HD","leg_tot",125.639009438117,136.825784668678,108.954305005364
35,0,"medSBP","All_HD","leg_tot",0,0,0
45,0,"direct","All_HD","leg_tot",396.9985917508,386.168650102592,425.994473352186
45,0,"medBMI","All_HD","leg_tot",500.008718194225,342.547034119664,368.449060316121
45,0,"medSBP","All_HD","leg_tot",0,0,0
55,0,"direct","All_HD","leg_tot",531.835545518625,775.024411137235,1138.96325994569
55,0,"medBMI","All_HD","leg_tot",1108.83246045522,783.961885739802,762.972106613519
55,0,"medSBP","All_HD","leg_tot",0,0,0
65,0,"direct","All_HD","leg_tot",824.619693034427,1711.06586969028,1130.5370794806
65,0,"medBMI","All_HD","leg_tot",1179.25872263849,1017.94708641601,1084.71723176286
65,0,"medSBP","All_HD","leg_tot",0,0,0
75,0,"direct","All_HD","leg_tot",1571.81401259242,573.503294047915,959.566901893721
75,0,"medBMI","All_HD","leg_tot",1519.96464726068,1629.36971672347,1253.10851752433
75,0,"medSBP","All_HD","leg_tot",0,0,0
25,1,"direct","All_HD","leg_tot",7.8248817135314,8.20501298844914,9.54078679260829
25,1,"medBMI","All_HD","leg_tot",12.9788856388546,14.3588167433016,14.287825128686
25,1,"medSBP","All_HD","leg_tot",0,0,0
35,1,"direct","All_HD","leg_tot",35.3889715238932,41.9695846491362,39.3242175369132
35,1,"medBMI","All_HD","leg_tot",54.4855861035261,45.2322631620166,32.7441077628261
35,1,"medSBP","All_HD","leg_tot",0,0,0
45,1,"direct","All_HD","leg_tot",115.718045318099,136.843674771527,105.144465970948
45,1,"medBMI","All_HD","leg_tot",96.1087239971765,131.998687236058,165.061750318665
45,1,"medSBP","All_HD","leg_tot",0,0,0
55,1,"direct","All_HD","leg_tot",384.090322863601,176.400205079558,304.279386376842
55,1,"medBMI","All_HD","leg_tot",238.132632117046,307.17263071435,364.700705961895
55,1,"medSBP","All_HD","leg_tot",0,0,0
65,1,"direct","All_HD","leg_tot",773.919704928177,355.547291611068,453.546283451976
65,1,"medBMI","All_HD","leg_tot",444.420801708688,478.279954348134,552.176707761866
65,1,"medSBP","All_HD","leg_tot",0,0,0
75,1,"direct","All_HD","leg_tot",1127.77561409001,809.016321786807,1046.50243938522
75,1,"medBMI","All_HD","leg_tot",1653.11054674152,1719.7216635511,1989.6079110915
75,1,"medSBP","All_HD","leg_tot",0,0,0
25,0,"direct","All_STK","leg_tot",32.513353857324,25.5407162097381,33.6539686574622
25,0,"medBMI","All_STK","leg_tot",8.56465828601799,8.45919770585418,8.27035426526785
25,0,"medSBP","All_STK","leg_tot",0,0,0
35,0,"direct","All_STK","leg_tot",79.3841522755721,88.1356265518532,83.6782639327469
35,0,"medBMI","All_STK","leg_tot",25.8083478173003,29.5271407787024,22.5323046980953
35,0,"medSBP","All_STK","leg_tot",0,0,0
45,0,"direct","All_STK","leg_tot",240.889333087806,315.350980983267,228.21994471777
45,0,"medBMI","All_STK","leg_tot",76.4036316364656,67.6212812870645,72.504908960984
45,0,"medSBP","All_STK","leg_tot",0,0,0
55,0,"direct","All_STK","leg_tot",503.745867363383,499.572987426367,524.022376462484
55,0,"medBMI","All_STK","leg_tot",138.560203893835,130.55508312983,136.214381788562
55,0,"medSBP","All_STK","leg_tot",0,0,0
65,0,"direct","All_STK","leg_tot",899.341422577522,838.644621353015,877.124174484448
65,0,"medBMI","All_STK","leg_tot",224.945596493493,218.478718999172,196.100753095954
65,0,"medSBP","All_STK","leg_tot",0,0,0
75,0,"direct","All_STK","leg_tot",1274.12429050674,1456.91264373497,1483.35217375043
75,0,"medBMI","All_STK","leg_tot",391.547143271177,370.334046218618,385.96747138665
75,0,"medSBP","All_STK","leg_tot",0,0,0
25,1,"direct","All_STK","leg_tot",24.2170595664196,23.6579570120777,29.3756805728122
25,1,"medBMI","All_STK","leg_tot",7.73244423467756,6.20720063212072,6.4382259079351
25,1,"medSBP","All_STK","leg_tot",0,0,0
35,1,"direct","All_STK","leg_tot",91.9135111170719,99.06970459474,93.6087006136718
35,1,"medBMI","All_STK","leg_tot",22.4919597797751,20.651851534052,23.5390329892986
35,1,"medSBP","All_STK","leg_tot",0,0,0
45,1,"direct","All_STK","leg_tot",202.448962701962,197.139148030734,247.338628799765
45,1,"medBMI","All_STK","leg_tot",46.7223516292439,44.0020931663659,50.4461877709739
45,1,"medSBP","All_STK","leg_tot",0,0,0
55,1,"direct","All_STK","leg_tot",381.120814387173,409.366371787714,472.458018592776
55,1,"medBMI","All_STK","leg_tot",110.628016776041,87.2339564893017,95.1104162548185
55,1,"medSBP","All_STK","leg_tot",0,0,0
65,1,"direct","All_STK","leg_tot",740.423022659729,788.915987554077,571.048479619805
65,1,"medBMI","All_STK","leg_tot",142.207034999523,172.694728377919,166.719836302335
65,1,"medSBP","All_STK","leg_tot",0,0,0
75,1,"direct","All_STK","leg_tot",2554.30512602841,3046.37421769296,2633.01567787305
75,1,"medBMI","All_STK","leg_tot",747.313534710651,679.680127011576,740.921340317559
75,1,"medSBP","All_STK","leg_tot",0,0,0
