"age","outcome","pathway","riskfactor","V1","V2","V3"
55,"ISTK","medSBP","dairy_tot",0,0,0
55,"KC","direct","dairy_tot",0,0,0
55,"KC","medBMI","dairy_tot",0,0,0
55,"KC","medSBP","dairy_tot",0,0,0
55,"LC","direct","dairy_tot",0,0,0
55,"LC","medBMI","dairy_tot",0,0,0
55,"LC","medSBP","dairy_tot",0,0,0
55,"LVC","direct","dairy_tot",0,0,0
55,"LVC","medBMI","dairy_tot",0,0,0
55,"LVC","medSBP","dairy_tot",0,0,0
55,"MLPC","direct","dairy_tot",0,0,0
55,"MLPC","medBMI","dairy_tot",0,0,0
55,"MLPC","medSBP","dairy_tot",0,0,0
55,"MMC","direct","dairy_tot",0,0,0
55,"MMC","medBMI","dairy_tot",0,0,0
55,"MMC","medSBP","dairy_tot",0,0,0
55,"OC","direct","dairy_tot",0,0,0
55,"OC","medBMI","dairy_tot",0,0,0
55,"OC","medSBP","dairy_tot",0,0,0
55,"OSTK","direct","dairy_tot",0,0,0
55,"OSTK","medBMI","dairy_tot",0,0,0
55,"OSTK","medSBP","dairy_tot",0,0,0
55,"OTH","direct","dairy_tot",0,0,0
55,"OTH","medBMI","dairy_tot",0,0,0
55,"OTH","medSBP","dairy_tot",0,0,0
55,"PC","direct","dairy_tot",0,0,0
55,"PC","medBMI","dairy_tot",0,0,0
55,"PC","medSBP","dairy_tot",0,0,0
55,"PVD","direct","dairy_tot",0,0,0
55,"PVD","medBMI","dairy_tot",0,0,0
55,"PVD","medSBP","dairy_tot",0,0,0
55,"RHD","direct","dairy_tot",0,0,0
55,"RHD","medBMI","dairy_tot",0,0,0
55,"RHD","medSBP","dairy_tot",0,0,0
55,"SCC","direct","dairy_tot",0,0,0
55,"SCC","medBMI","dairy_tot",0,0,0
55,"SCC","medSBP","dairy_tot",0,0,0
55,"SCNC","direct","dairy_tot",0,0,0
55,"SCNC","medBMI","dairy_tot",0,0,0
55,"SCNC","medSBP","dairy_tot",0,0,0
55,"TC","direct","dairy_tot",0,0,0
55,"TC","medBMI","dairy_tot",0,0,0
55,"TC","medSBP","dairy_tot",0,0,0
55,"UC","direct","dairy_tot",0,0,0
55,"UC","medBMI","dairy_tot",0,0,0
55,"UC","medSBP","dairy_tot",0,0,0
65,"AA","direct","dairy_tot",0,0,0
65,"AA","medBMI","dairy_tot",0,0,0
65,"AA","medSBP","dairy_tot",0,0,0
65,"AFF","direct","dairy_tot",0,0,0
65,"AFF","medBMI","dairy_tot",0,0,0
65,"AFF","medSBP","dairy_tot",0,0,0
65,"APCA","direct","dairy_tot",0,0,0
65,"APCA","medBMI","dairy_tot",0,0,0
65,"APCA","medSBP","dairy_tot",0,0,0
65,"BC","direct","dairy_tot",0,0,0
65,"BC","medBMI","dairy_tot",0,0,0
65,"BC","medSBP","dairy_tot",0,0,0
65,"CC","direct","dairy_tot",0.0778799556430176,0.0773745051010714,0.0820010622772929
65,"CC","medBMI","dairy_tot",0,0,0
65,"CC","medSBP","dairy_tot",0,0,0
65,"CM","direct","dairy_tot",0,0,0
65,"CM","medBMI","dairy_tot",0,0,0
65,"CM","medSBP","dairy_tot",0,0,0
65,"DIAB","direct","dairy_tot",0,0,0
65,"DIAB","medBMI","dairy_tot",0,0,0
65,"DIAB","medSBP","dairy_tot",0,0,0
65,"ECA","direct","dairy_tot",0,0,0
65,"ECA","medBMI","dairy_tot",0,0,0
65,"ECA","medSBP","dairy_tot",0,0,0
65,"ENDO","direct","dairy_tot",0,0,0
65,"ENDO","medBMI","dairy_tot",0,0,0
65,"ENDO","medSBP","dairy_tot",0,0,0
65,"GC","direct","dairy_tot",0,0,0
65,"GC","medBMI","dairy_tot",0,0,0
65,"GC","medSBP","dairy_tot",0,0,0
65,"HHD","direct","dairy_tot",0,0,0
65,"HHD","medBMI","dairy_tot",0,0,0
65,"HHD","medSBP","dairy_tot",0,0,0
65,"HSTK","direct","dairy_tot",0,0,0
65,"HSTK","medBMI","dairy_tot",0,0,0
65,"HSTK","medSBP","dairy_tot",0,0,0
65,"IHD","direct","dairy_tot",0,0,0
65,"IHD","medBMI","dairy_tot",0,0,0
65,"IHD","medSBP","dairy_tot",0,0,0
65,"ISTK","direct","dairy_tot",0,0,0
65,"ISTK","medBMI","dairy_tot",0,0,0
65,"ISTK","medSBP","dairy_tot",0,0,0
65,"KC","direct","dairy_tot",0,0,0
65,"KC","medBMI","dairy_tot",0,0,0
65,"KC","medSBP","dairy_tot",0,0,0
65,"LC","direct","dairy_tot",0,0,0
65,"LC","medBMI","dairy_tot",0,0,0
65,"LC","medSBP","dairy_tot",0,0,0
65,"LVC","direct","dairy_tot",0,0,0
65,"LVC","medBMI","dairy_tot",0,0,0
65,"LVC","medSBP","dairy_tot",0,0,0
65,"MLPC","direct","dairy_tot",0,0,0
65,"MLPC","medBMI","dairy_tot",0,0,0
65,"MLPC","medSBP","dairy_tot",0,0,0
65,"MMC","direct","dairy_tot",0,0,0
65,"MMC","medBMI","dairy_tot",0,0,0
65,"MMC","medSBP","dairy_tot",0,0,0
65,"OC","direct","dairy_tot",0,0,0
65,"OC","medBMI","dairy_tot",0,0,0
65,"OC","medSBP","dairy_tot",0,0,0
65,"OSTK","direct","dairy_tot",0,0,0
65,"OSTK","medBMI","dairy_tot",0,0,0
65,"OSTK","medSBP","dairy_tot",0,0,0
65,"OTH","direct","dairy_tot",0,0,0
65,"OTH","medBMI","dairy_tot",0,0,0
65,"OTH","medSBP","dairy_tot",0,0,0
65,"PC","direct","dairy_tot",0,0,0
65,"PC","medBMI","dairy_tot",0,0,0
65,"PC","medSBP","dairy_tot",0,0,0
65,"PVD","direct","dairy_tot",0,0,0
65,"PVD","medBMI","dairy_tot",0,0,0
65,"PVD","medSBP","dairy_tot",0,0,0
65,"RHD","direct","dairy_tot",0,0,0
65,"RHD","medBMI","dairy_tot",0,0,0
65,"RHD","medSBP","dairy_tot",0,0,0
65,"SCC","direct","dairy_tot",0,0,0
65,"SCC","medBMI","dairy_tot",0,0,0
65,"SCC","medSBP","dairy_tot",0,0,0
65,"SCNC","direct","dairy_tot",0,0,0
65,"SCNC","medBMI","dairy_tot",0,0,0
65,"SCNC","medSBP","dairy_tot",0,0,0
65,"TC","direct","dairy_tot",0,0,0
65,"TC","medBMI","dairy_tot",0,0,0
65,"TC","medSBP","dairy_tot",0,0,0
65,"UC","direct","dairy_tot",0,0,0
65,"UC","medBMI","dairy_tot",0,0,0
65,"UC","medSBP","dairy_tot",0,0,0
75,"AA","direct","dairy_tot",0,0,0
75,"AA","medBMI","dairy_tot",0,0,0
75,"AA","medSBP","dairy_tot",0,0,0
75,"AFF","direct","dairy_tot",0,0,0
75,"AFF","medBMI","dairy_tot",0,0,0
75,"AFF","medSBP","dairy_tot",0,0,0
75,"APCA","direct","dairy_tot",0,0,0
75,"APCA","medBMI","dairy_tot",0,0,0
75,"APCA","medSBP","dairy_tot",0,0,0
75,"BC","direct","dairy_tot",0,0,0
75,"BC","medBMI","dairy_tot",0,0,0
75,"BC","medSBP","dairy_tot",0,0,0
75,"CC","direct","dairy_tot",0.0815144846755282,0.0643682277468254,0.065448333432733
75,"CC","medBMI","dairy_tot",0,0,0
75,"CC","medSBP","dairy_tot",0,0,0
75,"CM","direct","dairy_tot",0,0,0
75,"CM","medBMI","dairy_tot",0,0,0
75,"CM","medSBP","dairy_tot",0,0,0
75,"DIAB","direct","dairy_tot",0,0,0
75,"DIAB","medBMI","dairy_tot",0,0,0
75,"DIAB","medSBP","dairy_tot",0,0,0
75,"ECA","direct","dairy_tot",0,0,0
75,"ECA","medBMI","dairy_tot",0,0,0
75,"ECA","medSBP","dairy_tot",0,0,0
75,"ENDO","direct","dairy_tot",0,0,0
75,"ENDO","medBMI","dairy_tot",0,0,0
75,"ENDO","medSBP","dairy_tot",0,0,0
75,"GC","direct","dairy_tot",0,0,0
75,"GC","medBMI","dairy_tot",0,0,0
75,"GC","medSBP","dairy_tot",0,0,0
75,"HHD","direct","dairy_tot",0,0,0
75,"HHD","medBMI","dairy_tot",0,0,0
75,"HHD","medSBP","dairy_tot",0,0,0
75,"HSTK","direct","dairy_tot",0,0,0
75,"HSTK","medBMI","dairy_tot",0,0,0
75,"HSTK","medSBP","dairy_tot",0,0,0
75,"IHD","direct","dairy_tot",0,0,0
75,"IHD","medBMI","dairy_tot",0,0,0
75,"IHD","medSBP","dairy_tot",0,0,0
75,"ISTK","direct","dairy_tot",0,0,0
75,"ISTK","medBMI","dairy_tot",0,0,0
75,"ISTK","medSBP","dairy_tot",0,0,0
75,"KC","direct","dairy_tot",0,0,0
75,"KC","medBMI","dairy_tot",0,0,0
75,"KC","medSBP","dairy_tot",0,0,0
75,"LC","direct","dairy_tot",0,0,0
75,"LC","medBMI","dairy_tot",0,0,0
75,"LC","medSBP","dairy_tot",0,0,0
75,"LVC","direct","dairy_tot",0,0,0
75,"LVC","medBMI","dairy_tot",0,0,0
75,"LVC","medSBP","dairy_tot",0,0,0
75,"MLPC","direct","dairy_tot",0,0,0
75,"MLPC","medBMI","dairy_tot",0,0,0
75,"MLPC","medSBP","dairy_tot",0,0,0
75,"MMC","direct","dairy_tot",0,0,0
75,"MMC","medBMI","dairy_tot",0,0,0
75,"MMC","medSBP","dairy_tot",0,0,0
75,"OC","direct","dairy_tot",0,0,0
75,"OC","medBMI","dairy_tot",0,0,0
75,"OC","medSBP","dairy_tot",0,0,0
75,"OSTK","direct","dairy_tot",0,0,0
75,"OSTK","medBMI","dairy_tot",0,0,0
75,"OSTK","medSBP","dairy_tot",0,0,0
75,"OTH","direct","dairy_tot",0,0,0
75,"OTH","medBMI","dairy_tot",0,0,0
75,"OTH","medSBP","dairy_tot",0,0,0
75,"PC","direct","dairy_tot",0,0,0
75,"PC","medBMI","dairy_tot",0,0,0
75,"PC","medSBP","dairy_tot",0,0,0
75,"PVD","direct","dairy_tot",0,0,0
75,"PVD","medBMI","dairy_tot",0,0,0
75,"PVD","medSBP","dairy_tot",0,0,0
75,"RHD","direct","dairy_tot",0,0,0
75,"RHD","medBMI","dairy_tot",0,0,0
75,"RHD","medSBP","dairy_tot",0,0,0
75,"SCC","direct","dairy_tot",0,0,0
75,"SCC","medBMI","dairy_tot",0,0,0
75,"SCC","medSBP","dairy_tot",0,0,0
75,"SCNC","direct","dairy_tot",0,0,0
75,"SCNC","medBMI","dairy_tot",0,0,0
75,"SCNC","medSBP","dairy_tot",0,0,0
75,"TC","direct","dairy_tot",0,0,0
75,"TC","medBMI","dairy_tot",0,0,0
75,"TC","medSBP","dairy_tot",0,0,0
75,"UC","direct","dairy_tot",0,0,0
75,"UC","medBMI","dairy_tot",0,0,0
75,"UC","medSBP","dairy_tot",0,0,0
25,"AA","direct","leg_tot",0,0,0
25,"AA","medBMI","leg_tot",0.0273700087400458,0.0286832103951687,0.0269943477631185
25,"AA","medSBP","leg_tot",0,0,0
25,"AFF","direct","leg_tot",0,0,0
25,"AFF","medBMI","leg_tot",0.0322132562168138,0.0226466802095899,0.0308371761116894
25,"AFF","medSBP","leg_tot",0,0,0
25,"APCA","direct","leg_tot",0,0,0
25,"APCA","medBMI","leg_tot",0.00350135648927922,0.00400399620250269,0.00332016571677548
25,"APCA","medSBP","leg_tot",0,0,0
25,"BC","direct","leg_tot",NA,NA,NA
25,"BC","medBMI","leg_tot",NA,NA,NA
25,"BC","medSBP","leg_tot",NA,NA,NA
25,"CC","direct","leg_tot",0,0,0
25,"CC","medBMI","leg_tot",0.00309553042510642,0.00200544671285009,0.00270741988956517
25,"CC","medSBP","leg_tot",0,0,0
25,"CM","direct","leg_tot",0,0,0
25,"CM","medBMI","leg_tot",0.036206827956944,0.0297067676540261,0.0254977294864354
25,"CM","medSBP","leg_tot",0,0,0
25,"DIAB","direct","leg_tot",0,0,0
25,"DIAB","medBMI","leg_tot",0.0461047588284988,0.0714822508939658,0.064572411164004
25,"DIAB","medSBP","leg_tot",0,0,0
25,"ECA","direct","leg_tot",0,0,0
25,"ECA","medBMI","leg_tot",0.0205401960720338,0.0247946376470954,0.0148520013290084
25,"ECA","medSBP","leg_tot",0,0,0
25,"ENDO","direct","leg_tot",0,0,0
25,"ENDO","medBMI","leg_tot",0.0296140828503487,0.0285451195186903,0.029123588798467
25,"ENDO","medSBP","leg_tot",0,0,0
25,"GC","direct","leg_tot",0,0,0
25,"GC","medBMI","leg_tot",0.0138412000246258,0.0118363028456437,0.0104027080519217
25,"GC","medSBP","leg_tot",0,0,0
25,"HHD","direct","leg_tot",0,0,0
25,"HHD","medBMI","leg_tot",0.0460002665947849,0.0371236221570244,0.0288472330928078
25,"HHD","medSBP","leg_tot",0,0,0
25,"HSTK","direct","leg_tot",0.0998989478108358,0.108672581637933,0.130228017516057
25,"HSTK","medBMI","leg_tot",0.0310058541698824,0.0274144187825139,0.0279243629307347
25,"HSTK","medSBP","leg_tot",0,0,0
25,"IHD","direct","leg_tot",0.03164475524044,0.0378577812899726,0.0362831425567858
