"age","race","pathway","disease_type3","riskfactor","V1","V2","V3"
65,3,"direct","Cancer","dairy_tot",214.873720453834,265.103437572867,257.530109249606
65,3,"medBMI","Cancer","dairy_tot",0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0
65,4,"direct","Cancer","dairy_tot",175.798508512504,196.936512496521,217.192682157573
65,4,"medBMI","Cancer","dairy_tot",0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2567.21777386538,1919.75172664986,1983.36720649417
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,2,"direct","Cancer","dairy_tot",515.243564079917,369.942153321379,387.609752404613
75,2,"medBMI","Cancer","dairy_tot",0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0
75,3,"direct","Cancer","dairy_tot",161.607637770323,173.686647877104,174.226762334244
75,3,"medBMI","Cancer","dairy_tot",0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0
75,4,"direct","Cancer","dairy_tot",203.524507435138,209.07748931466,174.462437819872
75,4,"medBMI","Cancer","dairy_tot",0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
25,2,"direct","DIAB","dairy_tot",0,0,0
25,2,"medBMI","DIAB","dairy_tot",0,0,0
25,2,"medSBP","DIAB","dairy_tot",0,0,0
25,3,"direct","DIAB","dairy_tot",0,0,0
25,3,"medBMI","DIAB","dairy_tot",0,0,0
25,3,"medSBP","DIAB","dairy_tot",0,0,0
25,4,"direct","DIAB","dairy_tot",0,0,0
25,4,"medBMI","DIAB","dairy_tot",0,0,0
25,4,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
35,2,"direct","DIAB","dairy_tot",0,0,0
35,2,"medBMI","DIAB","dairy_tot",0,0,0
35,2,"medSBP","DIAB","dairy_tot",0,0,0
35,3,"direct","DIAB","dairy_tot",0,0,0
35,3,"medBMI","DIAB","dairy_tot",0,0,0
35,3,"medSBP","DIAB","dairy_tot",0,0,0
35,4,"direct","DIAB","dairy_tot",0,0,0
35,4,"medBMI","DIAB","dairy_tot",0,0,0
35,4,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
45,2,"direct","DIAB","dairy_tot",0,0,0
45,2,"medBMI","DIAB","dairy_tot",0,0,0
45,2,"medSBP","DIAB","dairy_tot",0,0,0
45,3,"direct","DIAB","dairy_tot",0,0,0
45,3,"medBMI","DIAB","dairy_tot",0,0,0
45,3,"medSBP","DIAB","dairy_tot",0,0,0
45,4,"direct","DIAB","dairy_tot",0,0,0
45,4,"medBMI","DIAB","dairy_tot",0,0,0
45,4,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,2,"direct","DIAB","dairy_tot",0,0,0
55,2,"medBMI","DIAB","dairy_tot",0,0,0
55,2,"medSBP","DIAB","dairy_tot",0,0,0
55,3,"direct","DIAB","dairy_tot",0,0,0
55,3,"medBMI","DIAB","dairy_tot",0,0,0
55,3,"medSBP","DIAB","dairy_tot",0,0,0
55,4,"direct","DIAB","dairy_tot",0,0,0
55,4,"medBMI","DIAB","dairy_tot",0,0,0
55,4,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,2,"direct","DIAB","dairy_tot",0,0,0
65,2,"medBMI","DIAB","dairy_tot",0,0,0
65,2,"medSBP","DIAB","dairy_tot",0,0,0
65,3,"direct","DIAB","dairy_tot",0,0,0
65,3,"medBMI","DIAB","dairy_tot",0,0,0
65,3,"medSBP","DIAB","dairy_tot",0,0,0
65,4,"direct","DIAB","dairy_tot",0,0,0
65,4,"medBMI","DIAB","dairy_tot",0,0,0
65,4,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,2,"direct","DIAB","dairy_tot",0,0,0
75,2,"medBMI","DIAB","dairy_tot",0,0,0
75,2,"medSBP","DIAB","dairy_tot",0,0,0
75,3,"direct","DIAB","dairy_tot",0,0,0
75,3,"medBMI","DIAB","dairy_tot",0,0,0
75,3,"medSBP","DIAB","dairy_tot",0,0,0
75,4,"direct","DIAB","dairy_tot",0,0,0
75,4,"medBMI","DIAB","dairy_tot",0,0,0
75,4,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","All_HD","dairy_tot",0,0,0
25,1,"medBMI","All_HD","dairy_tot",0,0,0
25,1,"medSBP","All_HD","dairy_tot",0,0,0
25,2,"direct","All_HD","dairy_tot",0,0,0
25,2,"medBMI","All_HD","dairy_tot",0,0,0
25,2,"medSBP","All_HD","dairy_tot",0,0,0
25,3,"direct","All_HD","dairy_tot",0,0,0
25,3,"medBMI","All_HD","dairy_tot",0,0,0
25,3,"medSBP","All_HD","dairy_tot",0,0,0
25,4,"direct","All_HD","dairy_tot",0,0,0
25,4,"medBMI","All_HD","dairy_tot",0,0,0
25,4,"medSBP","All_HD","dairy_tot",0,0,0
35,1,"direct","All_HD","dairy_tot",0,0,0
35,1,"medBMI","All_HD","dairy_tot",0,0,0
35,1,"medSBP","All_HD","dairy_tot",0,0,0
35,2,"direct","All_HD","dairy_tot",0,0,0
35,2,"medBMI","All_HD","dairy_tot",0,0,0
35,2,"medSBP","All_HD","dairy_tot",0,0,0
35,3,"direct","All_HD","dairy_tot",0,0,0
35,3,"medBMI","All_HD","dairy_tot",0,0,0
35,3,"medSBP","All_HD","dairy_tot",0,0,0
35,4,"direct","All_HD","dairy_tot",0,0,0
35,4,"medBMI","All_HD","dairy_tot",0,0,0
35,4,"medSBP","All_HD","dairy_tot",0,0,0
45,1,"direct","All_HD","dairy_tot",0,0,0
45,1,"medBMI","All_HD","dairy_tot",0,0,0
45,1,"medSBP","All_HD","dairy_tot",0,0,0
45,2,"direct","All_HD","dairy_tot",0,0,0
45,2,"medBMI","All_HD","dairy_tot",0,0,0
45,2,"medSBP","All_HD","dairy_tot",0,0,0
45,3,"direct","All_HD","dairy_tot",0,0,0
45,3,"medBMI","All_HD","dairy_tot",0,0,0
45,3,"medSBP","All_HD","dairy_tot",0,0,0
45,4,"direct","All_HD","dairy_tot",0,0,0
45,4,"medBMI","All_HD","dairy_tot",0,0,0
45,4,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"direct","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
55,2,"direct","All_HD","dairy_tot",0,0,0
55,2,"medBMI","All_HD","dairy_tot",0,0,0
55,2,"medSBP","All_HD","dairy_tot",0,0,0
55,3,"direct","All_HD","dairy_tot",0,0,0
55,3,"medBMI","All_HD","dairy_tot",0,0,0
55,3,"medSBP","All_HD","dairy_tot",0,0,0
55,4,"direct","All_HD","dairy_tot",0,0,0
55,4,"medBMI","All_HD","dairy_tot",0,0,0
55,4,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
65,2,"direct","All_HD","dairy_tot",0,0,0
65,2,"medBMI","All_HD","dairy_tot",0,0,0
65,2,"medSBP","All_HD","dairy_tot",0,0,0
65,3,"direct","All_HD","dairy_tot",0,0,0
65,3,"medBMI","All_HD","dairy_tot",0,0,0
65,3,"medSBP","All_HD","dairy_tot",0,0,0
65,4,"direct","All_HD","dairy_tot",0,0,0
65,4,"medBMI","All_HD","dairy_tot",0,0,0
65,4,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
75,2,"direct","All_HD","dairy_tot",0,0,0
75,2,"medBMI","All_HD","dairy_tot",0,0,0
75,2,"medSBP","All_HD","dairy_tot",0,0,0
75,3,"direct","All_HD","dairy_tot",0,0,0
75,3,"medBMI","All_HD","dairy_tot",0,0,0
75,3,"medSBP","All_HD","dairy_tot",0,0,0
75,4,"direct","All_HD","dairy_tot",0,0,0
75,4,"medBMI","All_HD","dairy_tot",0,0,0
75,4,"medSBP","All_HD","dairy_tot",0,0,0
25,1,"direct","All_STK","dairy_tot",0,0,0
25,1,"medBMI","All_STK","dairy_tot",0,0,0
25,1,"medSBP","All_STK","dairy_tot",0,0,0
25,2,"direct","All_STK","dairy_tot",0,0,0
25,2,"medBMI","All_STK","dairy_tot",0,0,0
25,2,"medSBP","All_STK","dairy_tot",0,0,0
25,3,"direct","All_STK","dairy_tot",0,0,0
25,3,"medBMI","All_STK","dairy_tot",0,0,0
25,3,"medSBP","All_STK","dairy_tot",0,0,0
25,4,"direct","All_STK","dairy_tot",0,0,0
25,4,"medBMI","All_STK","dairy_tot",0,0,0
25,4,"medSBP","All_STK","dairy_tot",0,0,0
35,1,"direct","All_STK","dairy_tot",0,0,0
35,1,"medBMI","All_STK","dairy_tot",0,0,0
35,1,"medSBP","All_STK","dairy_tot",0,0,0
35,2,"direct","All_STK","dairy_tot",0,0,0
35,2,"medBMI","All_STK","dairy_tot",0,0,0
35,2,"medSBP","All_STK","dairy_tot",0,0,0
35,3,"direct","All_STK","dairy_tot",0,0,0
35,3,"medBMI","All_STK","dairy_tot",0,0,0
35,3,"medSBP","All_STK","dairy_tot",0,0,0
35,4,"direct","All_STK","dairy_tot",0,0,0
35,4,"medBMI","All_STK","dairy_tot",0,0,0
35,4,"medSBP","All_STK","dairy_tot",0,0,0
45,1,"direct","All_STK","dairy_tot",0,0,0
45,1,"medBMI","All_STK","dairy_tot",0,0,0
45,1,"medSBP","All_STK","dairy_tot",0,0,0
45,2,"direct","All_STK","dairy_tot",0,0,0
45,2,"medBMI","All_STK","dairy_tot",0,0,0
45,2,"medSBP","All_STK","dairy_tot",0,0,0
45,3,"direct","All_STK","dairy_tot",0,0,0
45,3,"medBMI","All_STK","dairy_tot",0,0,0
45,3,"medSBP","All_STK","dairy_tot",0,0,0
45,4,"direct","All_STK","dairy_tot",0,0,0
45,4,"medBMI","All_STK","dairy_tot",0,0,0
45,4,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"direct","All_STK","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
55,2,"direct","All_STK","dairy_tot",0,0,0
55,2,"medBMI","All_STK","dairy_tot",0,0,0
55,2,"medSBP","All_STK","dairy_tot",0,0,0
55,3,"direct","All_STK","dairy_tot",0,0,0
55,3,"medBMI","All_STK","dairy_tot",0,0,0
55,3,"medSBP","All_STK","dairy_tot",0,0,0
55,4,"direct","All_STK","dairy_tot",0,0,0
55,4,"medBMI","All_STK","dairy_tot",0,0,0
55,4,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
65,2,"direct","All_STK","dairy_tot",0,0,0
65,2,"medBMI","All_STK","dairy_tot",0,0,0
65,2,"medSBP","All_STK","dairy_tot",0,0,0
65,3,"direct","All_STK","dairy_tot",0,0,0
65,3,"medBMI","All_STK","dairy_tot",0,0,0
65,3,"medSBP","All_STK","dairy_tot",0,0,0
65,4,"direct","All_STK","dairy_tot",0,0,0
65,4,"medBMI","All_STK","dairy_tot",0,0,0
65,4,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
75,2,"direct","All_STK","dairy_tot",0,0,0
75,2,"medBMI","All_STK","dairy_tot",0,0,0
75,2,"medSBP","All_STK","dairy_tot",0,0,0
75,3,"direct","All_STK","dairy_tot",0,0,0
75,3,"medBMI","All_STK","dairy_tot",0,0,0
75,3,"medSBP","All_STK","dairy_tot",0,0,0
75,4,"direct","All_STK","dairy_tot",0,0,0
75,4,"medBMI","All_STK","dairy_tot",0,0,0
75,4,"medSBP","All_STK","dairy_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Other_CVD","leg_tot",28.1627485690758,27.9869469681603,27.494311525097
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,2,"direct","Other_CVD","leg_tot",0,0,0
25,2,"medBMI","Other_CVD","leg_tot",17.5262178738718,12.317009638333,8.05282737519866
25,2,"medSBP","Other_CVD","leg_tot",0,0,0
25,3,"direct","Other_CVD","leg_tot",0,0,0
25,3,"medBMI","Other_CVD","leg_tot",5.88475486006586,7.39822053552146,5.42380605146935
25,3,"medSBP","Other_CVD","leg_tot",0,0,0
25,4,"direct","Other_CVD","leg_tot",0,0,0
25,4,"medBMI","Other_CVD","leg_tot",2.58824803397247,2.8890039749211,3.26837162139886
25,4,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Other_CVD","leg_tot",34.9294107892587,39.6774036339243,36.8170896274496
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,2,"direct","Other_CVD","leg_tot",0,0,0
35,2,"medBMI","Other_CVD","leg_tot",23.1637462717961,21.0476074420153,16.8438329500862
35,2,"medSBP","Other_CVD","leg_tot",0,0,0
35,3,"direct","Other_CVD","leg_tot",0,0,0
35,3,"medBMI","Other_CVD","leg_tot",6.59363307943468,7.03181834757445,5.79893745259748
35,3,"medSBP","Other_CVD","leg_tot",0,0,0
35,4,"direct","Other_CVD","leg_tot",0,0,0
35,4,"medBMI","Other_CVD","leg_tot",3.29850359518036,4.32649643670589,3.49510550752223
35,4,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Other_CVD","leg_tot",71.3267286995611,67.046543974338,58.2739941366761
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,2,"direct","Other_CVD","leg_tot",0,0,0
45,2,"medBMI","Other_CVD","leg_tot",29.1423710656734,38.3248576288488,27.0275285444052
45,2,"medSBP","Other_CVD","leg_tot",0,0,0
45,3,"direct","Other_CVD","leg_tot",0,0,0
45,3,"medBMI","Other_CVD","leg_tot",11.828765691871,7.17628224053891,8.60525612571148
45,3,"medSBP","Other_CVD","leg_tot",0,0,0
45,4,"direct","Other_CVD","leg_tot",0,0,0
45,4,"medBMI","Other_CVD","leg_tot",4.61279517908908,5.15130381795782,4.63932062755633
45,4,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","Other_CVD","leg_tot",155.853886204569,144.252604957454,111.655068437398
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,2,"direct","Other_CVD","leg_tot",0,0,0
55,2,"medBMI","Other_CVD","leg_tot",48.7264826069909,46.7857720834266,42.2816738627003
55,2,"medSBP","Other_CVD","leg_tot",0,0,0
55,3,"direct","Other_CVD","leg_tot",0,0,0
55,3,"medBMI","Other_CVD","leg_tot",14.2698630170322,12.5084028208185,13.8141021716523
55,3,"medSBP","Other_CVD","leg_tot",0,0,0
55,4,"direct","Other_CVD","leg_tot",0,0,0
55,4,"medBMI","Other_CVD","leg_tot",5.77870713052151,5.69994864939823,4.88510402268547
55,4,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","Other_CVD","leg_tot",229.458538971171,209.872064045067,194.919842492042
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,2,"direct","Other_CVD","leg_tot",0,0,0
65,2,"medBMI","Other_CVD","leg_tot",45.0174414289621,40.0365007954375,33.3148775680408
65,2,"medSBP","Other_CVD","leg_tot",0,0,0
65,3,"direct","Other_CVD","leg_tot",0,0,0
65,3,"medBMI","Other_CVD","leg_tot",12.2191491216443,10.9944341286831,13.252353101163
65,3,"medSBP","Other_CVD","leg_tot",0,0,0
65,4,"direct","Other_CVD","leg_tot",0,0,0
65,4,"medBMI","Other_CVD","leg_tot",6.41593302352658,6.55629181847923,5.81838758004759
65,4,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","Other_CVD","leg_tot",627.14548272134,803.007492658497,713.856922085729
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,2,"direct","Other_CVD","leg_tot",0,0,0
75,2,"medBMI","Other_CVD","leg_tot",39.5466515381874,35.9788170361297,58.0443135243011
75,2,"medSBP","Other_CVD","leg_tot",0,0,0
75,3,"direct","Other_CVD","leg_tot",0,0,0
75,3,"medBMI","Other_CVD","leg_tot",26.8085352189601,37.2373500083259,24.6486022034353
75,3,"medSBP","Other_CVD","leg_tot",0,0,0
75,4,"direct","Other_CVD","leg_tot",0,0,0
75,4,"medBMI","Other_CVD","leg_tot",14.4817752990584,18.2043537097606,19.4218342862861
75,4,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",21.8743468326416,12.1948427292358,21.0001298931709
25,1,"medBMI","Cancer","leg_tot",41.7337183683948,48.9493435169775,32.8396073165276
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,2,"direct","Cancer","leg_tot",3.79050729023398,4.40452088093724,3.13300232568082
25,2,"medBMI","Cancer","leg_tot",8.3691660777953,5.79842724577062,6.52734494702835
25,2,"medSBP","Cancer","leg_tot",0,0,0
25,3,"direct","Cancer","leg_tot",4.48061426700993,3.71913877222571,4.89810283029169
25,3,"medBMI","Cancer","leg_tot",15.8691114401561,14.9675900976289,13.3521353757063
25,3,"medSBP","Cancer","leg_tot",0,0,0
25,4,"direct","Cancer","leg_tot",7.37348002751136,6.33063690513046,9.30506309917485
25,4,"medBMI","Cancer","leg_tot",6.68536380333219,8.35319630168656,8.67783207459425
25,4,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",37.2200577611662,58.5080480918442,42.8246115259693
35,1,"medBMI","Cancer","leg_tot",76.2498017998504,96.6812877051617,117.325463450367
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,2,"direct","Cancer","leg_tot",10.4366272836834,14.353093529457,10.1665421087335
35,2,"medBMI","Cancer","leg_tot",30.0015739129226,27.4173199410479,30.8792530699772
35,2,"medSBP","Cancer","leg_tot",0,0,0
35,3,"direct","Cancer","leg_tot",5.47837972255642,8.5266775176724,6.4413036974131
35,3,"medBMI","Cancer","leg_tot",40.212891571938,41.9696000104573,31.5485578909568
35,3,"medSBP","Cancer","leg_tot",0,0,0
35,4,"direct","Cancer","leg_tot",8.57219509109275,13.2685246691239,8.88848513120329
35,4,"medBMI","Cancer","leg_tot",25.8495905873483,29.8370620745212,25.6118167466644
35,4,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",220.902450856815,214.006582790942,158.665423324932
45,1,"medBMI","Cancer","leg_tot",446.016093970258,480.573293461685,376.556216663167
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,2,"direct","Cancer","leg_tot",30.7044264291284,41.1139407981733,31.0501177606045
