"age","outcome","riskfactor","V1","V2","V3"
55,"AFF","leg_tot",21.7359250801174,19.664703140736,18.8918292256368
65,"AFF","leg_tot",47.5791427297295,44.6955287772896,49.2510642578687
75,"AFF","leg_tot",285.9118384122,240.402969300679,258.514620123263
25,"APCA","leg_tot",0.0392964595411372,0.0315514920940046,0.0360011610726078
35,"APCA","leg_tot",0.456662995442132,0.213265567629838,0.477751679594332
45,"APCA","leg_tot",6.07413652211902,7.87082658742243,7.67455525759426
55,"APCA","leg_tot",17.1163635482347,45.9042551871571,52.4000223304479
65,"APCA","leg_tot",51.2649449056914,9.64577163535746,30.9044778723529
75,"APCA","leg_tot",13.3889721672225,38.0455557674279,25.9896692802347
25,"BC","leg_tot",0,0,0
35,"BC","leg_tot",0,0,0
45,"BC","leg_tot",113.098665768481,118.212804097428,121.426269917979
55,"BC","leg_tot",470.961783390069,455.031318094261,483.846638924924
65,"BC","leg_tot",576.995449188723,299.439718808619,484.645424101365
75,"BC","leg_tot",306.656415542349,401.544999307535,278.198112988456
25,"CC","leg_tot",8.66966150704186,5.51520757994156,6.8485031609014
35,"CC","leg_tot",25.6236504511278,20.9904018651659,16.3956940040625
45,"CC","leg_tot",31.2442436399061,80.0131375808834,42.7049288344562
55,"CC","leg_tot",43.7415409211839,78.5085814668742,104.724006036705
65,"CC","leg_tot",146.17584539337,75.2803627046449,64.1109429910251
75,"CC","leg_tot",106.082098770364,90.1972193020337,44.2566879654708
25,"CM","leg_tot",22.9515946959456,19.5916628377429,16.8511790783932
35,"CM","leg_tot",24.6404765325028,26.3935201204079,25.3128802793748
45,"CM","leg_tot",46.40493744995,39.2222419891146,37.7300769129319
55,"CM","leg_tot",71.0790053251929,61.6315800814669,44.5541711822323
65,"CM","leg_tot",64.8062940414967,52.2440674751354,55.7371994738356
75,"CM","leg_tot",73.338504641724,117.446785328353,89.9674561953757
25,"DIAB","leg_tot",39.6820107994332,58.0913978065713,49.4342698559864
35,"DIAB","leg_tot",147.54444619355,146.790029094577,125.641679197307
45,"DIAB","leg_tot",344.868250299254,371.457982220363,351.594636665672
55,"DIAB","leg_tot",486.551860443708,495.065973138424,561.516098732364
65,"DIAB","leg_tot",721.696969687378,916.564690206192,634.738510969767
75,"DIAB","leg_tot",833.764496246574,757.641445618088,924.120625301437
25,"ECA","leg_tot",1.61433834559262,1.58463255604323,0.708645660771834
35,"ECA","leg_tot",5.37092581645602,2.8568318428246,2.87339530417985
45,"ECA","leg_tot",22.1244028178815,18.2646194227468,21.8780233066051
55,"ECA","leg_tot",64.813159342865,64.4741610308905,61.4716394756793
65,"ECA","leg_tot",63.5771482208193,82.9895758350212,70.4627114450029
75,"ECA","leg_tot",50.5714191664801,69.1692000960902,37.268660105815
25,"ENDO","leg_tot",5.32102866750423,5.25613784314348,5.16458492426069
35,"ENDO","leg_tot",6.67178314828307,6.08962656058647,4.13311218000418
45,"ENDO","leg_tot",4.50907842712219,5.18035871469475,4.8224289363711
55,"ENDO","leg_tot",6.36897679303999,5.67332260801699,4.96665395582605
65,"ENDO","leg_tot",4.45124848778981,5.92686242243107,4.47566368671261
75,"ENDO","leg_tot",6.44098644722082,4.50732354520056,6.78891325731904
25,"GC","leg_tot",0.15317134016989,0.241450772276461,0.152709572575955
35,"GC","leg_tot",1.82799014113935,0.627135778090873,1.71298233790107
45,"GC","leg_tot",3.06671802978081,3.15563099370492,4.92391924925117
55,"GC","leg_tot",11.3989971214192,8.18572628717372,6.97747959080571
65,"GC","leg_tot",11.8119449648471,10.9632887343491,14.8048677545107
75,"GC","leg_tot",15.15367387323,19.2474060840623,16.3263861436801
25,"HHD","leg_tot",25.6009577774066,22.7108936166399,16.5359958373711
35,"HHD","leg_tot",86.9252394808903,67.3401250374305,33.3370338439181
45,"HHD","leg_tot",194.84391406585,81.8262066392817,130.042879342541
55,"HHD","leg_tot",229.251229064745,209.734586684334,294.352429730419
65,"HHD","leg_tot",339.360399258678,238.244064891037,257.149198968362
75,"HHD","leg_tot",793.439770511542,792.296853507848,548.87033768234
25,"HSTK","leg_tot",36.8401383030127,35.5467546021775,42.5993036590517
35,"HSTK","leg_tot",122.889349747687,146.29550162697,129.41494171266
45,"HSTK","leg_tot",283.313039294825,287.583172123819,313.420808350027
55,"HSTK","leg_tot",406.256843604638,324.829936780686,495.673932446559
65,"HSTK","leg_tot",524.959961619252,602.707317850615,382.86324520736
75,"HSTK","leg_tot",1036.01091020629,1006.52819179762,1149.1440823505
25,"IHD","leg_tot",67.3264085461033,62.4162458168522,58.9288178999597
35,"IHD","leg_tot",232.1394439529,293.408569100859,257.611612669554
45,"IHD","leg_tot",913.99016519445,915.731839590559,934.606870615379
55,"IHD","leg_tot",2033.63973188974,1832.82454598661,2276.56302916753
65,"IHD","leg_tot",2882.8585230511,3324.59613717445,2963.82810348895
75,"IHD","leg_tot",5079.22505017308,3939.31414260144,4699.91543221243
25,"ISTK","leg_tot",21.5924461021644,16.6805868715784,24.0608143062537
35,"ISTK","leg_tot",53.5700421816134,41.8764253905139,43.4260395789871
45,"ISTK","leg_tot",121.371474421671,129.867443234656,121.446824112695
55,"ISTK","leg_tot",286.959113924696,250.421339840263,239.605442107839
65,"ISTK","leg_tot",486.877506821911,470.66860814154,368.125175803916
75,"ISTK","leg_tot",1424.71222404343,1649.42557956391,1634.39354397793
25,"KC","leg_tot",12.0842761795011,15.495615993762,11.9077162253879
35,"KC","leg_tot",37.7074508621439,56.2088500373357,48.570789403648
45,"KC","leg_tot",124.733055624158,151.109241232582,107.245100267928
55,"KC","leg_tot",248.263091059246,234.339536847374,287.953224553933
65,"KC","leg_tot",272.057000610939,278.151741237821,257.348103648106
75,"KC","leg_tot",190.910773129121,180.668445502253,203.870373717003
25,"LC","leg_tot",0,0,0
35,"LC","leg_tot",0,0,0
45,"LC","leg_tot",0,0,0
55,"LC","leg_tot",0,0,0
65,"LC","leg_tot",0,0,0
75,"LC","leg_tot",0,0,0
25,"LVC","leg_tot",2.87869421366674,3.59497300650718,2.86635632230651
35,"LVC","leg_tot",5.76511800065488,6.18965055386276,5.52648468425998
45,"LVC","leg_tot",31.0938960311135,26.8961569975636,35.2258027359642
55,"LVC","leg_tot",158.650091831601,170.537364031723,223.845630542415
65,"LVC","leg_tot",170.24667719801,139.149139201264,124.345813935883
75,"LVC","leg_tot",109.515824325317,92.5375242202075,84.8197055098215
25,"MLPC","leg_tot",37.5189484173969,26.6491392875292,38.3362981483182
35,"MLPC","leg_tot",61.7072598584988,94.6563438080975,68.3209424633192
45,"MLPC","leg_tot",297.287943830312,303.383756860762,241.883481944935
55,"MLPC","leg_tot",596.15078770841,707.606673811728,674.642708667392
65,"MLPC","leg_tot",772.683927414754,795.650756812618,847.588742531067
75,"MLPC","leg_tot",544.603303472623,546.343784035245,504.457068111238
25,"MMC","leg_tot",0.428869692928018,0.494163983917446,0.609475375411113
35,"MMC","leg_tot",2.98630205230071,3.46443185381558,2.65160606497314
45,"MMC","leg_tot",14.7459740995251,11.6690073776337,7.83911622517081
55,"MMC","leg_tot",27.419801318914,21.865647733535,30.6801825791012
65,"MMC","leg_tot",36.4066490733312,43.5191276735302,29.0435486436285
75,"MMC","leg_tot",35.7118053827588,30.3228584884476,34.3889220073878
25,"OC","leg_tot",2.29069898841304,2.98127634379112,2.49290271973446
35,"OC","leg_tot",3.2060319852889,2.97674904926534,2.21378227451762
45,"OC","leg_tot",9.95538235805967,6.1746650718819,7.54867135325854
55,"OC","leg_tot",14.4306046825504,11.7674403578624,15.7666816067779
65,"OC","leg_tot",20.7707261276681,12.40459209985,17.2866295848117
75,"OC","leg_tot",7.79836191259876,22.1732591570948,10.2954900637837
25,"OSTK","leg_tot",14.5949315392621,11.6377300860349,11.078111438172
35,"OSTK","leg_tot",43.1385790604189,49.2123964418634,50.5173209421654
45,"OSTK","leg_tot",161.779765338982,206.662888108957,163.642037786771
55,"OSTK","leg_tot",440.838944891099,551.477122212264,492.525818544243
65,"OSTK","leg_tot",995.079608289104,945.35813029203,1060.00482249127
75,"OSTK","leg_tot",2506.56696026725,2897.34726329659,2459.71903699926
25,"OTH","leg_tot",17.74387313176,17.5018828554963,14.7755023599231
35,"OTH","leg_tot",22.9336892538424,24.6276326907943,19.8243750958919
45,"OTH","leg_tot",38.2787867883398,44.4927866449866,31.2531285979847
55,"OTH","leg_tot",81.8235592439018,78.4693933753181,55.7048967128741
65,"OTH","leg_tot",101.925337925038,99.163235146728,73.0322357736997
75,"OTH","leg_tot",211.859607275592,392.367161590573,318.480111098497
25,"PC","leg_tot",1.74106140488027,1.27953015957178,1.47426718570951
35,"PC","leg_tot",4.75184598425164,3.83191211058378,3.12861135374761
45,"PC","leg_tot",17.5122829767007,15.021664804134,14.9559089175205
55,"PC","leg_tot",58.8408589020216,69.8785732796693,78.9381494849835
65,"PC","leg_tot",75.9757306892636,87.0922476732694,78.6631017421813
75,"PC","leg_tot",98.0086845018415,122.717313903441,82.8636761731416
25,"PVD","leg_tot",0.47234954898743,0.26906863313027,0.223880925992308
35,"PVD","leg_tot",0.9853351354478,1.25069000894727,0.779113663453463
45,"PVD","leg_tot",3.64999664402672,6.05821302424662,3.64186905546564
55,"PVD","leg_tot",16.2366897436275,12.6276834745316,13.5828724794798
65,"PVD","leg_tot",31.4042951574121,21.342316496907,24.8710225445238
75,"PVD","leg_tot",48.5091399609585,57.4321867964909,60.1724439764564
25,"RHD","leg_tot",3.09581944185645,3.20808460911827,2.47579978148364
35,"RHD","leg_tot",2.66444934346176,2.1684079951544,2.57559683185302
45,"RHD","leg_tot",4.33898857301925,3.48775701055314,3.76372567237223
55,"RHD","leg_tot",5.96569175604437,6.34180014444701,6.52045511837872
65,"RHD","leg_tot",10.2892694611492,10.6230770084145,10.1358945614181
75,"RHD","leg_tot",21.5975236941619,23.2687228654054,21.7890694531259
25,"SCC","leg_tot",0.692232912578479,1.54766650576532,0.805907968537224
35,"SCC","leg_tot",3.6174943206673,2.30489880828028,2.0233841397687
45,"SCC","leg_tot",7.54821622073686,7.08491697799412,9.13637179461113
55,"SCC","leg_tot",14.1734829283585,25.2727251494652,32.0641406128201
65,"SCC","leg_tot",43.3772421128924,18.8556859457225,31.5462407050951
75,"SCC","leg_tot",31.1235509220379,27.7781484398844,33.8077495507172
25,"SCNC","leg_tot",0,0,0
35,"SCNC","leg_tot",0,0,0
45,"SCNC","leg_tot",0,0,0
55,"SCNC","leg_tot",0,0,0
65,"SCNC","leg_tot",0,0,0
75,"SCNC","leg_tot",0,0,0
25,"TC","leg_tot",21.4351172233852,25.5505945695652,14.854347235074
35,"TC","leg_tot",19.5500931568866,19.320501001559,48.2797788102295
45,"TC","leg_tot",35.3595279614646,36.6619900779024,33.0866596496249
55,"TC","leg_tot",46.7649214247638,28.4788283722437,40.4318232609507
65,"TC","leg_tot",21.3143833027962,24.0210991324675,35.9768069278701
75,"TC","leg_tot",8.74390042495966,9.41105477488498,5.64990973568665
25,"UC","leg_tot",20.62994142198,19.7518941988282,18.640087126374
35,"UC","leg_tot",61.4502921057001,76.9206412627744,71.5108311010829
45,"UC","leg_tot",240.608916684832,202.613194683033,176.896546196537
55,"UC","leg_tot",493.743472480285,411.767516405213,507.983009116135
65,"UC","leg_tot",420.547032505625,403.249113553702,511.499180765634
75,"UC","leg_tot",235.317778066045,236.471196487199,214.471154278293
