"age","race","disease_type3","riskfactor","V1","V2","V3"
25,4,"DIAB","dairy_tot",0,0,0
35,1,"DIAB","dairy_tot",0,0,0
35,2,"DIAB","dairy_tot",0,0,0
35,3,"DIAB","dairy_tot",0,0,0
35,4,"DIAB","dairy_tot",0,0,0
45,1,"DIAB","dairy_tot",0,0,0
45,2,"DIAB","dairy_tot",0,0,0
45,3,"DIAB","dairy_tot",0,0,0
45,4,"DIAB","dairy_tot",0,0,0
55,1,"DIAB","dairy_tot",0,0,0
55,2,"DIAB","dairy_tot",0,0,0
55,3,"DIAB","dairy_tot",0,0,0
55,4,"DIAB","dairy_tot",0,0,0
65,1,"DIAB","dairy_tot",0,0,0
65,2,"DIAB","dairy_tot",0,0,0
65,3,"DIAB","dairy_tot",0,0,0
65,4,"DIAB","dairy_tot",0,0,0
75,1,"DIAB","dairy_tot",0,0,0
75,2,"DIAB","dairy_tot",0,0,0
75,3,"DIAB","dairy_tot",0,0,0
75,4,"DIAB","dairy_tot",0,0,0
25,1,"All_HD","dairy_tot",0,0,0
25,2,"All_HD","dairy_tot",0,0,0
25,3,"All_HD","dairy_tot",0,0,0
25,4,"All_HD","dairy_tot",0,0,0
35,1,"All_HD","dairy_tot",0,0,0
35,2,"All_HD","dairy_tot",0,0,0
35,3,"All_HD","dairy_tot",0,0,0
35,4,"All_HD","dairy_tot",0,0,0
45,1,"All_HD","dairy_tot",0,0,0
45,2,"All_HD","dairy_tot",0,0,0
45,3,"All_HD","dairy_tot",0,0,0
45,4,"All_HD","dairy_tot",0,0,0
55,1,"All_HD","dairy_tot",0,0,0
55,2,"All_HD","dairy_tot",0,0,0
55,3,"All_HD","dairy_tot",0,0,0
55,4,"All_HD","dairy_tot",0,0,0
65,1,"All_HD","dairy_tot",0,0,0
65,2,"All_HD","dairy_tot",0,0,0
65,3,"All_HD","dairy_tot",0,0,0
65,4,"All_HD","dairy_tot",0,0,0
75,1,"All_HD","dairy_tot",0,0,0
75,2,"All_HD","dairy_tot",0,0,0
75,3,"All_HD","dairy_tot",0,0,0
75,4,"All_HD","dairy_tot",0,0,0
25,1,"All_STK","dairy_tot",0,0,0
25,2,"All_STK","dairy_tot",0,0,0
25,3,"All_STK","dairy_tot",0,0,0
25,4,"All_STK","dairy_tot",0,0,0
35,1,"All_STK","dairy_tot",0,0,0
35,2,"All_STK","dairy_tot",0,0,0
35,3,"All_STK","dairy_tot",0,0,0
35,4,"All_STK","dairy_tot",0,0,0
45,1,"All_STK","dairy_tot",0,0,0
45,2,"All_STK","dairy_tot",0,0,0
45,3,"All_STK","dairy_tot",0,0,0
45,4,"All_STK","dairy_tot",0,0,0
55,1,"All_STK","dairy_tot",0,0,0
55,2,"All_STK","dairy_tot",0,0,0
55,3,"All_STK","dairy_tot",0,0,0
55,4,"All_STK","dairy_tot",0,0,0
65,1,"All_STK","dairy_tot",0,0,0
65,2,"All_STK","dairy_tot",0,0,0
65,3,"All_STK","dairy_tot",0,0,0
65,4,"All_STK","dairy_tot",0,0,0
75,1,"All_STK","dairy_tot",0,0,0
75,2,"All_STK","dairy_tot",0,0,0
75,3,"All_STK","dairy_tot",0,0,0
75,4,"All_STK","dairy_tot",0,0,0
25,1,"Other_CVD","leg_tot",28.1627485690758,27.9869469681603,27.494311525097
25,2,"Other_CVD","leg_tot",17.5262178738718,12.317009638333,8.05282737519866
25,3,"Other_CVD","leg_tot",5.88475486006586,7.39822053552146,5.42380605146935
25,4,"Other_CVD","leg_tot",2.58824803397247,2.8890039749211,3.26837162139886
35,1,"Other_CVD","leg_tot",34.9294107892587,39.6774036339243,36.8170896274496
35,2,"Other_CVD","leg_tot",23.1637462717961,21.0476074420153,16.8438329500862
35,3,"Other_CVD","leg_tot",6.59363307943468,7.03181834757445,5.79893745259748
35,4,"Other_CVD","leg_tot",3.29850359518036,4.32649643670589,3.49510550752223
45,1,"Other_CVD","leg_tot",71.3267286995611,67.046543974338,58.2739941366761
45,2,"Other_CVD","leg_tot",29.1423710656734,38.3248576288488,27.0275285444052
45,3,"Other_CVD","leg_tot",11.828765691871,7.17628224053891,8.60525612571148
45,4,"Other_CVD","leg_tot",4.61279517908908,5.15130381795782,4.63932062755633
55,1,"Other_CVD","leg_tot",155.853886204569,144.252604957454,111.655068437398
55,2,"Other_CVD","leg_tot",48.7264826069909,46.7857720834266,42.2816738627003
55,3,"Other_CVD","leg_tot",14.2698630170322,12.5084028208185,13.8141021716523
55,4,"Other_CVD","leg_tot",5.77870713052151,5.69994864939823,4.88510402268547
65,1,"Other_CVD","leg_tot",229.458538971171,209.872064045067,194.919842492042
65,2,"Other_CVD","leg_tot",45.0174414289621,40.0365007954375,33.3148775680408
65,3,"Other_CVD","leg_tot",12.2191491216443,10.9944341286831,13.252353101163
65,4,"Other_CVD","leg_tot",6.41593302352658,6.55629181847923,5.81838758004759
75,1,"Other_CVD","leg_tot",627.14548272134,803.007492658497,713.856922085729
75,2,"Other_CVD","leg_tot",39.5466515381874,35.9788170361297,58.0443135243011
75,3,"Other_CVD","leg_tot",26.8085352189601,37.2373500083259,24.6486022034353
75,4,"Other_CVD","leg_tot",14.4817752990584,18.2043537097606,19.4218342862861
25,1,"Cancer","leg_tot",63.6080652010364,61.1441862462133,53.8397372096984
25,2,"Cancer","leg_tot",12.1596733680293,10.2029481267079,9.66034727270917
25,3,"Cancer","leg_tot",20.349725707166,18.6867288698547,18.250238205998
25,4,"Cancer","leg_tot",14.0588438308436,14.683833206817,17.9828951737691
35,1,"Cancer","leg_tot",113.469859561017,155.189335797006,160.150074976336
35,2,"Cancer","leg_tot",40.438201196606,41.7704134705049,41.0457951787107
35,3,"Cancer","leg_tot",45.6912712944944,50.4962775281297,37.9898615883699
35,4,"Cancer","leg_tot",34.421785678441,43.1055867436451,34.5003018778676
45,1,"Cancer","leg_tot",666.918544827073,694.579876252627,535.221639988099
45,2,"Cancer","leg_tot",109.814949639605,117.452461013585,101.268083038454
45,3,"Cancer","leg_tot",103.840960626443,78.5266910930497,97.110158257686
45,4,"Cancer","leg_tot",73.8789074719499,97.572584406411,98.8254743671967
55,1,"Cancer","leg_tot",1639.53405376919,1660.3673447712,1899.55438981621
55,2,"Cancer","leg_tot",249.862237694993,303.763792263053,301.459220051012
55,3,"Cancer","leg_tot",180.069335753228,205.732952129949,224.604055313191
55,4,"Cancer","leg_tot",197.003329442508,163.75425889097,176.107671602657
65,1,"Cancer","leg_tot",2175.05395262743,1803.99724163203,2168.18754354043
65,2,"Cancer","leg_tot",258.508151928201,247.187965339925,192.344341560859
65,3,"Cancer","leg_tot",133.122106626789,138.183990910913,119.223229396202
65,4,"Cancer","leg_tot",116.520490526304,91.043023165367,118.471478151043
75,1,"Cancer","leg_tot",1498.98821341013,1605.3152559113,1299.49707176162
75,2,"Cancer","leg_tot",112.98911495071,128.311215729733,129.483111217715
75,3,"Cancer","leg_tot",78.5915266962069,88.1060595552444,67.6943441679646
75,4,"Cancer","leg_tot",63.0177065999048,64.8954343695282,79.989038483427
25,1,"DIAB","leg_tot",19.3896819398075,34.4789219871769,23.2945938676327
25,2,"DIAB","leg_tot",13.4606441942255,17.8476918191897,19.896024295739
25,3,"DIAB","leg_tot",5.01498849201694,4.63208116219431,5.14972484783723
25,4,"DIAB","leg_tot",1.81669617338328,1.13270283801039,1.09392684477748
35,1,"DIAB","leg_tot",69.3543208400847,80.7116744127391,55.0362199504786
35,2,"DIAB","leg_tot",56.7084258575021,46.8403102609912,49.051110949614
35,3,"DIAB","leg_tot",18.016176208261,13.074780550786,15.7253512901326
35,4,"DIAB","leg_tot",3.46552328770265,6.16326387006115,5.82899700708184
45,1,"DIAB","leg_tot",170.855528491712,250.791946992103,219.557041821167
45,2,"DIAB","leg_tot",118.099707911716,82.0727442340624,77.7336616306092
45,3,"DIAB","leg_tot",39.7180684687396,23.1884376788864,41.1131358967168
45,4,"DIAB","leg_tot",16.1949454270866,15.4048533153114,13.1907973171791
55,1,"DIAB","leg_tot",291.479966353108,304.412845094719,410.661241947345
55,2,"DIAB","leg_tot",111.762953267198,111.8371756874,88.4912544325239
55,3,"DIAB","leg_tot",60.4904778177636,59.43469880712,41.3188033049323
55,4,"DIAB","leg_tot",22.8184630056381,19.3812535491854,21.0447990475624
65,1,"DIAB","leg_tot",530.841802610068,713.241135646449,480.135136216959
65,2,"DIAB","leg_tot",119.172127632295,132.757548847949,77.9904644134325
65,3,"DIAB","leg_tot",45.5157387543673,47.497097484123,63.9015936255818
65,4,"DIAB","leg_tot",26.1673006906478,23.068908227671,12.7113167137941
75,1,"DIAB","leg_tot",663.93619173464,552.271482503056,686.187383874589
75,2,"DIAB","leg_tot",76.8799599785835,84.7603110627664,142.796072880058
75,3,"DIAB","leg_tot",58.8530017192616,77.9015834740586,60.5181628393684
75,4,"DIAB","leg_tot",34.0953428140886,42.7080685782067,34.6190057074215
25,1,"All_HD","leg_tot",40.9254113120935,49.8074649120405,40.0729097784293
25,2,"All_HD","leg_tot",39.6257855223546,20.2701264241901,25.0368123115796
25,3,"All_HD","leg_tot",8.39668993471046,9.72393183703695,6.53354410805373
25,4,"All_HD","leg_tot",3.97947955435131,5.32561626022453,3.82154753926822
35,1,"All_HD","leg_tot",186.086945084405,220.669335313589,185.038915191203
35,2,"All_HD","leg_tot",99.5164633443932,100.303247113172,61.7666489930303
35,3,"All_HD","leg_tot",22.5881885094477,24.7022268964056,31.7734733003143
35,4,"All_HD","leg_tot",10.8730864955453,15.0738848151234,12.3696090289242
45,1,"All_HD","leg_tot",768.235468907783,724.969071124588,794.638924681946
45,2,"All_HD","leg_tot",212.764956136288,167.296482880308,162.351802085102
45,3,"All_HD","leg_tot",89.5414345252694,52.4489497954098,61.9641925501947
45,4,"All_HD","leg_tot",38.2922196909606,52.8435424295352,45.6948306406783
55,1,"All_HD","leg_tot",1665.10219367114,1491.81847304907,1834.67190202232
55,2,"All_HD","leg_tot",382.770900346287,323.88963970241,507.065514136412
55,3,"All_HD","leg_tot",155.80482698757,160.868417296819,150.966687763135
55,4,"All_HD","leg_tot",59.213039949492,65.9826026226423,78.2113549760852
65,1,"All_HD","leg_tot",2652.9682911432,2978.40445512899,2573.74587290564
65,2,"All_HD","leg_tot",343.836335209904,393.359458536394,418.363578381998
65,3,"All_HD","leg_tot",156.208986537051,138.705431374294,154.559266013888
65,4,"All_HD","leg_tot",69.2053094196264,52.3708570258083,74.3085851557798
75,1,"All_HD","leg_tot",5023.08921203919,3818.80345238603,4235.07074768396
75,2,"All_HD","leg_tot",376.031821903914,436.081382131401,631.552984911713
75,3,"All_HD","leg_tot",333.865067567238,308.541493197537,213.648334052706
75,4,"All_HD","leg_tot",139.678719174277,168.184668394321,168.513703246392
25,1,"All_STK","leg_tot",35.8684849437886,27.3536658607921,34.0540983612974
25,2,"All_STK","leg_tot",17.7388289300373,20.0288182817837,22.1511742663066
25,3,"All_STK","leg_tot",15.8488673573492,11.489881458116,14.6524425751744
25,4,"All_STK","leg_tot",3.57133471326407,4.99270595909891,6.880514200699
35,1,"All_STK","leg_tot",89.699814024328,126.526114711009,115.136685966653
35,2,"All_STK","leg_tot",79.3295325748851,58.5612700004936,55.3656851176034
35,3,"All_STK","leg_tot",33.843976473806,40.9855552076571,42.4938137506583
35,4,"All_STK","leg_tot",16.7246479167003,11.3113835401876,10.3621173988977
45,1,"All_STK","leg_tot",277.739704953954,334.449861665026,320.753417286683
45,2,"All_STK","leg_tot",193.583892853249,186.01136099763,159.850573073057
45,3,"All_STK","leg_tot",60.3700443743053,60.4627848331595,74.7092295336105
45,4,"All_STK","leg_tot",34.7706368739688,43.1894959716167,43.1964503561433
55,1,"All_STK","leg_tot",737.645770087643,606.961167248514,731.064886771766
55,2,"All_STK","leg_tot",254.573944781672,364.373239719117,302.070524688773
55,3,"All_STK","leg_tot",92.5000974430829,99.1905301365618,134.233195105009
55,4,"All_STK","leg_tot",49.3350901080338,56.2034617290209,60.4365865330923
65,1,"All_STK","leg_tot",1502.30024037004,1555.65563584689,1233.8742632007
65,2,"All_STK","leg_tot",347.779421230037,304.535998160039,395.001949236084
65,3,"All_STK","leg_tot",86.2882697989244,90.8621279920147,127.564956776061
65,4,"All_STK","leg_tot",70.5491453312679,67.6802942852415,54.5520742897005
75,1,"All_STK","leg_tot",4246.85683983426,4645.40246010251,4199.02302233137
75,2,"All_STK","leg_tot",343.172933436714,408.148083162296,571.085510469469
75,3,"All_STK","leg_tot",246.905289153351,329.97887856147,261.868668292374
75,4,"All_STK","leg_tot",130.355032092649,169.771612831845,211.27946223447
