"age","female","pathway","disease_type2","riskfactor","V1","V2","V3"
55,1,"direct","Cancer","dairy_tot",1192.98438181559,1205.20512346737,1370.28282610686
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",1219.85439007308,1353.6470417523,1259.84397460135
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2015.73122701649,1699.24843598647,1461.49022368125
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
25,0,"direct","DIAB","dairy_tot",0,0,0
25,0,"medBMI","DIAB","dairy_tot",0,0,0
25,0,"medSBP","DIAB","dairy_tot",0,0,0
35,0,"direct","DIAB","dairy_tot",0,0,0
35,0,"medBMI","DIAB","dairy_tot",0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0
45,0,"direct","DIAB","dairy_tot",0,0,0
45,0,"medBMI","DIAB","dairy_tot",0,0,0
45,0,"medSBP","DIAB","dairy_tot",0,0,0
55,0,"direct","DIAB","dairy_tot",0,0,0
55,0,"medBMI","DIAB","dairy_tot",0,0,0
55,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
25,0,"direct","HHD","dairy_tot",0,0,0
25,0,"medBMI","HHD","dairy_tot",0,0,0
25,0,"medSBP","HHD","dairy_tot",0,0,0
35,0,"direct","HHD","dairy_tot",0,0,0
35,0,"medBMI","HHD","dairy_tot",0,0,0
35,0,"medSBP","HHD","dairy_tot",0,0,0
45,0,"direct","HHD","dairy_tot",0,0,0
45,0,"medBMI","HHD","dairy_tot",0,0,0
45,0,"medSBP","HHD","dairy_tot",0,0,0
55,0,"direct","HHD","dairy_tot",0,0,0
55,0,"medBMI","HHD","dairy_tot",0,0,0
55,0,"medSBP","HHD","dairy_tot",0,0,0
65,0,"direct","HHD","dairy_tot",0,0,0
65,0,"medBMI","HHD","dairy_tot",0,0,0
65,0,"medSBP","HHD","dairy_tot",0,0,0
75,0,"direct","HHD","dairy_tot",0,0,0
75,0,"medBMI","HHD","dairy_tot",0,0,0
75,0,"medSBP","HHD","dairy_tot",0,0,0
25,1,"direct","HHD","dairy_tot",0,0,0
25,1,"medBMI","HHD","dairy_tot",0,0,0
25,1,"medSBP","HHD","dairy_tot",0,0,0
35,1,"direct","HHD","dairy_tot",0,0,0
35,1,"medBMI","HHD","dairy_tot",0,0,0
35,1,"medSBP","HHD","dairy_tot",0,0,0
45,1,"direct","HHD","dairy_tot",0,0,0
45,1,"medBMI","HHD","dairy_tot",0,0,0
45,1,"medSBP","HHD","dairy_tot",0,0,0
55,1,"direct","HHD","dairy_tot",0,0,0
55,1,"medBMI","HHD","dairy_tot",0,0,0
55,1,"medSBP","HHD","dairy_tot",0,0,0
65,1,"direct","HHD","dairy_tot",0,0,0
65,1,"medBMI","HHD","dairy_tot",0,0,0
65,1,"medSBP","HHD","dairy_tot",0,0,0
75,1,"direct","HHD","dairy_tot",0,0,0
75,1,"medBMI","HHD","dairy_tot",0,0,0
75,1,"medSBP","HHD","dairy_tot",0,0,0
25,0,"direct","HSTK","dairy_tot",0,0,0
25,0,"medBMI","HSTK","dairy_tot",0,0,0
25,0,"medSBP","HSTK","dairy_tot",0,0,0
35,0,"direct","HSTK","dairy_tot",0,0,0
35,0,"medBMI","HSTK","dairy_tot",0,0,0
35,0,"medSBP","HSTK","dairy_tot",0,0,0
45,0,"direct","HSTK","dairy_tot",0,0,0
45,0,"medBMI","HSTK","dairy_tot",0,0,0
45,0,"medSBP","HSTK","dairy_tot",0,0,0
55,0,"direct","HSTK","dairy_tot",0,0,0
55,0,"medBMI","HSTK","dairy_tot",0,0,0
55,0,"medSBP","HSTK","dairy_tot",0,0,0
65,0,"direct","HSTK","dairy_tot",0,0,0
65,0,"medBMI","HSTK","dairy_tot",0,0,0
65,0,"medSBP","HSTK","dairy_tot",0,0,0
75,0,"direct","HSTK","dairy_tot",0,0,0
75,0,"medBMI","HSTK","dairy_tot",0,0,0
75,0,"medSBP","HSTK","dairy_tot",0,0,0
25,1,"direct","HSTK","dairy_tot",0,0,0
25,1,"medBMI","HSTK","dairy_tot",0,0,0
25,1,"medSBP","HSTK","dairy_tot",0,0,0
35,1,"direct","HSTK","dairy_tot",0,0,0
35,1,"medBMI","HSTK","dairy_tot",0,0,0
35,1,"medSBP","HSTK","dairy_tot",0,0,0
45,1,"direct","HSTK","dairy_tot",0,0,0
45,1,"medBMI","HSTK","dairy_tot",0,0,0
45,1,"medSBP","HSTK","dairy_tot",0,0,0
55,1,"direct","HSTK","dairy_tot",0,0,0
55,1,"medBMI","HSTK","dairy_tot",0,0,0
55,1,"medSBP","HSTK","dairy_tot",0,0,0
65,1,"direct","HSTK","dairy_tot",0,0,0
65,1,"medBMI","HSTK","dairy_tot",0,0,0
65,1,"medSBP","HSTK","dairy_tot",0,0,0
75,1,"direct","HSTK","dairy_tot",0,0,0
75,1,"medBMI","HSTK","dairy_tot",0,0,0
75,1,"medSBP","HSTK","dairy_tot",0,0,0
25,0,"direct","IHD","dairy_tot",0,0,0
25,0,"medBMI","IHD","dairy_tot",0,0,0
25,0,"medSBP","IHD","dairy_tot",0,0,0
35,0,"direct","IHD","dairy_tot",0,0,0
35,0,"medBMI","IHD","dairy_tot",0,0,0
35,0,"medSBP","IHD","dairy_tot",0,0,0
45,0,"direct","IHD","dairy_tot",0,0,0
45,0,"medBMI","IHD","dairy_tot",0,0,0
45,0,"medSBP","IHD","dairy_tot",0,0,0
55,0,"direct","IHD","dairy_tot",0,0,0
55,0,"medBMI","IHD","dairy_tot",0,0,0
55,0,"medSBP","IHD","dairy_tot",0,0,0
65,0,"direct","IHD","dairy_tot",0,0,0
65,0,"medBMI","IHD","dairy_tot",0,0,0
65,0,"medSBP","IHD","dairy_tot",0,0,0
75,0,"direct","IHD","dairy_tot",0,0,0
75,0,"medBMI","IHD","dairy_tot",0,0,0
75,0,"medSBP","IHD","dairy_tot",0,0,0
25,1,"direct","IHD","dairy_tot",0,0,0
25,1,"medBMI","IHD","dairy_tot",0,0,0
25,1,"medSBP","IHD","dairy_tot",0,0,0
35,1,"direct","IHD","dairy_tot",0,0,0
35,1,"medBMI","IHD","dairy_tot",0,0,0
35,1,"medSBP","IHD","dairy_tot",0,0,0
45,1,"direct","IHD","dairy_tot",0,0,0
45,1,"medBMI","IHD","dairy_tot",0,0,0
45,1,"medSBP","IHD","dairy_tot",0,0,0
55,1,"direct","IHD","dairy_tot",0,0,0
55,1,"medBMI","IHD","dairy_tot",0,0,0
55,1,"medSBP","IHD","dairy_tot",0,0,0
65,1,"direct","IHD","dairy_tot",0,0,0
65,1,"medBMI","IHD","dairy_tot",0,0,0
65,1,"medSBP","IHD","dairy_tot",0,0,0
75,1,"direct","IHD","dairy_tot",0,0,0
75,1,"medBMI","IHD","dairy_tot",0,0,0
75,1,"medSBP","IHD","dairy_tot",0,0,0
25,0,"direct","ISTK","dairy_tot",0,0,0
25,0,"medBMI","ISTK","dairy_tot",0,0,0
25,0,"medSBP","ISTK","dairy_tot",0,0,0
35,0,"direct","ISTK","dairy_tot",0,0,0
35,0,"medBMI","ISTK","dairy_tot",0,0,0
35,0,"medSBP","ISTK","dairy_tot",0,0,0
45,0,"direct","ISTK","dairy_tot",0,0,0
45,0,"medBMI","ISTK","dairy_tot",0,0,0
45,0,"medSBP","ISTK","dairy_tot",0,0,0
55,0,"direct","ISTK","dairy_tot",0,0,0
55,0,"medBMI","ISTK","dairy_tot",0,0,0
55,0,"medSBP","ISTK","dairy_tot",0,0,0
65,0,"direct","ISTK","dairy_tot",0,0,0
65,0,"medBMI","ISTK","dairy_tot",0,0,0
65,0,"medSBP","ISTK","dairy_tot",0,0,0
75,0,"direct","ISTK","dairy_tot",0,0,0
75,0,"medBMI","ISTK","dairy_tot",0,0,0
75,0,"medSBP","ISTK","dairy_tot",0,0,0
25,1,"direct","ISTK","dairy_tot",0,0,0
25,1,"medBMI","ISTK","dairy_tot",0,0,0
25,1,"medSBP","ISTK","dairy_tot",0,0,0
35,1,"direct","ISTK","dairy_tot",0,0,0
35,1,"medBMI","ISTK","dairy_tot",0,0,0
35,1,"medSBP","ISTK","dairy_tot",0,0,0
45,1,"direct","ISTK","dairy_tot",0,0,0
45,1,"medBMI","ISTK","dairy_tot",0,0,0
45,1,"medSBP","ISTK","dairy_tot",0,0,0
55,1,"direct","ISTK","dairy_tot",0,0,0
55,1,"medBMI","ISTK","dairy_tot",0,0,0
55,1,"medSBP","ISTK","dairy_tot",0,0,0
65,1,"direct","ISTK","dairy_tot",0,0,0
65,1,"medBMI","ISTK","dairy_tot",0,0,0
65,1,"medSBP","ISTK","dairy_tot",0,0,0
75,1,"direct","ISTK","dairy_tot",0,0,0
75,1,"medBMI","ISTK","dairy_tot",0,0,0
75,1,"medSBP","ISTK","dairy_tot",0,0,0
25,0,"direct","OSTK","dairy_tot",0,0,0
25,0,"medBMI","OSTK","dairy_tot",0,0,0
25,0,"medSBP","OSTK","dairy_tot",0,0,0
35,0,"direct","OSTK","dairy_tot",0,0,0
35,0,"medBMI","OSTK","dairy_tot",0,0,0
35,0,"medSBP","OSTK","dairy_tot",0,0,0
45,0,"direct","OSTK","dairy_tot",0,0,0
45,0,"medBMI","OSTK","dairy_tot",0,0,0
45,0,"medSBP","OSTK","dairy_tot",0,0,0
55,0,"direct","OSTK","dairy_tot",0,0,0
55,0,"medBMI","OSTK","dairy_tot",0,0,0
55,0,"medSBP","OSTK","dairy_tot",0,0,0
65,0,"direct","OSTK","dairy_tot",0,0,0
65,0,"medBMI","OSTK","dairy_tot",0,0,0
65,0,"medSBP","OSTK","dairy_tot",0,0,0
75,0,"direct","OSTK","dairy_tot",0,0,0
75,0,"medBMI","OSTK","dairy_tot",0,0,0
75,0,"medSBP","OSTK","dairy_tot",0,0,0
25,1,"direct","OSTK","dairy_tot",0,0,0
25,1,"medBMI","OSTK","dairy_tot",0,0,0
25,1,"medSBP","OSTK","dairy_tot",0,0,0
35,1,"direct","OSTK","dairy_tot",0,0,0
35,1,"medBMI","OSTK","dairy_tot",0,0,0
35,1,"medSBP","OSTK","dairy_tot",0,0,0
45,1,"direct","OSTK","dairy_tot",0,0,0
45,1,"medBMI","OSTK","dairy_tot",0,0,0
45,1,"medSBP","OSTK","dairy_tot",0,0,0
55,1,"direct","OSTK","dairy_tot",0,0,0
55,1,"medBMI","OSTK","dairy_tot",0,0,0
55,1,"medSBP","OSTK","dairy_tot",0,0,0
65,1,"direct","OSTK","dairy_tot",0,0,0
65,1,"medBMI","OSTK","dairy_tot",0,0,0
65,1,"medSBP","OSTK","dairy_tot",0,0,0
75,1,"direct","OSTK","dairy_tot",0,0,0
75,1,"medBMI","OSTK","dairy_tot",0,0,0
75,1,"medSBP","OSTK","dairy_tot",0,0,0
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","Other_CVD","leg_tot",31.9423611787978,28.3180378453647,28.4077136162245
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","Other_CVD","leg_tot",41.4606642322667,45.4108960585395,40.5438164274443
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","Other_CVD","leg_tot",74.2212593132343,79.1160357285409,58.0469728654465
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","Other_CVD","leg_tot",136.131389874478,129.370344005232,107.503672427138
55,0,"medSBP","Other_CVD","leg_tot",0,0,0
65,0,"direct","Other_CVD","leg_tot",0,0,0
65,0,"medBMI","Other_CVD","leg_tot",182.834833214555,147.990568675826,125.578182415954
65,0,"medSBP","Other_CVD","leg_tot",0,0,0
75,0,"direct","Other_CVD","leg_tot",0,0,0
75,0,"medBMI","Other_CVD","leg_tot",294.152218070314,323.938627372293,361.86417283812
75,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Other_CVD","leg_tot",22.2196081581882,22.2731432715713,15.8316029569394
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Other_CVD","leg_tot",26.5246295034031,26.6724298016804,22.4111491102111
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Other_CVD","leg_tot",42.6894013229603,38.5829519331425,40.4991265689027
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","Other_CVD","leg_tot",88.4975490846354,79.8763845058652,65.1322760672978
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","Other_CVD","leg_tot",110.27622933075,119.468722111841,121.72727832534
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","Other_CVD","leg_tot",413.830226707231,570.48938604042,454.107499261632
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,0,"direct","Cancer","leg_tot",22.1822955128087,12.2227533749922,21.3869106926497
25,0,"medBMI","Cancer","leg_tot",17.9504933158762,17.9791899260005,17.4767303346177
25,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"direct","Cancer","leg_tot",42.9571143225589,68.1351540744124,36.0059067279613
35,0,"medBMI","Cancer","leg_tot",51.9987903984975,58.6368712120882,51.2559075990291
35,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"direct","Cancer","leg_tot",206.156562476907,246.351206998011,142.652589051847
45,0,"medBMI","Cancer","leg_tot",180.881095873161,201.225531661882,181.136352366927
45,0,"medSBP","Cancer","leg_tot",0,0,0
55,0,"direct","Cancer","leg_tot",359.141587501265,543.285391477852,392.959763007591
55,0,"medBMI","Cancer","leg_tot",479.740880810523,536.757001281395,670.459279181508
55,0,"medSBP","Cancer","leg_tot",0,0,0
65,0,"direct","Cancer","leg_tot",556.8296726427,661.093091081644,622.872867442368
65,0,"medBMI","Cancer","leg_tot",584.052375152481,529.404902923375,464.144376171974
65,0,"medSBP","Cancer","leg_tot",0,0,0
75,0,"direct","Cancer","leg_tot",339.608784666201,332.027286992197,304.625209695454
75,0,"medBMI","Cancer","leg_tot",400.799625985602,430.884668418846,357.899130996148
75,0,"medSBP","Cancer","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",15.3366529045883,14.4263859125371,16.9493874556685
25,1,"medBMI","Cancer","leg_tot",54.7068663738021,60.0893672360631,43.9201893792388
25,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",18.7501455359398,26.521189733685,32.3150357353578
35,1,"medBMI","Cancer","leg_tot",120.315067473562,137.2683985191,154.109183558936
35,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",91.1313813534054,57.0325498627513,99.2308928930884
45,1,"medBMI","Cancer","leg_tot",476.284322861598,483.522324243028,409.405521339573
45,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,"direct","Cancer","leg_tot",237.009200207145,164.321282333876,281.6829456598
55,1,"medBMI","Cancer","leg_tot",1190.57728814099,1089.25467296205,1256.62334893417
55,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,"direct","Cancer","leg_tot",215.854254772054,134.557665730974,224.715875088699
65,1,"medBMI","Cancer","leg_tot",1326.4683991415,955.356561312244,1286.49347394549
65,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,"direct","Cancer","leg_tot",204.994518806422,214.316497043048,199.831858415784
75,1,"medBMI","Cancer","leg_tot",808.183632198723,909.399513111715,714.307366523343
75,1,"medSBP","Cancer","leg_tot",0,0,0
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"medBMI","DIAB","leg_tot",25.3200085095647,31.7893375585212,26.9561234583907
25,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"medBMI","DIAB","leg_tot",102.723686471984,90.5514247930438,96.4583667320222
35,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"medBMI","DIAB","leg_tot",234.562596926553,244.371826043378,190.257699423936
45,0,"medSBP","DIAB","leg_tot",0,0,0
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"medBMI","DIAB","leg_tot",294.503790379208,261.379460318613,334.559375262467
55,0,"medSBP","DIAB","leg_tot",0,0,0
65,0,"direct","DIAB","leg_tot",0,0,0
65,0,"medBMI","DIAB","leg_tot",504.366372992987,656.857083808633,345.08646737331
65,0,"medSBP","DIAB","leg_tot",0,0,0
75,0,"direct","DIAB","leg_tot",0,0,0
75,0,"medBMI","DIAB","leg_tot",333.352865462081,390.07160945901,388.281013500791
75,0,"medSBP","DIAB","leg_tot",0,0,0
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"medBMI","DIAB","leg_tot",14.3620022898684,26.3020602480501,22.4781463975956
25,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"medBMI","DIAB","leg_tot",44.8207597215665,56.2386043015336,29.1833124652848
35,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"medBMI","DIAB","leg_tot",110.305653372701,127.086156176985,161.336937241736
45,1,"medSBP","DIAB","leg_tot",0,0,0
55,1,"direct","DIAB","leg_tot",0,0,0
55,1,"medBMI","DIAB","leg_tot",192.0480700645,233.686512819811,226.956723469896
55,1,"medSBP","DIAB","leg_tot",0,0,0
65,1,"direct","DIAB","leg_tot",0,0,0
65,1,"medBMI","DIAB","leg_tot",217.330596694391,259.707606397559,289.652043596458
65,1,"medSBP","DIAB","leg_tot",0,0,0
75,1,"direct","DIAB","leg_tot",0,0,0
75,1,"medBMI","DIAB","leg_tot",500.411630784493,367.569836159078,535.839611800647
75,1,"medSBP","DIAB","leg_tot",0,0,0
25,0,"direct","HHD","leg_tot",0,0,0
25,0,"medBMI","HHD","leg_tot",20.2840623291645,16.2096117275494,9.04219650719639
25,0,"medSBP","HHD","leg_tot",0,0,0
35,0,"direct","HHD","leg_tot",0,0,0
35,0,"medBMI","HHD","leg_tot",52.0440231196797,50.9731229283424,20.7183823645484
35,0,"medSBP","HHD","leg_tot",0,0,0
45,0,"direct","HHD","leg_tot",0,0,0
45,0,"medBMI","HHD","leg_tot",145.469500395576,68.1331469443347,94.6635028468626
45,0,"medSBP","HHD","leg_tot",0,0,0
55,0,"direct","HHD","leg_tot",0,0,0
55,0,"medBMI","HHD","leg_tot",173.75973724601,134.906512215021,194.820327508143
55,0,"medSBP","HHD","leg_tot",0,0,0
65,0,"direct","HHD","leg_tot",0,0,0
65,0,"medBMI","HHD","leg_tot",211.583096110152,132.56365084901,190.594349664273
65,0,"medSBP","HHD","leg_tot",0,0,0
75,0,"direct","HHD","leg_tot",0,0,0
75,0,"medBMI","HHD","leg_tot",274.666962573454,334.221144897659,248.155262734461
75,0,"medSBP","HHD","leg_tot",0,0,0
25,1,"direct","HHD","leg_tot",0,0,0
25,1,"medBMI","HHD","leg_tot",5.31689544824207,6.50128188909053,7.49379933017476
25,1,"medSBP","HHD","leg_tot",0,0,0
35,1,"direct","HHD","leg_tot",0,0,0
35,1,"medBMI","HHD","leg_tot",34.8812163612106,16.3670021090881,12.6186514793697
35,1,"medSBP","HHD","leg_tot",0,0,0
45,1,"direct","HHD","leg_tot",0,0,0
45,1,"medBMI","HHD","leg_tot",49.3744136702742,13.693059694947,35.3793764956788
45,1,"medSBP","HHD","leg_tot",0,0,0
55,1,"direct","HHD","leg_tot",0,0,0
55,1,"medBMI","HHD","leg_tot",55.4914918187353,74.8280744693129,99.5321022222756
55,1,"medSBP","HHD","leg_tot",0,0,0
65,1,"direct","HHD","leg_tot",0,0,0
65,1,"medBMI","HHD","leg_tot",127.777303148526,105.680414042027,66.5548493040896
65,1,"medSBP","HHD","leg_tot",0,0,0
75,1,"direct","HHD","leg_tot",0,0,0
75,1,"medBMI","HHD","leg_tot",518.772807938088,458.075708610189,300.715074947879
75,1,"medSBP","HHD","leg_tot",0,0,0
25,0,"direct","HSTK","leg_tot",19.1879638205929,15.8092794861663,20.6574677501702
25,0,"medBMI","HSTK","leg_tot",4.44024925350445,4.6005443200254,4.63275077643606
25,0,"medSBP","HSTK","leg_tot",0,0,0
35,0,"direct","HSTK","leg_tot",33.7272542537805,47.2062777150854,46.6641201548889
35,0,"medBMI","HSTK","leg_tot",14.8844408405803,18.1630113513915,12.9489477218271
35,0,"medSBP","HSTK","leg_tot",0,0,0
45,0,"direct","HSTK","leg_tot",134.791778920226,143.308659656389,119.039498331768
45,0,"medBMI","HSTK","leg_tot",36.973293774489,35.9244261168218,36.3317218873119
45,0,"medSBP","HSTK","leg_tot",0,0,0
55,0,"direct","HSTK","leg_tot",184.979056294347,118.555536662014,203.339592890568
55,0,"medBMI","HSTK","leg_tot",48.0084030234397,40.0480471404182,43.7779784721574
55,0,"medSBP","HSTK","leg_tot",0,0,0
65,0,"direct","HSTK","leg_tot",169.968796941301,217.889984277381,152.693681953176
65,0,"medBMI","HSTK","leg_tot",52.7015680154907,59.7971579059531,36.5281449894828
65,0,"medSBP","HSTK","leg_tot",0,0,0
75,0,"direct","HSTK","leg_tot",249.652120126871,170.076078665639,245.102557778971
75,0,"medBMI","HSTK","leg_tot",96.3102582300749,85.8177387804596,73.2687106937598
75,0,"medSBP","HSTK","leg_tot",0,0,0
25,1,"direct","HSTK","leg_tot",8.92629171465274,12.5766617097886,14.4202392524711
25,1,"medBMI","HSTK","leg_tot",4.28563351426262,2.56026908619713,2.88884587997433
25,1,"medSBP","HSTK","leg_tot",0,0,0
35,1,"direct","HSTK","leg_tot",61.4594439862066,68.7959781022022,55.5255822303882
35,1,"medBMI","HSTK","leg_tot",12.8182106671197,12.1302344582911,14.2762916055559
35,1,"medSBP","HSTK","leg_tot",0,0,0
45,1,"direct","HSTK","leg_tot",93.9344032419028,87.3322393447934,132.756348221812
45,1,"medBMI","HSTK","leg_tot",17.6135633582068,21.0178470058142,25.2932399091362
45,1,"medSBP","HSTK","leg_tot",0,0,0
