"age","female","race","pathway","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","All_HD","leg_tot",14.914209958598,4.20240336141694,14.2981157717375,11.216074954443,19.1360250215846,0.0258689990840285,0.00782811571837215,0.024825806995754,0.0189253370007484,0.033699374442342,2.4825806995754,1.89253370007484,3.3699374442342,0.0772944662035458,0.0217793986737761,0.074101493096912,0.0581284914795528,0.0991744680681774
25,0,1,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","All_STK","leg_tot",14.5737331980557,1.34021352482561,14.7936311521163,13.2199928184081,15.7405603167517,0.1163579410912,0.0158619295672586,0.114956975565353,0.101928664251024,0.131978038628347,11.4956975565353,10.1928664251024,13.1978038628347,0.0755299094798647,0.00694579795294139,0.0766695538207689,0.0685140071750481,0.0815771140949129
25,0,1,"direct","Cancer","dairy_tot",57.3326040199783,11.1852745614807,60.6599001232824,45.6511524355952,66.1858539165528,0.0210931999294395,0.00373404532659203,0.0222189716940294,0.0171904518065761,0.0240390420524014,2.22189716940294,1.71904518065761,2.40390420524014,0.29713226755459,0.0579688651943197,0.314376330560272,0.236591912604248,0.343015168950103
25,0,1,"direct","Cancer","leg_tot",10.3673412458612,4.63376128545231,12.0916004108838,5.46729555266971,13.8017666487834,0.00382682432733152,0.00170747178161966,0.00456206789527132,0.00200925599384186,0.00501943562807236,0.456206789527132,0.200925599384186,0.501943562807236,0.0537298395136828,0.0240149566130528,0.0626659945045921,0.0283348358708737,0.0715291114142188
25,0,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","All_HD","leg_tot",18.0925828014095,2.0797386621976,17.7725944684919,16.2704440504631,20.1867116353358,0.0312123356761044,0.00304903303413683,0.0313153809225577,0.0282732009779913,0.0340638819147321,3.13153809225577,2.82732009779913,3.40638819147321,0.0937667187038753,0.0107784649796194,0.0921083454173999,0.0843232924349564,0.104619762266298
25,0,1,"medBMI","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","All_STK","leg_tot",3.96168411506497,0.125896899124161,3.9190079753655,3.8654891045469,4.0941538443276,0.0315388781991825,0.00148288360470833,0.0316230630401173,0.0300960638591019,0.0329101354244685,3.16230630401173,3.00960638591019,3.29101354244685,0.0205318457894231,0.000652473958828352,0.0203106721941166,0.020033305001136,0.0212183841337208
25,0,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","Cancer","leg_tot",11.1859485741244,0.13616707971039,11.1980997669388,11.0518124662921,11.3097561680646,0.00412616662906345,9.1152115109511e-05,0.00410822077474904,0.00404846707402696,0.00421912016026718,0.410822077474904,0.404846707402696,0.421912016026718,0.0579723583359382,0.00070570025297536,0.0580353331743593,0.0572771838089398,0.0586140042502786
25,0,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","DIAB","leg_tot",14.4758798479147,4.48498550236053,12.455779399066,11.4111996599191,19.2576454174317,0.0581752441834882,0.0169046417794324,0.0553811593955826,0.0434686955658807,0.0752567648708155,5.53811593955826,4.34686955658807,7.52567648708155,0.0750227741715667,0.0232439104248862,0.0645533905230358,0.0591397458466814,0.0998047785977034
25,0,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","Other_CVD","leg_tot",15.952449509445,1.93322086528227,15.0737944048161,14.6375708095131,18.0141850483113,0.03016044724697,0.00183478401844959,0.0308857369003357,0.0282144755804616,0.0314899227081174,3.08857369003357,2.82144755804616,3.14899227081174,0.0826752521852972,0.0100191210429759,0.0781215294284202,0.0758607546345871,0.0933604140793528
25,0,1,"medSBP","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","All_HD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","All_STK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","All_HD","leg_tot",7.34232638715654,2.07196800332694,7.53134584880484,5.29977619036337,9.22421004154864,0.0210912354010636,0.00612884156898783,0.022698863427471,0.0147378105882893,0.0260781763913915,2.2698863427471,1.47378105882893,2.60781763913915,0.175374359057103,0.0494897722343028,0.179889163383138,0.126587242724172,0.220323891712906
25,0,2,"direct","All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","All_STK","leg_tot",6.8545560380503,1.67960105774393,6.75237632302651,5.30457746329717,8.49138737057365,0.105188164520192,0.0195021852862494,0.0998903672355799,0.0894326484225289,0.125446808309775,9.98903672355799,8.94326484225289,12.5446808309775,0.163723772059064,0.0401179331238568,0.161283169301023,0.126701923020174,0.20282013344229
25,0,2,"direct","Cancer","dairy_tot",7.82805616202976,0.6389172014512,8.16886611280368,7.14488655261028,8.2215373132914,0.0239380979415682,0.00155763051656583,0.0233876338921741,0.0227633022021337,0.0255807881229875,2.33876338921741,2.27633022021337,2.55807881229875,0.186976206135483,0.0152607891268718,0.195116586108486,0.170658430806289,0.196374658487625
25,0,2,"direct","Cancer","leg_tot",1.22802781143218,0.475751905461965,1.49300867793798,0.719500530847504,1.51132135548692,0.00363784139436147,0.00102039972024451,0.00420803953425002,0.00254719859548027,0.0042438157743374,0.420803953425002,0.254719859548027,0.42438157743374,0.029331928189809,0.0113635217356361,0.0356611006040373,0.0171855537039798,0.0360985061235442
25,0,2,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"medBMI","All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
