"race","pathway","disease_type3","riskfactor","V1","V2","V3"
1,"direct","All_HD","dairy_tot",0,0,0
1,"direct","All_STK","dairy_tot",0,0,0
1,"direct","Cancer","dairy_tot",0.0102309735901297,0.00915904936350109,0.00952375944178466
1,"direct","DIAB","dairy_tot",0,0,0
1,"direct","Other_CVD","dairy_tot",0,0,0
1,"medBMI","All_HD","dairy_tot",0,0,0
1,"medBMI","All_STK","dairy_tot",0,0,0
1,"medBMI","Cancer","dairy_tot",0,0,0
1,"medBMI","DIAB","dairy_tot",0,0,0
1,"medBMI","Other_CVD","dairy_tot",0,0,0
1,"medSBP","All_HD","dairy_tot",0,0,0
1,"medSBP","All_STK","dairy_tot",0,0,0
1,"medSBP","Cancer","dairy_tot",0,0,0
1,"medSBP","DIAB","dairy_tot",0,0,0
1,"medSBP","Other_CVD","dairy_tot",0,0,0
2,"direct","All_HD","dairy_tot",0,0,0
2,"direct","All_STK","dairy_tot",0,0,0
2,"direct","Cancer","dairy_tot",0.0148304540267504,0.0150710216507138,0.0161585860936875
2,"direct","DIAB","dairy_tot",0,0,0
2,"direct","Other_CVD","dairy_tot",0,0,0
2,"medBMI","All_HD","dairy_tot",0,0,0
2,"medBMI","All_STK","dairy_tot",0,0,0
2,"medBMI","Cancer","dairy_tot",0,0,0
2,"medBMI","DIAB","dairy_tot",0,0,0
2,"medBMI","Other_CVD","dairy_tot",0,0,0
2,"medSBP","All_HD","dairy_tot",0,0,0
2,"medSBP","All_STK","dairy_tot",0,0,0
2,"medSBP","Cancer","dairy_tot",0,0,0
2,"medSBP","DIAB","dairy_tot",0,0,0
2,"medSBP","Other_CVD","dairy_tot",0,0,0
3,"direct","All_HD","dairy_tot",0,0,0
3,"direct","All_STK","dairy_tot",0,0,0
3,"direct","Cancer","dairy_tot",0.0119630915708014,0.0122928694411731,0.0124588616171168
3,"direct","DIAB","dairy_tot",0,0,0
3,"direct","Other_CVD","dairy_tot",0,0,0
3,"medBMI","All_HD","dairy_tot",0,0,0
3,"medBMI","All_STK","dairy_tot",0,0,0
3,"medBMI","Cancer","dairy_tot",0,0,0
3,"medBMI","DIAB","dairy_tot",0,0,0
3,"medBMI","Other_CVD","dairy_tot",0,0,0
3,"medSBP","All_HD","dairy_tot",0,0,0
3,"medSBP","All_STK","dairy_tot",0,0,0
3,"medSBP","Cancer","dairy_tot",0,0,0
3,"medSBP","DIAB","dairy_tot",0,0,0
3,"medSBP","Other_CVD","dairy_tot",0,0,0
4,"direct","All_HD","dairy_tot",0,0,0
4,"direct","All_STK","dairy_tot",0,0,0
4,"direct","Cancer","dairy_tot",0.0147776722696685,0.0132981470640279,0.0148213639165822
4,"direct","DIAB","dairy_tot",0,0,0
4,"direct","Other_CVD","dairy_tot",0,0,0
4,"medBMI","All_HD","dairy_tot",0,0,0
4,"medBMI","All_STK","dairy_tot",0,0,0
4,"medBMI","Cancer","dairy_tot",0,0,0
4,"medBMI","DIAB","dairy_tot",0,0,0
4,"medBMI","Other_CVD","dairy_tot",0,0,0
4,"medSBP","All_HD","dairy_tot",0,0,0
4,"medSBP","All_STK","dairy_tot",0,0,0
4,"medSBP","Cancer","dairy_tot",0,0,0
4,"medSBP","DIAB","dairy_tot",0,0,0
4,"medSBP","Other_CVD","dairy_tot",0,0,0
1,"direct","All_HD","leg_tot",0.014593913591467,0.0125847376436325,0.0136774940859049
1,"direct","All_STK","leg_tot",0.0486290030946245,0.0536382496634311,0.046937943692324
1,"direct","Cancer","leg_tot",0.00254671071318049,0.00269166884770844,0.0025924462154459
1,"direct","DIAB","leg_tot",0,0,0
1,"direct","Other_CVD","leg_tot",0,0,0
1,"medBMI","All_HD","leg_tot",0.017483155881426,0.0161581605935924,0.0163848537462751
1,"medBMI","All_STK","leg_tot",0.0137287395288356,0.012374735178282,0.0126685612287616
1,"medBMI","Cancer","leg_tot",0.00575316603718053,0.00540215819762256,0.00568577389237237
1,"medBMI","DIAB","leg_tot",0.0360644987361907,0.0399054272928926,0.0386464884448476
1,"medBMI","Other_CVD","leg_tot",0.0129224135850184,0.0145485955215676,0.0128541250607017
1,"medSBP","All_HD","leg_tot",0,0,0
1,"medSBP","All_STK","leg_tot",0,0,0
1,"medSBP","Cancer","leg_tot",0,0,0
1,"medSBP","DIAB","leg_tot",0,0,0
1,"medSBP","Other_CVD","leg_tot",0,0,0
2,"direct","All_HD","leg_tot",0.0134091831655183,0.011975137829352,0.0169278371029959
2,"direct","All_STK","leg_tot",0.051136333195931,0.0548338116665487,0.0617571262824858
2,"direct","Cancer","leg_tot",0.00159436740452594,0.00212567670005014,0.00173570750933739
2,"direct","DIAB","leg_tot",0,0,0
2,"direct","Other_CVD","leg_tot",0,0,0
2,"medBMI","All_HD","leg_tot",0.0155811747990591,0.0164927609658083,0.0185040227654178
2,"medBMI","All_STK","leg_tot",0.0134900045323817,0.0134865438242793,0.0145927493894625
2,"medBMI","Cancer","leg_tot",0.00553012410887776,0.00557860442625003,0.00524012388425636
2,"medBMI","DIAB","leg_tot",0.0367538919361806,0.0356902928357828,0.0347614555355665
2,"medBMI","Other_CVD","leg_tot",0.0166239831114216,0.0157681715141499,0.0149880293340872
2,"medSBP","All_HD","leg_tot",0,0,0
2,"medSBP","All_STK","leg_tot",0,0,0
2,"medSBP","Cancer","leg_tot",0,0,0
2,"medSBP","DIAB","leg_tot",0,0,0
2,"medSBP","Other_CVD","leg_tot",0,0,0
3,"direct","All_HD","leg_tot",0.0128189741067294,0.0101132329933478,0.00995274561945714
3,"direct","All_STK","leg_tot",0.038717471237769,0.0449442880683444,0.0454991621903582
3,"direct","Cancer","leg_tot",0.00112904029810132,0.00139331122899371,0.00141687829466606
3,"direct","DIAB","leg_tot",0,0,0
3,"direct","Other_CVD","leg_tot",0,0,0
3,"medBMI","All_HD","leg_tot",0.0139192921430766,0.0143721710768306,0.0120670682580681
3,"medBMI","All_STK","leg_tot",0.0102603460638424,0.0114259411556176,0.0122646034021591
3,"medBMI","Cancer","leg_tot",0.00525878478403156,0.00521718797278346,0.00504699268148279
3,"medBMI","DIAB","leg_tot",0.0300863317420418,0.0305925165542976,0.0309363807666593
3,"medBMI","Other_CVD","leg_tot",0.0129714104240495,0.013827198195988,0.0121415766423622
3,"medSBP","All_HD","leg_tot",0,0,0
3,"medSBP","All_STK","leg_tot",0,0,0
3,"medSBP","Cancer","leg_tot",0,0,0
3,"medSBP","DIAB","leg_tot",0,0,0
3,"medSBP","Other_CVD","leg_tot",0,0,0
4,"direct","All_HD","leg_tot",0.0115179144569736,0.013222428047955,0.0151473559853518
4,"direct","All_STK","leg_tot",0.0404310279510905,0.0452769230729574,0.0509843677325585
4,"direct","Cancer","leg_tot",0.00201146295608621,0.00172986589670321,0.00194180686071963
4,"direct","DIAB","leg_tot",0,0,0
4,"direct","Other_CVD","leg_tot",0,0,0
4,"medBMI","All_HD","leg_tot",0.012238399600494,0.0128444975840059,0.0125869765414675
4,"medBMI","All_STK","leg_tot",0.00902584301891932,0.0121121654873878,0.0108555798033565
4,"medBMI","Cancer","leg_tot",0.00486628094547759,0.00463841803423439,0.00519637082621578
4,"medBMI","DIAB","leg_tot",0.031216671142225,0.0326618441967903,0.0272614720907768
4,"medBMI","Other_CVD","leg_tot",0.0115530377972231,0.0138444238068198,0.0134296621712609
4,"medSBP","All_HD","leg_tot",0,0,0
4,"medSBP","All_STK","leg_tot",0,0,0
4,"medSBP","Cancer","leg_tot",0,0,0
4,"medSBP","DIAB","leg_tot",0,0,0
4,"medSBP","Other_CVD","leg_tot",0,0,0
