"female","pathway","disease_type2","riskfactor","V1","V2","V3"
0,"direct","Cancer","dairy_tot",0.014192250264281,0.0126510385203377,0.0145232963321757
0,"direct","DIAB","dairy_tot",0,0,0
0,"direct","HHD","dairy_tot",0,0,0
0,"direct","HSTK","dairy_tot",0,0,0
0,"direct","IHD","dairy_tot",0,0,0
0,"direct","ISTK","dairy_tot",0,0,0
0,"direct","OSTK","dairy_tot",0,0,0
0,"direct","Other_CVD","dairy_tot",0,0,0
0,"medBMI","Cancer","dairy_tot",0,0,0
0,"medBMI","DIAB","dairy_tot",0,0,0
0,"medBMI","HHD","dairy_tot",0,0,0
0,"medBMI","HSTK","dairy_tot",0,0,0
0,"medBMI","IHD","dairy_tot",0,0,0
0,"medBMI","ISTK","dairy_tot",0,0,0
0,"medBMI","OSTK","dairy_tot",0,0,0
0,"medBMI","Other_CVD","dairy_tot",0,0,0
0,"medSBP","Cancer","dairy_tot",0,0,0
0,"medSBP","DIAB","dairy_tot",0,0,0
0,"medSBP","HHD","dairy_tot",0,0,0
0,"medSBP","HSTK","dairy_tot",0,0,0
0,"medSBP","IHD","dairy_tot",0,0,0
0,"medSBP","ISTK","dairy_tot",0,0,0
0,"medSBP","OSTK","dairy_tot",0,0,0
0,"medSBP","Other_CVD","dairy_tot",0,0,0
1,"direct","Cancer","dairy_tot",0.00914000933161435,0.00881231847928439,0.00837329795139184
1,"direct","DIAB","dairy_tot",0,0,0
1,"direct","HHD","dairy_tot",0,0,0
1,"direct","HSTK","dairy_tot",0,0,0
1,"direct","IHD","dairy_tot",0,0,0
1,"direct","ISTK","dairy_tot",0,0,0
1,"direct","OSTK","dairy_tot",0,0,0
1,"direct","Other_CVD","dairy_tot",0,0,0
1,"medBMI","Cancer","dairy_tot",0,0,0
1,"medBMI","DIAB","dairy_tot",0,0,0
1,"medBMI","HHD","dairy_tot",0,0,0
1,"medBMI","HSTK","dairy_tot",0,0,0
1,"medBMI","IHD","dairy_tot",0,0,0
1,"medBMI","ISTK","dairy_tot",0,0,0
1,"medBMI","OSTK","dairy_tot",0,0,0
1,"medBMI","Other_CVD","dairy_tot",0,0,0
1,"medSBP","Cancer","dairy_tot",0,0,0
1,"medSBP","DIAB","dairy_tot",0,0,0
1,"medSBP","HHD","dairy_tot",0,0,0
1,"medSBP","HSTK","dairy_tot",0,0,0
1,"medSBP","IHD","dairy_tot",0,0,0
1,"medSBP","ISTK","dairy_tot",0,0,0
1,"medSBP","OSTK","dairy_tot",0,0,0
1,"medSBP","Other_CVD","dairy_tot",0,0,0
0,"direct","Cancer","leg_tot",0.00368646731149802,0.0045108131291087,0.00367095306247848
0,"direct","DIAB","leg_tot",0,0,0
0,"direct","HHD","leg_tot",0,0,0
0,"direct","HSTK","leg_tot",0.0498491873194447,0.044676192671991,0.0491054479354266
0,"direct","IHD","leg_tot",0.0162071701538609,0.0167864710994207,0.0177209937894016
0,"direct","ISTK","leg_tot",0.0508778820650537,0.0420010668089448,0.0458033652176332
0,"direct","OSTK","leg_tot",0.0473220419767329,0.0611759599900624,0.0559535302719409
0,"direct","Other_CVD","leg_tot",0,0,0
0,"medBMI","Cancer","leg_tot",0.00414169304391477,0.00429720620454031,0.00420661055719377
0,"medBMI","DIAB","leg_tot",0.0365153400107566,0.0408522498442391,0.0340039166505632
0,"medBMI","HHD","leg_tot",0.0341577999127377,0.028563594838776,0.0293350154131187
0,"medBMI","HSTK","leg_tot",0.0159378972173253,0.0153142078977604,0.0129382140254338
0,"medBMI","IHD","leg_tot",0.0169060999834601,0.014894828479992,0.0133096092953276
0,"medBMI","ISTK","leg_tot",0.0144923948614875,0.0109092623391385,0.0145459463989191
0,"medBMI","OSTK","leg_tot",0.0126186428484818,0.0134467844786712,0.0123051065426501
0,"medBMI","Other_CVD","leg_tot",0.0146470799081571,0.014400872721582,0.0138355279855363
0,"medSBP","Cancer","leg_tot",0,0,0
0,"medSBP","DIAB","leg_tot",0,0,0
0,"medSBP","HHD","leg_tot",0,0,0
0,"medSBP","HSTK","leg_tot",0,0,0
0,"medSBP","IHD","leg_tot",0,0,0
0,"medSBP","ISTK","leg_tot",0,0,0
0,"medSBP","OSTK","leg_tot",0,0,0
0,"medSBP","Other_CVD","leg_tot",0,0,0
1,"direct","Cancer","leg_tot",0.00130909773852236,0.00102147117998948,0.00143204372332258
1,"direct","DIAB","leg_tot",0,0,0
1,"direct","HHD","leg_tot",0,0,0
1,"direct","HSTK","leg_tot",0.0627744703078679,0.062959899030432,0.0662239533965226
1,"direct","IHD","leg_tot",0.0162280557536357,0.0102343900634735,0.013096282453227
1,"direct","ISTK","leg_tot",0.0349252548179526,0.0548350157560781,0.0439069935926525
1,"direct","OSTK","leg_tot",0.0477197623167764,0.048598370175669,0.0406371422632703
1,"direct","Other_CVD","leg_tot",0,0,0
1,"medBMI","Cancer","leg_tot",0.00664772347638015,0.00607507304169285,0.00647534674630182
1,"medBMI","DIAB","leg_tot",0.0338497935336896,0.0339530179240866,0.0400373726472798
1,"medBMI","HHD","leg_tot",0.0314914582197544,0.0264755254692123,0.0208088453855975
1,"medBMI","HSTK","leg_tot",0.0120601169025251,0.015327834673302,0.0153916228174939
1,"medBMI","IHD","leg_tot",0.0113352162650701,0.0135407555857275,0.0173625242475072
1,"medBMI","ISTK","leg_tot",0.0148385952994115,0.010132800279379,0.0102904156352072
1,"medBMI","OSTK","leg_tot",0.0116352005149379,0.011375833069186,0.0128280772795438
1,"medBMI","Other_CVD","leg_tot",0.0120902069824251,0.0148306231105573,0.0123858642530541
1,"medSBP","Cancer","leg_tot",0,0,0
1,"medSBP","DIAB","leg_tot",0,0,0
1,"medSBP","HHD","leg_tot",0,0,0
1,"medSBP","HSTK","leg_tot",0,0,0
1,"medSBP","IHD","leg_tot",0,0,0
1,"medSBP","ISTK","leg_tot",0,0,0
1,"medSBP","OSTK","leg_tot",0,0,0
1,"medSBP","Other_CVD","leg_tot",0,0,0
