"age","pathway","disease_type2","riskfactor","V1","V2","V3"
25,"direct","Cancer","dairy_tot",0.0131479660268021,0.0129077027371341,0.0116583524829231
25,"direct","DIAB","dairy_tot",0,0,0
25,"direct","HHD","dairy_tot",0,0,0
25,"direct","HSTK","dairy_tot",0,0,0
25,"direct","IHD","dairy_tot",0,0,0
25,"direct","ISTK","dairy_tot",0,0,0
25,"direct","OSTK","dairy_tot",0,0,0
25,"direct","Other_CVD","dairy_tot",0,0,0
25,"medBMI","Cancer","dairy_tot",0,0,0
25,"medBMI","DIAB","dairy_tot",0,0,0
25,"medBMI","HHD","dairy_tot",0,0,0
25,"medBMI","HSTK","dairy_tot",0,0,0
25,"medBMI","IHD","dairy_tot",0,0,0
25,"medBMI","ISTK","dairy_tot",0,0,0
25,"medBMI","OSTK","dairy_tot",0,0,0
25,"medBMI","Other_CVD","dairy_tot",0,0,0
25,"medSBP","Cancer","dairy_tot",0,0,0
25,"medSBP","DIAB","dairy_tot",0,0,0
25,"medSBP","HHD","dairy_tot",0,0,0
25,"medSBP","HSTK","dairy_tot",0,0,0
25,"medSBP","IHD","dairy_tot",0,0,0
25,"medSBP","ISTK","dairy_tot",0,0,0
25,"medSBP","OSTK","dairy_tot",0,0,0
25,"medSBP","Other_CVD","dairy_tot",0,0,0
35,"direct","Cancer","dairy_tot",0.0180822338563286,0.0173923705190069,0.0190280932310734
35,"direct","DIAB","dairy_tot",0,0,0
35,"direct","HHD","dairy_tot",0,0,0
35,"direct","HSTK","dairy_tot",0,0,0
35,"direct","IHD","dairy_tot",0,0,0
35,"direct","ISTK","dairy_tot",0,0,0
35,"direct","OSTK","dairy_tot",0,0,0
35,"direct","Other_CVD","dairy_tot",0,0,0
35,"medBMI","Cancer","dairy_tot",0,0,0
35,"medBMI","DIAB","dairy_tot",0,0,0
35,"medBMI","HHD","dairy_tot",0,0,0
35,"medBMI","HSTK","dairy_tot",0,0,0
35,"medBMI","IHD","dairy_tot",0,0,0
35,"medBMI","ISTK","dairy_tot",0,0,0
35,"medBMI","OSTK","dairy_tot",0,0,0
35,"medBMI","Other_CVD","dairy_tot",0,0,0
35,"medSBP","Cancer","dairy_tot",0,0,0
35,"medSBP","DIAB","dairy_tot",0,0,0
35,"medSBP","HHD","dairy_tot",0,0,0
35,"medSBP","HSTK","dairy_tot",0,0,0
35,"medSBP","IHD","dairy_tot",0,0,0
35,"medSBP","ISTK","dairy_tot",0,0,0
35,"medSBP","OSTK","dairy_tot",0,0,0
35,"medSBP","Other_CVD","dairy_tot",0,0,0
45,"direct","Cancer","dairy_tot",0.0159675597343327,0.0145559449252707,0.0129746212472045
45,"direct","DIAB","dairy_tot",0,0,0
45,"direct","HHD","dairy_tot",0,0,0
45,"direct","HSTK","dairy_tot",0,0,0
45,"direct","IHD","dairy_tot",0,0,0
45,"direct","ISTK","dairy_tot",0,0,0
45,"direct","OSTK","dairy_tot",0,0,0
45,"direct","Other_CVD","dairy_tot",0,0,0
45,"medBMI","Cancer","dairy_tot",0,0,0
45,"medBMI","DIAB","dairy_tot",0,0,0
45,"medBMI","HHD","dairy_tot",0,0,0
45,"medBMI","HSTK","dairy_tot",0,0,0
45,"medBMI","IHD","dairy_tot",0,0,0
45,"medBMI","ISTK","dairy_tot",0,0,0
45,"medBMI","OSTK","dairy_tot",0,0,0
45,"medBMI","Other_CVD","dairy_tot",0,0,0
45,"medSBP","Cancer","dairy_tot",0,0,0
45,"medSBP","DIAB","dairy_tot",0,0,0
45,"medSBP","HHD","dairy_tot",0,0,0
45,"medSBP","HSTK","dairy_tot",0,0,0
45,"medSBP","IHD","dairy_tot",0,0,0
45,"medSBP","ISTK","dairy_tot",0,0,0
45,"medSBP","OSTK","dairy_tot",0,0,0
45,"medSBP","Other_CVD","dairy_tot",0,0,0
55,"direct","Cancer","dairy_tot",0.00939916259338048,0.0098730769503961,0.011046267253219
55,"direct","DIAB","dairy_tot",0,0,0
55,"direct","HHD","dairy_tot",0,0,0
55,"direct","HSTK","dairy_tot",0,0,0
55,"direct","IHD","dairy_tot",0,0,0
55,"direct","ISTK","dairy_tot",0,0,0
55,"direct","OSTK","dairy_tot",0,0,0
55,"direct","Other_CVD","dairy_tot",0,0,0
55,"medBMI","Cancer","dairy_tot",0,0,0
55,"medBMI","DIAB","dairy_tot",0,0,0
55,"medBMI","HHD","dairy_tot",0,0,0
55,"medBMI","HSTK","dairy_tot",0,0,0
55,"medBMI","IHD","dairy_tot",0,0,0
55,"medBMI","ISTK","dairy_tot",0,0,0
55,"medBMI","OSTK","dairy_tot",0,0,0
55,"medBMI","Other_CVD","dairy_tot",0,0,0
55,"medSBP","Cancer","dairy_tot",0,0,0
55,"medSBP","DIAB","dairy_tot",0,0,0
55,"medSBP","HHD","dairy_tot",0,0,0
55,"medSBP","HSTK","dairy_tot",0,0,0
55,"medSBP","IHD","dairy_tot",0,0,0
55,"medSBP","ISTK","dairy_tot",0,0,0
55,"medSBP","OSTK","dairy_tot",0,0,0
55,"medSBP","Other_CVD","dairy_tot",0,0,0
65,"direct","Cancer","dairy_tot",0.00913841550896923,0.0090245941862014,0.0098092672168032
65,"direct","DIAB","dairy_tot",0,0,0
65,"direct","HHD","dairy_tot",0,0,0
65,"direct","HSTK","dairy_tot",0,0,0
65,"direct","IHD","dairy_tot",0,0,0
65,"direct","ISTK","dairy_tot",0,0,0
65,"direct","OSTK","dairy_tot",0,0,0
65,"direct","Other_CVD","dairy_tot",0,0,0
65,"medBMI","Cancer","dairy_tot",0,0,0
65,"medBMI","DIAB","dairy_tot",0,0,0
65,"medBMI","HHD","dairy_tot",0,0,0
65,"medBMI","HSTK","dairy_tot",0,0,0
65,"medBMI","IHD","dairy_tot",0,0,0
65,"medBMI","ISTK","dairy_tot",0,0,0
65,"medBMI","OSTK","dairy_tot",0,0,0
65,"medBMI","Other_CVD","dairy_tot",0,0,0
65,"medSBP","Cancer","dairy_tot",0,0,0
65,"medSBP","DIAB","dairy_tot",0,0,0
65,"medSBP","HHD","dairy_tot",0,0,0
65,"medSBP","HSTK","dairy_tot",0,0,0
65,"medSBP","IHD","dairy_tot",0,0,0
65,"medSBP","ISTK","dairy_tot",0,0,0
65,"medSBP","OSTK","dairy_tot",0,0,0
65,"medSBP","Other_CVD","dairy_tot",0,0,0
75,"direct","Cancer","dairy_tot",0.0129973087168146,0.0100569184485462,0.0102768412620751
75,"direct","DIAB","dairy_tot",0,0,0
75,"direct","HHD","dairy_tot",0,0,0
75,"direct","HSTK","dairy_tot",0,0,0
75,"direct","IHD","dairy_tot",0,0,0
75,"direct","ISTK","dairy_tot",0,0,0
75,"direct","OSTK","dairy_tot",0,0,0
75,"direct","Other_CVD","dairy_tot",0,0,0
75,"medBMI","Cancer","dairy_tot",0,0,0
75,"medBMI","DIAB","dairy_tot",0,0,0
75,"medBMI","HHD","dairy_tot",0,0,0
75,"medBMI","HSTK","dairy_tot",0,0,0
75,"medBMI","IHD","dairy_tot",0,0,0
75,"medBMI","ISTK","dairy_tot",0,0,0
75,"medBMI","OSTK","dairy_tot",0,0,0
75,"medBMI","Other_CVD","dairy_tot",0,0,0
75,"medSBP","Cancer","dairy_tot",0,0,0
75,"medSBP","DIAB","dairy_tot",0,0,0
75,"medSBP","HHD","dairy_tot",0,0,0
75,"medSBP","HSTK","dairy_tot",0,0,0
75,"medSBP","IHD","dairy_tot",0,0,0
