"female","outcome","pathway","riskfactor","V1","V2","V3"
1,"HSTK","medBMI","dairy_tot",0,0,0
1,"HSTK","medSBP","dairy_tot",0,0,0
0,"IHD","direct","dairy_tot",0,0,0
0,"IHD","medBMI","dairy_tot",0,0,0
0,"IHD","medSBP","dairy_tot",0,0,0
1,"IHD","direct","dairy_tot",0,0,0
1,"IHD","medBMI","dairy_tot",0,0,0
1,"IHD","medSBP","dairy_tot",0,0,0
0,"ISTK","direct","dairy_tot",0,0,0
0,"ISTK","medBMI","dairy_tot",0,0,0
0,"ISTK","medSBP","dairy_tot",0,0,0
1,"ISTK","direct","dairy_tot",0,0,0
1,"ISTK","medBMI","dairy_tot",0,0,0
1,"ISTK","medSBP","dairy_tot",0,0,0
0,"KC","direct","dairy_tot",0,0,0
0,"KC","medBMI","dairy_tot",0,0,0
0,"KC","medSBP","dairy_tot",0,0,0
1,"KC","direct","dairy_tot",0,0,0
1,"KC","medBMI","dairy_tot",0,0,0
1,"KC","medSBP","dairy_tot",0,0,0
0,"LC","direct","dairy_tot",0,0,0
0,"LC","medBMI","dairy_tot",0,0,0
0,"LC","medSBP","dairy_tot",0,0,0
1,"LC","direct","dairy_tot",0,0,0
1,"LC","medBMI","dairy_tot",0,0,0
1,"LC","medSBP","dairy_tot",0,0,0
0,"LVC","direct","dairy_tot",0,0,0
0,"LVC","medBMI","dairy_tot",0,0,0
0,"LVC","medSBP","dairy_tot",0,0,0
1,"LVC","direct","dairy_tot",0,0,0
1,"LVC","medBMI","dairy_tot",0,0,0
1,"LVC","medSBP","dairy_tot",0,0,0
0,"MLPC","direct","dairy_tot",0,0,0
0,"MLPC","medBMI","dairy_tot",0,0,0
0,"MLPC","medSBP","dairy_tot",0,0,0
1,"MLPC","direct","dairy_tot",0,0,0
1,"MLPC","medBMI","dairy_tot",0,0,0
1,"MLPC","medSBP","dairy_tot",0,0,0
0,"MMC","direct","dairy_tot",0,0,0
0,"MMC","medBMI","dairy_tot",0,0,0
0,"MMC","medSBP","dairy_tot",0,0,0
1,"MMC","direct","dairy_tot",0,0,0
1,"MMC","medBMI","dairy_tot",0,0,0
1,"MMC","medSBP","dairy_tot",0,0,0
0,"OC","direct","dairy_tot",0,0,0
0,"OC","medBMI","dairy_tot",0,0,0
0,"OC","medSBP","dairy_tot",0,0,0
1,"OC","direct","dairy_tot",0,0,0
1,"OC","medBMI","dairy_tot",0,0,0
1,"OC","medSBP","dairy_tot",0,0,0
0,"OSTK","direct","dairy_tot",0,0,0
0,"OSTK","medBMI","dairy_tot",0,0,0
0,"OSTK","medSBP","dairy_tot",0,0,0
1,"OSTK","direct","dairy_tot",0,0,0
1,"OSTK","medBMI","dairy_tot",0,0,0
1,"OSTK","medSBP","dairy_tot",0,0,0
0,"OTH","direct","dairy_tot",0,0,0
0,"OTH","medBMI","dairy_tot",0,0,0
0,"OTH","medSBP","dairy_tot",0,0,0
1,"OTH","direct","dairy_tot",0,0,0
1,"OTH","medBMI","dairy_tot",0,0,0
1,"OTH","medSBP","dairy_tot",0,0,0
0,"PC","direct","dairy_tot",0,0,0
0,"PC","medBMI","dairy_tot",0,0,0
0,"PC","medSBP","dairy_tot",0,0,0
1,"PC","direct","dairy_tot",0,0,0
1,"PC","medBMI","dairy_tot",0,0,0
1,"PC","medSBP","dairy_tot",0,0,0
0,"PVD","direct","dairy_tot",0,0,0
0,"PVD","medBMI","dairy_tot",0,0,0
0,"PVD","medSBP","dairy_tot",0,0,0
1,"PVD","direct","dairy_tot",0,0,0
1,"PVD","medBMI","dairy_tot",0,0,0
1,"PVD","medSBP","dairy_tot",0,0,0
0,"RHD","direct","dairy_tot",0,0,0
0,"RHD","medBMI","dairy_tot",0,0,0
0,"RHD","medSBP","dairy_tot",0,0,0
1,"RHD","direct","dairy_tot",0,0,0
1,"RHD","medBMI","dairy_tot",0,0,0
1,"RHD","medSBP","dairy_tot",0,0,0
0,"SCC","direct","dairy_tot",0,0,0
0,"SCC","medBMI","dairy_tot",0,0,0
0,"SCC","medSBP","dairy_tot",0,0,0
1,"SCC","direct","dairy_tot",0,0,0
1,"SCC","medBMI","dairy_tot",0,0,0
1,"SCC","medSBP","dairy_tot",0,0,0
0,"SCNC","direct","dairy_tot",0,0,0
0,"SCNC","medBMI","dairy_tot",0,0,0
0,"SCNC","medSBP","dairy_tot",0,0,0
1,"SCNC","direct","dairy_tot",0,0,0
1,"SCNC","medBMI","dairy_tot",0,0,0
1,"SCNC","medSBP","dairy_tot",0,0,0
0,"TC","direct","dairy_tot",0,0,0
0,"TC","medBMI","dairy_tot",0,0,0
0,"TC","medSBP","dairy_tot",0,0,0
1,"TC","direct","dairy_tot",0,0,0
1,"TC","medBMI","dairy_tot",0,0,0
1,"TC","medSBP","dairy_tot",0,0,0
0,"UC","direct","dairy_tot",0,0,0
0,"UC","medBMI","dairy_tot",0,0,0
0,"UC","medSBP","dairy_tot",0,0,0
1,"UC","direct","dairy_tot",0,0,0
1,"UC","medBMI","dairy_tot",0,0,0
1,"UC","medSBP","dairy_tot",0,0,0
0,"AA","direct","leg_tot",0,0,0
0,"AA","medBMI","leg_tot",87.2216696042084,93.8578341023207,84.0256381261992
0,"AA","medSBP","leg_tot",0,0,0
1,"AA","direct","leg_tot",0,0,0
1,"AA","medBMI","leg_tot",55.265386316725,51.3748587205553,60.0290109743583
1,"AA","medSBP","leg_tot",0,0,0
0,"AFF","direct","leg_tot",0,0,0
0,"AFF","medBMI","leg_tot",151.371681662848,147.849778807525,164.493117728967
0,"AFF","medSBP","leg_tot",0,0,0
1,"AFF","direct","leg_tot",0,0,0
1,"AFF","medBMI","leg_tot",210.163315670633,164.561465822378,168.999382285615
1,"AFF","medSBP","leg_tot",0,0,0
0,"APCA","direct","leg_tot",0,0,0
0,"APCA","medBMI","leg_tot",88.3403765982509,101.711226237089,117.482477581297
0,"APCA","medSBP","leg_tot",0,0,0
1,"APCA","direct","leg_tot",0,0,0
1,"APCA","medBMI","leg_tot",0,0,0
1,"APCA","medSBP","leg_tot",0,0,0
0,"BC","direct","leg_tot",0,0,0
0,"BC","medBMI","leg_tot",0,0,0
0,"BC","medSBP","leg_tot",0,0,0
1,"BC","direct","leg_tot",0,0,0
1,"BC","medBMI","leg_tot",1467.71231388962,1274.22884030784,1368.11644593272
1,"BC","medSBP","leg_tot",0,0,0
0,"CC","direct","leg_tot",0,0,0
0,"CC","medBMI","leg_tot",185.50233400646,189.890738987565,150.5824647393
0,"CC","medSBP","leg_tot",0,0,0
1,"CC","direct","leg_tot",0,0,0
1,"CC","medBMI","leg_tot",176.034706676533,160.614171511978,128.458298253321
1,"CC","medSBP","leg_tot",0,0,0
0,"CM","direct","leg_tot",0,0,0
0,"CM","medBMI","leg_tot",207.883299889621,191.62440804738,168.884277222005
0,"CM","medSBP","leg_tot",0,0,0
1,"CM","direct","leg_tot",0,0,0
1,"CM","medBMI","leg_tot",95.3375127971908,124.905449784841,101.268685900139
1,"CM","medSBP","leg_tot",0,0,0
0,"DIAB","direct","leg_tot",0,0,0
0,"DIAB","medBMI","leg_tot",1494.82932074238,1675.0207419812,1381.59904575092
0,"DIAB","medSBP","leg_tot",0,0,0
1,"DIAB","direct","leg_tot",0,0,0
1,"DIAB","medBMI","leg_tot",1079.27871292752,1070.59077610302,1265.44677497162
1,"DIAB","medSBP","leg_tot",0,0,0
0,"ECA","direct","leg_tot",0,0,0
0,"ECA","medBMI","leg_tot",177.554659249913,213.737537837014,163.007695539645
0,"ECA","medSBP","leg_tot",0,0,0
1,"ECA","direct","leg_tot",0,0,0
1,"ECA","medBMI","leg_tot",30.516734460182,25.6014829466021,31.6553797584091
1,"ECA","medSBP","leg_tot",0,0,0
0,"ENDO","direct","leg_tot",0,0,0
0,"ENDO","medBMI","leg_tot",19.9327630130021,20.7240631325683,17.5198300618374
0,"ENDO","medSBP","leg_tot",0,0,0
1,"ENDO","direct","leg_tot",0,0,0
1,"ENDO","medBMI","leg_tot",13.830338957958,11.909568561505,12.8315268786563
1,"ENDO","medSBP","leg_tot",0,0,0
0,"GC","direct","leg_tot",0,0,0
0,"GC","medBMI","leg_tot",14.3708229275711,11.0566730272948,14.9720998794865
0,"GC","medSBP","leg_tot",0,0,0
1,"GC","direct","leg_tot",0,0,0
1,"GC","medBMI","leg_tot",29.0416725430152,31.3639656223626,29.9262447692382
1,"GC","medSBP","leg_tot",0,0,0
0,"HHD","direct","leg_tot",0,0,0
0,"HHD","medBMI","leg_tot",877.807381774036,737.007189561917,757.994021625484
0,"HHD","medSBP","leg_tot",0,0,0
1,"HHD","direct","leg_tot",0,0,0
1,"HHD","medBMI","leg_tot",791.614128385076,675.145540814654,522.293853779467
1,"HHD","medSBP","leg_tot",0,0,0
0,"HSTK","direct","leg_tot",792.306970357119,712.845816462676,787.496918859541
0,"HSTK","medBMI","leg_tot",253.318213137579,244.35092561507,207.488254540975
0,"HSTK","medSBP","leg_tot",0,0,0
1,"HSTK","direct","leg_tot",1144.72296765362,1163.12643444188,1231.83160066288
1,"HSTK","medBMI","leg_tot",219.922091627395,283.167698262269,286.299539662765
1,"HSTK","medSBP","leg_tot",0,0,0
0,"IHD","direct","leg_tot",3453.94416326934,3612.91233285062,3790.16943227108
0,"IHD","medBMI","leg_tot",3602.894571179,3205.77858159331,2846.66170002224
0,"IHD","medSBP","leg_tot",0,0,0
1,"IHD","direct","leg_tot",2444.71754043731,1527.98209088655,1958.33757951451
1,"IHD","medBMI","leg_tot",1707.62304792173,2021.6184749403,2596.28515424597
1,"IHD","medSBP","leg_tot",0,0,0
0,"ISTK","direct","leg_tot",869.641542748434,716.844929821305,787.897860734012
0,"ISTK","medBMI","leg_tot",247.714490342752,186.191684879691,250.215677289315
0,"ISTK","medSBP","leg_tot",0,0,0
1,"ISTK","direct","leg_tot",896.733935950418,1397.63798192001,1128.46716122066
1,"ISTK","medBMI","leg_tot",380.992838453877,258.265386421449,264.477140643631
1,"ISTK","medSBP","leg_tot",0,0,0
0,"KC","direct","leg_tot",0,0,0
0,"KC","medBMI","leg_tot",571.491298054704,597.898785476204,644.40783922737
0,"KC","medSBP","leg_tot",0,0,0
1,"KC","direct","leg_tot",0,0,0
1,"KC","medBMI","leg_tot",314.264349410404,318.074645374924,272.487468588636
1,"KC","medSBP","leg_tot",0,0,0
0,"LC","direct","leg_tot",0,0,0
0,"LC","medBMI","leg_tot",0,0,0
0,"LC","medSBP","leg_tot",0,0,0
1,"LC","direct","leg_tot",0,0,0
1,"LC","medBMI","leg_tot",0,0,0
1,"LC","medSBP","leg_tot",0,0,0
0,"LVC","direct","leg_tot",0,0,0
0,"LVC","medBMI","leg_tot",340.813086257183,337.521200959236,330.265444859332
0,"LVC","medSBP","leg_tot",0,0,0
1,"LVC","direct","leg_tot",0,0,0
1,"LVC","medBMI","leg_tot",137.33721534318,101.383607051891,146.364348871319
1,"LVC","medSBP","leg_tot",0,0,0
0,"MLPC","direct","leg_tot",1526.87601712244,1863.11488399911,1520.50324661787
0,"MLPC","medBMI","leg_tot",0,0,0
0,"MLPC","medSBP","leg_tot",0,0,0
1,"MLPC","direct","leg_tot",783.076153579555,611.175570616871,854.725995248398
1,"MLPC","medBMI","leg_tot",0,0,0
1,"MLPC","medSBP","leg_tot",0,0,0
0,"MMC","direct","leg_tot",0,0,0
0,"MMC","medBMI","leg_tot",65.2496250262184,60.6649832600989,53.8468920917104
0,"MMC","medSBP","leg_tot",0,0,0
1,"MMC","direct","leg_tot",0,0,0
1,"MMC","medBMI","leg_tot",52.4497765935394,50.6702538507807,51.3659588039622
1,"MMC","medSBP","leg_tot",0,0,0
0,"OC","direct","leg_tot",0,0,0
0,"OC","medBMI","leg_tot",0,0,0
0,"OC","medSBP","leg_tot",0,0,0
1,"OC","direct","leg_tot",0,0,0
1,"OC","medBMI","leg_tot",58.4518060545788,58.4779820797456,55.6041576028839
1,"OC","medSBP","leg_tot",0,0,0
0,"OSTK","direct","leg_tot",1368.04990656279,1794.46682997523,1654.65612241179
0,"OSTK","medBMI","leg_tot",364.796877917957,394.43285762448,363.886242365223
0,"OSTK","medSBP","leg_tot",0,0,0
1,"OSTK","direct","leg_tot",1952.97159285673,2003.75897031041,1686.54642418834
1,"OSTK","medBMI","leg_tot",476.18041204864,469.036872527618,532.398359236524
1,"OSTK","medSBP","leg_tot",0,0,0
0,"OTH","direct","leg_tot",0,0,0
0,"OTH","medBMI","leg_tot",222.177086104347,229.974974857056,224.909468355006
0,"OTH","medSBP","leg_tot",0,0,0
1,"OTH","direct","leg_tot",0,0,0
1,"OTH","medBMI","leg_tot",252.387767514127,426.64711744684,288.160781283864
1,"OTH","medSBP","leg_tot",0,0,0
0,"PC","direct","leg_tot",0,0,0
0,"PC","medBMI","leg_tot",151.135687735473,161.495944302906,138.78535846485
0,"PC","medSBP","leg_tot",0,0,0
1,"PC","direct","leg_tot",0,0,0
1,"PC","medBMI","leg_tot",105.694776723486,138.325297627763,121.238356392434
1,"PC","medSBP","leg_tot",0,0,0
0,"PVD","direct","leg_tot",0,0,0
0,"PVD","medBMI","leg_tot",52.4690301552256,47.9471728797951,43.3041057101753
0,"PVD","medSBP","leg_tot",0,0,0
1,"PVD","direct","leg_tot",0,0,0
1,"PVD","medBMI","leg_tot",48.7887760352344,51.0329855544586,59.967096935196
1,"PVD","medSBP","leg_tot",0,0,0
0,"RHD","direct","leg_tot",0,0,0
0,"RHD","medBMI","leg_tot",19.6871954543937,22.1662778591505,18.808093386138
0,"RHD","medSBP","leg_tot",0,0,0
1,"RHD","direct","leg_tot",0,0,0
1,"RHD","medBMI","leg_tot",28.2645468152993,26.9315717739424,28.4524480324936
1,"RHD","medSBP","leg_tot",0,0,0
0,"SCC","direct","leg_tot",0,0,0
0,"SCC","medBMI","leg_tot",82.1708311289321,61.5420047269182,88.5700502642535
0,"SCC","medSBP","leg_tot",0,0,0
1,"SCC","direct","leg_tot",0,0,0
1,"SCC","medBMI","leg_tot",18.3613882883394,21.3020371001936,20.8137445072959
1,"SCC","medSBP","leg_tot",0,0,0
0,"SCNC","direct","leg_tot",0,0,0
0,"SCNC","medBMI","leg_tot",0,0,0
0,"SCNC","medSBP","leg_tot",0,0,0
1,"SCNC","direct","leg_tot",0,0,0
1,"SCNC","medBMI","leg_tot",0,0,0
1,"SCNC","medSBP","leg_tot",0,0,0
0,"TC","direct","leg_tot",0,0,0
0,"TC","medBMI","leg_tot",38.7945405514358,39.3690706092596,40.4514540029605
0,"TC","medSBP","leg_tot",0,0,0
1,"TC","direct","leg_tot",0,0,0
1,"TC","medBMI","leg_tot",114.37340294282,104.074997319363,137.827871616475
1,"TC","medSBP","leg_tot",0,0,0
0,"UC","direct","leg_tot",0,0,0
0,"UC","medBMI","leg_tot",0,0,0
0,"UC","medSBP","leg_tot",0,0,0
1,"UC","direct","leg_tot",0,0,0
1,"UC","medBMI","leg_tot",1472.29743326447,1350.77355659075,1501.00080858406
1,"UC","medSBP","leg_tot",0,0,0
