"age","female","pathway","disease_type3","riskfactor","V1","V2","V3"
55,1,"medBMI","All_HD","dairy_tot",0,0,0
55,1,"medBMI","All_STK","dairy_tot",0,0,0
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medBMI","Other_CVD","dairy_tot",0,0,0
55,1,"medSBP","All_HD","dairy_tot",0,0,0
55,1,"medSBP","All_STK","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"medSBP","Other_CVD","dairy_tot",0,0,0
65,0,"direct","All_HD","dairy_tot",0,0,0
65,0,"direct","All_STK","dairy_tot",0,0,0
65,0,"direct","Cancer","dairy_tot",0.0121327083829049,0.0108041243728509,0.0133801860255796
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"direct","Other_CVD","dairy_tot",0,0,0
65,0,"medBMI","All_HD","dairy_tot",0,0,0
65,0,"medBMI","All_STK","dairy_tot",0,0,0
65,0,"medBMI","Cancer","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medBMI","Other_CVD","dairy_tot",0,0,0
65,0,"medSBP","All_HD","dairy_tot",0,0,0
65,0,"medSBP","All_STK","dairy_tot",0,0,0
65,0,"medSBP","Cancer","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"medSBP","Other_CVD","dairy_tot",0,0,0
65,1,"direct","All_HD","dairy_tot",0,0,0
65,1,"direct","All_STK","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",0.00692686206829527,0.0077021892083724,0.00713496452969365
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"direct","Other_CVD","dairy_tot",0,0,0
65,1,"medBMI","All_HD","dairy_tot",0,0,0
65,1,"medBMI","All_STK","dairy_tot",0,0,0
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medBMI","Other_CVD","dairy_tot",0,0,0
65,1,"medSBP","All_HD","dairy_tot",0,0,0
65,1,"medSBP","All_STK","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"medSBP","Other_CVD","dairy_tot",0,0,0
75,0,"direct","All_HD","dairy_tot",0,0,0
75,0,"direct","All_STK","dairy_tot",0,0,0
75,0,"direct","Cancer","dairy_tot",0.0129194372806571,0.008802568818735,0.0114286687441267
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"direct","Other_CVD","dairy_tot",0,0,0
75,0,"medBMI","All_HD","dairy_tot",0,0,0
75,0,"medBMI","All_STK","dairy_tot",0,0,0
75,0,"medBMI","Cancer","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medBMI","Other_CVD","dairy_tot",0,0,0
75,0,"medSBP","All_HD","dairy_tot",0,0,0
75,0,"medSBP","All_STK","dairy_tot",0,0,0
75,0,"medSBP","Cancer","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"medSBP","Other_CVD","dairy_tot",0,0,0
75,1,"direct","All_HD","dairy_tot",0,0,0
75,1,"direct","All_STK","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",0.0130531969130775,0.010950630913842,0.00945637289674437
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"direct","Other_CVD","dairy_tot",0,0,0
75,1,"medBMI","All_HD","dairy_tot",0,0,0
75,1,"medBMI","All_STK","dairy_tot",0,0,0
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medBMI","Other_CVD","dairy_tot",0,0,0
75,1,"medSBP","All_HD","dairy_tot",0,0,0
75,1,"medSBP","All_STK","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"medSBP","Other_CVD","dairy_tot",0,0,0
25,0,"direct","All_HD","leg_tot",0.020841463764458,0.0255430259969232,0.0217111200344655
25,0,"direct","All_STK","leg_tot",0.116358463117675,0.0967926216867711,0.127590050698602
25,0,"direct","Cancer","leg_tot",0.00490175860090278,0.00277559140225713,0.00503144272085679
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","All_HD","leg_tot",0.0389853688547317,0.0269744349487346,0.0228084999215707
25,0,"medBMI","All_STK","leg_tot",0.0306511127600767,0.0320581426375255,0.0313548434878852
25,0,"medBMI","Cancer","leg_tot",0.00396663117893895,0.00408278588687361,0.00411154134835893
25,0,"medBMI","DIAB","leg_tot",0.0510578486520921,0.0673751131619119,0.0629406931690039
25,0,"medBMI","Other_CVD","leg_tot",0.0335847545963101,0.027717513884976,0.0266524014883526
25,0,"medSBP","All_HD","leg_tot",0,0,0
25,0,"medSBP","All_STK","leg_tot",0,0,0
25,0,"medSBP","Cancer","leg_tot",0,0,0
25,0,"medSBP","DIAB","leg_tot",0,0,0
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","All_HD","leg_tot",0.0199487348632402,0.0186061814903437,0.0257608114578878
25,1,"direct","All_STK","leg_tot",0.102678553210366,0.101267331530656,0.129838928310457
25,1,"direct","Cancer","leg_tot",0.00143006360708513,0.0012680228543953,0.0015749491844116
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","All_HD","leg_tot",0.0330883402342165,0.0325609174157997,0.0385781568422124
25,1,"medBMI","All_STK","leg_tot",0.0327849954127982,0.0265697770931516,0.0284566122658817
25,1,"medBMI","Cancer","leg_tot",0.00510113250560938,0.00528162018009403,0.00408109535657003
25,1,"medBMI","DIAB","leg_tot",0.039371245795904,0.0771677317859845,0.0666443348770002
25,1,"medBMI","Other_CVD","leg_tot",0.0326117663374309,0.0316303456003495,0.0239211747973841
25,1,"medSBP","All_HD","leg_tot",0,0,0
25,1,"medSBP","All_STK","leg_tot",0,0,0
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,1,"medSBP","DIAB","leg_tot",0,0,0
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","All_HD","leg_tot",0.0231878400097078,0.0297658609368716,0.0241023148419727
35,0,"direct","All_STK","leg_tot",0.0849566271077346,0.0905810839716984,0.0855782080458584
35,0,"direct","Cancer","leg_tot",0.00381638727137741,0.00633350360275433,0.0033806547972467
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","All_HD","leg_tot",0.0281339047999132,0.0297886604274642,0.0238892580046733
35,0,"medBMI","All_STK","leg_tot",0.0276199986890305,0.0303464163466999,0.0230439085203302
35,0,"medBMI","Cancer","leg_tot",0.00461966603049109,0.00545059066969176,0.00481250288240422
35,0,"medBMI","DIAB","leg_tot",0.0788097102477499,0.0695594190345422,0.0738206387702966
35,0,"medBMI","Other_CVD","leg_tot",0.024173230090005,0.0265748910827043,0.0253304653712438
35,0,"medSBP","All_HD","leg_tot",0,0,0
35,0,"medSBP","All_STK","leg_tot",0,0,0
35,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","All_HD","leg_tot",0.0219466784086708,0.0259070273077366,0.0240490523033204
35,1,"direct","All_STK","leg_tot",0.120220759628642,0.13272464326056,0.124094623300679
35,1,"direct","Cancer","leg_tot",0.0009987859780398,0.0014491338484872,0.00170798222937031
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","All_HD","leg_tot",0.0337895560291909,0.0279210167726359,0.0200249314426811
35,1,"medBMI","All_STK","leg_tot",0.0294189663456255,0.0276674856227706,0.0312050847038745
35,1,"medBMI","Cancer","leg_tot",0.00640896371226394,0.00750042832237671,0.00814530267139485
35,1,"medBMI","DIAB","leg_tot",0.0601016193570892,0.0758980962135682,0.0396676328488687
35,1,"medBMI","Other_CVD","leg_tot",0.0267227020294126,0.026421229623637,0.0230662393068473
35,1,"medSBP","All_HD","leg_tot",0,0,0
35,1,"medSBP","All_STK","leg_tot",0,0,0
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","All_HD","leg_tot",0.0241426255292631,0.0235004177025581,0.0256367178383778
45,0,"direct","All_STK","leg_tot",0.0825611324821144,0.105692628492024,0.0788350830320957
45,0,"direct","Cancer","leg_tot",0.00553603287677686,0.00655550177071982,0.00386137534777723
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","All_HD","leg_tot",0.0304069674189359,0.0208458101983316,0.0221735848420987
45,0,"medBMI","All_STK","leg_tot",0.026186175505553,0.0226638615137449,0.0250457098534589
45,0,"medBMI","Cancer","leg_tot",0.00485729719932354,0.00535468993717638,0.00490306870884577
45,0,"medBMI","DIAB","leg_tot",0.0655583824531886,0.0671431153278182,0.0532077444648734
45,0,"medBMI","Other_CVD","leg_tot",0.0234390926001937,0.0242331799170249,0.0176587910168477
45,0,"medSBP","All_HD","leg_tot",0,0,0
45,0,"medSBP","All_STK","leg_tot",0,0,0
45,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","All_HD","leg_tot",0.0188326715551672,0.0229744592616081,0.0175632853199943
45,1,"direct","All_STK","leg_tot",0.0918016442107067,0.0891241100474607,0.111063803348242
45,1,"direct","Cancer","leg_tot",0.00152274424035987,0.000949046372812868,0.00167907869785192
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","All_HD","leg_tot",0.01564132912589,0.0221610422809367,0.0275718421268639
45,1,"medBMI","All_STK","leg_tot",0.0211865185363769,0.0198927885853824,0.0226521247629284
45,1,"medBMI","Cancer","leg_tot",0.00795839148535078,0.0080460212475367,0.00692752095262178
45,1,"medBMI","DIAB","leg_tot",0.0540616733660789,0.0623909932598827,0.0769038968580464
45,1,"medBMI","Other_CVD","leg_tot",0.0237114880979473,0.0213685826866897,0.0216170089357109
45,1,"medSBP","All_HD","leg_tot",0,0,0
45,1,"medSBP","All_STK","leg_tot",0,0,0
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","All_HD","leg_tot",0.0126666664703572,0.0184593738981895,0.0272103733388095
55,0,"direct","All_STK","leg_tot",0.0696865238127446,0.0675658493885744,0.0704141125848012
55,0,"direct","Cancer","leg_tot",0.00298626776694261,0.00456042992582866,0.00327393956578806
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","All_HD","leg_tot",0.0264089361202728,0.0186722448517022,0.0182277660730177
55,0,"medBMI","All_STK","leg_tot",0.0191679566498184,0.0176572098685842,0.0183034451308695
55,0,"medBMI","Cancer","leg_tot",0.00398905272657703,0.00450562950879845,0.00558592346595974
55,0,"medBMI","DIAB","leg_tot",0.0349822618703687,0.0310941388653649,0.0402596373009776
55,0,"medBMI","Other_CVD","leg_tot",0.0193002863968218,0.0186979852711903,0.0153179808120603
55,0,"medSBP","All_HD","leg_tot",0,0,0
55,0,"medSBP","All_STK","leg_tot",0,0,0
55,0,"medSBP","Cancer","leg_tot",0,0,0
55,0,"medSBP","DIAB","leg_tot",0,0,0
55,0,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","All_HD","leg_tot",0.023953046808875,0.0110276149732552,0.0190570236699343
55,1,"direct","All_STK","leg_tot",0.0702330481970506,0.0744194783432948,0.0857058178618514
55,1,"direct","Cancer","leg_tot",0.00132922270097937,0.000925056569804139,0.00159185090077732
55,1,"direct","DIAB","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","All_HD","leg_tot",0.0148506789790844,0.0192028206560872,0.0228412120476347
55,1,"medBMI","All_STK","leg_tot",0.0203865612710479,0.0158584240991882,0.0172534186986174
55,1,"medBMI","Cancer","leg_tot",0.00667713471580142,0.00613202487895674,0.00710144877693301
55,1,"medBMI","DIAB","leg_tot",0.039593326505443,0.0495853499498218,0.0484939820330943
55,1,"medBMI","Other_CVD","leg_tot",0.0217153154321823,0.0198059587934148,0.0159890020850777
55,1,"medSBP","All_HD","leg_tot",0,0,0
55,1,"medSBP","All_STK","leg_tot",0,0,0
55,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,"medSBP","DIAB","leg_tot",0,0,0
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,0,"direct","All_HD","leg_tot",0.014873315436939,0.0310022846584,0.0204721207285693
65,0,"direct","All_STK","leg_tot",0.0718916773293141,0.0669074620458351,0.0696757307336408
65,0,"direct","Cancer","leg_tot",0.00428102491052555,0.00506188468418001,0.00471024919044334
65,0,"direct","DIAB","leg_tot",0,0,0
65,0,"direct","Other_CVD","leg_tot",0,0,0
65,0,"medBMI","All_HD","leg_tot",0.0212697891060817,0.018443875188727,0.0196424005263154
65,0,"medBMI","All_STK","leg_tot",0.0179817317803643,0.0174303348844905,0.0155775700486295
65,0,"medBMI","Cancer","leg_tot",0.00449031883522446,0.00405356916595984,0.00350992278904356
65,0,"medBMI","DIAB","leg_tot",0.045166090871689,0.0588359642178423,0.0308290424648187
65,0,"medBMI","Other_CVD","leg_tot",0.0182479597829884,0.0144362996965931,0.0124934077220787
65,0,"medSBP","All_HD","leg_tot",0,0,0
65,0,"medSBP","All_STK","leg_tot",0,0,0
65,0,"medSBP","Cancer","leg_tot",0,0,0
65,0,"medSBP","DIAB","leg_tot",0,0,0
65,0,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","All_HD","leg_tot",0.0288673330263725,0.0131951729493639,0.0169059184536463
65,1,"direct","All_STK","leg_tot",0.0683249193865182,0.0724412547509783,0.0525419680114259
65,1,"direct","Cancer","leg_tot",0.00122571403753452,0.000765626909327323,0.00127264949496963
65,1,"direct","DIAB","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","All_HD","leg_tot",0.0165769694259985,0.0177500626913538,0.0205823633309817
65,1,"medBMI","All_STK","leg_tot",0.0131226122165078,0.0158574842060966,0.0153398329887851
65,1,"medBMI","Cancer","leg_tot",0.00753226263198111,0.00543593475235725,0.00728589054623844
65,1,"medBMI","DIAB","leg_tot",0.0293902137788606,0.0344430596859528,0.0388918068624775
65,1,"medBMI","Other_CVD","leg_tot",0.0146262121846897,0.0160346538741775,0.0160338738669877
65,1,"medSBP","All_HD","leg_tot",0,0,0
65,1,"medSBP","All_STK","leg_tot",0,0,0
65,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,"medSBP","DIAB","leg_tot",0,0,0
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,0,"direct","All_HD","leg_tot",0.0131791053835618,0.0047149135017152,0.00797636785977247
75,0,"direct","All_STK","leg_tot",0.0335064793259991,0.0381318751817363,0.0383856209922804
75,0,"direct","Cancer","leg_tot",0.00306422938006666,0.00300314865366756,0.00276706978320254
75,0,"direct","DIAB","leg_tot",0,0,0
75,0,"direct","Other_CVD","leg_tot",0,0,0
75,0,"medBMI","All_HD","leg_tot",0.0127443667667132,0.0133954544924088,0.0104164227468271
75,0,"medBMI","All_STK","leg_tot",0.0102967711697514,0.00969277855242813,0.00998791880591498
75,0,"medBMI","Cancer","leg_tot",0.00361634340722942,0.00389730230780236,0.00325098461747128
75,0,"medBMI","DIAB","leg_tot",0.0208682431268207,0.0243513727284231,0.0245494195380986
75,0,"medBMI","Other_CVD","leg_tot",0.0101317981561576,0.011092835482242,0.0124108025092755
75,0,"medSBP","All_HD","leg_tot",0,0,0
75,0,"medSBP","All_STK","leg_tot",0,0,0
75,0,"medSBP","Cancer","leg_tot",0,0,0
75,0,"medSBP","DIAB","leg_tot",0,0,0
75,0,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","All_HD","leg_tot",0.00903731054689565,0.00653271621428899,0.00844997013394116
75,1,"direct","All_STK","leg_tot",0.0390756871002329,0.046431624284342,0.0397638400511201
75,1,"direct","Cancer","leg_tot",0.00132747550080987,0.00138114051374923,0.00129298474886084
75,1,"direct","DIAB","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","All_HD","leg_tot",0.0132470264408991,0.0138865598789548,0.0160650628171041
75,1,"medBMI","All_STK","leg_tot",0.0114323811789577,0.0103594141874123,0.0111894045730287
75,1,"medBMI","Cancer","leg_tot",0.00523352516031139,0.00586053116802359,0.00462182826219808
75,1,"medBMI","DIAB","leg_tot",0.030349542282684,0.0227459804214112,0.0328574349693485
75,1,"medBMI","Other_CVD","leg_tot",0.00959210758971599,0.0133268741828384,0.010576645414592
75,1,"medSBP","All_HD","leg_tot",0,0,0
75,1,"medSBP","All_STK","leg_tot",0,0,0
75,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,"medSBP","DIAB","leg_tot",0,0,0
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
