"age","female","race","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,4,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","IHD","leg_tot",0.226460808720245,0.100104666891579,0.264463520391403,0.120496765977819,0.300122546542187,0.0216511738163701,0.00786864765321436,0.02618647746935,0.0132463079916212,0.026201031536086,2.618647746935,1.32463079916212,2.6201031536086,0.0058387195166159,0.00258094579626018,0.00681852337571464,0.00310670452507704,0.00773790122792084
25,1,4,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","ISTK","leg_tot",0.202976089128077,0.0735152932483377,0.184086284599479,0.142915828078141,0.279092684027321,0.037988395464458,0.00491303466637253,0.0399848913510965,0.0327710813845536,0.0415086880407197,3.99848913510965,3.27710813845536,4.15086880407197,0.00523322538542416,0.00189540600814978,0.00474619952435152,0.00368472337155691,0.00719569938120317
25,1,4,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","OSTK","leg_tot",0.102256825195464,0.0160919478500467,0.103436909857729,0.0864987998401219,0.117011778587882,0.0253042469425127,0.00319361326892961,0.0254289735510298,0.022219041389763,0.0282834348780228,2.54289735510298,2.2219041389763,2.82834348780228,0.00263643375800841,0.000414890198897508,0.00266685925806628,0.00223015290656437,0.00301685293440325
25,1,4,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medBMI","Other_CVD","leg_tot",0.959098969898125,0.0308763345361053,0.961225629466568,0.928914850795646,0.987475428367427,0.0265442768350405,0.00141268828689219,0.0262393042790443,0.0253554996256761,0.0279922807170015,2.62393042790443,2.53554996256761,2.79922807170015,0.0247279425767138,0.000796068238368892,0.0247827731180231,0.0239497213635536,0.0254595578297611
25,1,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","Cancer","dairy_tot",160.618917867718,4.27005287779651,162.953402911034,156.053702446164,163.199821002453,0.0257094118747648,0.000987716396763702,0.0252811671480047,0.0250217436665664,0.0267610881007094,2.52811671480047,2.50217436665664,2.67610881007094,1.50129827252998,0.0399120047261632,1.52311860608287,1.45862739591661,1.5254218656234
35,0,1,"direct","Cancer","leg_tot",34.138161316302,12.3400267825077,30.8190868720898,24.1482110463025,46.9493248638819,0.00546816607767801,0.00202763277795927,0.00472973548422893,0.00395406110889639,0.00760993705089136,0.472973548422893,0.395406110889639,0.760993705089136,0.319087958578601,0.115341711533695,0.288064709289884,0.225712313404832,0.438833365647778
35,0,1,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","HSTK","leg_tot",16.1937687237609,11.2617116359396,21.5240588960318,4.16984881473222,23.6869419863594,0.066760659482654,0.0461032258188405,0.0876624859931738,0.0175964571186489,0.0981583093127173,8.76624859931738,1.75964571186489,9.81583093127173,0.151362475438633,0.105262745193511,0.201184473581494,0.0389754015615048,0.22140085089433
35,0,1,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","IHD","leg_tot",73.7203387938116,21.5705791891765,70.8320813253109,54.5940375121663,95.3016589236824,0.0370006703044218,0.0105274983412023,0.0360685205509177,0.027425157515054,0.0473685103842681,3.60685205509177,2.7425157515054,4.73685103842681,0.689060907337358,0.201619296805701,0.662064486208105,0.510288173370427,0.890780599264155
35,0,1,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","ISTK","leg_tot",10.6623350517271,0.559490616096536,10.478143157911,10.2311607741969,11.2500724390009,0.123419795962988,0.0263183536385556,0.131091520221107,0.0959666678526854,0.144351958453888,13.1091520221107,9.59666678526854,14.4351958453888,0.0996603974600115,0.00522953526641388,0.0979387635723531,0.0956302296154704,0.105153954109062
35,0,1,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","OSTK","leg_tot",8.66339031714499,1.19813495939735,8.48174283511019,7.61221581458712,9.86896517943244,0.112353283396455,0.0176814779837493,0.103506862399786,0.100974283442002,0.131251741198078,10.3506862399786,10.0974283442002,13.1251741198078,0.0809763450659932,0.0111989170932059,0.0792784936882815,0.0711510611843186,0.0922448026187226
35,0,1,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","Cancer","leg_tot",27.0819067641501,2.91749159858181,26.8202352693049,24.4298737775195,29.9563605213992,0.0043437984534547,0.000583480789592441,0.00441036343323693,0.00376391354906464,0.00486710312502986,0.441036343323693,0.376391354906464,0.486710312502986,0.253133443940406,0.0272696713140533,0.250687611479344,0.228345003111785,0.28000084236093
35,0,1,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","DIAB","leg_tot",42.9127648810546,2.236214024425,42.1924287398768,41.1788416229226,45.2589738591877,0.0664607868489877,0.00307479665616671,0.0667864473855667,0.063413637898752,0.0692311243431313,6.67864473855667,6.3413637898752,6.92311243431313,0.401103809194328,0.0209017984708471,0.394370857567286,0.384896901398591,0.42303372587305
35,0,1,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","HHD","leg_tot",15.279213735603,5.34212736816887,14.2538170907508,10.710594670531,20.7194199487993,0.0269461494692985,0.011005049174505,0.0237064949666671,0.018213664044722,0.0384323412211117,2.37064949666671,1.8213664044722,3.84323412211117,0.142814168414264,0.0499326399152574,0.133229829084806,0.100111478088029,0.193663547170538
35,0,1,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","HSTK","leg_tot",6.76308487025275,1.78689736955531,7.37668492662001,4.88155265910316,8.12305703349018,0.0282351872880039,0.00778658485034313,0.031506706693111,0.0199545878985718,0.0337349951830949,3.1506706693111,1.99545878985718,3.37349951830949,0.0632142699469948,0.01670205458806,0.0689495638767369,0.045627667473214,0.0759258725804949
35,0,1,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","IHD","leg_tot",57.2984821700377,5.00310169669609,55.8550102383597,53.3097672677229,62.5141482142787,0.0287991138784739,0.00259079208163624,0.0284420215664918,0.0265072226326318,0.0313945335895006,2.84420215664918,2.65072226326318,3.13945335895006,0.53556650388663,0.046763781217401,0.522074432428034,0.498284153389215,0.584317115123852
35,0,1,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","ISTK","leg_tot",2.87376570820905,0.501226992692238,2.91146846397976,2.38258780592985,3.33289626808316,0.0331264809673372,0.00873967607561857,0.0294601832012237,0.0269492634319495,0.0424200516039213,2.94601832012237,2.69492634319495,4.24200516039213,0.0268609672550737,0.00468494762798732,0.0272133733281541,0.0222699480526908,0.0311524412953384
35,0,1,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","OSTK","leg_tot",2.30787443049854,0.89808163262821,1.85236719930568,1.73499955751692,3.26793044999408,0.0290480857216119,0.00648231230145897,0.0303227307255433,0.0224381119168751,0.034574611273007,3.03227307255433,2.24381119168751,3.4574611273007,0.0215716052736522,0.00839433126280963,0.0173139983342382,0.0162169679208376,0.0305452085249685
35,0,1,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medBMI","Other_CVD","leg_tot",23.3235382141341,1.05603839323259,23.4183877021456,22.2830302178882,24.2834241455701,0.0274045161589291,0.00245016328551311,0.0275224613939245,0.0250287578419521,0.0296800210261599,2.75224613939245,2.50287578419521,2.96800210261599,0.21800413111365,0.00987074646332228,0.218890685290409,0.20827854661803,0.226976144559025
35,0,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","Cancer","dairy_tot",42.7925879329273,8.30241865090634,44.1318232179345,34.4134542067963,50.0333716668021,0.0322650553790655,0.00585071203558211,0.0335562784748606,0.0262605729031082,0.0371719982235968,3.35562784748606,2.62605729031082,3.71719982235968,1.80267667745064,0.349746934957021,1.85909318158182,1.44969805019371,2.10770127619609
35,0,2,"direct","Cancer","leg_tot",7.26202645106391,2.34685843138442,6.30480828115876,5.58304901630173,9.75463933024548,0.00546754878010973,0.0016777700942963,0.00481231538029483,0.00424607123221262,0.00724597471784951,0.481231538029483,0.424607123221262,0.724597471784951,0.305919467522774,0.0988635453916958,0.265595781728761,0.2351910164098,0.410923051560659
35,0,2,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","HSTK","leg_tot",9.12968091626075,5.90148034682986,6.36925036867104,5.17704492741049,15.4286828705623,0.0564503583659816,0.0355402201548046,0.0418732351233896,0.0310842128347854,0.0942070586533811,4.18732351233896,3.10842128347854,9.42070586533811,0.384596110104521,0.248605225754006,0.268310463261617,0.218087724990711,0.649947295034798
35,0,2,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","IHD","leg_tot",29.1281622957828,5.17013527090289,27.7793253630183,24.9167952725747,34.4860407118406,0.0398518626938069,0.00864409557672294,0.0366206400927689,0.0334554454125984,0.0489948191858977,3.66206400927689,3.34554454125984,4.89948191858977,1.22705032259106,0.217796649427462,1.17022934031746,1.04964265739397,1.45275582272072
35,0,2,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","ISTK","leg_tot",6.75201295991504,4.07767570040764,6.1601929798001,3.16046635929534,10.8466065436324,0.11382263901074,0.0783231950382195,0.0945632000429643,0.0493075816521498,0.194708219491938,9.45632000429643,4.93075816521498,19.4708219491938,0.284434685459107,0.171775796660243,0.259503730662106,0.133137519158667,0.456923163336997
35,0,2,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","OSTK","leg_tot",7.24023721767103,1.10044422379129,6.62002441217727,6.59139257146087,8.41626274855087,0.137220371965444,0.0156504806513334,0.129589091742494,0.126986376082098,0.153940956038297,12.9589091742494,12.6986376082098,15.3940956038297,0.305001576253415,0.0463572135476627,0.278874547870083,0.277668405545323,0.35454272108734
35,0,2,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
