"race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
1,"direct","Cancer",64168.1305066742,2778.65038948468,63731.2261153125,61738.6848865232,66968.9448594825,0.0867220591158337,0.00356591752414997,0.0862560926811201,0.083554234762003,0.0902859549391711,8.62560926811201,8.3554234762003,9.02859549391711,42.053226732304,1.82101635057999,41.7668970654555,40.4610652232917,43.8887684581377
1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HSTK",493.651238960175,26.7768942209624,487.310794158992,471.448475352736,521.243380648618,0.020173153388516,0.00116593480166446,0.0198931153833178,0.0192087579529086,0.0213755811285419,1.98931153833178,1.92087579529086,2.13755811285419,0.323519281530507,0.0175485056985404,0.31936400755412,0.308968478122416,0.341602067818527
1,"direct","IHD",1573.80588230873,140.519433985734,1509.06090270868,1478.91700946975,1723.72798780774,0.00549910085572751,0.000488890238779697,0.00526370778129655,0.00517700045126103,0.00602128537346031,0.526370778129655,0.517700045126103,0.602128537346031,1.03140944077339,0.0920908178411473,0.988978170212747,0.969223067999832,1.12966239352349
1,"direct","ISTK",523.792182107437,69.7862606978964,496.878680120566,472.740421727119,597.720419176596,0.0163199910327438,0.00230884705658894,0.0154022650708739,0.0146506688675457,0.0187693802655312,1.54022650708739,1.46506688675457,1.87693802655312,0.343272450371315,0.0457351245977639,0.325634417405768,0.309815168112897,0.391722060650447
1,"direct","OSTK",1012.23582261467,129.563234884983,1020.91229614895,885.670417439429,1131.42622528579,0.0186878261028409,0.00243852072410051,0.0189571739233978,0.0162673817154626,0.0208793248427458,1.89571739233978,1.62673817154626,2.08793248427458,0.663378880120993,0.0849105630749561,0.669065093914235,0.580432974758409,0.741491503759321
1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","Cancer",31524.2629816302,1655.606773761,31126.3437526288,30155.0006764234,33231.7566314882,0.0426038120179199,0.00214104669525288,0.0421274931490151,0.040810360795592,0.0448021342788168,4.21274931490151,4.0810360795592,4.48021342788168,20.6597413430548,1.0850184739178,20.3989609926502,19.762381583277,21.7787644006765
1,"medBMI","DIAB",667.859029865326,42.3372444069345,647.635748345024,639.836305108832,713.071543914078,0.0137761577058299,0.000866140109151444,0.0133783305539752,0.013190298673219,0.0147001698175173,1.33783305539752,1.3190298673219,1.47001698175173,0.437688101342176,0.0277461369718509,0.424434571337027,0.419323128129824,0.467318575058905
1,"medBMI","HHD",381.641653985707,83.3668551751471,378.232811376152,303.941571669137,462.239252520398,0.0105853399063773,0.00230170823543916,0.0104120820200558,0.00847700275310527,0.0128409462630226,1.04120820200558,0.847700275310527,1.28409462630226,0.250112678658811,0.0546353031474864,0.247878659527781,0.199191151835811,0.302933121743187
1,"medBMI","HSTK",124.701728901626,13.2627236524243,123.28325067457,112.759157586402,137.850006709848,0.00509556680539836,0.000544741208475127,0.00505682991477918,0.00459550809598584,0.00562855187183719,0.505682991477918,0.459550809598584,0.562855187183719,0.0817245264588932,0.00869185872238055,0.0807949125520175,0.0738978427871037,0.0903413819515271
1,"medBMI","IHD",1549.47441771229,51.2133534646307,1535.80465620282,1507.94907547561,1602.61905723202,0.00541412920941564,0.000175319975813231,0.00535699182511182,0.00527863010019475,0.00559819509529478,0.535699182511182,0.527863010019475,0.559819509529478,1.01546357186115,0.0335631839039744,1.00650495680418,0.98824952310475,1.05029244341597
1,"medBMI","ISTK",148.036040954651,41.2677837277076,132.014408141477,117.923213451591,191.76725634891,0.00460494428110893,0.00126116339672878,0.00409119826632445,0.00370221312237018,0.0059443595524145,0.409119826632445,0.370221312237018,0.59443595524145,0.0970169014690415,0.0270452552090554,0.086516964007967,0.077282158497135,0.125676591282861
1,"medBMI","OSTK",245.597016806182,7.08540772108924,249.394066483818,238.02094680672,249.945594579653,0.00453350582633365,0.000152399270728044,0.00461167173404557,0.00437057254421268,0.0046299980868995,0.461167173404557,0.437057254421268,0.462999808689949,0.160954463703031,0.00464349288397597,0.163442898222576,0.155989410382769,0.16380434768168
1,"medBMI","Other_CVD",2954.95861917205,164.889517068943,3019.20971548995,2780.1954985748,3075.10830789909,0.0332691893200191,0.00188563050473617,0.0340188909402249,0.0312687540529503,0.0346323782099129,3.40188909402249,3.12687540529503,3.46323782099129,1.93656171397565,0.108061995765314,1.97866931318294,1.82202895329071,2.01530301533441
1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","Cancer",12445.7981982467,956.508968564389,12364.6863707717,11574.0409019065,13386.5005479406,0.112670316716038,0.00806164269296551,0.11224493629971,0.105200543262475,0.120501663523479,11.224493629971,10.5200543262475,12.0501663523479,44.3187321227375,3.40607039223671,44.0298978272917,41.2144572922181,47.6685161043859
2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","HSTK",103.582986618287,10.8105568639852,97.9130276712281,96.8432369716795,115.142201369893,0.0219804011666676,0.00209011586795155,0.0214666346411879,0.0202586534575052,0.0241388504224879,2.14666346411878,2.02586534575052,2.41388504224879,0.36885272951442,0.0384957369644702,0.348662349779916,0.344852890018037,0.410014391785131
2,"direct","IHD",216.739756667863,60.8718087712871,189.181039959885,175.254205007112,281.650217530394,0.00531512749428731,0.00145834670743359,0.00468203480013019,0.00430040111956929,0.00686798265903889,0.468203480013019,0.430040111956929,0.686798265903889,0.77179712085188,0.216760817087748,0.673662203028824,0.624069588898503,1.00293933295485
2,"direct","ISTK",84.4822361931664,29.003619521816,70.8478123371891,65.1101701645509,115.443562499363,0.0153509823687056,0.00523608010940844,0.0126901397525167,0.0120151760329476,0.0209485049282241,1.26901397525167,1.20151760329476,2.09485049282241,0.300836116361122,0.103280129060605,0.252284760401803,0.231853364808301,0.411087520479363
2,"direct","OSTK",144.054377805829,43.3110268328519,135.717204555823,107.02796339861,188.167389475553,0.0154738911742243,0.00441895382071898,0.014652713762832,0.011679605829448,0.0199661773186841,1.4652713762832,1.1679605829448,1.99661773186841,0.512968897566051,0.154227938264037,0.48328072955607,0.38112008277407,0.670052655166516
2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","Cancer",3754.42319623067,499.654629560163,3509.18525394447,3428.99244393707,4288.30619946753,0.0339808094688975,0.00432328548167355,0.03185590507366,0.0311674162082866,0.0386003714654601,3.185590507366,3.11674162082866,3.86003714654601,13.3692731682392,1.7792398148061,12.4959957377852,12.2104340077719,15.2703981445923
