"age","female","race","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"direct",826.928959159306,56.0184033590528,811.13694482211,782.033431963036,885.247698542193,0.197142640104043,0.0123650105447176,0.195617575933976,0.186111234122408,0.209470350630234,19.5617575933976,18.6111234122409,20.9470350630234,4.28564655210745,0.290321284012547,4.20380277212441,4.05297074700643,4.58788957019405
25,0,1,"medBMI",690.559665435916,24.6948108662454,678.132802891388,674.72598829217,716.956175742512,0.164643603113083,0.00487510803720755,0.163541675557656,0.160570167641525,0.169653677006754,16.3541675557656,16.0570167641525,16.9653677006754,3.57889830368097,0.127983462027337,3.51449477780661,3.49683860180855,3.71570100254659
25,0,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct",258.901230792747,13.869428204219,263.020959715014,244.417797068605,269.882894932962,0.224335468000576,0.00401242028458412,0.222088359439479,0.221957032153689,0.228623946124396,22.2088359439479,22.1957032153689,22.8623946124396,6.18395791949492,0.331276758012034,6.28235926821397,5.83801539768595,6.44625929489271
25,0,2,"medBMI",246.307033601536,76.9319173809015,244.384568788942,174.055876174833,320.192286118944,0.212112333982758,0.0598834799040674,0.206352254259387,0.157868786328448,0.271251949401932,20.6352254259387,15.7868786328448,27.1251949401932,5.88314055674312,1.83754916225328,5.83722172713234,4.15739319048513,7.64791892817026
25,0,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"direct",173.960557736363,5.84653531661934,172.312625643041,169.274737587093,180.047120164958,0.131255137361767,0.00645546083828113,0.133385212734384,0.124472889437712,0.136226821219097,13.3385212734384,12.4472889437712,13.6226821219097,2.52622691352962,0.0849024345514493,2.50229591181296,2.45818019577315,2.61461498274526
25,0,3,"medBMI",99.973908605692,28.8406356810184,108.202060440898,69.9277938524673,123.026094298992,0.075926843928712,0.0237869847626147,0.0853417364445761,0.0506968831135907,0.0931541461053487,8.53417364445761,5.06968831135907,9.31541461053487,1.45180483356002,0.418819018568033,1.57129271567067,1.01548004405442,1.78656492327157
25,0,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"direct",118.752967786739,19.0840681272722,111.706137458482,104.569981997498,138.925759354997,0.182220938279246,0.028327992741232,0.174609429304495,0.159282961128992,0.211628698058037,17.4609429304495,15.9282961128992,21.1628698058037,3.13720919224862,0.504161833343782,2.95104642685378,2.76252387515033,3.67013285993252
25,0,4,"medBMI",85.4875171266597,31.598576203864,69.7077307395726,65.127781551027,119.260071131317,0.130963268667297,0.047235286012137,0.106023204081303,0.101655251924099,0.181470340308591,10.6023204081303,10.1655251924099,18.1470340308591,2.25840439654442,0.834769400515151,1.84153489148757,1.72054205263794,3.15060581974922
25,0,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct",1403.40113233325,144.507566713033,1421.97462854194,1259.07831430278,1531.93647858635,0.19777721370225,0.0251862694026862,0.209559691403233,0.170894312842972,0.214645008515694,20.9559691403233,17.0894312842972,21.4645008515694,7.71411775488053,0.794319143980056,7.81621125728168,6.92081412461173,8.42064190810836
25,1,1,"medBMI",1166.58027834784,260.126007904544,1288.55934508058,888.914022868753,1340.5643271041,0.163126911572727,0.0305130375446751,0.180089354326922,0.130510885561546,0.181324861242841,18.0089354326922,13.0510885561546,18.1324861242841,6.41237735267809,1.42984255167762,7.08286340454719,4.88612078784172,7.36872077342571
25,1,1,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"direct",336.520250315557,29.6121830121472,324.951160551896,314.964676854399,367.909550075829,0.226622597341643,0.0139878721067683,0.222099341839236,0.215788221684464,0.241301740175867,22.2099341839236,21.5788221684464,24.1301740175867,7.3214861551861,0.644255992752213,7.06978382686164,6.85251338901531,8.00440590043267
25,1,2,"medBMI",279.519889931587,34.139768510444,285.846160874132,244.818796989352,308.84365257266,0.189003083728989,0.029100418970663,0.187113948392304,0.162204292775618,0.217407639718541,18.7113948392304,16.2204292775618,21.7407639718541,6.08136063822085,0.742760182354823,6.21899783858654,5.32638802867309,6.71934162745777
25,1,2,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"direct",376.756447629087,59.6567383006866,397.18585271081,313.949740104997,422.198160833713,0.148986192984566,0.0206117283270722,0.15557716164381,0.127369689662787,0.165000372945988,15.557716164381,12.7369689662787,16.5000372945988,5.75203757011048,0.910794764562659,6.06393855098172,4.79315141538919,6.44580789109122
25,1,3,"medBMI",300.112440174163,44.5916274890374,321.807057989455,252.473906820348,329.310548384979,0.118693696598917,0.0152586927367048,0.12575218839171,0.102412138552108,0.128975536621853,12.575218839171,10.2412138552108,12.8975536621853,4.58189379903805,0.680791843758515,4.9131111080663,3.85458405992013,5.02766882548195
25,1,3,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"direct",310.354380067671,119.458818713039,302.076290980498,200.591234935488,427.15390092395,0.206668363623363,0.0769302336015319,0.18533441601835,0.144790528785325,0.286680053925664,18.533441601835,14.4790528785325,28.6680053925664,8.00170319186157,3.07994367852555,7.78827358968583,5.17173794838267,11.0130835971899
25,1,4,"medBMI",240.917636362998,94.9385169482837,285.408177258091,139.579118509714,304.439194455453,0.158641304350745,0.0539776150193549,0.187398677020479,0.100925002488915,0.191913839443302,18.7398677020479,10.0925002488915,19.1913839443302,6.21145227414291,2.44774967870615,7.3585284101726,3.59869474970154,7.84919508295905
25,1,4,"medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
