"female","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,"direct","Cancer",36355.9798922155,1585.0081835989,36858.7123380557,34694.4811991483,37590.1560063186,0.087853851336119,0.0036953739207505,0.0889911405080737,0.0839868869005361,0.0907541199755403,8.89911405080737,8.39868869005361,9.07541199755403,30.8449039404739,1.3447423316031,31.2714289315667,29.435266028449,31.8919956100698
0,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"direct","HSTK",243.74835657823,16.6052387011599,234.429470035709,233.922333661026,261.495433056576,0.0152730398798245,0.00109914548562547,0.0146589438248735,0.01462020905436,0.0164478523519973,1.46589438248735,1.462020905436,1.64478523519973,0.20679939494393,0.0140881085907847,0.198893125849042,0.19846286450529,0.221856254113226
0,"direct","IHD",1199.95057269714,45.4748529295437,1193.94512011292,1159.58524657622,1245.42053351464,0.00560471197385016,0.000184225743335205,0.00558230824148926,0.00544019242163796,0.00578827469856912,0.558230824148926,0.544019242163796,0.578827469856912,1.01805425841609,0.0385814788785075,1.01295915140403,0.983807771031708,1.05663158676073
0,"direct","ISTK",257.929370773507,33.776262243986,241.119202804824,236.119730916652,294.027653403743,0.0150670591706661,0.00199239131062128,0.0140171352880247,0.0138291039129025,0.017197449728675,1.40171352880247,1.38291039129025,1.7197449728675,0.218830758750617,0.0286562366761314,0.204568785403881,0.200327165989387,0.249457028856574
0,"direct","OSTK",548.069480471592,76.0854053113977,551.350860063571,474.444192470279,618.905595819723,0.0187121316443919,0.0024752811356468,0.0186443736684462,0.0163900725694957,0.0210917849988419,1.86443736684462,1.63900725694957,2.10917849988419,0.464989543067477,0.064551884588444,0.467773509793361,0.402524855202567,0.525087859215387
0,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medBMI","Cancer",15389.8193488331,387.18942854937,15271.5807066397,15085.3371956724,15794.8043478582,0.0371903392047892,0.000894857431869627,0.0368701981325105,0.0365181160172889,0.0381346823037265,3.68701981325105,3.65181160172889,3.81346823037265,13.0569304109898,0.328496736046702,12.9566151514006,12.7986036434629,13.4005251491676
0,"medBMI","DIAB",500.938125557656,79.496617514361,502.885407804847,424.605738640344,575.615322564856,0.0122551538212601,0.00189172080625604,0.0122843667819697,0.0104457642664521,0.014039712359465,1.22843667819697,1.04457642664521,1.4039712359465,0.425002665552012,0.067446003053492,0.426654766087815,0.360241238436257,0.488359807212334
0,"medBMI","HHD",261.890188670852,33.6867823336112,248.034098306359,237.875811510376,297.682242641148,0.0101611485740102,0.00133713779679105,0.00961285804340009,0.00920668321847903,0.0115816608805601,0.961285804340009,0.920668321847902,1.15816608805601,0.222191170103344,0.0285803207126972,0.210435476059327,0.201817048462249,0.252557631681854
0,"medBMI","HSTK",74.4209028105512,12.0119236099659,79.8922821108881,61.6096012498186,82.5815319659973,0.00466449509734792,0.000770835882826279,0.00500708976073226,0.00384301584804639,0.00519476888277277,0.500708976073226,0.384301584804639,0.519476888277277,0.0631396982053646,0.0101910780836646,0.0677816902364177,0.0522704170811925,0.0700632861031417
0,"medBMI","IHD",1073.68306909134,149.599230715658,1089.25417594219,925.52464079988,1208.60605655957,0.00501621733056582,0.000707902408405311,0.00506094033285053,0.00432571008963764,0.00566871001955199,0.506094033285053,0.432571008963764,0.566871001955199,0.910927204460429,0.126922006081901,0.924137941634488,0.785227594597897,1.02539768772501
0,"medBMI","ISTK",74.0588313240001,12.9948085600567,79.7691401727309,60.2157589489413,83.0481411776377,0.00432462939936123,0.000750978387934433,0.00463726993372511,0.00352630915297366,0.00485720519153951,0.463726993372511,0.352630915297366,0.485720519153951,0.0628325118702593,0.0110249709387044,0.0676772149543661,0.0510878624641477,0.0704591636548802
0,"medBMI","OSTK",122.026961430987,8.3381082035878,122.954599237043,113.748364109029,129.517066617798,0.00417013765494924,0.000307070526788985,0.00425310705290463,0.00385125751202236,0.00441849380961403,0.425310705290463,0.385125751202236,0.441849380961403,0.103529320751237,0.00707416351718281,0.104316341183754,0.0965056470690893,0.109884027065747
0,"medBMI","Other_CVD",1767.5952195762,138.295782504548,1829.69163701958,1620.16309596932,1862.2453883562,0.0338865397597131,0.00264652786755695,0.0352282561539885,0.0310573953476298,0.0355752252366623,3.52282561539885,3.10573953476298,3.55752252366623,1.4996516368176,0.117332008087033,1.55233507532667,1.37456823365047,1.57995411725202
0,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","Cancer",54408.1630506604,1255.99410481422,54161.410509332,53337.2352318277,55688.8305296222,0.0910156626286601,0.00209338292562621,0.0907442951277573,0.089154851816538,0.0931071358165495,9.07442951277573,8.9154851816538,9.31071358165495,42.8373626081889,0.988886076737737,42.6430860971894,41.9941853948759,43.8456748558514
1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HSTK",408.26928409978,10.4796605863004,404.88855965964,400.146839416121,419.265344557559,0.0221422694959626,0.000379676790280896,0.0219296199492194,0.0219172232451695,0.0225480678614875,2.19296199492194,2.19172232451695,2.25480678614875,0.3214440331037,0.00825098653171027,0.318782275922414,0.315048961322745,0.330101598488747
1,"direct","IHD",670.381972529097,161.594715833073,657.500393575439,522.707919161636,829.005368007166,0.00447114390323514,0.00105660029227162,0.00439700027076361,0.0035007398807232,0.00550457001334787,0.439700027076361,0.35007398807232,0.550457001334787,0.527814100551098,0.127228912897925,0.517672003526245,0.411545389805751,0.652703593767572
1,"direct","ISTK",394.086430837941,103.007689647697,387.227190155404,299.30715711544,494.696059140599,0.0153914129004062,0.00408665647029094,0.0150664390966088,0.0116564203262558,0.0194026332077845,1.50664390966088,1.16564203262558,1.94026332077845,0.310277399386799,0.0811013918768323,0.304876890274571,0.235654513986108,0.389490717532885
1,"direct","OSTK",660.558107181079,72.26910745602,694.654207859578,583.403865683252,708.730663102181,0.016032230280982,0.00183646092337919,0.0169734848231555,0.014068842671454,0.0171955515296625,1.69734848231555,1.4068842671454,1.71955515296625,0.520079443497244,0.0568998802363741,0.546924441497456,0.459333334191463,0.558007304502845
1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","Cancer",23091.0379093633,1298.60091418756,23707.5270493206,21704.4450031591,23953.6150466038,0.0386284360729954,0.00219741798355833,0.0397205835498351,0.0362800001321124,0.0400485466585647,3.97205835498351,3.62800001321124,4.00485466585647,18.1803447949862,1.02243183973297,18.6657272698139,17.0886339232608,18.8594805631079
1,"medBMI","DIAB",377.911015497605,46.4048056968643,353.185058934195,349.309115475344,427.529978598765,0.0119330238648269,0.00148728308962276,0.0110770658041408,0.0110718906003585,0.0135217214808786,1.10770658041408,1.10718906003585,1.35217214808786,0.297541955044985,0.0365360522565005,0.27807438422928,0.275022724586939,0.33660862069638
1,"medBMI","HHD",227.8010039732,48.829450140796,232.302303337643,179.648035723802,272.127867762821,0.00902187134697609,0.00193249447326053,0.00910962922328013,0.00715012478935396,0.0108190237097398,0.910962922328013,0.715012478935396,1.08190237097398,0.179355333144095,0.0384450557481993,0.182899356361771,0.141442894166153,0.214255352387012
1,"medBMI","HSTK",88.922137279469,12.8841249518408,95.7569135010167,75.1455609019193,96.8891538687031,0.00481904093427478,0.000658074276774853,0.00514794503865116,0.00411568299463195,0.00524283038519768,0.514794503865116,0.411568299463195,0.524283038519768,0.0700113664008278,0.0101441015741942,0.0753926138264328,0.0591646080341649,0.0762840644557262
1,"medBMI","IHD",715.31663286175,152.124372884756,686.357689817823,585.083467599022,870.164899711814,0.0047764978630959,0.00102951162195903,0.00459720854227063,0.00388584703580111,0.00581954461309216,0.459720854227063,0.388584703580111,0.581954461309216,0.563192658297173,0.119772595827944,0.540392315952083,0.460655740835412,0.685109866752262
1,"medBMI","ISTK",103.785119551161,27.3542891010319,89.3704702787823,86.7886392563374,133.034051727508,0.00404956734319267,0.00105976902267036,0.00350636660512966,0.0033782726727986,0.00518258264094031,0.350636660512966,0.33782726727986,0.518258264094031,0.0817134883860662,0.0215369447415282,0.0703643539340205,0.0683315922030544,0.104742148853317
1,"medBMI","OSTK",168.220782459353,7.84177105392139,164.138543007364,163.306082746162,176.605385706734,0.0040804229096711,0.000165179795791016,0.00398922170848464,0.00398136424932351,0.00425700259102719,0.398922170848464,0.398136424932351,0.425700259102719,0.132445836293624,0.00617408806495541,0.129231752930885,0.128576329184401,0.139047314261175
1,"medBMI","Other_CVD",1768.01467715572,35.8295906353817,1761.56714106567,1737.13264292836,1804.37711705961,0.0304586319461247,0.000731477866561666,0.0303157714222708,0.02983445563155,0.0312042397059752,3.03157714222707,2.983445563155,3.12042397059752,1.39201696170847,0.0282098324974084,1.3869406013623,1.3677025054927,1.42064632421849
1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
