"race","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
1,"direct","All_HD",4959.8350027849,354.425968559267,4979.47112465421,4615.17276579817,5287.80653618271,0.0153931696186674,0.00111909671449214,0.015491140056867,0.0142914501723088,0.0164116141925563,1.5491140056867,1.42914501723088,1.64116141925563,3.25047752334372,0.232276606750902,3.26334625239338,3.02459967582628,3.46541695116896
1,"direct","All_STK",15936.4574720913,761.41707413143,15622.7050507919,15394.0820533184,16745.5224489687,0.143879450922571,0.00724238174875425,0.141390558330957,0.13836874082324,0.151505719724774,14.1390558330957,13.836874082324,15.1505719724774,10.444116948582,0.49900230228721,10.2384961582218,10.0886657880201,10.97434578095
1,"direct","Cancer",83917.3856367265,3924.65682508847,85640.2715772728,79736.688001849,86633.6302221396,0.113414907776564,0.00515156192841533,0.115908568729556,0.107911900828283,0.116798302914802,11.5908568729556,10.7911900828283,11.6798302914802,54.996098796994,2.5720631411377,56.1252093464147,52.2562367478662,56.7762168791141
1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","All_HD",14280.6153671824,1388.62634945799,14030.5534217481,13083.8376361498,15689.9457518341,0.0443154794239207,0.00427490742235431,0.0434358311674746,0.0406931712580383,0.0486854886077823,4.34358311674746,4.06931712580383,4.86854886077823,9.35894424804042,0.910050180036563,9.19506364866133,8.57462398073809,10.282563024815
1,"medBMI","All_STK",4345.66797048849,211.260145129419,4310.87173334452,4161.81147274759,4559.10126980177,0.0392319731727524,0.00194691348447489,0.0387337388718665,0.0376401498017255,0.0412472956995324,3.87337388718665,3.76401498017255,4.12472956995324,2.84797701013365,0.138451451093824,2.82517294776668,2.72748481370133,2.98785265957791
1,"medBMI","Cancer",86489.0756624835,2740.81054481828,87446.6095887097,83600.3882427248,88563.85924495,0.11689400889152,0.00363889614089662,0.117870485406228,0.113116699442832,0.119841313302705,11.7870485406228,11.3116699442832,11.9841313302705,56.6814816012681,1.7962176295528,57.3090110459552,54.7883513812871,58.041211793265
1,"medBMI","DIAB",1852.21237209461,97.0303075801217,1874.87161767817,1752.30819825486,1932.85618718834,0.0382054714913103,0.00195807431151178,0.0386464884448475,0.0361935982216236,0.0398424803504904,3.86464884448475,3.61935982216236,3.98424803504904,1.2138659210583,0.0635897834696563,1.22871588449941,1.14839272056433,1.26671665262733
1,"medBMI","Other_CVD",7988.92474503553,127.639752484288,7933.99660782358,7899.74700197677,8124.79140472445,0.0899427819038811,0.00147551227753096,0.0893961634850746,0.0888474573396794,0.0915027321240683,8.93961634850746,8.88474573396794,9.15027321240683,5.23562181097593,0.0836499896271506,5.19962410635344,5.17717828427953,5.32466338660146
1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","All_HD",907.214521958405,159.058048159614,864.288074687798,778.538211912141,1072.37831218469,0.0179224873811133,0.00304188312798198,0.017226004642358,0.0153860843433481,0.0210509007468206,1.7226004642358,1.53860843433481,2.10509007468206,3.23053585925859,0.566396057212664,3.07767738547787,2.77232732778119,3.81867409344961
2,"direct","All_STK",3082.27361128413,323.161883622596,3014.39200330672,2809.24195073037,3413.00463861867,0.157982683289118,0.0144549968634745,0.153499785348025,0.146660221422435,0.173115608405731,15.3499785348025,14.6660221422435,17.3115608405731,10.9757892849916,1.1507598568139,10.7340669983138,10.0035401104218,12.1535024032376
2,"direct","Cancer",15146.3045399343,914.568517037247,15335.7717579871,14211.0384598102,15920.5234847135,0.137128933018892,0.00766138127420948,0.139216044181372,0.129169051466641,0.143314770083034,13.9216044181372,12.9169051466641,14.3314770083034,53.9350713278732,3.25672298946428,54.6097525937245,50.6046455722682,56.6920180075046
2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","All_HD",2094.37175326396,162.44664797112,2043.08239658013,1967.72644680722,2264.61301290197,0.0413883649000417,0.0029888893281406,0.0407203892763674,0.0388864994726115,0.0444580096075951,4.07203892763674,3.88864994726115,4.44580096075951,7.45793071844999,0.578462655507536,7.27529243174383,7.00695446750539,8.06414951309484
2,"medBMI","All_STK",801.682145639207,57.6116492708535,771.261451352518,765.937570873757,863.284310548342,0.0411092537179792,0.00255344720958868,0.0400279000215219,0.0393120844352808,0.0438255736426662,4.00279000215219,3.93120844352808,4.38255736426662,2.85474147131605,0.205151586946329,2.74641522501155,2.72745720970121,3.07410304228972
2,"medBMI","Cancer",12046.2581862002,513.28923753787,11917.1697890525,11625.2020617756,12577.0394482002,0.109065704068191,0.00404686624292295,0.108182441813245,0.105665869865782,0.113216311187305,10.8182441813245,10.5665869865782,11.3216311187305,42.8959943855388,1.82779182641172,42.4363184369004,41.3966390778464,44.7860742495737
2,"medBMI","DIAB",476.052729785286,20.062689428941,476.115781912359,456.966448267496,495.085416995063,0.0357352134358433,0.000996977481117492,0.0356902928357829,0.0348078974005773,0.0367007119811607,3.56902928357829,3.48078974005773,3.67007119811607,1.69519488196621,0.071442019571567,1.69541940676446,1.62722979171388,1.76296912614002
2,"medBMI","Other_CVD",1333.40815242798,27.4662322405998,1329.80378205047,1309.01614255428,1360.86387712255,0.108320949256631,0.00296739009971435,0.107812809099784,0.105749059536898,0.111324758109685,10.7812809099784,10.5749059536898,11.1324758109685,4.74818551421273,0.0978055862470533,4.73535057002616,4.661327047258,4.84595368372604
2,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","All_HD",358.550315899781,55.8032153973779,330.256742922125,322.946020382005,418.204148448564,0.0126178021100291,0.00184998854138047,0.0116353682165333,0.0114747391158268,0.0145959339137029,1.16353682165333,1.14747391158268,1.45959339137029,0.928352400810355,0.144484739490714,0.855095161208169,0.836166362317706,1.08280709296486
3,"direct","All_STK",1367.31052557587,91.9280397949188,1385.77658126603,1273.46242965696,1445.46247415815,0.122312959896327,0.00596257205379263,0.123412757921749,0.116253837445695,0.12743725402535,12.3412757921749,11.6253837445695,12.743725402535,3.5402172380917,0.238018522536337,3.58802923650101,3.29722733878242,3.74256693875308
3,"direct","Cancer",9152.43459370315,652.363991114339,9082.68161415097,8564.99653162913,9799.16268839654,0.104410279384535,0.00776646859279872,0.10356679820082,0.0974233211050318,0.112114196670195,10.356679820082,9.74233211050318,11.2114196670195,23.6973285241756,1.68908978878853,23.5167252917717,22.17634385042,25.3718259454746
3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medBMI","All_HD",1044.4429755781,98.5436460068627,1035.27455997759,955.027472231586,1141.65163218505,0.036778824679722,0.00335916796775152,0.0361185532676831,0.0339148050405485,0.0402040750191285,3.61185532676831,3.39148050405485,4.02040750191285,2.70425404996285,0.255147538011506,2.68051534368671,2.4727409442134,2.95594505604702
3,"medBMI","All_STK",372.68509473295,39.496073987895,383.311272676428,331.680396398983,404.65754181496,0.0333221671711677,0.00292805743956412,0.0341364560081364,0.0302763186609197,0.0356758701699924,3.41364560081364,3.02763186609197,3.56758701699924,0.964949930592935,0.102262565345206,0.992463050419674,0.858781260660756,1.04773244867239
3,"medBMI","Cancer",8164.80381509932,305.281574353653,8165.22753763516,7874.6064469018,8454.64101914139,0.0931268095857851,0.00336607552028973,0.0934353054478823,0.0898080153375389,0.0961833823512488,9.34353054478823,8.98080153375389,9.61833823512488,21.140171651701,0.790429878058158,21.1412687469091,20.3887975445581,21.8906132279171
3,"medBMI","DIAB",227.021300807382,1.12100534071533,227.60845146041,225.82266777233,227.720855787361,0.0305384096876662,0.000427599696943095,0.0305925165542976,0.0301116409826545,0.0309191875560412,3.05925165542976,3.01116409826545,3.09191875560412,0.587799704236021,0.00290248802811039,0.589319944755145,0.584696223897456,0.589610980133331
3,"medBMI","Other_CVD",514.349041555423,22.8008420911201,522.460574513526,490.294506961191,531.508773135268,0.0865255314399517,0.00327825718210001,0.0873278352475005,0.0831409620165181,0.0892281426269689,8.73278352475005,8.31409620165181,8.92281426269689,1.33174382062446,0.0590355538877997,1.35274606427612,1.2694622273566,1.3761735067884
3,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
