"age","female","race","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"direct","All_HD",21.5301819764146,6.18375519314954,20.6758146522955,16.0609247596491,27.7256514186813,0.0373478590543257,0.0115029996890275,0.0358994004687301,0.0271007750216412,0.0488261328847665,3.58994004687301,2.71007750216412,4.88261328847665,0.111582439012988,0.0320479635270488,0.107154590240384,0.0832374366110296,0.143691112871661
25,0,1,"direct","All_STK",38.2684765150683,2.62311386064901,39.6420761434797,35.4637184999076,39.9056748460793,0.305191380827843,0.0322485063735201,0.308046965057253,0.273431890721559,0.334523624339127,30.8046965057253,27.3431890721559,33.4523624339127,0.19833041595005,0.0135945642587055,0.205449240906262,0.183794461701466,0.206815368985855
25,0,1,"direct","Cancer",297.682850030968,50.2101765963198,275.429509552925,263.094381998077,351.186657470195,0.109617788008775,0.0167668283245946,0.100886425200492,0.0991119375177347,0.127545296886854,10.0886425200492,9.91119375177347,12.7545296886854,1.54277276871974,0.260219536185417,1.4274424844961,1.36351438488162,1.82006189414795
25,0,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medBMI","All_HD",43.3660682242361,4.33129667006227,43.4418229611839,39.2196126673443,47.4481322547223,0.0748379646846387,0.00644524061744674,0.0765446618619225,0.068152815120262,0.0800724216483242,7.65446618619224,6.8152815120262,8.00724216483242,0.224749222657046,0.0224474018409976,0.225141829571594,0.203259779381379,0.245904950055347
25,0,1,"medBMI","All_STK",11.9136699904834,0.819037656217438,12.1042260334409,11.0705556955718,12.5948116488811,0.0949069285127342,0.00837808610764238,0.0972622114008734,0.0861862372183941,0.101625629352156,9.72622114008734,8.61862372183941,10.1625629352156,0.0617438513334554,0.00424474904226714,0.0627314281251963,0.0573743225716451,0.0652739398222859
25,0,1,"medBMI","Cancer",300.890476759917,26.7014160609361,309.810789505409,272.817844957436,321.380842728731,0.110859343567232,0.00769391248970524,0.113479863114438,0.102761607617426,0.116729637901913,11.3479863114438,10.2761607617426,11.6729637901913,1.55939663257057,0.138382905097767,1.60562709425412,1.41390725726172,1.6655901154484
25,0,1,"medBMI","DIAB",14.4758798479147,4.48498550236049,12.455779399066,11.4111996599191,19.2576454174316,0.0581752441834882,0.0169046417794323,0.0553811593955828,0.0434686955658808,0.0752567648708153,5.53811593955828,4.34686955658808,7.52567648708153,0.0750227741715667,0.023243910424886,0.064553390523036,0.0591397458466815,0.0998047785977031
25,0,1,"medBMI","Other_CVD",92.1360992905662,12.1547304994549,87.9071731055113,82.9230359117252,104.943749926704,0.174176950389837,0.0134430585737379,0.180119069377888,0.159853397344213,0.183449702295617,18.0119069377888,15.9853397344213,18.3449702295617,0.477505052732317,0.0629931728473291,0.455588196727513,0.429757380013226,0.543882053055493
25,0,1,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"direct","All_HD",13.6565958751531,3.19751634657487,15.1324200837133,10.2449518699729,15.8137893030571,0.0392957630798901,0.010142708227239,0.0446832618123844,0.0284505007377138,0.0455616514994463,4.46832618123844,2.84505007377138,4.55616514994463,0.326193173964086,0.0763739379437129,0.361443816745364,0.244704712515944,0.377718589048144
