"age","female","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"direct","All_HD",42.059715139199,4.12771385907935,40.9567800561807,38.7135681472912,46.3433569516724,0.0354890435573259,0.00356569966869983,0.0353120527574868,0.0321799811725024,0.0389485481220127,3.53120527574868,3.21799811725024,3.89485481220127,0.123149206959409,0.0120857853320845,0.119919856015117,0.11335181895858,0.135691543262886
25,0,"direct","All_STK",82.0172391611343,8.48635958520594,86.8304130429755,72.9491340492256,86.994146473478,0.30474944092394,0.0283376464580289,0.311364615076823,0.275573107431635,0.328302876386293,31.1364615076823,27.5573107431635,32.8302876386293,0.240143280244913,0.0248477301720117,0.25423606581288,0.213592221839971,0.254715470917084
25,0,"direct","Cancer",474.492480162339,56.6325280745163,460.72857488616,427.746452093409,532.937827716021,0.107817619277469,0.00959904162670076,0.104624075443151,0.100442491194676,0.117907259619431,10.4624075443151,10.0442491194676,11.7907259619431,1.38929549205948,0.165817835365776,1.34899531375784,1.25242494345641,1.56042119221895
25,0,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medBMI","All_HD",76.587572442773,20.6593158193783,73.2720999933399,58.5607751272756,97.4325213402886,0.0644014969874753,0.0162214975418835,0.0615067308323596,0.0504064930711047,0.0808570521356942,6.15067308323596,5.04064930711047,8.08570521356942,0.224245427674892,0.0604896716741972,0.214537853539114,0.171463667597004,0.28527862576819
25,0,"medBMI","All_STK",24.828610440425,1.35538864795268,24.8585189790899,23.5285152329914,26.1032833899934,0.0922655357378935,0.00289615906601122,0.0936526280729942,0.0891725022875104,0.094179540703441,9.36526280729942,8.91725022875104,9.4179540703441,0.0726972038570176,0.003968525144898,0.0727847748927631,0.0688905757513041,0.0764293965823473
25,0,"medBMI","Cancer",472.578364270051,23.908253035748,481.008777184149,447.367531999297,490.623345563822,0.107529177943054,0.00236349948093153,0.108527886080043,0.105015144521487,0.109194309448181,10.8527886080043,10.5015144521487,10.9194309448181,1.38369103531546,0.0700024332402868,1.40837495581458,1.30987470083352,1.43652603737314
25,0,"medBMI","DIAB",28.0218231754922,3.36375407858402,26.9561234583907,25.401814257006,31.5476768535147,0.060457884994336,0.00843721118587207,0.0629406931690039,0.0516519908779377,0.0671533921622665,6.29406931690039,5.16519908779377,6.71533921622665,0.0820468063133053,0.00984894086450984,0.0789264790694434,0.0743755222955624,0.0923703684883308
25,0,"medBMI","Other_CVD",184.75963526752,5.0882541893944,186.827541657984,179.356225831799,188.405324271347,0.182877085162141,0.0132527946548306,0.175283471124076,0.175173617479632,0.197035124777005,17.5283471124076,17.5173617479632,19.7035124777005,0.540969012414906,0.0148982099892497,0.547023761744736,0.525148040145272,0.551643447754186
25,0,"medSBP","All_HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","All_STK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","All_HD",13.9497705795884,1.27216947690905,14.3286370867995,12.6210789112689,14.9564257167785,0.0349707172356088,0.00477260441850804,0.0324924802095472,0.0319743029543077,0.0400736329890622,3.24924802095472,3.19743029543077,4.00736329890622,0.0419951946459262,0.00382981243315746,0.0431357562504612,0.0379952245448304,0.0450256873831672
25,1,"direct","All_STK",69.8760594307126,7.10783225518956,68.4702286094204,63.8208910073042,77.1261840522195,0.301784112672888,0.036754460936542,0.290308738445975,0.273045007251115,0.340277286187538,29.0308738445975,27.3045007251115,34.0277286187538,0.21035892311927,0.0213978285423591,0.206126728858971,0.192130094544341,0.232185116815452
25,1,"direct","Cancer",1206.89883089577,87.5956445361444,1175.56516526736,1141.09342438916,1299.33785318654,0.110300061698472,0.00967113477733617,0.106231889132509,0.103472792289261,0.120585277788751,10.6231889132509,10.3472792289261,12.0585277788751,3.63331791245159,0.263702985037858,3.53898923661222,3.43521351788592,3.91160168148074
25,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"medBMI","All_HD",26.9005205901707,1.32815059237284,26.6653586082111,25.7536430398213,28.2472858251858,0.0672587940580533,0.00415496979575172,0.0655339435020438,0.0643085446919212,0.0716751663967935,6.55339435020438,6.43085446919212,7.16751663967935,0.0809828800994014,0.00399834121483059,0.0802749348934662,0.0775302537148184,0.0850372599090294
25,1,"medBMI","All_STK",19.8183752450582,1.00309168839673,19.5156188084195,19.0272392652064,20.8668541960529,0.0854563580597025,0.00378414380529052,0.0862579855850469,0.0815817443386392,0.0886495883842231,8.62579855850469,8.15817443386392,8.86495883842231,0.0596623809139935,0.00301976512528239,0.058750945459596,0.0572806994895057,0.0628187824747193
25,1,"medBMI","Cancer",1200.06054911208,191.431035082261,1150.3823453265,1043.96657462235,1398.38099681954,0.109270792930072,0.0138956597714291,0.107267207292179,0.0970247624354068,0.123219871216945,10.7267207292179,9.70247624354069,12.3219871216945,3.61273155420924,0.576295038953098,3.46317742170703,3.14281724240372,4.20976687864164
