"race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
1,"direct","Cancer",83917.3856367265,3924.65682508847,85640.2715772728,79736.688001849,86633.6302221396,0.113414907776564,0.00515156192841533,0.115908568729556,0.107911900828283,0.116798302914802,11.5908568729556,10.7911900828283,11.6798302914802,54.996098796994,2.5720631411377,56.1252093464147,52.2562367478662,56.7762168791141
1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"direct","HSTK",1347.35709426518,47.8433063088199,1364.73606371631,1296.82742758837,1383.11463690853,0.0550549693595179,0.00204444241434236,0.0555991744183168,0.0529337729664678,0.056713591452589,5.55991744183168,5.29337729664678,5.6713591452589,0.883003960488122,0.0313545897619475,0.894393442103548,0.849888837565122,0.906438024038011
1,"direct","IHD",4388.0943291415,318.881780092586,4396.49287324088,4081.66606832654,4687.38382747197,0.015333598083717,0.00112572856197091,0.0153930228708196,0.0142400185227853,0.0163766665756115,1.53930228708196,1.42400185227853,1.63766665756115,2.87578154901881,0.208982366996643,2.88128561897448,2.67496072055636,3.07192391801895
1,"direct","ISTK",1425.45600074747,151.867930074682,1360.8912180679,1318.756134935,1587.03593183759,0.0444073609173584,0.00509469652431187,0.0421747585767213,0.0408783450002652,0.0498340888239932,4.21747585767213,4.08783450002652,4.98340888239932,0.934186860720869,0.0995281683659463,0.891873684016058,0.864260035459041,1.04007988618179
1,"direct","OSTK",2735.75962518672,274.540955549742,2672.55710986126,2507.04276463754,3018.19862376253,0.0505000618345772,0.0051361429655819,0.0496263294535358,0.0460453038120319,0.0556974923810077,4.96263294535358,4.60453038120319,5.56974923810077,1.79290745880611,0.179923163724333,1.75148705764986,1.64301557449798,1.97800668409706
1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medBMI","Cancer",86489.0756624835,2740.81054481828,87446.6095887097,83600.3882427248,88563.85924495,0.11689400889152,0.00363889614089662,0.117870485406228,0.113116699442832,0.119841313302705,11.7870485406228,11.3116699442832,11.9841313302705,56.6814816012681,1.7962176295528,57.3090110459552,54.7883513812871,58.041211793265
1,"medBMI","DIAB",1852.21237209461,97.0303075801217,1874.87161767817,1752.30819825486,1932.85618718834,0.0382054714913103,0.00195807431151178,0.0386464884448475,0.0361935982216236,0.0398424803504904,3.86464884448475,3.61935982216236,3.98424803504904,1.2138659210583,0.0635897834696563,1.22871588449941,1.14839272056433,1.26671665262733
1,"medBMI","HHD",1051.43686737343,188.622199727474,1025.74371606413,884.416535028015,1240.29637833174,0.0291665050530233,0.00521363348652743,0.0282369148894254,0.0246680322285006,0.0344551295166042,2.82369148894254,2.46680322285006,3.44551295166042,0.689069677256052,0.123615446939978,0.672231413324318,0.579611230367128,0.812840648486949
1,"medBMI","HSTK",348.971614419637,26.6648575811572,335.281268329766,332.100211671348,377.479811344316,0.0142585648610029,0.00108143126396789,0.0137525603703504,0.0135343827671828,0.0154128507718778,1.37525603703504,1.35343827671828,1.54128507718778,0.22870204116046,0.0174750813650145,0.219729935792654,0.217645198465129,0.247385173418428
1,"medBMI","IHD",4321.84181893028,111.098447272579,4382.12502074888,4203.05693543063,4389.38598088412,0.0151019045817898,0.000411821407862473,0.0153085588819811,0.0146617207843029,0.015366432224114,1.53085588819811,1.46617207843029,1.5366432224114,2.83236230317984,0.0728094796571135,2.87186950300333,2.7545154405903,2.87662804591942
1,"medBMI","ISTK",406.731531433933,102.877043892294,384.723693457486,320.043539263076,512.126185884771,0.0126513609000431,0.00313134512815514,0.0119227963814405,0.0100472379782618,0.0158747636626366,1.19227963814405,1.00472379782618,1.58747636626366,0.266555581026151,0.0674215006451196,0.252132524081784,0.209743737499713,0.335627022955303
1,"medBMI","OSTK",675.846178469464,15.7086772802994,671.426941093422,663.250790310285,692.197918398277,0.0124733413675554,0.000221791914084086,0.0123868599792599,0.0123117702200016,0.0127084216951604,1.23868599792599,1.23117702200016,1.27084216951604,0.442922559141433,0.0102948389195212,0.440026367684847,0.43466804541543,0.453638835605535
1,"medBMI","Other_CVD",7988.92474503553,127.639752484288,7933.99660782358,7899.74700197677,8124.79140472445,0.0899427819038811,0.00147551227753096,0.0893961634850746,0.0888474573396794,0.0915027321240683,8.93961634850746,8.88474573396794,9.15027321240683,5.23562181097593,0.0836499896271506,5.19962410635344,5.17717828427953,5.32466338660146
1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","Cancer",15146.3045399343,914.568517037247,15335.7717579871,14211.0384598102,15920.5234847135,0.137128933018892,0.00766138127420948,0.139216044181372,0.129169051466641,0.143314770083034,13.9216044181372,12.9169051466641,14.3314770083034,53.9350713278732,3.25672298946428,54.6097525937245,50.6046455722682,56.6920180075046
2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"direct","HSTK",323.098303236327,9.95873468885273,319.845300308303,315.406470677052,333.555188284422,0.0685909932018333,0.00165904892553232,0.0690990825138127,0.0668554034366795,0.0698947070518047,6.90990825138127,6.68554034366795,6.98947070518047,1.15053345091671,0.0354624498908279,1.13894970489536,1.12314330194455,1.18776978400703
2,"direct","IHD",713.975818610731,133.190371613464,672.784974918906,609.573712932446,853.390141427068,0.017516727022438,0.00317085718598154,0.0166507313113565,0.0149579311376371,0.0208116192616583,1.66507313113565,1.49579311376371,2.08116192616583,2.54242456314123,0.474282830786743,2.39574646838112,2.1706550003616,3.03887050646694
2,"direct","ISTK",286.327775786831,40.088529971168,269.205954716249,258.221383439592,328.987716044064,0.0520461754702437,0.00714903736305017,0.04821971314089,0.0476545356442682,0.0596903082761699,4.821971314089,4.76545356442682,5.96903082761699,1.01959583405293,0.142752822493684,0.958626068241729,0.919510676513632,1.17150529253175
2,"direct","OSTK",481.483303102574,73.2217256440456,487.76199929833,409.446285339637,548.183429099119,0.0517969785831245,0.00714060317513404,0.0526612450020322,0.0446834614798514,0.0581758692303261,5.26612450020322,4.46834614798514,5.81758692303261,1.71453282399998,0.260738121628888,1.73689088013647,1.45801337524287,1.95204792504108
2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"medBMI","Cancer",12046.2581862002,513.28923753787,11917.1697890525,11625.2020617756,12577.0394482002,0.109065704068191,0.00404686624292295,0.108182441813245,0.105665869865782,0.113216311187305,10.8182441813245,10.5665869865782,11.3216311187305,42.8959943855388,1.82779182641172,42.4363184369004,41.3966390778464,44.7860742495737
2,"medBMI","DIAB",476.052729785286,20.062689428941,476.115781912359,456.966448267496,495.085416995063,0.0357352134358433,0.000996977481117492,0.0356902928357829,0.0348078974005773,0.0367007119811607,3.56902928357829,3.48078974005773,3.67007119811607,1.69519488196621,0.071442019571567,1.69541940676446,1.62722979171388,1.76296912614002
2,"medBMI","HHD",279.697114727001,22.53115647557,282.003185303003,257.396686511476,300.037382952925,0.0283885914595378,0.00241053843886428,0.028357719159737,0.0261118415314758,0.0306915828424306,2.8357719159737,2.61118415314758,3.06915828424306,0.995984452394128,0.080232080928079,1.00419622977361,0.916573980798548,1.06841491321715
2,"medBMI","HSTK",84.6811621161149,10.529988194298,81.7533570529906,76.2163296345069,95.6346289013786,0.0179551546238089,0.00192166943038292,0.017058245163966,0.0166665344743146,0.0200061478141697,1.7058245163966,1.66665344743146,2.00061478141697,0.301544479501114,0.0374966489577522,0.291118743342345,0.271401724714275,0.340549110022907
2,"medBMI","IHD",573.621713352551,90.3454865628547,578.851924753319,485.678595716915,657.119151297533,0.0140704737445537,0.00211140255681605,0.0141969483411478,0.0120135903528587,0.0160198537291436,1.41969483411478,1.20135903528587,1.60198537291436,2.04263211156989,0.321714795121907,2.06125657697771,1.72947200641238,2.33996142113076
