"age","pathway","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"direct","All_HD",56.0094857187874,4.91469829507057,55.9462472798002,51.367688565401,60.7050355453128,0.0353011739785127,0.00288693771314825,0.036561080022583,0.0322265490955103,0.0373048787240555,3.6561080022583,3.22265490955103,3.73048787240555,0.0831358978177367,0.00729497602094458,0.0830420318531715,0.0762459939223123,0.0901055877830414
25,"direct","All_STK",151.893298591847,14.6407030546063,155.472992631872,136.778642605504,163.965214644169,0.303404262834749,0.0313165696738289,0.301726900293558,0.274398424192978,0.333835859636532,30.1726900293558,27.4398424192978,33.3835859636532,0.225457984283812,0.0217314616891635,0.230771389220692,0.203023025642344,0.243376548728932
25,"direct","Cancer",1681.39131105811,48.0106039676775,1676.01743694474,1638.27992499308,1729.07049011951,0.109651548377328,0.00584004431093036,0.109904007853731,0.104000100330391,0.115088405869322,10.9904007853731,10.4000100330391,11.5088405869322,2.49571968808258,0.0712630122273345,2.48774314904743,2.4317286740483,2.56649076029673
25,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","All_HD",103.488093032944,20.045577260902,101.602645145735,85.3093930626959,123.269423707319,0.065099859527459,0.0116032835764399,0.062246260691933,0.0555424324274003,0.0770828456377149,6.2246260691933,5.55424324274003,7.70828456377149,0.153609257741378,0.0297540147257752,0.150810653167884,0.126626282915046,0.18297104645518
25,"medBMI","All_STK",44.6469856854831,2.17580208006882,43.8600540578114,43.0184298549259,46.9444333995613,0.089094316151594,0.0020275692901124,0.0881628032250185,0.0877230431644535,0.0912573751263235,8.81628032250185,8.77230431644536,9.12573751263235,0.0662703324657243,0.00322958258014401,0.065102275545578,0.0638530374418161,0.0696804758717569
25,"medBMI","Cancer",1672.63891338213,206.011122706925,1641.51172080504,1491.84013653637,1879.89580391841,0.108803596785098,0.0105843351519673,0.107641312720601,0.099288021438242,0.119307113586776,10.7641312720601,9.92880214382421,11.9307113586776,2.48272834510713,0.305786054395697,2.43652568732102,2.2143654339944,2.79036351533806
25,"medBMI","DIAB",49.069226153997,9.21012080121202,49.4342698559864,40.1696237522608,57.6585414090421,0.0607198069621562,0.0131200684158003,0.064572411164004,0.0470281414452741,0.0711367589074677,6.4572411164004,4.70281414452741,7.11367589074677,0.0728343443825933,0.013670749730911,0.073376185385383,0.059624502756766,0.0855836211560494
25,"medBMI","Other_CVD",314.701497628127,13.7811609517724,314.840091036124,301.550989074934,327.734201784523,0.185914417892379,0.013855068731125,0.182427588224306,0.174550421917191,0.200242219085428,18.2427588224306,17.4550421917191,20.0242219085428,0.46711715371321,0.0204556277207884,0.467322870428112,0.447597614811914,0.486461833406841
