"female","race","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"direct","Cancer",32882.3848321245,969.313750133889,33430.5313594127,31846.5625653072,33452.282550747,0.107649668473766,0.00276157768563371,0.10902948988933,0.104698072324268,0.109428416420034,10.902948988933,10.4698072324268,10.9428416420034,44.8242432059623,1.32133832447692,45.5714594853505,43.4122425422935,45.6011100321512
0,1,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"direct","HSTK",484.380763963515,38.33770019657,473.920651232127,453.43681900138,524.21580474733,0.0432980490942833,0.00355529817764219,0.0422009690535861,0.040509610791577,0.0470190054315822,4.22009690535861,4.0509610791577,4.70190054315822,0.660292776179021,0.0522607592588441,0.646033876180519,0.618110953850258,0.71459466350651
0,1,"direct","IHD",2886.16776431822,164.313518199829,2954.20354385706,2711.53580600685,3002.96931002158,0.0170478951585762,0.000932258678467254,0.017353399300018,0.0160688246230916,0.0177672871738352,1.7353399300018,1.60688246230916,1.77672871738352,3.93433403512205,0.22398707208794,4.02707829148684,3.69628118673998,4.09355426559404
0,1,"direct","ISTK",572.45746469133,79.388308408698,545.212114538487,512.025913318951,656.047563693627,0.0453258229442355,0.00604037299615712,0.0432017770216434,0.0407627450877946,0.0516943398348796,4.32017770216434,4.07627450877946,5.16943398348796,0.780356192332017,0.108219670257764,0.743216179291067,0.697977783045146,0.894303612703696
0,1,"direct","OSTK",1239.06877274363,195.608104081879,1272.25667314403,1041.15314639662,1408.7746837503,0.0567862382596134,0.00860658107381343,0.0579739214211145,0.0481638191221929,0.0643991267097581,5.79739214211145,4.81638191221929,6.43991267097581,1.68905997244195,0.266646877201481,1.73430068495832,1.41926755273363,1.92039778651135
0,1,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medBMI","Cancer",35724.73387816,1028.47861574618,35850.9624831266,34699.5669009706,36642.606541128,0.11695798346039,0.00308826938923167,0.116843398753963,0.11407434101476,0.119939022906483,11.6843398753963,11.407434101476,11.9939022906483,48.6988449286227,1.40199002717406,48.8709158327695,47.3013692240208,49.9500603646997
0,1,"medBMI","DIAB",1100.05270729134,158.829199442442,1031.05588393581,989.573622025948,1269.17909240893,0.0390351237124842,0.00535580013508395,0.0366833631819454,0.035328859302351,0.0447403845735755,3.66833631819454,3.5328859302351,4.47403845735755,1.49955760030008,0.216511019512824,1.4055032789266,1.34895595104652,1.73010542272109
0,1,"medBMI","HHD",569.879097786549,49.5117005749402,558.141465108051,528.833455112666,620.901728237154,0.0324534467931853,0.00293623463267282,0.0318302755134376,0.029976393635343,0.0354601955388131,3.18302755134376,2.9976393635343,3.54601955388131,0.776841442845197,0.0674928086707303,0.76084106743054,0.720889300713411,0.846393904079442
0,1,"medBMI","HSTK",159.595680381353,27.243024049593,174.005494326557,130.465610187531,176.477408721752,0.0142645455594593,0.00244119184682381,0.0154945779681423,0.0116550915209076,0.0158284720506304,1.54945779681423,1.16550915209076,1.58284720506304,0.217555862464268,0.037136842169423,0.237198872182999,0.177846657744451,0.240568508923163
0,1,"medBMI","IHD",2643.89760786388,373.164086762632,2645.76382819673,2288.60190673095,2997.60702171389,0.0156196348003071,0.00222524478074982,0.0155415818452026,0.0135398003290482,0.0177658142834049,1.55415818452026,1.35398003290482,1.77658142834049,3.6040789009553,0.508685664564018,3.60662287440804,3.11975086334726,4.08624456112852
0,1,"medBMI","ISTK",174.75069358165,37.3948765918096,191.650237896311,134.877054845846,200.259719649992,0.0138348131818744,0.00291387086376014,0.0150977224714687,0.0107322960044496,0.015863857463144,1.50977224714687,1.07322960044496,1.5863857463144,0.238214704605669,0.0509755314757662,0.261251637245976,0.183860201751781,0.272987814715295
0,1,"medBMI","OSTK",279.5663274677,17.7611622675063,275.721423489589,264.626480118832,297.774343197961,0.01282212512086,0.000819073172610895,0.0127673140426465,0.0120686080929567,0.0136222315652448,1.27673140426465,1.20686080929567,1.36222315652448,0.38109611327118,0.0242114634070422,0.375854859879789,0.360730578519232,0.405916713405812
0,1,"medBMI","Other_CVD",4009.18714484533,162.105043373252,4053.01931433297,3840.840459702,4140.27648592418,0.0969396590447829,0.00404036534801096,0.0982461823421081,0.0926996233443715,0.100069149942468,9.82461823421081,9.26996233443715,10.0069149942468,5.46519908930687,0.220976547965491,5.5249497380323,5.2357141296147,5.64389599758242
0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","Cancer",6048.23778476123,557.943395950296,6199.59801299101,5468.69919617236,6499.1201793548,0.136735090937834,0.0111318589269894,0.139281421342918,0.125287210503424,0.146018590527921,13.9281421342918,12.5287210503424,14.6018590527921,47.6062977378313,4.39162949171567,48.7976695633451,43.0446902778142,51.1552391461617
0,2,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"direct","HSTK",152.625202287952,25.7959297904091,151.917273728065,128.426860821062,177.425283030745,0.0692574000028048,0.0120880567735313,0.0693604649221272,0.057730256536125,0.0806969382880605,6.93604649221272,5.77302565361251,8.06969382880605,1.20132856560695,0.20304239974171,1.1957563875613,1.01086094683426,1.39653253571843
0,2,"direct","IHD",427.436356614098,72.9505072437106,430.154601975924,357.014212954351,495.547991716294,0.0188769727147631,0.00317419185097576,0.0192361173693759,0.0157233652922998,0.0217253071808055,1.92361173693759,1.57233652922998,2.17253071808055,3.36439524719313,0.574200898106225,3.38579083424257,2.81009535725674,3.9005088881375
0,2,"direct","ISTK",128.204033184543,7.20974667949274,131.315532858784,120.528753922438,133.234537723544,0.0544809274436814,0.00311770015503026,0.0558328502279164,0.0511613233265112,0.0566513971942518,5.58328502279164,5.11613233265112,5.66513971942518,1.00910704773409,0.0567486529552543,1.0335979796674,0.948694140243349,1.04870266308151
0,2,"direct","OSTK",248.907913904429,10.8744240573551,253.691820441913,237.323176715517,256.426330536478,0.0589223645338205,0.00259885979525069,0.0595837508317963,0.0562330678248023,0.0610494828895593,5.95837508317963,5.62330678248023,6.10494828895593,1.95917962889822,0.0855937031289056,1.99683424617323,1.86799497851635,2.01835785459633
0,2,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medBMI","Cancer",4893.82262685445,93.9772630769988,4931.36876419489,4794.10136390578,4961.62967306374,0.110720807968319,0.00286138238908213,0.111504755993131,0.107746941338262,0.113028318777284,11.1504755993131,10.7746941338262,11.3028318777284,38.5197780479403,0.739704642218648,38.8153075321874,37.7348617956911,39.0534942385794
0,2,"medBMI","DIAB",245.044265701438,32.9131336377141,236.353512129135,218.298859483575,279.176812455759,0.0359503510925732,0.00463133953947525,0.0346500219194245,0.0322352632028877,0.040770718779435,3.46500219194245,3.22352632028877,4.0770718779435,1.92876845902503,0.259062638606876,1.86036264945656,1.7182526332857,2.19742922289756
0,2,"medBMI","HHD",158.078758334139,36.8680257522936,144.702690659764,130.512746586412,197.014427605085,0.0292225999498721,0.0068031650453378,0.0268113549571622,0.0240963599500984,0.0363983981934492,2.68113549571622,2.40963599500984,3.63983981934492,1.24425406260359,0.290191998633369,1.13896966689546,1.02727916687226,1.55072069468683
0,2,"medBMI","HSTK",40.4699414964783,2.89882986725851,41.0724886243967,37.5049564439951,42.922761490231,0.0183579149544445,0.00144346172945549,0.0187523567043229,0.0168579403827104,0.0195226140387818,1.87523567043229,1.68579403827104,1.95226140387818,0.318543045574062,0.0228169861475568,0.32328575559863,0.295205345202497,0.337849442424745
0,2,"medBMI","IHD",311.48303160804,23.2374978955847,308.726335826954,290.695818007528,334.613436622476,0.0137567726015783,0.000984867554917576,0.013805957215627,0.0128011204284814,0.0146706178527338,1.3805957215627,1.28011204284814,1.46706178527338,2.45171477556253,0.182904720824085,2.43001654133343,2.28809649284566,2.63377655737412
0,2,"medBMI","ISTK",31.3058229278128,4.74317316342184,29.4349966533293,27.865937630768,36.3359105581685,0.0133239142609932,0.00222481735232545,0.0124931923235359,0.0116769473749328,0.0156769947938924,1.24931923235359,1.16769473749328,1.56769947938924,0.246411331741005,0.0373340007247856,0.23168586693484,0.219335643009371,0.286003665557879
0,2,"medBMI","OSTK",59.6361982358616,1.89754445403703,59.4032575303058,57.9427469260546,61.5276491453911,0.0141168839084619,0.000437161818960875,0.0139518447584051,0.0137945455876335,0.0145795055068387,1.39518447584051,1.37945455876335,1.45795055068387,0.469402611174097,0.0149357663280468,0.46756911107397,0.456073282842742,0.48429041459056
0,2,"medBMI","Other_CVD",708.1021491783,32.9303445710896,726.421259151572,672.90256176617,727.730493113149,0.1140789312992,0.00618084882444687,0.115407629019822,0.107745081484794,0.119283388051078,11.5407629019822,10.7745081484794,11.9283388051078,5.57354438469902,0.259198107622443,5.71773597152402,5.2964848347566,5.72804108584019
0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","Cancer",3617.85215193108,83.0605647930583,3609.06411831247,3543.01146833069,3700.16266410729,0.107262192010882,0.00229792779505085,0.107125120497797,0.105140330759565,0.109500564048322,10.7125120497797,10.5140330759565,10.9500564048322,18.9220791765572,0.434423110028114,18.8761160302056,18.5306476638132,19.3525793636999
0,3,"direct","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","HSTK",81.2922547233478,21.1972198117986,73.2176752021824,65.7139073789125,103.733994660774,0.0504061318790135,0.0117001942616261,0.0469385500588065,0.0411370193855382,0.0626226889196648,4.69385500588065,4.11370193855382,6.26226889196648,0.425174500150592,0.110865633740077,0.382942859220946,0.343696675874668,0.542549219216714
0,3,"direct","IHD",192.245956628946,33.4005676601925,180.68290578906,166.8893739976,227.431132474195,0.0129877547870239,0.00216728210052035,0.0121837490198551,0.0113796895070126,0.0152792249691286,1.21837490198551,1.13796895070126,1.52792249691286,1.00548420995154,0.174691546051923,0.945007177080504,0.872864289609812,1.18950960823364
0,3,"direct","ISTK",63.5634713965945,16.7762177213138,54.8571507181954,53.0266004657952,81.500714904033,0.0417742877820952,0.00951154571510566,0.0374238424677265,0.035326364033416,0.0519200900479877,3.74238424677265,3.5326364033416,5.19200900479877,0.332449472226553,0.0877429222298158,0.286913700643065,0.277339562353833,0.426264787945238
