"age","female","race","pathway","riskfactor","V1","V2","V3"
45,0,1,"direct","dairy_tot",0.0118281808675892,0.00896914521040316,0.00762454823823744
45,0,1,"medBMI","dairy_tot",0,0,0
45,0,1,"medSBP","dairy_tot",0,0,0
45,0,2,"direct","dairy_tot",0.0117752408674158,0.0120972262644159,0.0138364342092579
45,0,2,"medBMI","dairy_tot",0,0,0
45,0,2,"medSBP","dairy_tot",0,0,0
45,0,3,"direct","dairy_tot",0.0140669205518912,0.018206108219879,0.0100307634775774
45,0,3,"medBMI","dairy_tot",0,0,0
45,0,3,"medSBP","dairy_tot",0,0,0
45,0,4,"direct","dairy_tot",0.0288009301547077,0.0188295234343803,0.0288018266944527
45,0,4,"medBMI","dairy_tot",0,0,0
45,0,4,"medSBP","dairy_tot",0,0,0
45,1,1,"direct","dairy_tot",0.00797916515483517,0.00888079359075935,0.00614707700744834
45,1,1,"medBMI","dairy_tot",0,0,0
45,1,1,"medSBP","dairy_tot",0,0,0
45,1,2,"direct","dairy_tot",0.0123613701314465,0.010328167242633,0.0105986436185237
45,1,2,"medBMI","dairy_tot",0,0,0
45,1,2,"medSBP","dairy_tot",0,0,0
45,1,3,"direct","dairy_tot",0.011059259024627,0.010765266035816,0.00859505964057724
45,1,3,"medBMI","dairy_tot",0,0,0
45,1,3,"medSBP","dairy_tot",0,0,0
45,1,4,"direct","dairy_tot",0.0139987211742977,0.0102204297633005,0.0116848643373618
45,1,4,"medBMI","dairy_tot",0,0,0
45,1,4,"medSBP","dairy_tot",0,0,0
55,0,1,"direct","dairy_tot",0.00772752856936566,0.0086646089994114,0.00897295099735689
55,0,1,"medBMI","dairy_tot",0,0,0
55,0,1,"medSBP","dairy_tot",0,0,0
55,0,2,"direct","dairy_tot",0.00858084689412996,0.00977740094556985,0.0117423756964168
55,0,2,"medBMI","dairy_tot",0,0,0
55,0,2,"medSBP","dairy_tot",0,0,0
55,0,3,"direct","dairy_tot",0.0121866789465693,0.0106680913898027,0.0131688321334387
55,0,3,"medBMI","dairy_tot",0,0,0
55,0,3,"medSBP","dairy_tot",0,0,0
55,0,4,"direct","dairy_tot",0.0153314473152904,0.0144463122899791,0.0185926529341536
55,0,4,"medBMI","dairy_tot",0,0,0
55,0,4,"medSBP","dairy_tot",0,0,0
55,1,1,"direct","dairy_tot",0.00468001653393648,0.00520265470267997,0.00541185702274417
55,1,1,"medBMI","dairy_tot",0,0,0
55,1,1,"medSBP","dairy_tot",0,0,0
55,1,2,"direct","dairy_tot",0.00736543955530035,0.00752679906860364,0.0104299858698118
55,1,2,"medBMI","dairy_tot",0,0,0
55,1,2,"medSBP","dairy_tot",0,0,0
55,1,3,"direct","dairy_tot",0.00693753557021445,0.00506577145828848,0.00726487936333295
55,1,3,"medBMI","dairy_tot",0,0,0
55,1,3,"medSBP","dairy_tot",0,0,0
55,1,4,"direct","dairy_tot",0.00970278463925917,0.00832079429668987,0.00879495848106598
55,1,4,"medBMI","dairy_tot",0,0,0
55,1,4,"medSBP","dairy_tot",0,0,0
65,0,1,"direct","dairy_tot",0.00711514615678672,0.00552488224635,0.00777962276197182
65,0,1,"medBMI","dairy_tot",0,0,0
65,0,1,"medSBP","dairy_tot",0,0,0
65,0,2,"direct","dairy_tot",0.00607235534703985,0.00827457258470147,0.00780989347477696
65,0,2,"medBMI","dairy_tot",0,0,0
65,0,2,"medSBP","dairy_tot",0,0,0
65,0,3,"direct","dairy_tot",0.00843041075427046,0.00914003825797764,0.00744037810963443
65,0,3,"medBMI","dairy_tot",0,0,0
65,0,3,"medSBP","dairy_tot",0,0,0
65,0,4,"direct","dairy_tot",0.00959942160579133,0.0118025612266338,0.0125167078072508
65,0,4,"medBMI","dairy_tot",0,0,0
65,0,4,"medSBP","dairy_tot",0,0,0
65,1,1,"direct","dairy_tot",0.00530565495789442,0.00551930226268323,0.00495444627929834
65,1,1,"medBMI","dairy_tot",0,0,0
65,1,1,"medSBP","dairy_tot",0,0,0
65,1,2,"direct","dairy_tot",0.00558082687250899,0.00799553141878046,0.00697215946870113
65,1,2,"medBMI","dairy_tot",0,0,0
65,1,2,"medSBP","dairy_tot",0,0,0
65,1,3,"direct","dairy_tot",0.00456067058338153,0.00654456874441197,0.00765386915824051
65,1,3,"medBMI","dairy_tot",0,0,0
65,1,3,"medSBP","dairy_tot",0,0,0
65,1,4,"direct","dairy_tot",0.00643713451701934,0.00609413118972688,0.00657637814620594
65,1,4,"medBMI","dairy_tot",0,0,0
65,1,4,"medSBP","dairy_tot",0,0,0
75,0,1,"direct","dairy_tot",0.00409311571538356,0.00231834440342773,0.0036065527821441
75,0,1,"medBMI","dairy_tot",0,0,0
75,0,1,"medSBP","dairy_tot",0,0,0
75,0,2,"direct","dairy_tot",0.00703807179170895,0.00659379829245198,0.00595100829134825
75,0,2,"medBMI","dairy_tot",0,0,0
75,0,2,"medSBP","dairy_tot",0,0,0
75,0,3,"direct","dairy_tot",0.0046502566250741,0.00416439595885387,0.00362452509574192
75,0,3,"medBMI","dairy_tot",0,0,0
75,0,3,"medSBP","dairy_tot",0,0,0
75,0,4,"direct","dairy_tot",0.00915969497269266,0.00967019177520806,0.00853845550881536
75,0,4,"medBMI","dairy_tot",0,0,0
75,0,4,"medSBP","dairy_tot",0,0,0
75,1,1,"direct","dairy_tot",0.0046554066891969,0.0040579927359776,0.00325289831902113
75,1,1,"medBMI","dairy_tot",0,0,0
75,1,1,"medSBP","dairy_tot",0,0,0
75,1,2,"direct","dairy_tot",0.00860302148542231,0.00503318693943679,0.00578749310911657
75,1,2,"medBMI","dairy_tot",0,0,0
75,1,2,"medSBP","dairy_tot",0,0,0
75,1,3,"direct","dairy_tot",0.00317670967687896,0.00417557818660197,0.00469221878764415
75,1,3,"medBMI","dairy_tot",0,0,0
75,1,3,"medSBP","dairy_tot",0,0,0
75,1,4,"direct","dairy_tot",0.00541148016265967,0.00538138205693971,0.00406667123685989
75,1,4,"medBMI","dairy_tot",0,0,0
75,1,4,"medSBP","dairy_tot",0,0,0
25,0,1,"direct","leg_tot",0.00332656083733369,0.00288920227299594,0.00342718957074573
25,0,1,"medBMI","leg_tot",0.00510886791448054,0.00511263996021666,0.00494947430377019
25,0,1,"medSBP","leg_tot",0,0,0
25,0,2,"direct","leg_tot",0.00594840102865024,0.00452767658787717,0.00559060874908513
25,0,2,"medBMI","leg_tot",0.0179686121164989,0.0100336347843707,0.0086544266172065
25,0,2,"medSBP","leg_tot",0,0,0
25,0,3,"direct","leg_tot",0.00150153890677298,0.0015985682371168,0.00198205446122165
25,0,3,"medBMI","leg_tot",0.00112489819530412,0.0025065215833727,0.00215921486703731
25,0,3,"medSBP","leg_tot",0,0,0
25,0,4,"direct","leg_tot",0.00284632925335485,0.00299199031325695,0.00534306160618048
25,0,4,"medBMI","leg_tot",0.00252701197308439,0.002417961593193,0.00338545794943566
25,0,4,"medSBP","leg_tot",0,0,0
25,1,1,"direct","leg_tot",0.00130209993719744,0.000898262369303266,0.00123030884723787
25,1,1,"medBMI","leg_tot",0.00299906691081098,0.00353824566408644,0.00216537254520422
25,1,1,"medSBP","leg_tot",0,0,0
25,1,2,"direct","leg_tot",0.00385851242631095,0.00324077521038639,0.00328814317849834
25,1,2,"medBMI","leg_tot",0.00650253314521585,0.00503496519207874,0.00594336474283763
25,1,2,"medSBP","leg_tot",0,0,0
25,1,3,"direct","leg_tot",0.000421999649729102,0.000690476674470911,0.000734469230777987
25,1,3,"medBMI","leg_tot",0.00191982624440517,0.0018660676299522,0.00174498131086184
25,1,3,"medSBP","leg_tot",0,0,0
25,1,4,"direct","leg_tot",0.00068633429833987,0.00120371733694035,0.00193149183027784
25,1,4,"medBMI","leg_tot",0.00130300242651589,0.00211995541208185,0.0025890785924187
25,1,4,"medSBP","leg_tot",0,0,0
35,0,1,"direct","leg_tot",0.00315120266009933,0.00626834361584091,0.00393197095864418
35,0,1,"medBMI","leg_tot",0.00553691165907773,0.00584747932414258,0.00484266045233976
35,0,1,"medSBP","leg_tot",0,0,0
35,0,2,"direct","leg_tot",0.00948176152580437,0.00641095788016918,0.00483730298779047
35,0,2,"medBMI","leg_tot",0.0128509675101427,0.013942370203925,0.00909366366667585
35,0,2,"medSBP","leg_tot",0,0,0
35,0,3,"direct","leg_tot",0.00199826059730521,0.000126928929875864,0.000599383302826453
35,0,3,"medBMI","leg_tot",0.00274181438034049,7.76298472106487e-05,0.000646242519243046
35,0,3,"medSBP","leg_tot",0,0,0
35,0,4,"direct","leg_tot",0.000135155870364422,0.002141553824547,0
35,0,4,"medBMI","leg_tot",0.000115940676580906,0.00328745893542841,0
35,0,4,"medSBP","leg_tot",0,0,0
35,1,1,"direct","leg_tot",0.00217566277098387,0.00341329786478916,0.00307463296044501
35,1,1,"medBMI","leg_tot",0.00368608652612975,0.0054025353471194,0.00463207582541797
35,1,1,"medSBP","leg_tot",0,0,0
35,1,2,"direct","leg_tot",0.0046195988463719,0.00341016527252319,0.00412671911777877
35,1,2,"medBMI","leg_tot",0.00770135453310812,0.00493043591663656,0.00544670742159388
35,1,2,"medSBP","leg_tot",0,0,0
35,1,3,"direct","leg_tot",0.00032095636613499,0.000483848998889722,0.000479254927952379
35,1,3,"medBMI","leg_tot",0.000753795669358198,0.000952896815354584,0.000753627131167184
35,1,3,"medSBP","leg_tot",0,0,0
35,1,4,"direct","leg_tot",0.00141706682191072,0.00151116314693656,0.00149959363626173
35,1,4,"medBMI","leg_tot",0.00285640816281413,0.00349924965522937,0.00352155446096254
35,1,4,"medSBP","leg_tot",0,0,0
45,0,1,"direct","leg_tot",0.0043011079427921,0.00674734288061282,0.00385185387784154
45,0,1,"medBMI","leg_tot",0.00601140814191172,0.00615823535249311,0.00404572422333516
45,0,1,"medSBP","leg_tot",0,0,0
45,0,2,"direct","leg_tot",0.00818333522020623,0.00496167256633326,0.0028152951627222
45,0,2,"medBMI","leg_tot",0.00808607643392315,0.00621982535520824,0.00325194282487104
45,0,2,"medSBP","leg_tot",0,0,0
45,0,3,"direct","leg_tot",0.00121466310953481,0,0.000152868825865242
45,0,3,"medBMI","leg_tot",0.00156631227080676,0,0.000216723324437254
45,0,3,"medSBP","leg_tot",0,0,0
45,0,4,"direct","leg_tot",0.00284607646196054,0.0040465430703899,0.00411750718129293
45,0,4,"medBMI","leg_tot",0.00259831679629197,0.00348085622563206,0.00350472837553275
45,0,4,"medSBP","leg_tot",0,0,0
45,1,1,"direct","leg_tot",0.00218322899537065,0.00174131809114359,0.00259870072540375
45,1,1,"medBMI","leg_tot",0.00409274494920372,0.00429605435800109,0.00471752370405384
45,1,1,"medSBP","leg_tot",0,0,0
45,1,2,"direct","leg_tot",0.00333302248309218,0.00442825087603614,0.00404711994641384
45,1,2,"medBMI","leg_tot",0.00519122195258068,0.00493939057971552,0.00593475037097578
45,1,2,"medSBP","leg_tot",0,0,0
45,1,3,"direct","leg_tot",0.000664767344286905,0.000408349396387046,0.00144317302570629
45,1,3,"medBMI","leg_tot",0.00186488967379634,0.00157550722136911,0.0030377962421363
45,1,3,"medSBP","leg_tot",0,0,0
45,1,4,"direct","leg_tot",0.0013751368875168,0.00157530202319846,0.0010451299442215
45,1,4,"medBMI","leg_tot",0.00228314223034115,0.00289670984267943,0.00281694773352224
45,1,4,"medSBP","leg_tot",0,0,0
55,0,1,"direct","leg_tot",0.00242809540793512,0.0032244492969772,0.00338556541950536
55,0,1,"medBMI","leg_tot",0.00395128893451394,0.00321510111112531,0.00308006924692212
55,0,1,"medSBP","leg_tot",0,0,0
55,0,2,"direct","leg_tot",0.00328891976968201,0.00277670337348563,0.00412833165625319
55,0,2,"medBMI","leg_tot",0.00484729961583296,0.00238082597410856,0.00503174616007841
55,0,2,"medSBP","leg_tot",0,0,0
55,0,3,"direct","leg_tot",0.00100598729207511,0.000721722480788521,0.00168911434878772
55,0,3,"medBMI","leg_tot",0.00151912666096541,0.00104526481847031,0.00179331386699162
55,0,3,"medSBP","leg_tot",0,0,0
55,0,4,"direct","leg_tot",0.000811422377475197,0.00045549229866866,0.00148374473492507
55,0,4,"medBMI","leg_tot",0.000612083310710973,0.000429915233598494,0.00133497398094381
55,0,4,"medSBP","leg_tot",0,0,0
55,1,1,"direct","leg_tot",0.00190372090713894,0.000800340254924874,0.00174521128881905
55,1,1,"medBMI","leg_tot",0.0031522259479323,0.00233990889926325,0.00309734391054527
55,1,1,"medSBP","leg_tot",0,0,0
55,1,2,"direct","leg_tot",0.00158266109083124,0.00292323233157932,0.00180655115722492
55,1,2,"medBMI","leg_tot",0.00279930209196482,0.00425294834181181,0.00365595953343538
55,1,2,"medSBP","leg_tot",0,0,0
55,1,3,"direct","leg_tot",0.000824457423441043,0.000972777234761892,0.00119594091256574
55,1,3,"medBMI","leg_tot",0.0021374129986602,0.00223643064976162,0.00278294464691338
55,1,3,"medSBP","leg_tot",0,0,0
55,1,4,"direct","leg_tot",0.000702513415879636,0.000537132177964854,0.000903889582116012
55,1,4,"medBMI","leg_tot",0.00217856770186041,0.00146358278835709,0.00184746080948075
55,1,4,"medSBP","leg_tot",0,0,0
65,0,1,"direct","leg_tot",0.00427092781614664,0.00654189166873133,0.00469429920514682
65,0,1,"medBMI","leg_tot",0.00511239865738031,0.0050926781186666,0.00412749632154184
65,0,1,"medSBP","leg_tot",0,0,0
65,0,2,"direct","leg_tot",0.00358053624716483,0.00396521439578016,0.00534435184747444
65,0,2,"medBMI","leg_tot",0.00363202443742522,0.0033049098462141,0.00288510353221965
65,0,2,"medSBP","leg_tot",0,0,0
65,0,3,"direct","leg_tot",0.00074253865796668,0,0.00103999758105009
65,0,3,"medBMI","leg_tot",0.00085229542468499,0,0.00103791189452074
65,0,3,"medSBP","leg_tot",0,0,0
65,0,4,"direct","leg_tot",0.000550741372050422,0.000198030574935445,5.76011435101174e-08
65,0,4,"medBMI","leg_tot",0.00050381224179262,0.000246973569435956,0
65,0,4,"medSBP","leg_tot",0,0,0
65,1,1,"direct","leg_tot",0.00304508361987157,0.0019237023470136,0.00183741107257119
65,1,1,"medBMI","leg_tot",0.00369630167077721,0.00276870547740863,0.0038303902288668
65,1,1,"medSBP","leg_tot",0,0,0
65,1,2,"direct","leg_tot",0.00211904753349399,0.00173375994403877,0.00218837421203306
65,1,2,"medBMI","leg_tot",0.00315767355390617,0.0033861394702868,0.00260465194584876
65,1,2,"medSBP","leg_tot",0,0,0
65,1,3,"direct","leg_tot",0.000422071967845583,0.000546313826095946,0.000188667879272829
65,1,3,"medBMI","leg_tot",0.000550223524888755,0.000957064799614883,0.00032102536886188
65,1,3,"medSBP","leg_tot",0,0,0
65,1,4,"direct","leg_tot",0.001372857314287,0.00118366758561717,0.00151012093719905
65,1,4,"medBMI","leg_tot",0.00289114954444596,0.00204597287633342,0.00305668785251778
65,1,4,"medSBP","leg_tot",0,0,0
75,0,1,"direct","leg_tot",0.00392676225765427,0.00283793317477393,0.00311661849888606
75,0,1,"medBMI","leg_tot",0.0035813887023052,0.00390970499069537,0.00323475915743369
75,0,1,"medSBP","leg_tot",0,0,0
75,0,2,"direct","leg_tot",0.00170980015710363,0.00159970444541681,0.00226979523234867
75,0,2,"medBMI","leg_tot",0.00142251349772668,0.00176976576504658,0.00163311138287959
75,0,2,"medSBP","leg_tot",0,0,0
75,0,3,"direct","leg_tot",0,0,1.879642248498e-05
75,0,3,"medBMI","leg_tot",1.02337773968198e-06,0,3.20383239018557e-06
75,0,3,"medSBP","leg_tot",0,0,0
75,0,4,"direct","leg_tot",0.00131597199408365,0.00284777380079269,0.0014341665937176
75,0,4,"medBMI","leg_tot",0.00140141010042025,0.00234075271582781,0.000964153074082237
75,0,4,"medSBP","leg_tot",0,0,0
75,1,1,"direct","leg_tot",0.00396681190289082,0.00403215304118236,0.00310174073865323
75,1,1,"medBMI","leg_tot",0.00413114647003246,0.00401713779771721,0.0036968634274667
75,1,1,"medSBP","leg_tot",0,0,0
75,1,2,"direct","leg_tot",0,0.0012866985410116,0.00575540542864711
75,1,2,"medBMI","leg_tot",0,0.00167280890093771,0.00572494250755894
75,1,2,"medSBP","leg_tot",0,0,0
75,1,3,"direct","leg_tot",0.0015691590760368,0.00411849594658578,0.0013357588917206
75,1,3,"medBMI","leg_tot",0.00180407434604754,0.00493390770592952,0.0013269379257658
75,1,3,"medSBP","leg_tot",0,0,0
75,1,4,"direct","leg_tot",0.000981487125723075,0.00242754651991841,0.00445182581031411
75,1,4,"medBMI","leg_tot",0.000941111851588142,0.00263937145250003,0.00353623362509506
75,1,4,"medSBP","leg_tot",0,0,0
