"age","outcome","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"CM","leg_tot",6.58156880567428,1.30835826069766,6.26949308145501,5.49806818308466,7.93033379385029,0.0101374687186376,0.00226224264815073,0.00950640973263937,0.00832019369609015,0.0124911438792836,0.950640973263937,0.832019369609015,1.24911438792836,0.00976914222094712,0.00194201995027187,0.00930592255043714,0.00816088255048116,0.0117711386113466
25,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DIAB","leg_tot",16.5940351375846,2.84751115676846,16.1669645246445,14.0933202008297,19.4577600953388,0.0205071648153813,0.00398947987940377,0.021117736412421,0.0164911033480287,0.0240042404252502,2.1117736412421,1.64911033480287,2.40042404252502,0.0246308280084675,0.00422661257331561,0.0239969193342009,0.0209189713687338,0.0288815070213278
25,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ECA","leg_tot",0.391123572297767,0.167440146144197,0.484263003159261,0.212144860964202,0.490933767399062,0.00599139040954221,0.00173025997290148,0.00625091226036022,0.00425127292508121,0.0075109143208079,0.625091226036022,0.425127292508121,0.75109143208079,0.000580551828379818,0.000248534452723274,0.000718800378737529,0.000314890473592795,0.000728701915362786
25,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ENDO","leg_tot",1.71039027489131,0.0755304982279242,1.68772782167414,1.65073257858179,1.78931105643541,0.00948384368065341,0.000441679476648772,0.00929765905167577,0.00917233586407368,0.00995360843186414,0.929765905167577,0.917233586407368,0.995360843186414,0.00253876337725625,0.000112111291546696,0.00250512508597786,0.0024502123741399,0.00265590692795923
25,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"GC","leg_tot",0.0585024973498168,0.014390600994541,0.0502786687149108,0.0501182219367364,0.0738770271025673,0.00387853673240983,0.000577099810538723,0.00368245572020953,0.00343789783039639,0.00448584449479353,0.368245572020953,0.343789783039639,0.448584449479353,8.68363203007478e-05,2.1360230654942e-05,7.46295419615425e-05,7.43913878920254e-05,0.000109657014297795
25,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HHD","leg_tot",7.49307349487929,2.092031291452,7.26203669051318,5.61294498094412,9.56958329252566,0.0129747030008264,0.00400218599754611,0.0118706516238327,0.00975194374885488,0.0171359059232426,1.18706516238327,0.975194374885488,1.71359059232426,0.0111221052008717,0.00310524007577741,0.0107791730722613,0.00833139626982548,0.0142043064412368
25,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"HSTK","leg_tot",12.200774711792,1.39665609845487,11.6009123871659,11.2240925290486,13.6873398704676,0.0451493051663126,0.00574073862621786,0.044412869376635,0.0400423487383947,0.0508822320154565,4.4412869376635,4.00423487383947,5.08822320154565,0.0181098316958217,0.00207308203597226,0.017219445142815,0.0166601245774125,0.0203163673842865
25,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"IHD","leg_tot",21.0361822614713,2.47198718578506,20.1861646368669,19.1555961098534,23.6392833940031,0.020872601362153,0.00173847479049431,0.0199598947754901,0.0197895287011645,0.022731474621805,1.99598947754901,1.97895287011645,2.2731474621805,0.0312243877357785,0.0036692155167432,0.0299626911235797,0.0284329995248006,0.0350882180671254
25,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"ISTK","leg_tot",6.98302254325028,1.33762523418976,7.60742007413684,5.5553733138668,7.87993387138018,0.0511920400880747,0.0127008664270996,0.0530965044440373,0.0384189864354294,0.0623462990381519,5.30965044440373,3.84189864354294,6.23462990381519,0.0103650273014358,0.00198546145105425,0.0112918319071067,0.00824594159781924,0.011696329090232
25,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"KC","leg_tot",4.15500500059832,0.58890148306031,3.92565806107525,3.72580123453068,4.77915366526056,0.00391996959059421,0.000337640414406758,0.00381525891721745,0.00365549837622946,0.00427344487732922,0.381525891721745,0.365549837622946,0.427344487732922,0.00616734945391684,0.000874117176619481,0.00582692562241209,0.00553027450168571,0.00709378466292702
25,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"LVC","leg_tot",0.954596928865476,0.0836999722849299,0.946104050197924,0.878999024302845,1.03741378029553,0.00415570971985255,0.00017270948235487,0.00411153311743281,0.00401448693294172,0.00433448261882017,0.411153311743281,0.401448693294172,0.433448261882017,0.00141692557460254,0.000124237390397842,0.00140431944040896,0.00130471423060789,0.00153985213266172
25,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MLPC","leg_tot",10.876904012989,2.1982764134558,11.8797896932617,8.53222218035904,12.3691330173873,0.0129722087576028,0.00212140887208194,0.0139569271539818,0.0107083732834957,0.0143990335947877,1.39569271539818,1.07083732834957,1.43990335947877,0.0161447863516781,0.00326294164173873,0.0176333877978087,0.0126645324848363,0.0183597289893088
25,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"MMC","leg_tot",0.164638532534946,0.0281379149417532,0.153380822636028,0.144347913471489,0.194498205012485,0.00135414685716108,0.00014675790328559,0.00133587796549695,0.00122330366876173,0.00150051860347494,0.133587796549695,0.122330366876173,0.150051860347494,0.000244375966714085,4.17656186515759e-05,0.000227665943263463,0.000214258231986298,0.000288697221374901
25,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OC","leg_tot",0.81785233100462,0.136687367710949,0.74275149914919,0.735559260842113,0.963981108244241,0.000956759932769874,0.000179449581574148,0.000856475337964743,0.000850199416771374,0.00114856235435274,0.0856475337964743,0.0850199416771374,0.114856235435274,0.00121395308219355,0.00020288754465712,0.00110247955225422,0.00109180398219132,0.00143085468264423
25,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OSTK","leg_tot",4.11355929828532,0.717659336397805,3.77335841358594,3.63646969602239,4.87981965254272,0.0446382674069825,0.00868790216794612,0.0412005079710358,0.0383455456667676,0.0538530846677521,4.12005079710358,3.83455456667676,5.38530846677521,0.00610583084455525,0.00106523479894585,0.00560086448707298,0.00539767807516942,0.00724320501780101
25,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"OTH","leg_tot",5.61427489897816,0.926566317017595,5.71647179867075,4.69462804816515,6.44705438505247,0.00988196189585702,0.00220689394209608,0.00983343783709087,0.00780641550135789,0.0119987537403074,0.983343783709087,0.780641550135789,1.19987537403074,0.00833337029133924,0.0013753192278838,0.00848506300733365,0.00696832175292804,0.00956948002115519
25,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PC","leg_tot",0.43929031835788,0.0682603221090308,0.46105428269222,0.36771441417345,0.49236685285812,0.00136074458582546,0.000348487752739227,0.0015581351441677,0.000988357759610176,0.00156534943744986,0.15581351441677,0.0988357759610176,0.156534943744986,0.000652046605153374,0.000101320036972927,0.000684351253049858,0.000545805189433807,0.00073082907016093
25,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"PVD","leg_tot",0.103844478429451,0.0496096833305049,0.0827517224126555,0.0689909036891817,0.156626895783996,0.00994995156057036,0.00361039129879665,0.00922777761846713,0.00687885743236915,0.0136348935395593,0.922777761846713,0.687885743236915,1.36348935395593,0.000154138247063946,7.3636554794355e-05,0.000122829885874717,0.000102404452493182,0.000232484148645554
25,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"RHD","leg_tot",0.941752423288515,0.142076607189636,1.00249119626278,0.790556930100867,1.04131995944803,0.00850399244865278,0.00112385965450295,0.00811782040137306,0.00764881652939977,0.00968741460809357,0.811782040137306,0.764881652939977,0.968741460809357,0.00139786024148152,0.000210886890783328,0.00148801590634366,0.00117343802244418,0.00154565014538605
25,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCC","leg_tot",0.302383171052498,0.135837151615972,0.231181934571429,0.217660256310592,0.447627136803314,0.00328471370923863,0.00105473892807899,0.00337578898679085,0.00224681029312966,0.00424520313942821,0.337578898679085,0.224681029312966,0.424520313942821,0.000448832837648986,0.00020162555345174,0.000343147548012392,0.000323077075166751,0.000664421096322326
25,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"TC","leg_tot",6.46783173671506,1.82497587634571,6.68102382125359,4.65239321259922,8.10205698897316,0.00085090000048278,0.000213835532302085,0.000896995466688243,0.000631736967104996,0.00103088188758592,0.0896995466688243,0.0631736967104996,0.103088188758592,0.00960032022192793,0.00270884486848304,0.00991676510850898,0.0069056318187339,0.0120260304715281
25,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UC","leg_tot",6.1916593297221,0.362066885935103,6.37836173895254,5.80455026311627,6.42007134848205,0.00660256501778318,0.000778576309015686,0.00683620392012527,0.0057890348064264,0.00721750216214918,0.683620392012527,0.57890348064264,0.721750216214918,0.00919039249784343,0.000537422460606348,0.0094675182778236,0.00861579947323963,0.00952942860946409
35,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AA","leg_tot",3.00460423732519,0.359355873225618,2.85385357783705,2.75061144788662,3.38673508732867,0.00858829771102193,0.00110501395232195,0.00844679578300457,0.00760514797761896,0.00969172408323964,0.844679578300457,0.760514797761896,0.969172408323964,0.00735342950714027,0.000879482911231553,0.00698448429501218,0.00673181084293937,0.00828865160165003
35,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","leg_tot",0.465149163373911,0.130507281690593,0.413554530596805,0.370587953675395,0.603565810932967,0.00811206933670066,0.00200694131372493,0.00699007816426668,0.00692068061132052,0.0102571505586497,0.699007816426668,0.692068061132052,1.02571505586497,0.00113840003974045,0.000319401831415447,0.00101212800352347,0.000906972159492581,0.00147715915077277
35,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","leg_tot",0.113161902007047,0.0565469708062435,0.127723823372244,0.0546064283382416,0.159339742515436,0.0010222284693287,0.000559049020555967,0.00107374795773634,0.0004709302259626,0.0015297351475483,0.107374795773634,0.04709302259626,0.15297351475483,0.000276950973764029,0.000138392324187163,0.000312589631567034,0.000133643065676908,0.000389966022718595
35,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"CC","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.0796686675046069,0.00467888181873562,0.0779756932101599,0.076167110859395,0.0846092523000987,7.79756932101599,7.6167110859395,8.46092523000987,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"CC","leg_tot",6.64409003307575,2.20716495990356,6.75837265011864,4.50082231736831,8.69021752429673,0.000980478641722519,0.000302137447844734,0.00101723802033721,0.000679423036989452,0.0012502887746331,0.101723802033721,0.0679423036989452,0.12502887746331,0.0162606599199933,0.00540178694473574,0.0165403537172252,0.0110152542633686,0.021268325848971
35,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","leg_tot",8.26711015007498,0.38179126362628,8.16990330688541,7.95464824825281,8.66219786860828,0.00811948903152294,0.000492395442923083,0.00831332881176875,0.00759735575037978,0.00847685849945716,0.831332881176875,0.759735575037978,0.847685849945716,0.020232818339649,0.000934390995207135,0.0199949155702505,0.0194681031268522,0.0211997509064345
35,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","leg_tot",46.9233584471701,7.67018085652876,51.1045891191108,38.7227857408216,51.5698850823689,0.0229453868990084,0.00372874869665068,0.025017417162658,0.0189596274596837,0.025169920614231,2.5017417162658,1.89596274596837,2.5169920614231,0.114839619905054,0.0187719013155996,0.125072709713441,0.094769644443662,0.126211469029318
35,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","leg_tot",1.07897466665772,0.413344128859028,0.891857498261128,0.797257365866799,1.51974156058574,0.00558044625449752,0.000815539043171777,0.00533982569857861,0.00493366632154509,0.00643175365998103,0.533982569857861,0.493366632154509,0.643175365998103,0.00264066862873129,0.00101161306903469,0.00218272049357024,0.0019511973544206,0.00371939581792885
35,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","leg_tot",1.80237033770393,0.465309636532339,2.01341178397861,1.3061607579471,2.11919468812728,0.00931782153349574,0.00201325262657041,0.0103611541192349,0.00716525538861213,0.010583554980501,1.03611541192349,0.716525538861213,1.0583554980501,0.00441109782760118,0.0011387927796706,0.0049275979306721,0.00319668092697207,0.00518648964062
35,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","leg_tot",0.368693030902269,0.186171882808435,0.435864685545926,0.172137513062176,0.508152642295255,0.00260586521638294,0.000714586138580738,0.00295816192121462,0.00184226809413339,0.00307001013952557,0.295816192121462,0.184226809413339,0.307001013952557,0.000902334550032887,0.000455634655452041,0.00106672958787648,0.000421287120650543,0.00124364619724818
35,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","leg_tot",21.1346594226433,11.7796450285214,24.9188372988013,8.77751961073597,30.2752480398163,0.0122939193562123,0.00697046396668828,0.014408678791451,0.00500586071211283,0.017784432480359,1.4408678791451,0.500586071211283,1.7784432480359,0.051724691821702,0.0288293507212386,0.0609860397586869,0.0214819878449444,0.0740952500520225
35,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","leg_tot",40.2546538558058,4.65777123824366,38.9984293466538,36.4860604285115,45.0910381158793,0.0380510326360014,0.00436362830097334,0.036525903530981,0.0347482245383559,0.0426502004729143,3.6525903530981,3.47482245383559,4.26502004729143,0.0985187186338123,0.0113993690201613,0.0954442510355721,0.0892955118751906,0.110355222850938
35,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","leg_tot",84.6461994175898,13.3447584224408,77.1243907706198,76.7784500524711,98.907486132633,0.019075950859962,0.0028058902898411,0.0175369936971199,0.0173843100111889,0.0220757052971509,1.75369936971199,1.73843100111889,2.20757052971509,0.207162012464811,0.0326597889765985,0.188753235373778,0.187906584539384,0.242064900917616
35,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","leg_tot",15.1100378137951,2.7584007385036,13.7639717555447,13.3071435794466,18.0570881976565,0.0474351777722479,0.0103994705780255,0.042840469147659,0.0402602392678204,0.058515618607576,4.2840469147659,4.02602392678205,5.8515618607576,0.0369801109023534,0.00675087425194048,0.0336857662601084,0.0325677308968875,0.0441926838537274
35,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","leg_tot",13.0322142575199,2.97515418429919,12.9891736345301,10.224331876827,15.8766811677543,0.00378395417873729,0.000896415485864778,0.00386881941483081,0.0028991588023086,0.00459661410448647,0.386881941483081,0.28991588023086,0.459661410448647,0.0318948724341593,0.00728135382868052,0.0317895353707393,0.0250228974518075,0.0388563839204181
35,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","leg_tot",1.61020959113377,0.395668934374762,1.51844973526658,1.28098110558571,2.01743395416894,0.00349779485842618,0.00121189547758007,0.00291712196929945,0.002697077176098,0.00479208449651209,0.291712196929945,0.2697077176098,0.479208449651209,0.00394080610452185,0.000968355026910397,0.00371623422136914,0.00313505657180623,0.00493744173791729
35,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","leg_tot",23.7362665390843,6.64550620317401,20.5755114492199,19.3267924132179,30.8323824913354,0.0125480769589035,0.0034011192041749,0.0110711907099546,0.0101818640576552,0.0161696431717584,1.10711907099546,1.01818640576552,1.61696431717584,0.0580918313931533,0.0162641258363554,0.0503562403113329,0.0473001415109,0.0754587736949539
35,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","leg_tot",0.990328393869814,0.165520074590695,0.943644164080945,0.857688029648951,1.16265035341122,0.00165459224357371,0.000322528941077536,0.00157792184067269,0.00138733790832625,0.00198701642128703,0.157792184067269,0.138733790832625,0.198701642128703,0.00242371688849248,0.000405091687417316,0.00230946250896954,0.00209909457851137,0.00284545542106809
35,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","leg_tot",0.776437180363275,0.207783516623882,0.840590241215363,0.55896495632625,0.939379302676026,0.000656478380809967,0.000192775944004694,0.000766950287994078,0.000450535356839408,0.00076852028367403,0.0766950287994078,0.0450535356839408,0.076852028367403,0.00190024230199678,0.00050852668822688,0.00205724967247931,0.00136800359669531,0.0022990247423881
35,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","leg_tot",16.1650909222802,1.43718485671716,16.8511230361417,14.6303259464838,17.1167286012944,0.0476822019098905,0.00244745348232034,0.0485822944124061,0.0450956618462907,0.049503663346352,4.85822944124061,4.50956618462907,4.9503663346352,0.0395622342193467,0.00351734760981611,0.041241220332142,0.0358060702895528,0.0418912599532646
35,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","leg_tot",7.28962036464933,1.27295753773849,7.68387921699439,5.9570640532847,8.28705665152064,0.00806711913358875,0.00143382790094364,0.00872272194568652,0.00653769427017027,0.00903928160672413,0.872272194568652,0.653769427017027,0.903928160672413,0.0178405224952299,0.00311541979574522,0.0188054265056384,0.0145792414325905,0.020281635149022
35,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","leg_tot",1.22950788096411,0.252195207271838,1.25849940432384,0.978791292248961,1.45558167482348,0.00142894342087396,0.000200617805204876,0.00140718510551133,0.00124844634244779,0.00162793506735838,0.140718510551133,0.124844634244779,0.162793506735838,0.00300908166833703,0.000617219284880938,0.00308003514722854,0.00239548113536674,0.00356237174424952
35,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","leg_tot",0.304106360691228,0.0847100984909681,0.29524651108233,0.227728003523505,0.388015590026513,0.00835421816644825,0.0010029385609384,0.00864854673557291,0.00730762177809409,0.00915063527104646,0.864854673557291,0.730762177809409,0.915063527104646,0.000744265969619575,0.000207318398229639,0.00072258248840313,0.000557338567225965,0.000949624331047163
35,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","leg_tot",0.767894684264648,0.0685617886599814,0.732920309081357,0.724325578921675,0.841192008513418,0.00733536163152912,0.000899863497035385,0.0073932962560017,0.00645719891300006,0.00816427991925648,0.73932962560017,0.645719891300006,0.816427991925648,0.00187933550765231,0.000167797233835844,0.00179373967467314,0.00177270504336397,0.00205872242997296
35,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","leg_tot",0.70120973495687,0.320517313922891,0.688867093911943,0.402133280692144,1.01077743410978,0.00285598768144139,0.00149435662697673,0.00266215721226109,0.00152771190063375,0.00434901936105227,0.266215721226109,0.152771190063375,0.434901936105227,0.00171613162614594,0.000784429924071508,0.00168592440626376,0.000984175784387904,0.00247376360480383
35,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","leg_tot",9.30732162037896,6.29139498112988,5.93888574141401,5.4434019594408,16.0344117784373,0.00108052818667462,0.000689335408805641,0.000726337927300477,0.000644596376324799,0.00181752171749248,0.0726337927300477,0.0644596376324799,0.181752171749248,0.0227786184235258,0.0153974786165182,0.014534752067489,0.013322111474958,0.039242411774725
35,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","leg_tot",21.0167094314773,3.91342388888207,23.0524067823602,16.8324008235079,23.4706752911961,0.0076032790787079,0.00150002604084327,0.00816546940428332,0.00601647439318561,0.00871222198749109,0.816546940428332,0.601647439318561,0.871222198749109,0.0514360225405259,0.00957766295506243,0.0564181618790887,0.0411953998313551,0.0574418268119184
45,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","leg_tot",4.38476148351458,0.908917892564562,4.61566605227602,3.44431177950503,5.12894230407692,0.0070723144495018,0.0017285432277997,0.00744887953047688,0.00529964803222216,0.00852490054795261,0.744887953047688,0.529964803222216,0.852490054795261,0.0112123354251326,0.00232420676099578,0.0118027847542198,0.00880749822441675,0.0131152906961242
45,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","leg_tot",1.69024168266639,0.307615278410019,1.53358497982602,1.49454305879421,2.01909850395288,0.00780990691924392,0.00125010350751096,0.00757278286821108,0.00673921949171959,0.00908214979014617,0.757278286821108,0.673921949171959,0.908214979014617,0.0043221408432017,0.000786607366534354,0.00392155177913392,0.0038217171322789,0.0051630652585821
45,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","leg_tot",1.93745079877235,0.651126047374432,1.65768975537675,1.48219589398211,2.63050259044885,0.000672224553719759,0.000193579038387326,0.000593610548654735,0.000533484279360013,0.000877786732384775,0.0593610548654735,0.0533484279360013,0.0877786732384775,0.00495428276023681,0.00166500359817773,0.00423890185086924,0.00379014402301329,0.00672649527042275
45,"BC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"BC","leg_tot",41.6250442591233,3.49485986798576,39.6423216905831,39.5759453698859,45.3594573316199,0.0021408949121122,0.000223437009766837,0.00205010300480318,0.0019807935217582,0.00237816942367887,0.205010300480318,0.19807935217582,0.237816942367887,0.106439987687811,0.00893675545431993,0.10136993984666,0.10120020802094,0.115989308019659
45,"CC","dairy_tot",1406.02232272223,152.666238138399,1421.73580776971,1254.88849272428,1543.79969042983,0.0742277473542942,0.0085669111114965,0.0745877509495427,0.0659415715040774,0.0822079201485497,7.45877509495427,6.59415715040774,8.22079201485497,3.59535950971488,0.39038499050326,3.63554068392757,3.20889306167817,3.94767195967081
45,"CC","leg_tot",16.3149318151489,10.0925073050256,12.7077243913139,8.73097684210801,26.9650130984495,0.000858650572000285,0.000526560276506554,0.00066782746294611,0.000464792546164998,0.00141470824053162,0.066782746294611,0.0464792546164998,0.141470824053162,0.0417191422241264,0.0258076927582034,0.0324951012503748,0.0223261040106366,0.0689526152653051
45,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"CM","leg_tot",13.5816599092117,2.40094224671459,13.9097396590523,11.177358187508,15.7070938435508,0.00729269363446265,0.00132766244419655,0.00748359137369129,0.00596009939696415,0.0084630247936168,0.748359137369129,0.596009939696415,0.846302479361679,0.0347298540877749,0.00613948327810928,0.0355687914428025,0.0285817802487944,0.040164831174982
45,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
