age,female,race,outcome,disease_type,disease_type1,disease_type2,disease_type3,pathway,riskfactor,V1,V2,V3
35,0,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,0,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,0,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,0,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,0,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,0,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,0,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,0,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,0,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,0,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,0,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,0,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,0,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,0,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,0,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,0,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,0,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,0,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,0,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,0,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,0,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,0,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,0,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,0,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,0,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,0,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,0,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,0,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,0,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,0,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,0,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,0,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,0,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
25,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
25,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
25,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
25,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
25,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
25,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
25,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
25,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
25,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
25,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
25,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
25,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
35,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
35,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
35,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
35,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
35,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
35,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
35,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
35,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
35,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
35,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
35,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
35,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
45,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
45,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
45,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
55,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
55,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
55,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
65,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
65,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
65,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,1,1,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,1,1,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,1,1,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,1,2,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,1,2,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,1,2,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,1,3,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,1,3,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,1,3,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
75,1,4,HSTK,CMD,CMD,HSTK,All_STK,direct,dairy_tot,0,0,0
75,1,4,HSTK,CMD,CMD,HSTK,All_STK,medBMI,dairy_tot,0,0,0
75,1,4,HSTK,CMD,CMD,HSTK,All_STK,medSBP,dairy_tot,0,0,0
25,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,0,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,0,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,0,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,0,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,0,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,0,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,0,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,0,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,0,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,0,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,0,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,0,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
25,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
25,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
35,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
35,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
35,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
45,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
45,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
45,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
55,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
55,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
55,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
65,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
65,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
65,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,1,1,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,1,1,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,1,1,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,1,2,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,1,2,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,1,2,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,1,3,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,1,3,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,1,3,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
75,1,4,IHD,CMD,CMD,IHD,All_HD,direct,dairy_tot,0,0,0
75,1,4,IHD,CMD,CMD,IHD,All_HD,medBMI,dairy_tot,0,0,0
75,1,4,IHD,CMD,CMD,IHD,All_HD,medSBP,dairy_tot,0,0,0
25,0,1,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
25,0,1,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
25,0,1,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
25,0,2,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
25,0,2,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
25,0,2,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
25,0,3,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
25,0,3,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
25,0,3,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
25,0,4,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
25,0,4,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
25,0,4,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
35,0,1,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
35,0,1,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
35,0,1,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
35,0,2,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
35,0,2,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
35,0,2,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
35,0,3,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
35,0,3,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
35,0,3,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
35,0,4,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
35,0,4,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
35,0,4,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,1,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
45,0,1,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,1,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,2,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
45,0,2,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,2,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,3,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
45,0,3,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,3,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
45,0,4,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
45,0,4,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
45,0,4,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,1,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
55,0,1,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,1,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
55,0,2,ISTK,CMD,CMD,ISTK,All_STK,direct,dairy_tot,0,0,0
55,0,2,ISTK,CMD,CMD,ISTK,All_STK,medBMI,dairy_tot,0,0,0
55,0,2,ISTK,CMD,CMD,ISTK,All_STK,medSBP,dairy_tot,0,0,0
