"age","female","pathway","disease_type2","riskfactor","V1","V2","V3"
55,1,"direct","Cancer","dairy_tot",1192.98438181559,1205.20512346737,1370.28282610686
55,1,"medBMI","Cancer","dairy_tot",0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",1219.85439007308,1353.6470417523,1259.84397460135
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2015.73122701649,1699.24843598647,1461.49022368125
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
25,0,"direct","DIAB","dairy_tot",0,0,0
25,0,"medBMI","DIAB","dairy_tot",0,0,0
25,0,"medSBP","DIAB","dairy_tot",0,0,0
35,0,"direct","DIAB","dairy_tot",0,0,0
35,0,"medBMI","DIAB","dairy_tot",0,0,0
35,0,"medSBP","DIAB","dairy_tot",0,0,0
45,0,"direct","DIAB","dairy_tot",0,0,0
45,0,"medBMI","DIAB","dairy_tot",0,0,0
45,0,"medSBP","DIAB","dairy_tot",0,0,0
55,0,"direct","DIAB","dairy_tot",0,0,0
55,0,"medBMI","DIAB","dairy_tot",0,0,0
55,0,"medSBP","DIAB","dairy_tot",0,0,0
65,0,"direct","DIAB","dairy_tot",0,0,0
65,0,"medBMI","DIAB","dairy_tot",0,0,0
65,0,"medSBP","DIAB","dairy_tot",0,0,0
75,0,"direct","DIAB","dairy_tot",0,0,0
75,0,"medBMI","DIAB","dairy_tot",0,0,0
75,0,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
25,0,"direct","HHD","dairy_tot",0,0,0
25,0,"medBMI","HHD","dairy_tot",0,0,0
25,0,"medSBP","HHD","dairy_tot",0,0,0
35,0,"direct","HHD","dairy_tot",0,0,0
35,0,"medBMI","HHD","dairy_tot",0,0,0
35,0,"medSBP","HHD","dairy_tot",0,0,0
45,0,"direct","HHD","dairy_tot",0,0,0
45,0,"medBMI","HHD","dairy_tot",0,0,0
45,0,"medSBP","HHD","dairy_tot",0,0,0
55,0,"direct","HHD","dairy_tot",0,0,0
55,0,"medBMI","HHD","dairy_tot",0,0,0
55,0,"medSBP","HHD","dairy_tot",0,0,0
65,0,"direct","HHD","dairy_tot",0,0,0
65,0,"medBMI","HHD","dairy_tot",0,0,0
65,0,"medSBP","HHD","dairy_tot",0,0,0
75,0,"direct","HHD","dairy_tot",0,0,0
75,0,"medBMI","HHD","dairy_tot",0,0,0
75,0,"medSBP","HHD","dairy_tot",0,0,0
25,1,"direct","HHD","dairy_tot",0,0,0
25,1,"medBMI","HHD","dairy_tot",0,0,0
25,1,"medSBP","HHD","dairy_tot",0,0,0
35,1,"direct","HHD","dairy_tot",0,0,0
35,1,"medBMI","HHD","dairy_tot",0,0,0
35,1,"medSBP","HHD","dairy_tot",0,0,0
45,1,"direct","HHD","dairy_tot",0,0,0
45,1,"medBMI","HHD","dairy_tot",0,0,0
45,1,"medSBP","HHD","dairy_tot",0,0,0
55,1,"direct","HHD","dairy_tot",0,0,0
55,1,"medBMI","HHD","dairy_tot",0,0,0
55,1,"medSBP","HHD","dairy_tot",0,0,0
65,1,"direct","HHD","dairy_tot",0,0,0
65,1,"medBMI","HHD","dairy_tot",0,0,0
65,1,"medSBP","HHD","dairy_tot",0,0,0
75,1,"direct","HHD","dairy_tot",0,0,0
75,1,"medBMI","HHD","dairy_tot",0,0,0
75,1,"medSBP","HHD","dairy_tot",0,0,0
25,0,"direct","HSTK","dairy_tot",0,0,0
25,0,"medBMI","HSTK","dairy_tot",0,0,0
25,0,"medSBP","HSTK","dairy_tot",0,0,0
35,0,"direct","HSTK","dairy_tot",0,0,0
35,0,"medBMI","HSTK","dairy_tot",0,0,0
35,0,"medSBP","HSTK","dairy_tot",0,0,0
45,0,"direct","HSTK","dairy_tot",0,0,0
45,0,"medBMI","HSTK","dairy_tot",0,0,0
45,0,"medSBP","HSTK","dairy_tot",0,0,0
55,0,"direct","HSTK","dairy_tot",0,0,0
55,0,"medBMI","HSTK","dairy_tot",0,0,0
55,0,"medSBP","HSTK","dairy_tot",0,0,0
65,0,"direct","HSTK","dairy_tot",0,0,0
65,0,"medBMI","HSTK","dairy_tot",0,0,0
65,0,"medSBP","HSTK","dairy_tot",0,0,0
75,0,"direct","HSTK","dairy_tot",0,0,0
75,0,"medBMI","HSTK","dairy_tot",0,0,0
75,0,"medSBP","HSTK","dairy_tot",0,0,0
25,1,"direct","HSTK","dairy_tot",0,0,0
25,1,"medBMI","HSTK","dairy_tot",0,0,0
25,1,"medSBP","HSTK","dairy_tot",0,0,0
35,1,"direct","HSTK","dairy_tot",0,0,0
35,1,"medBMI","HSTK","dairy_tot",0,0,0
35,1,"medSBP","HSTK","dairy_tot",0,0,0
45,1,"direct","HSTK","dairy_tot",0,0,0
45,1,"medBMI","HSTK","dairy_tot",0,0,0
45,1,"medSBP","HSTK","dairy_tot",0,0,0
55,1,"direct","HSTK","dairy_tot",0,0,0
55,1,"medBMI","HSTK","dairy_tot",0,0,0
55,1,"medSBP","HSTK","dairy_tot",0,0,0
65,1,"direct","HSTK","dairy_tot",0,0,0
65,1,"medBMI","HSTK","dairy_tot",0,0,0
65,1,"medSBP","HSTK","dairy_tot",0,0,0
75,1,"direct","HSTK","dairy_tot",0,0,0
75,1,"medBMI","HSTK","dairy_tot",0,0,0
75,1,"medSBP","HSTK","dairy_tot",0,0,0
25,0,"direct","IHD","dairy_tot",0,0,0
25,0,"medBMI","IHD","dairy_tot",0,0,0
25,0,"medSBP","IHD","dairy_tot",0,0,0
35,0,"direct","IHD","dairy_tot",0,0,0
35,0,"medBMI","IHD","dairy_tot",0,0,0
35,0,"medSBP","IHD","dairy_tot",0,0,0
45,0,"direct","IHD","dairy_tot",0,0,0
45,0,"medBMI","IHD","dairy_tot",0,0,0
45,0,"medSBP","IHD","dairy_tot",0,0,0
55,0,"direct","IHD","dairy_tot",0,0,0
55,0,"medBMI","IHD","dairy_tot",0,0,0
55,0,"medSBP","IHD","dairy_tot",0,0,0
65,0,"direct","IHD","dairy_tot",0,0,0
65,0,"medBMI","IHD","dairy_tot",0,0,0
65,0,"medSBP","IHD","dairy_tot",0,0,0
75,0,"direct","IHD","dairy_tot",0,0,0
75,0,"medBMI","IHD","dairy_tot",0,0,0
75,0,"medSBP","IHD","dairy_tot",0,0,0
25,1,"direct","IHD","dairy_tot",0,0,0
25,1,"medBMI","IHD","dairy_tot",0,0,0
25,1,"medSBP","IHD","dairy_tot",0,0,0
35,1,"direct","IHD","dairy_tot",0,0,0
35,1,"medBMI","IHD","dairy_tot",0,0,0
35,1,"medSBP","IHD","dairy_tot",0,0,0
45,1,"direct","IHD","dairy_tot",0,0,0
45,1,"medBMI","IHD","dairy_tot",0,0,0
45,1,"medSBP","IHD","dairy_tot",0,0,0
55,1,"direct","IHD","dairy_tot",0,0,0
55,1,"medBMI","IHD","dairy_tot",0,0,0
55,1,"medSBP","IHD","dairy_tot",0,0,0
65,1,"direct","IHD","dairy_tot",0,0,0
65,1,"medBMI","IHD","dairy_tot",0,0,0
65,1,"medSBP","IHD","dairy_tot",0,0,0
75,1,"direct","IHD","dairy_tot",0,0,0
75,1,"medBMI","IHD","dairy_tot",0,0,0
75,1,"medSBP","IHD","dairy_tot",0,0,0
25,0,"direct","ISTK","dairy_tot",0,0,0
25,0,"medBMI","ISTK","dairy_tot",0,0,0
25,0,"medSBP","ISTK","dairy_tot",0,0,0
35,0,"direct","ISTK","dairy_tot",0,0,0
35,0,"medBMI","ISTK","dairy_tot",0,0,0
35,0,"medSBP","ISTK","dairy_tot",0,0,0
45,0,"direct","ISTK","dairy_tot",0,0,0
45,0,"medBMI","ISTK","dairy_tot",0,0,0
45,0,"medSBP","ISTK","dairy_tot",0,0,0
55,0,"direct","ISTK","dairy_tot",0,0,0
55,0,"medBMI","ISTK","dairy_tot",0,0,0
55,0,"medSBP","ISTK","dairy_tot",0,0,0
65,0,"direct","ISTK","dairy_tot",0,0,0
65,0,"medBMI","ISTK","dairy_tot",0,0,0
65,0,"medSBP","ISTK","dairy_tot",0,0,0
75,0,"direct","ISTK","dairy_tot",0,0,0
75,0,"medBMI","ISTK","dairy_tot",0,0,0
75,0,"medSBP","ISTK","dairy_tot",0,0,0
25,1,"direct","ISTK","dairy_tot",0,0,0
25,1,"medBMI","ISTK","dairy_tot",0,0,0
25,1,"medSBP","ISTK","dairy_tot",0,0,0
35,1,"direct","ISTK","dairy_tot",0,0,0
35,1,"medBMI","ISTK","dairy_tot",0,0,0
35,1,"medSBP","ISTK","dairy_tot",0,0,0
45,1,"direct","ISTK","dairy_tot",0,0,0
45,1,"medBMI","ISTK","dairy_tot",0,0,0
45,1,"medSBP","ISTK","dairy_tot",0,0,0
55,1,"direct","ISTK","dairy_tot",0,0,0
55,1,"medBMI","ISTK","dairy_tot",0,0,0
55,1,"medSBP","ISTK","dairy_tot",0,0,0
65,1,"direct","ISTK","dairy_tot",0,0,0
65,1,"medBMI","ISTK","dairy_tot",0,0,0
65,1,"medSBP","ISTK","dairy_tot",0,0,0
75,1,"direct","ISTK","dairy_tot",0,0,0
75,1,"medBMI","ISTK","dairy_tot",0,0,0
75,1,"medSBP","ISTK","dairy_tot",0,0,0
25,0,"direct","OSTK","dairy_tot",0,0,0
25,0,"medBMI","OSTK","dairy_tot",0,0,0
25,0,"medSBP","OSTK","dairy_tot",0,0,0
35,0,"direct","OSTK","dairy_tot",0,0,0
35,0,"medBMI","OSTK","dairy_tot",0,0,0
35,0,"medSBP","OSTK","dairy_tot",0,0,0
45,0,"direct","OSTK","dairy_tot",0,0,0
45,0,"medBMI","OSTK","dairy_tot",0,0,0
45,0,"medSBP","OSTK","dairy_tot",0,0,0
55,0,"direct","OSTK","dairy_tot",0,0,0
55,0,"medBMI","OSTK","dairy_tot",0,0,0
55,0,"medSBP","OSTK","dairy_tot",0,0,0
65,0,"direct","OSTK","dairy_tot",0,0,0
65,0,"medBMI","OSTK","dairy_tot",0,0,0
65,0,"medSBP","OSTK","dairy_tot",0,0,0
75,0,"direct","OSTK","dairy_tot",0,0,0
75,0,"medBMI","OSTK","dairy_tot",0,0,0
75,0,"medSBP","OSTK","dairy_tot",0,0,0
25,1,"direct","OSTK","dairy_tot",0,0,0
25,1,"medBMI","OSTK","dairy_tot",0,0,0
25,1,"medSBP","OSTK","dairy_tot",0,0,0
35,1,"direct","OSTK","dairy_tot",0,0,0
35,1,"medBMI","OSTK","dairy_tot",0,0,0
35,1,"medSBP","OSTK","dairy_tot",0,0,0
45,1,"direct","OSTK","dairy_tot",0,0,0
45,1,"medBMI","OSTK","dairy_tot",0,0,0
45,1,"medSBP","OSTK","dairy_tot",0,0,0
55,1,"direct","OSTK","dairy_tot",0,0,0
55,1,"medBMI","OSTK","dairy_tot",0,0,0
55,1,"medSBP","OSTK","dairy_tot",0,0,0
65,1,"direct","OSTK","dairy_tot",0,0,0
65,1,"medBMI","OSTK","dairy_tot",0,0,0
65,1,"medSBP","OSTK","dairy_tot",0,0,0
75,1,"direct","OSTK","dairy_tot",0,0,0
75,1,"medBMI","OSTK","dairy_tot",0,0,0
75,1,"medSBP","OSTK","dairy_tot",0,0,0
25,0,"direct","Other_CVD","leg_tot",0,0,0
25,0,"medBMI","Other_CVD","leg_tot",11.3349625863508,8.99617157612405,9.28883627022654
25,0,"medSBP","Other_CVD","leg_tot",0,0,0
35,0,"direct","Other_CVD","leg_tot",0,0,0
35,0,"medBMI","Other_CVD","leg_tot",13.6671717956409,15.0793516778121,11.4941513246803
35,0,"medSBP","Other_CVD","leg_tot",0,0,0
45,0,"direct","Other_CVD","leg_tot",0,0,0
45,0,"medBMI","Other_CVD","leg_tot",24.136293427992,27.8986562507567,14.0022293572186
45,0,"medSBP","Other_CVD","leg_tot",0,0,0
55,0,"direct","Other_CVD","leg_tot",0,0,0
55,0,"medBMI","Other_CVD","leg_tot",43.200519264948,36.152318654216,31.1791943041795
55,0,"medSBP","Other_CVD","leg_tot",0,0,0
65,0,"direct","Other_CVD","leg_tot",0,0,0
65,0,"medBMI","Other_CVD","leg_tot",66.7413764741229,53.6305828619573,44.8352907382976
65,0,"medSBP","Other_CVD","leg_tot",0,0,0
75,0,"direct","Other_CVD","leg_tot",0,0,0
75,0,"medBMI","Other_CVD","leg_tot",100.4181010559,114.996721481694,120.94000318753
75,0,"medSBP","Other_CVD","leg_tot",0,0,0
25,1,"direct","Other_CVD","leg_tot",0,0,0
25,1,"medBMI","Other_CVD","leg_tot",7.67708399514346,7.26762685218746,4.82940966339571
25,1,"medSBP","Other_CVD","leg_tot",0,0,0
35,1,"direct","Other_CVD","leg_tot",0,0,0
35,1,"medBMI","Other_CVD","leg_tot",8.72091807616321,9.08609033218218,7.65488268777091
35,1,"medSBP","Other_CVD","leg_tot",0,0,0
45,1,"direct","Other_CVD","leg_tot",0,0,0
45,1,"medBMI","Other_CVD","leg_tot",15.3102916308319,13.3146537035529,15.8814374756108
45,1,"medSBP","Other_CVD","leg_tot",0,0,0
55,1,"direct","Other_CVD","leg_tot",0,0,0
55,1,"medBMI","Other_CVD","leg_tot",30.0838481934107,23.9740992210734,20.5115326754775
55,1,"medSBP","Other_CVD","leg_tot",0,0,0
65,1,"direct","Other_CVD","leg_tot",0,0,0
65,1,"medBMI","Other_CVD","leg_tot",37.1271905153146,36.9765635529224,38.6543768912982
65,1,"medSBP","Other_CVD","leg_tot",0,0,0
75,1,"direct","Other_CVD","leg_tot",0,0,0
75,1,"medBMI","Other_CVD","leg_tot",144.524322962007,213.081627716625,154.750065637619
75,1,"medSBP","Other_CVD","leg_tot",0,0,0
25,0,"direct","Cancer","leg_tot",6.92961154639628,3.54374195884975,6.92178335483064
25,0,"medBMI","Cancer","leg_tot",5.61673635246103,5.29933693548308,5.42908460519106
25,0,"medSBP","Cancer","leg_tot",0,0,0
35,0,"direct","Cancer","leg_tot",13.4472132718504,22.8800485095611,9.38869553311687
35,0,"medBMI","Cancer","leg_tot",15.0972699682293,17.1622926581643,11.5401106160715
35,0,"medSBP","Cancer","leg_tot",0,0,0
45,0,"direct","Cancer","leg_tot",67.6035610914186,91.6582666374462,37.3361321323466
45,0,"medBMI","Cancer","leg_tot",54.9785389455186,70.8262850408174,44.7861588363113
45,0,"medSBP","Cancer","leg_tot",0,0,0
55,0,"direct","Cancer","leg_tot",107.071087211809,151.513997077922,110.40156457877
55,0,"medBMI","Cancer","leg_tot",145.127260896918,145.484497397673,190.175670609405
55,0,"medSBP","Cancer","leg_tot",0,0,0
65,0,"direct","Cancer","leg_tot",204.191905670942,248.188726520496,229.762975548643
65,0,"medBMI","Cancer","leg_tot",203.467734121633,185.695462480476,158.520327697684
65,0,"medSBP","Cancer","leg_tot",0,0,0
75,0,"direct","Cancer","leg_tot",115.099334007037,117.614169764911,97.9669988404677
75,0,"medBMI","Cancer","leg_tot",133.985375307186,146.922166767855,114.559215456217
75,0,"medSBP","Cancer","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",4.95017814686543,4.81229245767231,5.47310457435271
25,1,"medBMI","Cancer","leg_tot",17.2642060312722,19.246642073244,13.4915005121653
25,1,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",5.81385708684105,8.49216929978036,11.1868159161031
35,1,"medBMI","Cancer","leg_tot",33.8218896819871,41.7227305582778,51.2622796871904
35,1,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",33.8663528181662,19.5323206956101,39.9364314632901
45,1,"medBMI","Cancer","leg_tot",170.56640179516,164.249442252239,157.628484983786
45,1,"medSBP","Cancer","leg_tot",0,0,0
55,1,"direct","Cancer","leg_tot",81.6889575921298,47.7719593996339,89.9452656019916
55,1,"medBMI","Cancer","leg_tot",397.521488876609,312.360139964436,391.890841867559
55,1,"medSBP","Cancer","leg_tot",0,0,0
65,1,"direct","Cancer","leg_tot",78.634315362631,41.8144571416348,73.0689582709784
65,1,"medBMI","Cancer","leg_tot",455.658622549115,289.284316832546,414.111847925904
65,1,"medSBP","Cancer","leg_tot",0,0,0
75,1,"direct","Cancer","leg_tot",74.264438248529,81.7383699896037,68.5578167325839
75,1,"medBMI","Cancer","leg_tot",271.596770453129,329.375476743828,244.288211242766
75,1,"medSBP","Cancer","leg_tot",0,0,0
25,0,"direct","DIAB","leg_tot",0,0,0
25,0,"medBMI","DIAB","leg_tot",9.13260598205648,10.9521352299431,9.03613730596097
25,0,"medSBP","DIAB","leg_tot",0,0,0
35,0,"direct","DIAB","leg_tot",0,0,0
35,0,"medBMI","DIAB","leg_tot",36.597227646263,30.9462938010112,28.0969181945008
35,0,"medSBP","DIAB","leg_tot",0,0,0
45,0,"direct","DIAB","leg_tot",0,0,0
45,0,"medBMI","DIAB","leg_tot",78.73458366509,87.9487239317048,46.5619478896094
45,0,"medSBP","DIAB","leg_tot",0,0,0
55,0,"direct","DIAB","leg_tot",0,0,0
55,0,"medBMI","DIAB","leg_tot",88.9982826244992,69.3182573465802,96.6867910113455
55,0,"medSBP","DIAB","leg_tot",0,0,0
65,0,"direct","DIAB","leg_tot",0,0,0
65,0,"medBMI","DIAB","leg_tot",181.583120146276,245.898826829253,117.679127310594
65,0,"medSBP","DIAB","leg_tot",0,0,0
75,0,"direct","DIAB","leg_tot",0,0,0
75,0,"medBMI","DIAB","leg_tot",107.839587740662,134.37897567689,122.424834340729
75,0,"medSBP","DIAB","leg_tot",0,0,0
25,1,"direct","DIAB","leg_tot",0,0,0
25,1,"medBMI","DIAB","leg_tot",4.85157504383557,8.67882463227432,7.13082721868349
25,1,"medSBP","DIAB","leg_tot",0,0,0
35,1,"direct","DIAB","leg_tot",0,0,0
35,1,"medBMI","DIAB","leg_tot",14.9971466973301,20.1582953180996,9.97419368430566
35,1,"medSBP","DIAB","leg_tot",0,0,0
45,1,"direct","DIAB","leg_tot",0,0,0
45,1,"medBMI","DIAB","leg_tot",38.0056689079788,44.9127137338658,63.5558017896766
45,1,"medSBP","DIAB","leg_tot",0,0,0
55,1,"direct","DIAB","leg_tot",0,0,0
55,1,"medBMI","DIAB","leg_tot",64.3742059483194,71.4059907726338,72.3894646637217
55,1,"medSBP","DIAB","leg_tot",0,0,0
65,1,"direct","DIAB","leg_tot",0,0,0
65,1,"medBMI","DIAB","leg_tot",69.8194426038095,78.1570426101894,91.3092854580875
65,1,"medSBP","DIAB","leg_tot",0,0,0
75,1,"direct","DIAB","leg_tot",0,0,0
75,1,"medBMI","DIAB","leg_tot",161.137019732922,125.792251384131,187.083296292952
75,1,"medSBP","DIAB","leg_tot",0,0,0
25,0,"direct","HHD","leg_tot",0,0,0
25,0,"medBMI","HHD","leg_tot",7.79885667550145,5.08969635083985,3.01618060930323
25,0,"medSBP","HHD","leg_tot",0,0,0
35,0,"direct","HHD","leg_tot",0,0,0
35,0,"medBMI","HHD","leg_tot",18.6278825671784,18.9893517944518,3.627311982527
35,0,"medSBP","HHD","leg_tot",0,0,0
45,0,"direct","HHD","leg_tot",0,0,0
45,0,"medBMI","HHD","leg_tot",49.3938027624922,25.3513862963955,23.1887276300528
45,0,"medSBP","HHD","leg_tot",0,0,0
55,0,"direct","HHD","leg_tot",0,0,0
55,0,"medBMI","HHD","leg_tot",55.9958104154807,35.1859860771271,58.6096771117112
55,0,"medSBP","HHD","leg_tot",0,0,0
65,0,"direct","HHD","leg_tot",0,0,0
65,0,"medBMI","HHD","leg_tot",77.27882116365,47.019334437434,70.4210123067057
65,0,"medSBP","HHD","leg_tot",0,0,0
75,0,"direct","HHD","leg_tot",0,0,0
75,0,"medBMI","HHD","leg_tot",91.200129284992,116.398343350111,78.4782551966031
75,0,"medSBP","HHD","leg_tot",0,0,0
25,1,"direct","HHD","leg_tot",0,0,0
25,1,"medBMI","HHD","leg_tot",1.89217643818276,2.17234033967333,2.50997007113726
25,1,"medSBP","HHD","leg_tot",0,0,0
35,1,"direct","HHD","leg_tot",0,0,0
35,1,"medBMI","HHD","leg_tot",11.9292818274282,5.92948550434954,4.30066459199501
35,1,"medSBP","HHD","leg_tot",0,0,0
45,1,"direct","HHD","leg_tot",0,0,0
45,1,"medBMI","HHD","leg_tot",18.7284383948821,4.62421694288913,13.9080014213237
45,1,"medSBP","HHD","leg_tot",0,0,0
55,1,"direct","HHD","leg_tot",0,0,0
55,1,"medBMI","HHD","leg_tot",18.1497838040001,22.7197941220694,31.7610757658871
55,1,"medSBP","HHD","leg_tot",0,0,0
65,1,"direct","HHD","leg_tot",0,0,0
65,1,"medBMI","HHD","leg_tot",43.9489504833274,32.8202531180095,20.4942840597588
65,1,"medSBP","HHD","leg_tot",0,0,0
75,1,"direct","HHD","leg_tot",0,0,0
75,1,"medBMI","HHD","leg_tot",179.575319153167,164.036213310652,103.902762570866
75,1,"medSBP","HHD","leg_tot",0,0,0
25,0,"direct","HSTK","leg_tot",5.05274684386487,5.32094526285808,6.74846862818888
25,0,"medBMI","HSTK","leg_tot",1.24496816716678,1.49243955505811,1.44932033808915
25,0,"medSBP","HSTK","leg_tot",0,0,0
35,0,"direct","HSTK","leg_tot",10.0204247038761,11.5406418384966,9.91599366418393
35,0,"medBMI","HSTK","leg_tot",4.54820001271367,5.79314237875276,3.22936464948024
35,0,"medSBP","HSTK","leg_tot",0,0,0
45,0,"direct","HSTK","leg_tot",46.8422237604017,45.6540644959429,29.7874894744266
45,0,"medBMI","HSTK","leg_tot",11.4401835948978,10.7419289441352,8.54609284079064
45,0,"medSBP","HSTK","leg_tot",0,0,0
55,0,"direct","HSTK","leg_tot",56.7443934258176,27.6014534223046,58.0670687148803
55,0,"medBMI","HSTK","leg_tot",14.5436289406981,10.0987082396842,12.0913649102898
55,0,"medSBP","HSTK","leg_tot",0,0,0
65,0,"direct","HSTK","leg_tot",62.0054948437621,83.6577715052559,51.9266409933358
65,0,"medBMI","HSTK","leg_tot",18.4164347135491,22.0132935345621,12.2012412432545
65,0,"medSBP","HSTK","leg_tot",0,0,0
75,0,"direct","HSTK","leg_tot",82.2546738483727,60.1207657480266,77.9838085606938
75,0,"medBMI","HSTK","leg_tot",32.52965600303,29.752769458696,23.1299709068056
75,0,"medSBP","HSTK","leg_tot",0,0,0
25,1,"direct","HSTK","leg_tot",3.4290028492026,3.98694505117182,4.70285506516695
25,1,"medBMI","HSTK","leg_tot",1.4775420447029,0.800582518077856,0.896507811828039
25,1,"medSBP","HSTK","leg_tot",0,0,0
35,1,"direct","HSTK","leg_tot",20.3307343829903,24.1041484741845,18.3195861264024
35,1,"medBMI","HSTK","leg_tot",4.09907024707369,3.97376904387838,4.8888860453848
35,1,"medSBP","HSTK","leg_tot",0,0,0
45,1,"direct","HSTK","leg_tot",33.8493360666115,30.4345102829807,51.8517289271349
45,1,"medBMI","HSTK","leg_tot",5.90630744779546,6.78190284011677,9.68375338073314
