"age","female","disease_type2","riskfactor","V1","V2","V3"
75,0,"IHD","dairy_tot",0,0,0
25,1,"IHD","dairy_tot",0,0,0
35,1,"IHD","dairy_tot",0,0,0
45,1,"IHD","dairy_tot",0,0,0
55,1,"IHD","dairy_tot",0,0,0
65,1,"IHD","dairy_tot",0,0,0
75,1,"IHD","dairy_tot",0,0,0
25,0,"ISTK","dairy_tot",0,0,0
35,0,"ISTK","dairy_tot",0,0,0
45,0,"ISTK","dairy_tot",0,0,0
55,0,"ISTK","dairy_tot",0,0,0
65,0,"ISTK","dairy_tot",0,0,0
75,0,"ISTK","dairy_tot",0,0,0
25,1,"ISTK","dairy_tot",0,0,0
35,1,"ISTK","dairy_tot",0,0,0
45,1,"ISTK","dairy_tot",0,0,0
55,1,"ISTK","dairy_tot",0,0,0
65,1,"ISTK","dairy_tot",0,0,0
75,1,"ISTK","dairy_tot",0,0,0
25,0,"OSTK","dairy_tot",0,0,0
35,0,"OSTK","dairy_tot",0,0,0
45,0,"OSTK","dairy_tot",0,0,0
55,0,"OSTK","dairy_tot",0,0,0
65,0,"OSTK","dairy_tot",0,0,0
75,0,"OSTK","dairy_tot",0,0,0
25,1,"OSTK","dairy_tot",0,0,0
35,1,"OSTK","dairy_tot",0,0,0
45,1,"OSTK","dairy_tot",0,0,0
55,1,"OSTK","dairy_tot",0,0,0
65,1,"OSTK","dairy_tot",0,0,0
75,1,"OSTK","dairy_tot",0,0,0
25,0,"Other_CVD","leg_tot",11.3349625863508,8.99617157612405,9.28883627022654
35,0,"Other_CVD","leg_tot",13.6671717956409,15.0793516778121,11.4941513246803
45,0,"Other_CVD","leg_tot",24.136293427992,27.8986562507567,14.0022293572186
55,0,"Other_CVD","leg_tot",43.200519264948,36.152318654216,31.1791943041795
65,0,"Other_CVD","leg_tot",66.7413764741229,53.6305828619573,44.8352907382976
75,0,"Other_CVD","leg_tot",100.4181010559,114.996721481694,120.94000318753
25,1,"Other_CVD","leg_tot",7.67708399514346,7.26762685218746,4.82940966339571
35,1,"Other_CVD","leg_tot",8.72091807616321,9.08609033218218,7.65488268777091
45,1,"Other_CVD","leg_tot",15.3102916308319,13.3146537035529,15.8814374756108
55,1,"Other_CVD","leg_tot",30.0838481934107,23.9740992210734,20.5115326754775
65,1,"Other_CVD","leg_tot",37.1271905153146,36.9765635529224,38.6543768912982
75,1,"Other_CVD","leg_tot",144.524322962007,213.081627716625,154.750065637619
25,0,"Cancer","leg_tot",12.5463478988573,8.84307889433283,12.3508679600217
35,0,"Cancer","leg_tot",28.5444832400797,40.0423411677254,20.9288061491883
45,0,"Cancer","leg_tot",122.582100036937,162.484551678264,82.1222909686579
55,0,"Cancer","leg_tot",252.198348108727,296.998494475596,300.577235188175
65,0,"Cancer","leg_tot",407.659639792575,433.884189000972,388.283303246326
75,0,"Cancer","leg_tot",249.084709314223,264.536336532766,212.526214296684
25,1,"Cancer","leg_tot",22.2143841781377,24.0589345309163,18.964605086518
35,1,"Cancer","leg_tot",39.6357467688281,50.2148998580582,62.4490956032935
45,1,"Cancer","leg_tot",204.432754613326,183.781762947849,197.564916447076
55,1,"Cancer","leg_tot",479.210446468739,360.13209936407,481.83610746955
65,1,"Cancer","leg_tot",534.292937911746,331.098773974181,487.180806196882
75,1,"Cancer","leg_tot",345.861208701658,411.113846733432,312.84602797535
25,0,"DIAB","leg_tot",9.13260598205648,10.9521352299431,9.03613730596097
35,0,"DIAB","leg_tot",36.597227646263,30.9462938010112,28.0969181945008
45,0,"DIAB","leg_tot",78.73458366509,87.9487239317048,46.5619478896094
55,0,"DIAB","leg_tot",88.9982826244992,69.3182573465802,96.6867910113455
65,0,"DIAB","leg_tot",181.583120146276,245.898826829253,117.679127310594
75,0,"DIAB","leg_tot",107.839587740662,134.37897567689,122.424834340729
25,1,"DIAB","leg_tot",4.85157504383557,8.67882463227432,7.13082721868349
35,1,"DIAB","leg_tot",14.9971466973301,20.1582953180996,9.97419368430566
45,1,"DIAB","leg_tot",38.0056689079788,44.9127137338658,63.5558017896766
55,1,"DIAB","leg_tot",64.3742059483194,71.4059907726338,72.3894646637217
65,1,"DIAB","leg_tot",69.8194426038095,78.1570426101894,91.3092854580875
75,1,"DIAB","leg_tot",161.137019732922,125.792251384131,187.083296292952
25,0,"HHD","leg_tot",7.79885667550145,5.08969635083985,3.01618060930323
35,0,"HHD","leg_tot",18.6278825671784,18.9893517944518,3.627311982527
45,0,"HHD","leg_tot",49.3938027624922,25.3513862963955,23.1887276300528
55,0,"HHD","leg_tot",55.9958104154807,35.1859860771271,58.6096771117112
65,0,"HHD","leg_tot",77.27882116365,47.019334437434,70.4210123067057
75,0,"HHD","leg_tot",91.200129284992,116.398343350111,78.4782551966031
25,1,"HHD","leg_tot",1.89217643818276,2.17234033967333,2.50997007113726
35,1,"HHD","leg_tot",11.9292818274282,5.92948550434954,4.30066459199501
45,1,"HHD","leg_tot",18.7284383948821,4.62421694288913,13.9080014213237
55,1,"HHD","leg_tot",18.1497838040001,22.7197941220694,31.7610757658871
65,1,"HHD","leg_tot",43.9489504833274,32.8202531180095,20.4942840597588
75,1,"HHD","leg_tot",179.575319153167,164.036213310652,103.902762570866
25,0,"HSTK","leg_tot",6.29771501103164,6.81338481791618,8.19778896627802
35,0,"HSTK","leg_tot",14.5686247165898,17.3337842172494,13.1453583136642
45,0,"HSTK","leg_tot",58.2824073552995,56.3959934400781,38.3335823152172
55,0,"HSTK","leg_tot",71.2880223665157,37.7001616619888,70.1584336251702
65,0,"HSTK","leg_tot",80.4219295573112,105.671065039818,64.1278822365903
75,0,"HSTK","leg_tot",114.784329851403,89.8735352067226,101.113779467499
25,1,"HSTK","leg_tot",4.9065448939055,4.78752756924968,5.59936287699499
35,1,"HSTK","leg_tot",24.429804630064,28.0779175180629,23.2084721717872
45,1,"HSTK","leg_tot",39.755643514407,37.2164131230974,61.5354823078681
55,1,"HSTK","leg_tot",58.23968609431,51.8516324538073,79.3975956953338
65,1,"HSTK","leg_tot",105.045975718398,102.553888648598,59.9247395128436
75,1,"HSTK","leg_tot",241.580373212081,277.349925813827,286.113278383112
25,0,"IHD","leg_tot",18.1675212728717,14.7769686834264,13.9827741515453
35,0,"IHD","leg_tot",58.5888744451973,75.4166070629712,56.3120516471087
45,0,"IHD","leg_tot",245.263951888252,237.616631628981,180.413617838955
55,0,"IHD","leg_tot",463.31723143924,397.033942547503,495.213424540746
65,0,"IHD","leg_tot",648.889889541338,975.892132188624,734.816177039734
75,0,"IHD","leg_tot",938.43709807945,636.647659629627,630.114371739851
25,1,"IHD","leg_tot",5.65350521361219,5.40919595344044,5.11858150951795
35,1,"IHD","leg_tot",18.1713682010554,24.6373577729256,20.8123391235111
45,1,"IHD","leg_tot",57.4797122834238,88.6862166092764,93.2755453910305
55,1,"IHD","leg_tot",193.963303453183,121.945447039547,179.678071732474
65,1,"IHD","leg_tot",377.746739526228,224.621365215655,297.709630263571
75,1,"IHD","leg_tot",764.770562308307,736.671685629992,940.745188945776
25,0,"ISTK","leg_tot",3.41569425813686,2.48723472943328,3.84293482989955
35,0,"ISTK","leg_tot",12.1623670956247,8.3531679070653,5.84234121087982
45,0,"ISTK","leg_tot",22.3110919718826,29.6366591004771,15.5316340226461
55,0,"ISTK","leg_tot",53.2856811399232,43.0353059289507,39.5257205890372
65,0,"ISTK","leg_tot",103.068742832859,87.0225252614468,70.1260794789266
75,0,"ISTK","leg_tot",185.789451577893,124.508341511274,186.019632846165
25,1,"ISTK","leg_tot",4.19172581599998,2.96013612336668,4.05134187291449
35,1,"ISTK","leg_tot",6.12067459898509,4.92993208416559,7.92163054466486
45,1,"ISTK","leg_tot",21.0033480510674,17.9903363333405,23.6647617778834
55,1,"ISTK","leg_tot",40.5882738997209,29.4960188322981,33.6342301885251
65,1,"ISTK","leg_tot",67.7630317303746,70.2169125045111,49.0969682755068
75,1,"ISTK","leg_tot",290.344867820945,464.129449804078,355.511010908962
25,0,"OSTK","leg_tot",2.39936192172642,1.82738079878956,1.62966863626037
35,0,"OSTK","leg_tot",7.54746126314212,8.68723366719968,7.34968397855065
45,0,"OSTK","leg_tot",26.8096535143681,45.2797716358476,20.7625182889923
55,0,"OSTK","leg_tot",77.6466291119565,90.2757505457433,81.660676629103
65,0,"OSTK","leg_tot",227.485449727879,190.055805489922,245.327762215517
75,0,"OSTK","leg_tot",251.462516821235,416.197625728279,307.884375733231
25,1,"OSTK","leg_tot",2.53869253286665,1.94597761479638,1.99959639041657
35,1,"OSTK","leg_tot",6.96598062599127,8.44347417436587,9.50143905759105
45,1,"OSTK","leg_tot",30.4167410941567,29.4409564013489,32.0515342692181
55,1,"OSTK","leg_tot",69.4978282206653,72.662921938542,69.0208533211219
65,1,"OSTK","leg_tot",129.077062967295,130.578566191204,122.161020503701
75,1,"OSTK","leg_tot",619.420171466807,630.538175854689,520.07567629652
