"female","race","outcome","riskfactor","V1","V2","V3"
1,2,"LVC","dairy_tot",0,0,0
1,2,"MLPC","dairy_tot",0,0,0
1,2,"MMC","dairy_tot",0,0,0
1,2,"OC","dairy_tot",0,0,0
1,2,"OSTK","dairy_tot",0,0,0
1,2,"OTH","dairy_tot",0,0,0
1,2,"PC","dairy_tot",0,0,0
1,2,"PVD","dairy_tot",0,0,0
1,2,"RHD","dairy_tot",0,0,0
1,2,"SCC","dairy_tot",0,0,0
1,2,"SCNC","dairy_tot",0,0,0
1,2,"TC","dairy_tot",0,0,0
1,2,"UC","dairy_tot",0,0,0
1,3,"AA","dairy_tot",0,0,0
1,3,"AFF","dairy_tot",0,0,0
1,3,"APCA","dairy_tot",NA,NA,NA
1,3,"BC","dairy_tot",0,0,0
1,3,"CC","dairy_tot",0.0695880319236892,0.0745971349792253,0.0853334887531551
1,3,"CM","dairy_tot",0,0,0
1,3,"DIAB","dairy_tot",0,0,0
1,3,"ECA","dairy_tot",0,0,0
1,3,"ENDO","dairy_tot",0,0,0
1,3,"GC","dairy_tot",0,0,0
1,3,"HHD","dairy_tot",0,0,0
1,3,"HSTK","dairy_tot",0,0,0
1,3,"IHD","dairy_tot",0,0,0
1,3,"ISTK","dairy_tot",0,0,0
1,3,"KC","dairy_tot",0,0,0
1,3,"LC","dairy_tot",0,0,0
1,3,"LVC","dairy_tot",0,0,0
1,3,"MLPC","dairy_tot",0,0,0
1,3,"MMC","dairy_tot",0,0,0
1,3,"OC","dairy_tot",0,0,0
1,3,"OSTK","dairy_tot",0,0,0
1,3,"OTH","dairy_tot",0,0,0
1,3,"PC","dairy_tot",0,0,0
1,3,"PVD","dairy_tot",0,0,0
1,3,"RHD","dairy_tot",0,0,0
1,3,"SCC","dairy_tot",0,0,0
1,3,"SCNC","dairy_tot",0,0,0
1,3,"TC","dairy_tot",0,0,0
1,3,"UC","dairy_tot",0,0,0
1,4,"AA","dairy_tot",0,0,0
1,4,"AFF","dairy_tot",0,0,0
1,4,"APCA","dairy_tot",NA,NA,NA
1,4,"BC","dairy_tot",0,0,0
1,4,"CC","dairy_tot",0.0929195227845546,0.0802190838365695,0.0794701123790407
1,4,"CM","dairy_tot",0,0,0
1,4,"DIAB","dairy_tot",0,0,0
1,4,"ECA","dairy_tot",0,0,0
1,4,"ENDO","dairy_tot",0,0,0
1,4,"GC","dairy_tot",0,0,0
1,4,"HHD","dairy_tot",0,0,0
1,4,"HSTK","dairy_tot",0,0,0
1,4,"IHD","dairy_tot",0,0,0
1,4,"ISTK","dairy_tot",0,0,0
1,4,"KC","dairy_tot",0,0,0
1,4,"LC","dairy_tot",0,0,0
1,4,"LVC","dairy_tot",0,0,0
1,4,"MLPC","dairy_tot",0,0,0
1,4,"MMC","dairy_tot",0,0,0
1,4,"OC","dairy_tot",0,0,0
1,4,"OSTK","dairy_tot",0,0,0
1,4,"OTH","dairy_tot",0,0,0
1,4,"PC","dairy_tot",0,0,0
1,4,"PVD","dairy_tot",0,0,0
1,4,"RHD","dairy_tot",0,0,0
1,4,"SCC","dairy_tot",0,0,0
1,4,"SCNC","dairy_tot",0,0,0
1,4,"TC","dairy_tot",0,0,0
1,4,"UC","dairy_tot",0,0,0
0,1,"AA","leg_tot",0.00547342280674994,0.0059772386601676,0.0045776260642888
0,1,"AFF","leg_tot",0.00537125257607241,0.00541102068077329,0.00565498250087177
0,1,"APCA","leg_tot",0.000447400975011926,0.000519087591384308,0.000705072510938561
0,1,"BC","leg_tot",NA,NA,NA
0,1,"CC","leg_tot",0.00077042180290289,0.000968368147045635,0.000510741144263649
0,1,"CM","leg_tot",0.00540147650384736,0.00503166705783115,0.00437979484104025
0,1,"DIAB","leg_tot",0.0133964366506043,0.0171800154601215,0.011881818412974
0,1,"ECA","leg_tot",0.00687415940361689,0.00871941633836965,0.00604639181972127
0,1,"ENDO","leg_tot",0.00640502547351425,0.00734991401067872,0.0059216599272196
0,1,"GC","leg_tot",0.00381589921296489,0.00290503986968356,0.0048518332182516
0,1,"HHD","leg_tot",0.012872460468982,0.0110699106086856,0.0108872209340552
0,1,"HSTK","leg_tot",0.02295478613066,0.0220808419820756,0.0174968562213209
0,1,"IHD","leg_tot",0.0122514530857876,0.0122527693626161,0.0106102872643412
0,1,"ISTK","leg_tot",0.0248181369689809,0.0191648506771043,0.0206760723113832
0,1,"KC","leg_tot",0.00525518520118724,0.00575080102524474,0.00579859711954956
0,1,"LC","leg_tot",0,0,0
0,1,"LVC","leg_tot",0.00546949880697293,0.00508502064450775,0.00460509239267537
0,1,"MLPC","leg_tot",0.0130564145824062,0.0161903780965565,0.0123046847540475
0,1,"MMC","leg_tot",0.00169274805102938,0.00158608049477755,0.00133917884798931
0,1,"OC","leg_tot",NA,NA,NA
0,1,"OSTK","leg_tot",0.0225572008973127,0.0295852919839955,0.0251074505190268
0,1,"OTH","leg_tot",0.0046495759683882,0.00474693712156925,0.00437464442981535
0,1,"PC","leg_tot",0.00214013178201402,0.0023606750513501,0.00173461305369564
0,1,"PVD","leg_tot",0.00546833930832869,0.00548034915435847,0.00440603778328933
0,1,"RHD","leg_tot",0.00608541212142943,0.00647245652664983,0.00505153518479018
0,1,"SCC","leg_tot",0.00513513801300722,0.0036021922030876,0.00532599121302038
0,1,"SCNC","leg_tot",0,0,0
0,1,"TC","leg_tot",0.00110962844993639,0.00126115690524417,0.00108317041923025
0,1,"UC","leg_tot",NA,NA,NA
0,2,"AA","leg_tot",0.00656514488650124,0.00660372656716039,0.00702560127832042
0,2,"AFF","leg_tot",0.00411321203247004,0.00344568782921177,0.00373034664769724
0,2,"APCA","leg_tot",0.00120402332198876,0.00138021298797269,0.000915722640968676
0,2,"BC","leg_tot",NA,NA,NA
0,2,"CC","leg_tot",0.00162074474411989,0.000568465937141532,0.000912032728331847
0,2,"CM","leg_tot",0.00723392818453051,0.00571459039217856,0.00468747413412539
0,2,"DIAB","leg_tot",0.014817751046564,0.0113102225769898,0.0100786349763408
0,2,"ECA","leg_tot",0.00464857029978248,0.00623591030586378,0.00625854557318422
0,2,"ENDO","leg_tot",0.00961146184662217,0.00665045694796855,0.00519119703225896
0,2,"GC","leg_tot",0.00296989383671787,0.00290411323920852,0.00392649965949309
0,2,"HHD","leg_tot",0.012767367276484,0.00839985610988903,0.00728375176990128
0,2,"HSTK","leg_tot",0.0314795507423191,0.0230592264016306,0.0318525593627404
0,2,"IHD","leg_tot",0.0107065974694802,0.00824410249608404,0.0111047971562314
0,2,"ISTK","leg_tot",0.0230661954925823,0.0182237348195569,0.0201881719308608
0,2,"KC","leg_tot",0.00444120157805447,0.00460542188971522,0.00472086173325922
0,2,"LC","leg_tot",0,0,0
0,2,"LVC","leg_tot",0.00428072358974092,0.00333142219908302,0.00308275132125334
0,2,"MLPC","leg_tot",0.0118050007814415,0.0146083021348073,0.0114830175338051
0,2,"MMC","leg_tot",0.00178251004258277,0.00155292566410881,0.000924557411477894
0,2,"OC","leg_tot",NA,NA,NA
0,2,"OSTK","leg_tot",0.0218784236748458,0.0213680482475336,0.0222966417851105
0,2,"OTH","leg_tot",0.00559722809185459,0.00567740656892425,0.00450331227835361
0,2,"PC","leg_tot",0.00116909616565876,0.00107136441861251,0.00154278185178426
0,2,"PVD","leg_tot",0.0043200049224149,0.00258240664747506,0.00362606115699905
0,2,"RHD","leg_tot",0.00663065920611752,0.00650815615035471,0.00525816386677262
0,2,"SCC","leg_tot",0.00429481691294141,0.00200715653199033,0.00247123638822747
0,2,"SCNC","leg_tot",0,0,0
0,2,"TC","leg_tot",0.000848382499591871,0.000891140044206264,0.00138338054177592
0,2,"UC","leg_tot",NA,NA,NA
0,3,"AA","leg_tot",0.00162451850762805,0.000665021838658175,0.00103552472095112
0,3,"AFF","leg_tot",0.000826119679874608,0.000138789539184694,0.000533341999194366
0,3,"APCA","leg_tot",0.000434230464471336,0.000157157361305142,0.000271247929972643
0,3,"BC","leg_tot",NA,NA,NA
0,3,"CC","leg_tot",0.000312339654084075,3.47872104942262e-05,7.50942452016603e-05
0,3,"CM","leg_tot",0.00199672594402739,0.0007600679503742,0.000987518828644876
0,3,"DIAB","leg_tot",0.00352368657984402,0.000861941527633411,0.00283626057816247
0,3,"ECA","leg_tot",0.00239165654628707,0.000468539626846375,0.00224984926864545
0,3,"ENDO","leg_tot",0.00260336867165041,0.00104952012934453,0.00168843619936512
0,3,"GC","leg_tot",0.000857144540316029,7.81245148520868e-05,0.000581450293885924
0,3,"HHD","leg_tot",0.00175997077397758,0.0013469134866267,0.00168147620387405
0,3,"HSTK","leg_tot",0.00688635292633591,0.00209587424728388,0.00885591048210559
0,3,"IHD","leg_tot",0.00231509931925055,0.000765507096963733,0.0021542499744339
0,3,"ISTK","leg_tot",0.00428867728873037,0.000953714287644016,0.00423664725092346
0,3,"KC","leg_tot",0.00145643666925404,0.000252898981216653,0.00067351710663151
0,3,"LC","leg_tot",0,0,0
0,3,"LVC","leg_tot",0.00107110789973004,0.000567780374385062,0.00131338462653781
0,3,"MLPC","leg_tot",0.00306599506454975,0.00163996264667851,0.00380919616999295
0,3,"MMC","leg_tot",0.000276137882774928,0.000135552994464981,0.000233632977077891
0,3,"OC","leg_tot",NA,NA,NA
0,3,"OSTK","leg_tot",0.00301686168181168,0.000967520781291206,0.00426058843690303
0,3,"OTH","leg_tot",0.00106097505118591,0.000474290691035575,0.00121964418755367
0,3,"PC","leg_tot",0.000455878030207176,0.000150197082002597,0.000267332193286588
0,3,"PVD","leg_tot",0.00117249254463282,0.000244455188450378,0.000948414143136091
0,3,"RHD","leg_tot",0.00205573420814358,0.00135341788343711,0.00142809340133783
0,3,"SCC","leg_tot",0.00105631857748757,0.000246422399195854,0.00111019472974971
0,3,"SCNC","leg_tot",0,0,0
0,3,"TC","leg_tot",0.000394619373260834,0.000129410792234006,0.000261209112656202
0,3,"UC","leg_tot",NA,NA,NA
0,4,"AA","leg_tot",0.00212697298031437,0.00357247010616201,0.0023526399191161
0,4,"AFF","leg_tot",0.00153200330646872,0.00231611091665151,0.00192402333301734
0,4,"APCA","leg_tot",0.00037972438446014,0.000390611236929117,0.000626069399471373
0,4,"BC","leg_tot",NA,NA,NA
0,4,"CC","leg_tot",0.000306749622212379,0.000542238909753941,0.000750015014135632
0,4,"CM","leg_tot",0.00232538653705738,0.00328266025677747,0.00245831105625044
0,4,"DIAB","leg_tot",0.00563027786015066,0.00643941768248163,0.00455373799071416
0,4,"ECA","leg_tot",0.00203987674990266,0.00288816128303884,0.00212745177468448
0,4,"ENDO","leg_tot",0.00314928906367029,0.00475236007574362,0.00385456514295617
0,4,"GC","leg_tot",0.00148579393729768,0.00137519565335157,0.00130520367416806
0,4,"HHD","leg_tot",0.0028928927566539,0.00591800357601167,0.00424808678308677
0,4,"HSTK","leg_tot",0.0102644797568928,0.0119271665337769,0.0147184025057619
0,4,"IHD","leg_tot",0.00450513616819649,0.00710104912215364,0.00444932857375745
0,4,"ISTK","leg_tot",0.00823185386938672,0.0167077454306411,0.00818703292640167
0,4,"KC","leg_tot",0.00125783041055132,0.00173610357277117,0.00225138919671995
0,4,"LC","leg_tot",0,0,0
0,4,"LVC","leg_tot",0.00108846268351233,0.00209230708049908,0.00184741664872446
0,4,"MLPC","leg_tot",0.00567435620838031,0.00706432029060244,0.00714386995438935
0,4,"MMC","leg_tot",0.000394104315268621,0.000669379345637558,0.000504408253783991
0,4,"OC","leg_tot",NA,NA,NA
0,4,"OSTK","leg_tot",0.00712941107074795,0.0110670486422869,0.00785037602038923
0,4,"OTH","leg_tot",0.0021377747905128,0.0033454246216923,0.00191257279097761
0,4,"PC","leg_tot",0.000489133467274005,0.000415539863157011,0.000681376929525745
0,4,"PVD","leg_tot",0.00238539957751867,0.00296254464508423,0.00185260168577471
0,4,"RHD","leg_tot",0.00177232281101563,0.00297625486139698,0.00245611828199395
0,4,"SCC","leg_tot",0.00121954832782367,0.00173287529211118,0.000962270012204183
0,4,"SCNC","leg_tot",0,0,0
0,4,"TC","leg_tot",0.000457835901185734,0.000557256111739427,0.000745038290140681
0,4,"UC","leg_tot",NA,NA,NA
1,1,"AA","leg_tot",0.00475788442558568,0.00422900601669837,0.00479549182311699
1,1,"AFF","leg_tot",0.00530986387373827,0.00404948754119524,0.00367158907125832
1,1,"APCA","leg_tot",NA,NA,NA
1,1,"BC","leg_tot",0.00259105042806232,0.00196731166805532,0.0021864833576453
1,1,"CC","leg_tot",0.00109712714048442,0.000876491938690618,0.000585352892167661
1,1,"CM","leg_tot",0.00366874017174596,0.00498619755279029,0.00381400818388442
1,1,"DIAB","leg_tot",0.0133532642410426,0.011372402807666,0.0149536789220304
1,1,"ECA","leg_tot",0.00785990362535347,0.00618535991980534,0.00764253295611962
1,1,"ENDO","leg_tot",0.00780099660701097,0.00531794201876556,0.00621344334170333
1,1,"GC","leg_tot",0.00355912128552887,0.00413056866609232,0.00387815117226871
1,1,"HHD","leg_tot",0.0130600650802348,0.00979056477497908,0.00596667567827556
1,1,"HSTK","leg_tot",0.0295048012881977,0.0284899172997637,0.0289790785044565
1,1,"IHD","leg_tot",0.0108410277141987,0.00823486337834843,0.0102103810456493
1,1,"ISTK","leg_tot",0.0192552117784956,0.024885419170623,0.0174345248674634
1,1,"KC","leg_tot",0.005438809526272,0.00472178609450481,0.00403448820162669
1,1,"LC","leg_tot",0,0,0
1,1,"LVC","leg_tot",0.0052044504186048,0.00284712122991115,0.00502868862413089
1,1,"MLPC","leg_tot",0.0190819745188644,0.0129862324474516,0.0195526221311225
1,1,"MMC","leg_tot",0.00184927827451352,0.00128800435720261,0.00165471599926666
1,1,"OC","leg_tot",0.00101055822965449,0.00101796495787718,0.00081552646616521
1,1,"OSTK","leg_tot",0.0242783266805415,0.0228908664996004,0.0173649843877957
1,1,"OTH","leg_tot",0.00382227039468016,0.00715810355758397,0.00416983083594723
1,1,"PC","leg_tot",0.00172703425945707,0.00217627861469418,0.00171006168305031
1,1,"PVD","leg_tot",0.00504575312362069,0.00452130462276596,0.00475525074267875
1,1,"RHD","leg_tot",0.00419797340797508,0.00372843676258212,0.00415823635872875
1,1,"SCC","leg_tot",0.00437823708512126,0.00456713154788783,0.00432307211156274
1,1,"SCNC","leg_tot",0,0,0
1,1,"TC","leg_tot",0.00125085745083701,0.00108902087188273,0.00160991451767513
1,1,"UC","leg_tot",0.0098162778345779,0.00809339107489045,0.00948682787634428
1,2,"AA","leg_tot",0.00507056536116423,0.00501519862402648,0.00614757708749902
1,2,"AFF","leg_tot",0.00109799288745738,0.00187553860637651,0.0046367439591987
1,2,"APCA","leg_tot",NA,NA,NA
1,2,"BC","leg_tot",0.00155139639714982,0.002270805807632,0.00191142502849767
1,2,"CC","leg_tot",0.000349342410104785,0.000625096504405802,0.000837926697874474
1,2,"CM","leg_tot",0.00433975068967402,0.00542168440058648,0.0056065732240788
1,2,"DIAB","leg_tot",0.00785685432371369,0.0106535041586155,0.0143496232433211
1,2,"ECA","leg_tot",0.00536392269999684,0.00416151500568252,0.00711881544859354
1,2,"ENDO","leg_tot",0.00481662167081718,0.00490784344114156,0.00665345053089656
1,2,"GC","leg_tot",0.00284341453775201,0.00241561598496246,0.00422342143996758
1,2,"HHD","leg_tot",0.00478350754561862,0.00635837212488302,0.0123008860580172
1,2,"HSTK","leg_tot",0.0220978241440364,0.0278655238642723,0.030295045993454
1,2,"IHD","leg_tot",0.00426743316712348,0.00771361866610004,0.0140881531385508
1,2,"ISTK","leg_tot",0.00904526958651086,0.0144798702806816,0.0301107425936362
1,2,"KC","leg_tot",0.00193428662382291,0.00392805311374216,0.00394921483310966
1,2,"LC","leg_tot",0,0,0
1,2,"LVC","leg_tot",0.0021418226961938,0.00322312859520124,0.00577086032229369
1,2,"MLPC","leg_tot",0.010175340461891,0.013354051611529,0.0138006221606243
1,2,"MMC","leg_tot",0.00098613259912127,0.00181768612445917,0.00133760934776136
1,2,"OC","leg_tot",0.00100359474360379,0.00109016564970642,0.00114331214716973
1,2,"OSTK","leg_tot",0.00830610337475619,0.0149851437172215,0.0261759672620727
1,2,"OTH","leg_tot",0.00412937511942642,0.00426154442539913,0.00521037194998115
1,2,"PC","leg_tot",0.000486275763835102,0.000917834911307446,0.00153842555472209
1,2,"PVD","leg_tot",0.00207928215525566,0.00351332932957034,0.00670832337129574
1,2,"RHD","leg_tot",0.00525642609402621,0.00498862415751162,0.00558890874028721
1,2,"SCC","leg_tot",0.00182797773296346,0.00289538425285214,0.00413592331087072
1,2,"SCNC","leg_tot",0,0,0
1,2,"TC","leg_tot",0.00109389535707781,0.000868829304916496,0.00128892331899416
1,2,"UC","leg_tot",0.00806886705364488,0.00595290197412258,0.00836429473143357
1,3,"AA","leg_tot",0.002435471465768,0.00363548316963771,0.0013806863961109
1,3,"AFF","leg_tot",0.00185134466069372,0.00368520378074323,0.00141023310505637
1,3,"APCA","leg_tot",NA,NA,NA
1,3,"BC","leg_tot",0.000858657802835312,0.00110052322251247,0.00171918898979702
1,3,"CC","leg_tot",0.000398624736774221,0.000496434520247196,0.000301333450999227
1,3,"CM","leg_tot",0.00277891887395327,0.00485381846147596,0.0034913249731788
1,3,"DIAB","leg_tot",0.00544644207509144,0.0103636119497492,0.0055624051171913
1,3,"ECA","leg_tot",0.0033035462713733,0.00296685107379963,0.00299932397168261
1,3,"ENDO","leg_tot",0.00209785736706892,0.00423611522171466,0.0037993286901694
1,3,"GC","leg_tot",0.00139934204156772,0.00195103962137037,0.00200066400780865
1,3,"HHD","leg_tot",0.00604976566851336,0.0108431152016793,0.00491420387564278
1,3,"HSTK","leg_tot",0.00981223581738098,0.0172920298448165,0.0159562075620589
1,3,"IHD","leg_tot",0.00427448670023778,0.0073599443977041,0.00328814733290738
1,3,"ISTK","leg_tot",0.00786147338256446,0.0225066703772057,0.00718757197122042
1,3,"KC","leg_tot",0.00226572898267017,0.00218218568048275,0.00249828895351106
1,3,"LC","leg_tot",0,0,0
1,3,"LVC","leg_tot",0.00207759544176796,0.00345979059709327,0.00217975118666738
1,3,"MLPC","leg_tot",0.00456809912837729,0.00700762796864849,0.00667482511731313
1,3,"MMC","leg_tot",0.00103615666342756,0.000753906987861384,0.000584758086725903
1,3,"OC","leg_tot",0.000475078422684105,0.000429013861306304,0.000786912825601644
1,3,"OSTK","leg_tot",0.00862063219217369,0.0153122668952329,0.00835682563716011
1,3,"OTH","leg_tot",0.00200230143909962,0.00533024475281604,0.00204175720715081
1,3,"PC","leg_tot",0.000566502715304019,0.00101133307171604,0.000668362201541248
1,3,"PVD","leg_tot",0.00231437197345739,0.00467613138893427,0.00220086013823352
1,3,"RHD","leg_tot",0.00176245487310168,0.00407679714791573,0.00235397890080482
1,3,"SCC","leg_tot",0.0014645576904329,0.00293870439875681,0.00204299298443224
1,3,"SCNC","leg_tot",0,0,0
1,3,"TC","leg_tot",0.000622757326706755,0.000403787613920926,0.00037428713886432
1,3,"UC","leg_tot",0.00279619624316566,0.00450247198440731,0.0029755186690522
1,4,"AA","leg_tot",0.00236869242935565,0.00458379629449842,0.0048992024841029
1,4,"AFF","leg_tot",0.00250322316559542,0.00445498738986823,0.00543839722376502
1,4,"APCA","leg_tot",NA,NA,NA
1,4,"BC","leg_tot",0.00183753364971123,0.00122232080604494,0.00146097086605994
1,4,"CC","leg_tot",0.000424936753976903,0.000787709856743132,0.00118172327196499
1,4,"CM","leg_tot",0.00350764921248301,0.00531502093363781,0.00483030589733135
1,4,"DIAB","leg_tot",0.00736806881409155,0.0104434183944602,0.010222331724589
1,4,"ECA","leg_tot",0.00424998976095284,0.00497882106032918,0.00552184858875453
1,4,"ENDO","leg_tot",0.00358410391638204,0.00595376295853675,0.00593609151861989
1,4,"GC","leg_tot",0.00352916872383615,0.00230613181290186,0.00347084580387712
1,4,"HHD","leg_tot",0.00359293270062502,0.00506046774081668,0.00601438805591034
1,4,"HSTK","leg_tot",0.0145594643072432,0.023228734413387,0.0229093219035449
1,4,"IHD","leg_tot",0.00465067154119756,0.00628864979726802,0.0119866819561468
1,4,"ISTK","leg_tot",0.00967901899407589,0.0173376195738981,0.0270201344457082
1,4,"KC","leg_tot",0.0034954085638579,0.00293422913217959,0.00375017565188482
1,4,"LC","leg_tot",0,0,0
1,4,"LVC","leg_tot",0.00373324593344865,0.00256790142112567,0.00481393619080034
1,4,"MLPC","leg_tot",0.0110777020410508,0.0129710530596203,0.0123998537140017
