"age","pathway","disease_type1","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"direct","CMD","leg_tot",30.1561074484134,1.83224282920775,29.9267651635206,28.5232042608169,31.9839515781686,0.0065671965109082,0.000511674739283984,0.00649707211359283,0.006114344247855,0.00707965451167948,0.649707211359283,0.6114344247855,0.707965451167948,0.0447612584768125,0.00271963133871807,0.0444208415542602,0.0423375105918228,0.0474743607459717
25,"direct","Cancer","dairy_tot",193.07279488199,15.7142390355253,200.504246856993,176.295341983177,203.53351360205,0.0125713404156197,0.000799744856831133,0.0129077027371341,0.0117208199956336,0.0131359528623187,1.29077027371341,1.17208199956336,1.31359528623187,0.286581459206469,0.0233249306608561,0.297612098465205,0.26167838088076,0.302108494162251
25,"direct","Cancer","leg_tot",10.876904012989,2.1982764134558,11.8797896932617,8.53222218035904,12.3691330173873,0.000711385700290747,0.000159225926054266,0.000779011286498897,0.000541983921892087,0.000823305730412478,0.0779011286498897,0.0541983921892087,0.0823305730412478,0.0161447863516781,0.00326294164173873,0.0176333877978087,0.0126645324848363,0.0183597289893088
25,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","CMD","leg_tot",54.7292369799922,6.15456330294984,55.7152686371019,48.5198899657702,60.1004570856709,0.0118996225128526,0.00121625972562083,0.0119349030838155,0.0107295461741978,0.0130397103661888,1.19349030838155,1.07295461741978,1.30397103661888,0.081235601341812,0.0091353301909573,0.082699186054982,0.0720189546923308,0.0892082009850987
25,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medBMI","Cancer","leg_tot",22.1158355032723,2.88968951829851,22.8809423837333,19.1186029806752,24.4627271774774,0.00143872247283944,0.000156931639182503,0.00150040638958191,0.00127232510892024,0.00155268850752754,0.150040638958191,0.127232510892024,0.155268850752754,0.0328269366690004,0.00428921868207167,0.0339625987201218,0.0283780899506839,0.0363104706438637
25,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","CMD","leg_tot",107.579293610836,12.1627598997257,103.585646020075,98.1989741312368,120.354213542582,0.0085406064348164,0.000904397363424794,0.00826429284447055,0.00782948246860023,0.00948659695282654,0.826429284447055,0.782948246860023,0.948659695282654,0.263288170258149,0.0297669810964943,0.253514168853836,0.240330897819135,0.294553343890828
35,"direct","Cancer","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.018167565868803,0.000821193254938955,0.0180822338563286,0.017426863685873,0.0189808002623362,1.80822338563286,1.7426863685873,1.89808002623362,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"direct","Cancer","leg_tot",23.7362665390843,6.64550620317401,20.5755114492199,19.3267924132179,30.8323824913354,0.000805607008751465,0.000238832317572506,0.00069581023666232,0.000644137414564305,0.0010604038592144,0.069581023666232,0.0644137414564305,0.10604038592144,0.0580918313931533,0.0162641258363554,0.0503562403113329,0.0473001415109,0.0754587736949539
35,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","CMD","leg_tot",138.555561566531,23.731201634493,149.509138166578,113.235131665956,154.565451357067,0.0110004864660225,0.0018449623756234,0.0119281710179569,0.00902840889190662,0.0121840321709941,1.19281710179569,0.902840889190663,1.21840321709941,0.339099087375563,0.0580794356112364,0.365906728920797,0.277130195083073,0.378281484354605
35,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Cancer","leg_tot",56.8688577233068,7.15784295812624,58.8850232164421,49.4174528285277,62.6065219489209,0.00192641903269327,0.000262080546971121,0.00202637438938282,0.00164893460280041,0.00211894140940001,0.202637438938282,0.164893460280041,0.211894140940001,0.139180106060227,0.0175180121767448,0.144114443383034,0.120943634200726,0.153222391195341
35,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"direct","CMD","leg_tot",335.687651741307,30.7676568659252,329.228194158767,309.690824447932,367.175017979841,0.00874425384277161,0.000823085835620282,0.00859679248770471,0.00803446236743451,0.00957938746991557,0.859679248770471,0.803446236743451,0.957938746991557,0.858391628267482,0.0786764092695006,0.841874058189349,0.791914774578071,0.938908416523308
45,"direct","Cancer","dairy_tot",1406.02232272223,152.666238138399,1421.73580776971,1254.88849272428,1543.79969042983,0.0144993753022693,0.0014972709469626,0.0145559449252707,0.0130536874311078,0.0158969789938796,1.45559449252707,1.30536874311078,1.58969789938796,3.59535950971488,0.39038499050326,3.63554068392757,3.20889306167817,3.94767195967081
45,"direct","Cancer","leg_tot",96.6443549460926,17.4663275489052,101.469913909585,78.4824311113341,110.704553661883,0.000996038012804679,0.00017224254118187,0.00104515657190634,0.000816600771114159,0.00113372447925879,0.104515657190634,0.0816600771114159,0.113372447925879,0.2471306429495,0.0446633924923519,0.259470147826983,0.200688531385019,0.283084175368119
45,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","CMD","leg_tot",369.182941381706,31.9517284477657,377.141109898029,336.161121441446,395.440318083091,0.00961731583847893,0.000865944655113935,0.00983899839681492,0.00872092557870733,0.0103252759236649,0.983899839681492,0.872092557870733,1.03252759236649,0.944042905770744,0.08170421540967,0.964392850713069,0.859602344314765,1.01118601402575
45,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medBMI","Cancer","leg_tot",221.011770617944,16.7957975972605,225.544940740678,203.571158666126,234.599187965437,0.00227915216346146,0.000154363631337305,0.002323149473502,0.00211834553716381,0.00240256107622466,0.2323149473502,0.211834553716381,0.240256107622466,0.565152315442384,0.0429487708969231,0.576744148691783,0.520554680665995,0.599896891956782
45,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"direct","CMD","leg_tot",617.786637067797,102.204799802823,585.778995711271,537.934534438295,724.845234850346,0.00650620470418382,0.00108167755336096,0.00616121282066207,0.00566520916989775,0.00764044333946339,0.616121282066207,0.566520916989775,0.764044333946339,1.29200497653897,0.213745494072456,1.2250659567567,1.12500668328664,1.51590143660623
55,"direct","Cancer","dairy_tot",3005.60282741366,245.979823609345,2929.97447415364,2812.50002227242,3262.98973282591,0.0101061689323319,0.000847931214278315,0.0098730769503961,0.00942285831123127,0.0109876077380779,0.98730769503961,0.942285831123127,1.09876077380779,6.28575235772201,0.514428667055443,6.12758738147201,5.88190777731757,6.82403716793894
55,"direct","Cancer","leg_tot",196.130943820752,6.40538659961912,199.285956477556,189.28634038762,200.293786495601,0.000659452064433272,2.36412698390672e-05,0.000671529940206921,0.000634177548391694,0.000674460386067247,0.0671529940206921,0.0634177548391694,0.0674460386067247,0.410177463003119,0.0133958730519705,0.416775682856143,0.395863036035233,0.418883403095934
55,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"medBMI","CMD","leg_tot",645.817854589565,89.2136526066642,627.262231259326,570.337272695211,737.070716314623,0.00680035644213394,0.000933269147970988,0.00661244363773708,0.00600719683725707,0.00775324193074816,0.661244363773708,0.600719683725707,0.775324193074816,1.35062792233214,0.186576523717168,1.31182171279799,1.19277198698458,1.54146913578374
55,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
