"age","race","pathway","disease_type1","riskfactor","V1","V2","V3"
55,2,"direct","Cancer","dairy_tot",453.969238914188,483.442637059957,628.165731980129
55,2,"medBMI","Cancer","dairy_tot",0,0,0
55,2,"medSBP","Cancer","dairy_tot",0,0,0
55,3,"direct","Cancer","dairy_tot",336.582059743875,279.014981361789,361.843080711314
55,3,"medBMI","Cancer","dairy_tot",0,0,0
55,3,"medSBP","Cancer","dairy_tot",0,0,0
55,4,"direct","Cancer","dairy_tot",350.938387125017,324.571173614527,368.636859792448
55,4,"medBMI","Cancer","dairy_tot",0,0,0
55,4,"medSBP","Cancer","dairy_tot",0,0,0
65,1,"direct","Cancer","dairy_tot",2097.47277622012,1866.67555493393,2158.56028002283
65,1,"medBMI","Cancer","dairy_tot",0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0
65,2,"direct","Cancer","dairy_tot",309.801589048292,435.973554438793,395.926917516029
65,2,"medBMI","Cancer","dairy_tot",0,0,0
65,2,"medSBP","Cancer","dairy_tot",0,0,0
65,3,"direct","Cancer","dairy_tot",214.873720453834,265.103437572867,257.530109249606
65,3,"medBMI","Cancer","dairy_tot",0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0
65,4,"direct","Cancer","dairy_tot",175.798508512504,196.936512496521,217.192682157573
65,4,"medBMI","Cancer","dairy_tot",0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2567.21777386538,1919.75172664986,1983.36720649417
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,2,"direct","Cancer","dairy_tot",515.243564079917,369.942153321379,387.609752404613
75,2,"medBMI","Cancer","dairy_tot",0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0
75,3,"direct","Cancer","dairy_tot",161.607637770323,173.686647877104,174.226762334244
75,3,"medBMI","Cancer","dairy_tot",0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0
75,4,"direct","Cancer","dairy_tot",203.524507435138,209.07748931466,174.462437819872
75,4,"medBMI","Cancer","dairy_tot",0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0
25,1,"direct","CMD","leg_tot",15.6587097142323,14.7565193096449,15.7904837044676
25,1,"medBMI","CMD","leg_tot",28.4366290770344,31.3471177859529,24.9625742903645
25,1,"medSBP","CMD","leg_tot",0,0,0
25,2,"direct","CMD","leg_tot",10.8957515288223,8.68100479405562,10.0910948521322
25,2,"medBMI","CMD","leg_tot",26.9622990010651,17.4718182475612,16.3781954475066
25,2,"medSBP","CMD","leg_tot",0,0,0
25,3,"direct","CMD","leg_tot",2.34191797454961,3.03272799892238,3.2786329275137
25,3,"medBMI","CMD","leg_tot",3.06429239891773,4.64970023265322,4.05303527289069
25,3,"medSBP","CMD","leg_tot",0,0,0
25,4,"direct","CMD","leg_tot",1.03038594591643,1.97908053173592,2.93201306324716
25,4,"medBMI","CMD","leg_tot",1.86803600068363,2.2466323709346,2.747380814412
25,4,"medSBP","CMD","leg_tot",0,0,0
35,1,"direct","CMD","leg_tot",47.8682343767591,84.2707412513027,63.5918232952287
35,1,"medBMI","CMD","leg_tot",78.3422955567783,87.3780669021388,65.0269216935527
35,1,"medSBP","CMD","leg_tot",0,0,0
35,2,"direct","CMD","leg_tot",46.3871368822687,30.6059466841017,28.3398272544214
35,2,"medBMI","CMD","leg_tot",62.2988950153184,59.5136410293548,40.50867566602
35,2,"medSBP","CMD","leg_tot",0,0,0
35,3,"direct","CMD","leg_tot",6.90030791347333,2.08172106077442,3.59872272658945
35,3,"medBMI","CMD","leg_tot",7.19263011206358,1.26512902805394,2.88155830519784
35,3,"medSBP","CMD","leg_tot",0,0,0
35,4,"direct","CMD","leg_tot",2.42996684757428,4.2783607317985,2.38509180821634
35,4,"medBMI","CMD","leg_tot",1.67531748241777,6.67473614438702,2.90881776431088
35,4,"medSBP","CMD","leg_tot",0,0,0
45,1,"direct","CMD","leg_tot",192.251042184309,261.430146856694,212.61093208773
45,1,"medBMI","CMD","leg_tot",257.825659356053,264.58833809278,232.693784998324
45,1,"medSBP","CMD","leg_tot",0,0,0
45,2,"direct","CMD","leg_tot",107.744632425079,81.5423246124771,62.3243871965761
45,2,"medBMI","CMD","leg_tot",108.119034373394,88.3000842724967,70.7316815482883
45,2,"medSBP","CMD","leg_tot",0,0,0
45,3,"direct","CMD","leg_tot",13.1550667764128,2.71731546114643,12.3523949615131
45,3,"medBMI","CMD","leg_tot",15.337777029772,4.58325123720561,13.6816062783893
45,3,"medSBP","CMD","leg_tot",0,0,0
45,4,"direct","CMD","leg_tot",16.0774527729659,23.4824323032647,21.3748275857526
45,4,"medBMI","CMD","leg_tot",15.1209635441377,19.6694362955464,16.897207118729
45,4,"medSBP","CMD","leg_tot",0,0,0
55,1,"direct","CMD","leg_tot",428.41596327743,360.898833438364,523.304495711355
55,1,"medBMI","CMD","leg_tot",547.383239830216,413.033978409248,410.478420584767
55,1,"medSBP","CMD","leg_tot",0,0,0
55,2,"direct","CMD","leg_tot",117.227775554417,138.409972522711,143.335833633707
55,2,"medBMI","CMD","leg_tot",150.073728652868,119.012347031284,167.542189433627
55,2,"medSBP","CMD","leg_tot",0,0,0
55,3,"direct","CMD","leg_tot",27.252372561283,25.4070489191103,41.4016146063217
55,3,"medBMI","CMD","leg_tot",34.066573828752,27.7630750449799,35.3043206057059
55,3,"medSBP","CMD","leg_tot",0,0,0
55,4,"direct","CMD","leg_tot",12.8828843181409,10.7005500174267,24.1225666431247
55,4,"medBMI","CMD","leg_tot",11.3265679530647,7.53182175895612,13.9373006352265
55,4,"medSBP","CMD","leg_tot",0,0,0
65,1,"direct","CMD","leg_tot",972.747003078675,1154.64632770007,829.044375745338
65,1,"medBMI","CMD","leg_tot",921.791559568781,925.080698576023,845.555234222609
65,1,"medSBP","CMD","leg_tot",0,0,0
65,2,"direct","CMD","leg_tot",136.733098170052,131.322491971389,179.405556646615
65,2,"medBMI","CMD","leg_tot",120.680286473724,128.391477994497,110.929575358327
65,2,"medSBP","CMD","leg_tot",0,0,0
65,3,"direct","CMD","leg_tot",17.1198960963659,9.1054455569158,16.8600156781374
65,3,"medBMI","CMD","leg_tot",12.8273175294459,6.66304301980472,15.6790251661615
65,3,"medSBP","CMD","leg_tot",0,0,0
65,4,"direct","CMD","leg_tot",18.2806502790604,13.9608597833903,16.2811827291822
65,4,"medBMI","CMD","leg_tot",15.8179117920779,11.9445193474554,12.9286707447631
65,4,"medSBP","CMD","leg_tot",0,0,0
75,1,"direct","CMD","leg_tot",2118.90558533598,1860.63975531044,1653.62440559501
75,1,"medBMI","CMD","leg_tot",1878.56589353335,1889.97027262348,1738.97439559681
75,1,"medSBP","CMD","leg_tot",0,0,0
75,2,"direct","CMD","leg_tot",38.4318654057474,87.3114222001061,287.787949520755
75,2,"medBMI","CMD","leg_tot",30.8162925779395,93.3167923073526,230.616620656185
75,2,"medSBP","CMD","leg_tot",0,0,0
75,3,"direct","CMD","leg_tot",35.5293079378236,90.9629740566557,29.8043081590255
75,3,"medBMI","CMD","leg_tot",34.7875695719966,98.3021930173039,24.383735012358
75,3,"medSBP","CMD","leg_tot",0,0,0
75,4,"direct","CMD","leg_tot",28.9017796866281,68.445096677759,79.5003025789122
75,4,"medBMI","CMD","leg_tot",25.3455570183068,55.652025905495,50.4648144283647
75,4,"medSBP","CMD","leg_tot",0,0,0
25,1,"direct","Cancer","leg_tot",7.72938544752945,4.04487232975742,6.76881347165124
25,1,"medBMI","Cancer","leg_tot",14.6326514575522,16.3545903865033,10.2538514563943
25,1,"medSBP","Cancer","leg_tot",0,0,0
25,2,"direct","Cancer","leg_tot",1.58769224606802,1.56889977164642,1.06393927135539
25,2,"medBMI","Cancer","leg_tot",3.45153867338886,2.00483526115317,2.19355749290256
25,2,"medSBP","Cancer","leg_tot",0,0,0
25,3,"direct","Cancer","leg_tot",0.782338855817974,0.845284131139342,1.11389944500025
25,3,"medBMI","Cancer","leg_tot",3.21995727291914,3.43098599907157,3.15007145050062
25,3,"medSBP","Cancer","leg_tot",0,0,0
25,4,"direct","Cancer","leg_tot",1.78037314384627,1.89697818397888,3.44823574117647
25,4,"medBMI","Cancer","leg_tot",1.57679497987306,2.755567361999,3.32310471755892
25,4,"medSBP","Cancer","leg_tot",0,0,0
35,1,"direct","Cancer","leg_tot",12.1247788781819,21.0497601578669,14.1639549527951
35,1,"medBMI","Cancer","leg_tot",25.4708700834,35.7049526283467,40.7576061346758
35,1,"medSBP","Cancer","leg_tot",0,0,0
35,2,"direct","Cancer","leg_tot",4.32202587195966,5.7091944551543,3.84325781909276
35,2,"medBMI","Cancer","leg_tot",11.6904596158507,10.1472501692041,11.8380248023234
35,2,"medSBP","Cancer","leg_tot",0,0,0
35,3,"direct","Cancer","leg_tot",0.855920137094651,0.475601918514367,0.486896651299837
35,3,"medBMI","Cancer","leg_tot",4.9016212340224,3.2270139493584,2.62673474920022
35,3,"medSBP","Cancer","leg_tot",0,0,0
35,4,"direct","Cancer","leg_tot",1.95834547145529,4.13766127780592,2.08140202603226
35,4,"medBMI","Cancer","leg_tot",6.85620871694331,9.80580646953289,7.5800246170625
35,4,"medSBP","Cancer","leg_tot",0,0,0
45,1,"direct","Cancer","leg_tot",77.753014116571,82.1309791334331,54.6879849494797
45,1,"medBMI","Cancer","leg_tot",168.933401772302,176.650338155511,139.96179884958
45,1,"medSBP","Cancer","leg_tot",0,0,0
45,2,"direct","Cancer","leg_tot",12.0053284865158,14.7594373533532,8.56212187782194
45,2,"medBMI","Cancer","leg_tot",28.7639432338815,26.6855385832629,23.660930208376
45,2,"medSBP","Cancer","leg_tot",0,0,0
45,3,"direct","Cancer","leg_tot",2.41662538990229,0.930344241509891,2.06578673418823
45,3,"medBMI","Cancer","leg_tot",13.7862495600469,9.49027073559296,15.8672072841624
45,3,"medSBP","Cancer","leg_tot",0,0,0
45,4,"direct","Cancer","leg_tot",9.2949459165957,13.3698266047601,11.9566700341468
45,4,"medBMI","Cancer","leg_tot",14.0613461744477,22.2495798186889,22.9247074779788
45,4,"medSBP","Cancer","leg_tot",0,0,0
55,1,"direct","Cancer","leg_tot",155.47312511798,166.266255697846,160.447991519589
55,1,"medBMI","Cancer","leg_tot",410.404338806245,328.00612409372,422.123569831495
55,1,"medSBP","Cancer","leg_tot",0,0,0
55,2,"direct","Cancer","leg_tot",18.6827695856364,22.4013898085709,20.8537757411354
55,2,"medBMI","Cancer","leg_tot",64.5670258573585,71.1488674194878,76.8616152905511
55,2,"medSBP","Cancer","leg_tot",0,0,0
55,3,"direct","Cancer","leg_tot",5.58153430580011,6.07397867974986,10.1644742570439
55,3,"medBMI","Cancer","leg_tot",33.4138373970591,34.3867723191978,48.9730047094302
55,3,"medSBP","Cancer","leg_tot",0,0,0
55,4,"direct","Cancer","leg_tot",9.02261579452267,4.54433229138898,8.88058866299301
55,4,"medBMI","Cancer","leg_tot",34.2635477128637,24.3028735297034,34.1083226454872
55,4,"medSBP","Cancer","leg_tot",0,0,0
65,1,"direct","Cancer","leg_tot",262.325652803353,265.236262726912,275.350110983897
65,1,"medBMI","Cancer","leg_tot",565.410295249938,398.1291975886,506.311864457238
65,1,"medSBP","Cancer","leg_tot",0,0,0
65,2,"direct","Cancer","leg_tot",14.7486894708143,21.5969982470793,22.9078576851114
65,2,"medBMI","Cancer","leg_tot",59.8183064856763,50.8825438621666,36.1034414669661
65,2,"medSBP","Cancer","leg_tot",0,0,0
65,3,"direct","Cancer","leg_tot",2.19020252167314,1.13754246239838,2.63149530596651
65,3,"medBMI","Cancer","leg_tot",10.577566336899,11.2812278514232,6.25970089827789
65,3,"medSBP","Cancer","leg_tot",0,0,0
65,4,"direct","Cancer","leg_tot",3.56167623773226,2.03238022574136,1.9424698446462
65,4,"medBMI","Cancer","leg_tot",23.3201885982352,14.6868100108324,23.9571688011056
65,4,"medSBP","Cancer","leg_tot",0,0,0
75,1,"direct","Cancer","leg_tot",181.215308612342,184.873558479553,154.978591796356
75,1,"medBMI","Cancer","leg_tot",386.521421963271,427.419109853553,293.682916267329
75,1,"medSBP","Cancer","leg_tot",0,0,0
75,2,"direct","Cancer","leg_tot",3.52602638603846,5.08372988452856,4.45284044850514
75,2,"medBMI","Cancer","leg_tot",4.09168608962441,18.9498072981462,44.1156828766965
75,2,"medSBP","Cancer","leg_tot",0,0,0
75,3,"direct","Cancer","leg_tot",1.20949837843799,3.87359828339412,0.610154964758084
75,3,"medBMI","Cancer","leg_tot",7.47051754900385,15.3108592088162,5.53695188430605
75,3,"medSBP","Cancer","leg_tot",0,0,0
75,4,"direct","Cancer","leg_tot",3.41293887874741,5.52165310703884,6.48322836343244
75,4,"medBMI","Cancer","leg_tot",7.49852015841567,14.6178671511684,15.5118756706515
75,4,"medSBP","Cancer","leg_tot",0,0,0
