"age","race","disease_type3","riskfactor","V1","V2","V3"
25,4,"DIAB","dairy_tot",0,0,0
35,1,"DIAB","dairy_tot",0,0,0
35,2,"DIAB","dairy_tot",0,0,0
35,3,"DIAB","dairy_tot",0,0,0
35,4,"DIAB","dairy_tot",0,0,0
45,1,"DIAB","dairy_tot",0,0,0
45,2,"DIAB","dairy_tot",0,0,0
45,3,"DIAB","dairy_tot",0,0,0
45,4,"DIAB","dairy_tot",0,0,0
55,1,"DIAB","dairy_tot",0,0,0
55,2,"DIAB","dairy_tot",0,0,0
55,3,"DIAB","dairy_tot",0,0,0
55,4,"DIAB","dairy_tot",0,0,0
65,1,"DIAB","dairy_tot",0,0,0
65,2,"DIAB","dairy_tot",0,0,0
65,3,"DIAB","dairy_tot",0,0,0
65,4,"DIAB","dairy_tot",0,0,0
75,1,"DIAB","dairy_tot",0,0,0
75,2,"DIAB","dairy_tot",0,0,0
75,3,"DIAB","dairy_tot",0,0,0
75,4,"DIAB","dairy_tot",0,0,0
25,1,"All_HD","dairy_tot",0,0,0
25,2,"All_HD","dairy_tot",0,0,0
25,3,"All_HD","dairy_tot",0,0,0
25,4,"All_HD","dairy_tot",0,0,0
35,1,"All_HD","dairy_tot",0,0,0
35,2,"All_HD","dairy_tot",0,0,0
35,3,"All_HD","dairy_tot",0,0,0
35,4,"All_HD","dairy_tot",0,0,0
45,1,"All_HD","dairy_tot",0,0,0
45,2,"All_HD","dairy_tot",0,0,0
45,3,"All_HD","dairy_tot",0,0,0
45,4,"All_HD","dairy_tot",0,0,0
55,1,"All_HD","dairy_tot",0,0,0
55,2,"All_HD","dairy_tot",0,0,0
55,3,"All_HD","dairy_tot",0,0,0
55,4,"All_HD","dairy_tot",0,0,0
65,1,"All_HD","dairy_tot",0,0,0
65,2,"All_HD","dairy_tot",0,0,0
65,3,"All_HD","dairy_tot",0,0,0
65,4,"All_HD","dairy_tot",0,0,0
75,1,"All_HD","dairy_tot",0,0,0
75,2,"All_HD","dairy_tot",0,0,0
75,3,"All_HD","dairy_tot",0,0,0
75,4,"All_HD","dairy_tot",0,0,0
25,1,"All_STK","dairy_tot",0,0,0
25,2,"All_STK","dairy_tot",0,0,0
25,3,"All_STK","dairy_tot",0,0,0
25,4,"All_STK","dairy_tot",0,0,0
35,1,"All_STK","dairy_tot",0,0,0
35,2,"All_STK","dairy_tot",0,0,0
35,3,"All_STK","dairy_tot",0,0,0
35,4,"All_STK","dairy_tot",0,0,0
45,1,"All_STK","dairy_tot",0,0,0
45,2,"All_STK","dairy_tot",0,0,0
45,3,"All_STK","dairy_tot",0,0,0
45,4,"All_STK","dairy_tot",0,0,0
55,1,"All_STK","dairy_tot",0,0,0
55,2,"All_STK","dairy_tot",0,0,0
55,3,"All_STK","dairy_tot",0,0,0
55,4,"All_STK","dairy_tot",0,0,0
65,1,"All_STK","dairy_tot",0,0,0
65,2,"All_STK","dairy_tot",0,0,0
65,3,"All_STK","dairy_tot",0,0,0
65,4,"All_STK","dairy_tot",0,0,0
75,1,"All_STK","dairy_tot",0,0,0
75,2,"All_STK","dairy_tot",0,0,0
75,3,"All_STK","dairy_tot",0,0,0
75,4,"All_STK","dairy_tot",0,0,0
25,1,"Other_CVD","leg_tot",9.91667674954861,9.22412478977142,8.86856906681202
25,2,"Other_CVD","leg_tot",7.47789028359925,4.54144013344318,2.80773084547469
25,3,"Other_CVD","leg_tot",0.997243224086417,1.68102678135346,1.2466178296051
25,4,"Other_CVD","leg_tot",0.620236324259932,0.817206723743452,1.19532819173044
35,1,"Other_CVD","leg_tot",11.4886680096284,14.3702863343669,11.9637802498571
35,2,"Other_CVD","leg_tot",9.41954890418648,8.23727178330803,6.24337550996146
35,3,"Other_CVD","leg_tot",1.09926809924539,0.26876223672613,0.402083754623931
35,4,"Other_CVD","leg_tot",0.38060485874379,1.28912165559323,0.539794498008709
45,1,"Other_CVD","leg_tot",25.1759852507283,25.2768204612879,19.1846411080426
45,2,"Other_CVD","leg_tot",11.0673720351316,13.6686163372059,8.06960299082129
45,3,"Other_CVD","leg_tot",1.68258863314196,0.387013068197326,0.993355245012026
45,4,"Other_CVD","leg_tot",1.5206391398222,1.88086008761845,1.63606748895343
55,1,"Other_CVD","leg_tot",53.2035078878847,43.3839640627492,33.5498991798104
55,2,"Other_CVD","leg_tot",16.2488168601488,13.9626350852524,13.8315145661793
55,3,"Other_CVD","leg_tot",2.7267638453019,1.98338398416119,3.1858767963848
55,4,"Other_CVD","leg_tot",1.10527886502333,0.796434743126671,1.12343643728249
65,1,"Other_CVD","leg_tot",87.9210076552289,77.112496094397,70.7476227188888
65,2,"Other_CVD","leg_tot",13.2096879425607,11.7572874562068,10.4135177427112
65,3,"Other_CVD","leg_tot",1.22908857224735,0.678397582894773,1.05026172256786
65,4,"Other_CVD","leg_tot",1.50878281940053,1.05896528138104,1.27826544542794
75,1,"Other_CVD","leg_tot",236.617973954942,305.704907833422,245.794484613555
75,2,"Other_CVD","leg_tot",2.80361479970872,6.79075482401944,21.5057543473894
75,3,"Other_CVD","leg_tot",3.04347947059456,9.93733275435609,2.46835722703486
75,4,"Other_CVD","leg_tot",2.47735579266151,5.6453537865223,5.92147263716927
25,1,"Cancer","leg_tot",22.3620369050816,20.3994627162608,17.0226649280455
25,2,"Cancer","leg_tot",5.03923091945688,3.57373503279959,3.25749676425794
25,3,"Cancer","leg_tot",4.00229612873711,4.27627013021091,4.26397089550087
25,4,"Cancer","leg_tot",3.35716812371933,4.65254554597788,6.77134045873539
35,1,"Cancer","leg_tot",37.5956489615818,56.7547127862136,54.9215610874708
35,2,"Cancer","leg_tot",16.0124854878104,15.8564446243584,15.6812826214162
35,3,"Cancer","leg_tot",5.75754137111705,3.70261586787277,3.11363140050006
35,4,"Cancer","leg_tot",8.8145541883986,13.9434677473388,9.66142664309475
45,1,"Cancer","leg_tot",246.686415888873,258.781317288944,194.649783799059
45,2,"Cancer","leg_tot",40.7692717203974,41.4449759366161,32.223052086198
45,3,"Cancer","leg_tot",16.2028749499492,10.4206149771029,17.9329940183506
45,4,"Cancer","leg_tot",23.3562920910434,35.6194064234489,34.8813775121256
55,1,"Cancer","leg_tot",565.877463924225,494.272379791567,582.571561351085
55,2,"Cancer","leg_tot",83.2497954429949,93.5502572280587,97.7153910316865
55,3,"Cancer","leg_tot",38.9953717028592,40.4607509989477,59.1374789664741
55,4,"Cancer","leg_tot",43.2861635073864,28.8472058210924,42.9889113084802
65,1,"Cancer","leg_tot",827.735948053291,663.365460315512,781.661975441135
65,2,"Cancer","leg_tot",74.5669959564906,72.4795421092459,59.0112991520775
65,3,"Cancer","leg_tot",12.7677688585721,12.4187703138216,8.89119620424441
65,4,"Cancer","leg_tot",26.8818648359675,16.7191902365737,25.8996386457518
75,1,"Cancer","leg_tot",567.736730575613,612.292668333106,448.661508063685
75,2,"Cancer","leg_tot",7.61771247566287,24.0335371826748,48.5685233252016
75,3,"Cancer","leg_tot",8.68001592744184,19.1844574922104,6.14710684906413
75,4,"Cancer","leg_tot",10.9114590371631,20.1395202582072,21.9951040340839
25,1,"DIAB","leg_tot",6.8404970157651,11.5431940521589,7.52161161202602
25,2,"DIAB","leg_tot",5.80227222193524,6.66413542638608,7.02775973825807
25,3,"DIAB","leg_tot",0.900319237974374,1.10342006647594,1.19261783132358
25,4,"DIAB","leg_tot",0.441092550217334,0.320210317196468,0.424975343036788
35,1,"DIAB","leg_tot",23.108428934558,29.9866306517048,17.6993133890731
35,2,"DIAB","leg_tot",24.3974220852772,18.8978925343254,18.4096584488111
35,3,"DIAB","leg_tot",3.45425653161564,0.446440764388835,0.976082472205217
35,4,"DIAB","leg_tot",0.634266792142264,1.7736251686918,0.986057568717027
45,1,"DIAB","leg_tot",59.7318343475577,96.1191037486495,74.141404409047
45,2,"DIAB","leg_tot",45.7007273002345,29.7143323214263,24.663225995053
45,3,"DIAB","leg_tot",5.88188336463068,1.3497052413592,6.61666224335822
45,4,"DIAB","leg_tot",5.42580756064588,5.67829635413567,4.69645703182785
55,1,"DIAB","leg_tot",99.9950985304233,91.8743467703122,125.725164293427
55,2,"DIAB","leg_tot",37.4703069515025,36.0589682587165,29.166141492752
55,3,"DIAB","leg_tot",11.7937341395125,10.4665999957375,9.27512549453191
55,4,"DIAB","leg_tot",4.11334895138022,2.32433309444784,4.90982439435645
65,1,"DIAB","leg_tot",205.793930621978,277.295857091087,176.540241681252
65,2,"DIAB","leg_tot",35.8604907853425,39.4757596388008,24.075384155944
65,3,"DIAB","leg_tot",4.58512034738043,3.22792403547553,5.94404502297281
65,4,"DIAB","leg_tot",5.16302099538383,4.05632867407909,2.42874190851258
75,1,"DIAB","leg_tot",252.165958894741,209.696400840642,237.798072711576
75,2,"DIAB","leg_tot",4.489032851621,15.7884136205075,55.967335804355
75,3,"DIAB","leg_tot",6.55054332713096,21.3480515304363,5.57905802314651
75,4,"DIAB","leg_tot",5.77107240009095,13.3383610694353,10.1636640946032
25,1,"All_HD","leg_tot",14.350091261414,16.2235291826564,13.0572362626508
25,2,"All_HD","leg_tot",17.0308857990922,7.52704599931291,8.75300274626679
25,3,"All_HD","leg_tot",1.17063406508855,2.17622289769599,1.44361627464453
25,4,"All_HD","leg_tot",0.960448474573323,1.52140324771472,1.37365105794158
35,1,"All_HD","leg_tot",60.902811238349,79.3626501782871,59.0374590152216
35,2,"All_HD","leg_tot",41.7279926049698,40.5777202618077,22.8272666165606
35,3,"All_HD","leg_tot",3.97379099781254,0.684577400376243,1.79133873024129
35,4,"All_HD","leg_tot",0.712812199728005,4.34785429422712,1.39630298311837
45,1,"All_HD","leg_tot",262.696756825996,275.253045271602,240.305226950487
45,2,"All_HD","leg_tot",83.1930299000729,59.0796138378151,48.8441287790429
45,3,"All_HD","leg_tot",12.1635738773963,2.58040072548018,5.34599708280619
45,4,"All_HD","leg_tot",12.8125447255852,19.3653916426443,16.2905394690265
55,1,"All_HD","leg_tot",566.138779058472,453.055929365829,547.875533328064
55,2,"All_HD","leg_tot",127.626428149729,94.5532973244035,167.195614670052
55,3,"All_HD","leg_tot",28.3326426754341,22.632130114213,32.8452791748206
55,4,"All_HD","leg_tot",9.32827922826883,6.64381298180059,17.3458219778811
65,1,"All_HD","leg_tot",1017.72007393906,1149.99695221745,966.473916358486
65,2,"All_HD","leg_tot",102.956949119511,117.057438117739,129.946932285318
65,3,"All_HD","leg_tot",15.6121255786931,5.69189718087511,13.9040713723148
65,4,"All_HD","leg_tot",11.5752520772784,7.60679744365961,13.1161836536509
75,1,"All_HD","leg_tot",1886.01399193542,1449.20626407182,1457.09561555889
75,2,"All_HD","leg_tot",33.8280582387639,81.432881577711,227.511217290693
75,3,"All_HD","leg_tot",29.9077783955555,71.0286581590533,19.706958514477
75,4,"All_HD","leg_tot",24.2332802561775,52.0860981117983,48.9267870890414
25,1,"All_STK","leg_tot",12.988073764539,9.11278907101106,11.3056410533432
25,2,"All_STK","leg_tot",7.54700222526061,7.42020148247461,7.88079696963923
25,3,"All_STK","leg_tot",2.33801384631799,2.72175848605022,3.44881626483117
25,4,"All_STK","leg_tot",0.876644597549476,1.56689261401588,2.68543928495036
35,1,"All_STK","leg_tot",30.7106217510019,47.9292409890828,39.9181923346295
35,2,"All_STK","leg_tot",33.1410683031537,22.4067031340154,21.3682023451082
35,3,"All_STK","leg_tot",5.56562239686334,1.94706968733715,3.31077607471685
35,4,"All_STK","leg_tot",2.377600479378,3.54249575767336,2.37175452268311
45,1,"All_STK","leg_tot",102.472125116081,129.369515467935,111.673444618478
45,2,"All_STK","leg_tot",75.9025375630344,67.3798463885265,51.4791109799473
45,3,"All_STK","leg_tot",8.76479793101582,2.98344766331533,13.077986668726
45,4,"All_STK","leg_tot",11.4394248910504,16.2273205144127,15.6489707146738
55,1,"All_STK","leg_tot",256.461817630867,185.618571648722,226.63231949482
55,2,"All_STK","leg_tot",85.9559522459051,112.847418885623,100.68475233835
55,3,"All_STK","leg_tot",18.4658057297864,18.0880098699785,31.3996537462902
55,4,"All_STK","leg_tot",9.66254522653314,8.46779095700772,14.6807844688311
65,1,"All_STK","leg_tot",583.103550431189,575.32172087316,460.83782920932
65,2,"All_STK","leg_tot",105.386256796362,91.4234847531387,125.899297820968
65,3,"All_STK","leg_tot",8.52087912749096,6.1702697774751,11.6406627264435
65,4,"All_STK","leg_tot",15.8515061790755,13.183287731726,12.3866624663539
75,1,"All_STK","leg_tot",1622.67355408423,1786.00245518804,1451.9106283078
75,2,"All_STK","leg_tot",28.1274520935932,76.6161644852208,213.420262734502
75,3,"All_STK","leg_tot",30.8150763165391,86.9511246301139,26.4336694067251
75,4,"All_STK","leg_tot",21.7656282560049,53.0273096154981,64.9531931864631
