"age","race","pathway","disease_type2","riskfactor","V1","V2","V3"
65,3,"direct","Cancer","dairy_tot",214.873720453834,265.103437572867,257.530109249606
65,3,"medBMI","Cancer","dairy_tot",0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0
65,4,"direct","Cancer","dairy_tot",175.798508512504,196.936512496521,217.192682157573
65,4,"medBMI","Cancer","dairy_tot",0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0
75,1,"direct","Cancer","dairy_tot",2567.21777386538,1919.75172664986,1983.36720649417
75,1,"medBMI","Cancer","dairy_tot",0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0
75,2,"direct","Cancer","dairy_tot",515.243564079917,369.942153321379,387.609752404613
75,2,"medBMI","Cancer","dairy_tot",0,0,0
75,2,"medSBP","Cancer","dairy_tot",0,0,0
75,3,"direct","Cancer","dairy_tot",161.607637770323,173.686647877104,174.226762334244
75,3,"medBMI","Cancer","dairy_tot",0,0,0
75,3,"medSBP","Cancer","dairy_tot",0,0,0
75,4,"direct","Cancer","dairy_tot",203.524507435138,209.07748931466,174.462437819872
75,4,"medBMI","Cancer","dairy_tot",0,0,0
75,4,"medSBP","Cancer","dairy_tot",0,0,0
25,1,"direct","DIAB","dairy_tot",0,0,0
25,1,"medBMI","DIAB","dairy_tot",0,0,0
25,1,"medSBP","DIAB","dairy_tot",0,0,0
25,2,"direct","DIAB","dairy_tot",0,0,0
25,2,"medBMI","DIAB","dairy_tot",0,0,0
25,2,"medSBP","DIAB","dairy_tot",0,0,0
25,3,"direct","DIAB","dairy_tot",0,0,0
25,3,"medBMI","DIAB","dairy_tot",0,0,0
25,3,"medSBP","DIAB","dairy_tot",0,0,0
25,4,"direct","DIAB","dairy_tot",0,0,0
25,4,"medBMI","DIAB","dairy_tot",0,0,0
25,4,"medSBP","DIAB","dairy_tot",0,0,0
35,1,"direct","DIAB","dairy_tot",0,0,0
35,1,"medBMI","DIAB","dairy_tot",0,0,0
35,1,"medSBP","DIAB","dairy_tot",0,0,0
35,2,"direct","DIAB","dairy_tot",0,0,0
35,2,"medBMI","DIAB","dairy_tot",0,0,0
35,2,"medSBP","DIAB","dairy_tot",0,0,0
35,3,"direct","DIAB","dairy_tot",0,0,0
35,3,"medBMI","DIAB","dairy_tot",0,0,0
35,3,"medSBP","DIAB","dairy_tot",0,0,0
35,4,"direct","DIAB","dairy_tot",0,0,0
35,4,"medBMI","DIAB","dairy_tot",0,0,0
35,4,"medSBP","DIAB","dairy_tot",0,0,0
45,1,"direct","DIAB","dairy_tot",0,0,0
45,1,"medBMI","DIAB","dairy_tot",0,0,0
45,1,"medSBP","DIAB","dairy_tot",0,0,0
45,2,"direct","DIAB","dairy_tot",0,0,0
45,2,"medBMI","DIAB","dairy_tot",0,0,0
45,2,"medSBP","DIAB","dairy_tot",0,0,0
45,3,"direct","DIAB","dairy_tot",0,0,0
45,3,"medBMI","DIAB","dairy_tot",0,0,0
45,3,"medSBP","DIAB","dairy_tot",0,0,0
45,4,"direct","DIAB","dairy_tot",0,0,0
45,4,"medBMI","DIAB","dairy_tot",0,0,0
45,4,"medSBP","DIAB","dairy_tot",0,0,0
55,1,"direct","DIAB","dairy_tot",0,0,0
55,1,"medBMI","DIAB","dairy_tot",0,0,0
55,1,"medSBP","DIAB","dairy_tot",0,0,0
55,2,"direct","DIAB","dairy_tot",0,0,0
55,2,"medBMI","DIAB","dairy_tot",0,0,0
55,2,"medSBP","DIAB","dairy_tot",0,0,0
55,3,"direct","DIAB","dairy_tot",0,0,0
55,3,"medBMI","DIAB","dairy_tot",0,0,0
55,3,"medSBP","DIAB","dairy_tot",0,0,0
55,4,"direct","DIAB","dairy_tot",0,0,0
55,4,"medBMI","DIAB","dairy_tot",0,0,0
55,4,"medSBP","DIAB","dairy_tot",0,0,0
65,1,"direct","DIAB","dairy_tot",0,0,0
65,1,"medBMI","DIAB","dairy_tot",0,0,0
65,1,"medSBP","DIAB","dairy_tot",0,0,0
65,2,"direct","DIAB","dairy_tot",0,0,0
65,2,"medBMI","DIAB","dairy_tot",0,0,0
65,2,"medSBP","DIAB","dairy_tot",0,0,0
65,3,"direct","DIAB","dairy_tot",0,0,0
65,3,"medBMI","DIAB","dairy_tot",0,0,0
65,3,"medSBP","DIAB","dairy_tot",0,0,0
65,4,"direct","DIAB","dairy_tot",0,0,0
65,4,"medBMI","DIAB","dairy_tot",0,0,0
65,4,"medSBP","DIAB","dairy_tot",0,0,0
75,1,"direct","DIAB","dairy_tot",0,0,0
75,1,"medBMI","DIAB","dairy_tot",0,0,0
75,1,"medSBP","DIAB","dairy_tot",0,0,0
75,2,"direct","DIAB","dairy_tot",0,0,0
75,2,"medBMI","DIAB","dairy_tot",0,0,0
75,2,"medSBP","DIAB","dairy_tot",0,0,0
75,3,"direct","DIAB","dairy_tot",0,0,0
75,3,"medBMI","DIAB","dairy_tot",0,0,0
75,3,"medSBP","DIAB","dairy_tot",0,0,0
75,4,"direct","DIAB","dairy_tot",0,0,0
75,4,"medBMI","DIAB","dairy_tot",0,0,0
75,4,"medSBP","DIAB","dairy_tot",0,0,0
25,1,"direct","HHD","dairy_tot",0,0,0
25,1,"medBMI","HHD","dairy_tot",0,0,0
25,1,"medSBP","HHD","dairy_tot",0,0,0
25,2,"direct","HHD","dairy_tot",0,0,0
25,2,"medBMI","HHD","dairy_tot",0,0,0
25,2,"medSBP","HHD","dairy_tot",0,0,0
25,3,"direct","HHD","dairy_tot",0,0,0
25,3,"medBMI","HHD","dairy_tot",0,0,0
25,3,"medSBP","HHD","dairy_tot",0,0,0
25,4,"direct","HHD","dairy_tot",0,0,0
25,4,"medBMI","HHD","dairy_tot",0,0,0
25,4,"medSBP","HHD","dairy_tot",0,0,0
35,1,"direct","HHD","dairy_tot",0,0,0
35,1,"medBMI","HHD","dairy_tot",0,0,0
35,1,"medSBP","HHD","dairy_tot",0,0,0
35,2,"direct","HHD","dairy_tot",0,0,0
35,2,"medBMI","HHD","dairy_tot",0,0,0
35,2,"medSBP","HHD","dairy_tot",0,0,0
35,3,"direct","HHD","dairy_tot",0,0,0
35,3,"medBMI","HHD","dairy_tot",0,0,0
35,3,"medSBP","HHD","dairy_tot",0,0,0
35,4,"direct","HHD","dairy_tot",0,0,0
35,4,"medBMI","HHD","dairy_tot",0,0,0
35,4,"medSBP","HHD","dairy_tot",0,0,0
45,1,"direct","HHD","dairy_tot",0,0,0
45,1,"medBMI","HHD","dairy_tot",0,0,0
45,1,"medSBP","HHD","dairy_tot",0,0,0
45,2,"direct","HHD","dairy_tot",0,0,0
45,2,"medBMI","HHD","dairy_tot",0,0,0
45,2,"medSBP","HHD","dairy_tot",0,0,0
45,3,"direct","HHD","dairy_tot",0,0,0
45,3,"medBMI","HHD","dairy_tot",0,0,0
45,3,"medSBP","HHD","dairy_tot",0,0,0
45,4,"direct","HHD","dairy_tot",0,0,0
45,4,"medBMI","HHD","dairy_tot",0,0,0
45,4,"medSBP","HHD","dairy_tot",0,0,0
55,1,"direct","HHD","dairy_tot",0,0,0
55,1,"medBMI","HHD","dairy_tot",0,0,0
55,1,"medSBP","HHD","dairy_tot",0,0,0
55,2,"direct","HHD","dairy_tot",0,0,0
55,2,"medBMI","HHD","dairy_tot",0,0,0
55,2,"medSBP","HHD","dairy_tot",0,0,0
55,3,"direct","HHD","dairy_tot",0,0,0
55,3,"medBMI","HHD","dairy_tot",0,0,0
55,3,"medSBP","HHD","dairy_tot",0,0,0
55,4,"direct","HHD","dairy_tot",0,0,0
55,4,"medBMI","HHD","dairy_tot",0,0,0
55,4,"medSBP","HHD","dairy_tot",0,0,0
65,1,"direct","HHD","dairy_tot",0,0,0
65,1,"medBMI","HHD","dairy_tot",0,0,0
65,1,"medSBP","HHD","dairy_tot",0,0,0
65,2,"direct","HHD","dairy_tot",0,0,0
65,2,"medBMI","HHD","dairy_tot",0,0,0
65,2,"medSBP","HHD","dairy_tot",0,0,0
65,3,"direct","HHD","dairy_tot",0,0,0
65,3,"medBMI","HHD","dairy_tot",0,0,0
65,3,"medSBP","HHD","dairy_tot",0,0,0
65,4,"direct","HHD","dairy_tot",0,0,0
65,4,"medBMI","HHD","dairy_tot",0,0,0
65,4,"medSBP","HHD","dairy_tot",0,0,0
75,1,"direct","HHD","dairy_tot",0,0,0
75,1,"medBMI","HHD","dairy_tot",0,0,0
75,1,"medSBP","HHD","dairy_tot",0,0,0
75,2,"direct","HHD","dairy_tot",0,0,0
75,2,"medBMI","HHD","dairy_tot",0,0,0
75,2,"medSBP","HHD","dairy_tot",0,0,0
75,3,"direct","HHD","dairy_tot",0,0,0
75,3,"medBMI","HHD","dairy_tot",0,0,0
75,3,"medSBP","HHD","dairy_tot",0,0,0
75,4,"direct","HHD","dairy_tot",0,0,0
75,4,"medBMI","HHD","dairy_tot",0,0,0
75,4,"medSBP","HHD","dairy_tot",0,0,0
25,1,"direct","HSTK","dairy_tot",0,0,0
25,1,"medBMI","HSTK","dairy_tot",0,0,0
25,1,"medSBP","HSTK","dairy_tot",0,0,0
25,2,"direct","HSTK","dairy_tot",0,0,0
25,2,"medBMI","HSTK","dairy_tot",0,0,0
25,2,"medSBP","HSTK","dairy_tot",0,0,0
25,3,"direct","HSTK","dairy_tot",0,0,0
25,3,"medBMI","HSTK","dairy_tot",0,0,0
25,3,"medSBP","HSTK","dairy_tot",0,0,0
25,4,"direct","HSTK","dairy_tot",0,0,0
25,4,"medBMI","HSTK","dairy_tot",0,0,0
25,4,"medSBP","HSTK","dairy_tot",0,0,0
35,1,"direct","HSTK","dairy_tot",0,0,0
35,1,"medBMI","HSTK","dairy_tot",0,0,0
35,1,"medSBP","HSTK","dairy_tot",0,0,0
35,2,"direct","HSTK","dairy_tot",0,0,0
35,2,"medBMI","HSTK","dairy_tot",0,0,0
35,2,"medSBP","HSTK","dairy_tot",0,0,0
35,3,"direct","HSTK","dairy_tot",0,0,0
35,3,"medBMI","HSTK","dairy_tot",0,0,0
35,3,"medSBP","HSTK","dairy_tot",0,0,0
35,4,"direct","HSTK","dairy_tot",0,0,0
35,4,"medBMI","HSTK","dairy_tot",0,0,0
35,4,"medSBP","HSTK","dairy_tot",0,0,0
45,1,"direct","HSTK","dairy_tot",0,0,0
45,1,"medBMI","HSTK","dairy_tot",0,0,0
45,1,"medSBP","HSTK","dairy_tot",0,0,0
45,2,"direct","HSTK","dairy_tot",0,0,0
45,2,"medBMI","HSTK","dairy_tot",0,0,0
45,2,"medSBP","HSTK","dairy_tot",0,0,0
45,3,"direct","HSTK","dairy_tot",0,0,0
45,3,"medBMI","HSTK","dairy_tot",0,0,0
45,3,"medSBP","HSTK","dairy_tot",0,0,0
45,4,"direct","HSTK","dairy_tot",0,0,0
45,4,"medBMI","HSTK","dairy_tot",0,0,0
45,4,"medSBP","HSTK","dairy_tot",0,0,0
55,1,"direct","HSTK","dairy_tot",0,0,0
55,1,"medBMI","HSTK","dairy_tot",0,0,0
55,1,"medSBP","HSTK","dairy_tot",0,0,0
55,2,"direct","HSTK","dairy_tot",0,0,0
55,2,"medBMI","HSTK","dairy_tot",0,0,0
55,2,"medSBP","HSTK","dairy_tot",0,0,0
55,3,"direct","HSTK","dairy_tot",0,0,0
55,3,"medBMI","HSTK","dairy_tot",0,0,0
55,3,"medSBP","HSTK","dairy_tot",0,0,0
55,4,"direct","HSTK","dairy_tot",0,0,0
55,4,"medBMI","HSTK","dairy_tot",0,0,0
55,4,"medSBP","HSTK","dairy_tot",0,0,0
65,1,"direct","HSTK","dairy_tot",0,0,0
65,1,"medBMI","HSTK","dairy_tot",0,0,0
65,1,"medSBP","HSTK","dairy_tot",0,0,0
65,2,"direct","HSTK","dairy_tot",0,0,0
65,2,"medBMI","HSTK","dairy_tot",0,0,0
65,2,"medSBP","HSTK","dairy_tot",0,0,0
65,3,"direct","HSTK","dairy_tot",0,0,0
65,3,"medBMI","HSTK","dairy_tot",0,0,0
65,3,"medSBP","HSTK","dairy_tot",0,0,0
65,4,"direct","HSTK","dairy_tot",0,0,0
65,4,"medBMI","HSTK","dairy_tot",0,0,0
65,4,"medSBP","HSTK","dairy_tot",0,0,0
75,1,"direct","HSTK","dairy_tot",0,0,0
75,1,"medBMI","HSTK","dairy_tot",0,0,0
75,1,"medSBP","HSTK","dairy_tot",0,0,0
75,2,"direct","HSTK","dairy_tot",0,0,0
75,2,"medBMI","HSTK","dairy_tot",0,0,0
75,2,"medSBP","HSTK","dairy_tot",0,0,0
75,3,"direct","HSTK","dairy_tot",0,0,0
75,3,"medBMI","HSTK","dairy_tot",0,0,0
75,3,"medSBP","HSTK","dairy_tot",0,0,0
75,4,"direct","HSTK","dairy_tot",0,0,0
75,4,"medBMI","HSTK","dairy_tot",0,0,0
75,4,"medSBP","HSTK","dairy_tot",0,0,0
25,1,"direct","IHD","dairy_tot",0,0,0
25,1,"medBMI","IHD","dairy_tot",0,0,0
25,1,"medSBP","IHD","dairy_tot",0,0,0
25,2,"direct","IHD","dairy_tot",0,0,0
25,2,"medBMI","IHD","dairy_tot",0,0,0
25,2,"medSBP","IHD","dairy_tot",0,0,0
25,3,"direct","IHD","dairy_tot",0,0,0
25,3,"medBMI","IHD","dairy_tot",0,0,0
25,3,"medSBP","IHD","dairy_tot",0,0,0
25,4,"direct","IHD","dairy_tot",0,0,0
25,4,"medBMI","IHD","dairy_tot",0,0,0
25,4,"medSBP","IHD","dairy_tot",0,0,0
35,1,"direct","IHD","dairy_tot",0,0,0
35,1,"medBMI","IHD","dairy_tot",0,0,0
35,1,"medSBP","IHD","dairy_tot",0,0,0
35,2,"direct","IHD","dairy_tot",0,0,0
35,2,"medBMI","IHD","dairy_tot",0,0,0
35,2,"medSBP","IHD","dairy_tot",0,0,0
35,3,"direct","IHD","dairy_tot",0,0,0
35,3,"medBMI","IHD","dairy_tot",0,0,0
35,3,"medSBP","IHD","dairy_tot",0,0,0
35,4,"direct","IHD","dairy_tot",0,0,0
35,4,"medBMI","IHD","dairy_tot",0,0,0
35,4,"medSBP","IHD","dairy_tot",0,0,0
45,1,"direct","IHD","dairy_tot",0,0,0
45,1,"medBMI","IHD","dairy_tot",0,0,0
45,1,"medSBP","IHD","dairy_tot",0,0,0
45,2,"direct","IHD","dairy_tot",0,0,0
45,2,"medBMI","IHD","dairy_tot",0,0,0
45,2,"medSBP","IHD","dairy_tot",0,0,0
45,3,"direct","IHD","dairy_tot",0,0,0
45,3,"medBMI","IHD","dairy_tot",0,0,0
45,3,"medSBP","IHD","dairy_tot",0,0,0
45,4,"direct","IHD","dairy_tot",0,0,0
45,4,"medBMI","IHD","dairy_tot",0,0,0
45,4,"medSBP","IHD","dairy_tot",0,0,0
55,1,"direct","IHD","dairy_tot",0,0,0
55,1,"medBMI","IHD","dairy_tot",0,0,0
55,1,"medSBP","IHD","dairy_tot",0,0,0
55,2,"direct","IHD","dairy_tot",0,0,0
55,2,"medBMI","IHD","dairy_tot",0,0,0
55,2,"medSBP","IHD","dairy_tot",0,0,0
55,3,"direct","IHD","dairy_tot",0,0,0
55,3,"medBMI","IHD","dairy_tot",0,0,0
55,3,"medSBP","IHD","dairy_tot",0,0,0
55,4,"direct","IHD","dairy_tot",0,0,0
55,4,"medBMI","IHD","dairy_tot",0,0,0
55,4,"medSBP","IHD","dairy_tot",0,0,0
65,1,"direct","IHD","dairy_tot",0,0,0
65,1,"medBMI","IHD","dairy_tot",0,0,0
65,1,"medSBP","IHD","dairy_tot",0,0,0
65,2,"direct","IHD","dairy_tot",0,0,0
65,2,"medBMI","IHD","dairy_tot",0,0,0
65,2,"medSBP","IHD","dairy_tot",0,0,0
65,3,"direct","IHD","dairy_tot",0,0,0
65,3,"medBMI","IHD","dairy_tot",0,0,0
65,3,"medSBP","IHD","dairy_tot",0,0,0
65,4,"direct","IHD","dairy_tot",0,0,0
65,4,"medBMI","IHD","dairy_tot",0,0,0
65,4,"medSBP","IHD","dairy_tot",0,0,0
75,1,"direct","IHD","dairy_tot",0,0,0
75,1,"medBMI","IHD","dairy_tot",0,0,0
75,1,"medSBP","IHD","dairy_tot",0,0,0
75,2,"direct","IHD","dairy_tot",0,0,0
75,2,"medBMI","IHD","dairy_tot",0,0,0
75,2,"medSBP","IHD","dairy_tot",0,0,0
75,3,"direct","IHD","dairy_tot",0,0,0
75,3,"medBMI","IHD","dairy_tot",0,0,0
75,3,"medSBP","IHD","dairy_tot",0,0,0
75,4,"direct","IHD","dairy_tot",0,0,0
75,4,"medBMI","IHD","dairy_tot",0,0,0
75,4,"medSBP","IHD","dairy_tot",0,0,0
25,1,"direct","ISTK","dairy_tot",0,0,0
25,1,"medBMI","ISTK","dairy_tot",0,0,0
25,1,"medSBP","ISTK","dairy_tot",0,0,0
25,2,"direct","ISTK","dairy_tot",0,0,0
25,2,"medBMI","ISTK","dairy_tot",0,0,0
25,2,"medSBP","ISTK","dairy_tot",0,0,0
25,3,"direct","ISTK","dairy_tot",0,0,0
25,3,"medBMI","ISTK","dairy_tot",0,0,0
25,3,"medSBP","ISTK","dairy_tot",0,0,0
25,4,"direct","ISTK","dairy_tot",0,0,0
25,4,"medBMI","ISTK","dairy_tot",0,0,0
25,4,"medSBP","ISTK","dairy_tot",0,0,0
35,1,"direct","ISTK","dairy_tot",0,0,0
35,1,"medBMI","ISTK","dairy_tot",0,0,0
35,1,"medSBP","ISTK","dairy_tot",0,0,0
35,2,"direct","ISTK","dairy_tot",0,0,0
35,2,"medBMI","ISTK","dairy_tot",0,0,0
35,2,"medSBP","ISTK","dairy_tot",0,0,0
35,3,"direct","ISTK","dairy_tot",0,0,0
35,3,"medBMI","ISTK","dairy_tot",0,0,0
35,3,"medSBP","ISTK","dairy_tot",0,0,0
35,4,"direct","ISTK","dairy_tot",0,0,0
35,4,"medBMI","ISTK","dairy_tot",0,0,0
35,4,"medSBP","ISTK","dairy_tot",0,0,0
45,1,"direct","ISTK","dairy_tot",0,0,0
45,1,"medBMI","ISTK","dairy_tot",0,0,0
45,1,"medSBP","ISTK","dairy_tot",0,0,0
45,2,"direct","ISTK","dairy_tot",0,0,0
45,2,"medBMI","ISTK","dairy_tot",0,0,0
45,2,"medSBP","ISTK","dairy_tot",0,0,0
45,3,"direct","ISTK","dairy_tot",0,0,0
45,3,"medBMI","ISTK","dairy_tot",0,0,0
45,3,"medSBP","ISTK","dairy_tot",0,0,0
45,4,"direct","ISTK","dairy_tot",0,0,0
45,4,"medBMI","ISTK","dairy_tot",0,0,0
45,4,"medSBP","ISTK","dairy_tot",0,0,0
55,1,"direct","ISTK","dairy_tot",0,0,0
55,1,"medBMI","ISTK","dairy_tot",0,0,0
55,1,"medSBP","ISTK","dairy_tot",0,0,0
55,2,"direct","ISTK","dairy_tot",0,0,0
55,2,"medBMI","ISTK","dairy_tot",0,0,0
55,2,"medSBP","ISTK","dairy_tot",0,0,0
55,3,"direct","ISTK","dairy_tot",0,0,0
55,3,"medBMI","ISTK","dairy_tot",0,0,0
55,3,"medSBP","ISTK","dairy_tot",0,0,0
55,4,"direct","ISTK","dairy_tot",0,0,0
55,4,"medBMI","ISTK","dairy_tot",0,0,0
55,4,"medSBP","ISTK","dairy_tot",0,0,0
65,1,"direct","ISTK","dairy_tot",0,0,0
65,1,"medBMI","ISTK","dairy_tot",0,0,0
65,1,"medSBP","ISTK","dairy_tot",0,0,0
65,2,"direct","ISTK","dairy_tot",0,0,0
65,2,"medBMI","ISTK","dairy_tot",0,0,0
65,2,"medSBP","ISTK","dairy_tot",0,0,0
65,3,"direct","ISTK","dairy_tot",0,0,0
65,3,"medBMI","ISTK","dairy_tot",0,0,0
65,3,"medSBP","ISTK","dairy_tot",0,0,0
65,4,"direct","ISTK","dairy_tot",0,0,0
65,4,"medBMI","ISTK","dairy_tot",0,0,0
65,4,"medSBP","ISTK","dairy_tot",0,0,0
75,1,"direct","ISTK","dairy_tot",0,0,0
75,1,"medBMI","ISTK","dairy_tot",0,0,0
75,1,"medSBP","ISTK","dairy_tot",0,0,0
