"age","race","disease_type2","riskfactor","V1","V2","V3"
25,4,"DIAB","dairy_tot",0,0,0
35,1,"DIAB","dairy_tot",0,0,0
35,2,"DIAB","dairy_tot",0,0,0
35,3,"DIAB","dairy_tot",0,0,0
35,4,"DIAB","dairy_tot",0,0,0
45,1,"DIAB","dairy_tot",0,0,0
45,2,"DIAB","dairy_tot",0,0,0
45,3,"DIAB","dairy_tot",0,0,0
45,4,"DIAB","dairy_tot",0,0,0
55,1,"DIAB","dairy_tot",0,0,0
55,2,"DIAB","dairy_tot",0,0,0
55,3,"DIAB","dairy_tot",0,0,0
55,4,"DIAB","dairy_tot",0,0,0
65,1,"DIAB","dairy_tot",0,0,0
65,2,"DIAB","dairy_tot",0,0,0
65,3,"DIAB","dairy_tot",0,0,0
65,4,"DIAB","dairy_tot",0,0,0
75,1,"DIAB","dairy_tot",0,0,0
75,2,"DIAB","dairy_tot",0,0,0
75,3,"DIAB","dairy_tot",0,0,0
75,4,"DIAB","dairy_tot",0,0,0
25,1,"HHD","dairy_tot",0,0,0
25,2,"HHD","dairy_tot",0,0,0
25,3,"HHD","dairy_tot",0,0,0
25,4,"HHD","dairy_tot",0,0,0
35,1,"HHD","dairy_tot",0,0,0
35,2,"HHD","dairy_tot",0,0,0
35,3,"HHD","dairy_tot",0,0,0
35,4,"HHD","dairy_tot",0,0,0
45,1,"HHD","dairy_tot",0,0,0
45,2,"HHD","dairy_tot",0,0,0
45,3,"HHD","dairy_tot",0,0,0
45,4,"HHD","dairy_tot",0,0,0
55,1,"HHD","dairy_tot",0,0,0
55,2,"HHD","dairy_tot",0,0,0
55,3,"HHD","dairy_tot",0,0,0
55,4,"HHD","dairy_tot",0,0,0
65,1,"HHD","dairy_tot",0,0,0
65,2,"HHD","dairy_tot",0,0,0
65,3,"HHD","dairy_tot",0,0,0
65,4,"HHD","dairy_tot",0,0,0
75,1,"HHD","dairy_tot",0,0,0
75,2,"HHD","dairy_tot",0,0,0
75,3,"HHD","dairy_tot",0,0,0
75,4,"HHD","dairy_tot",0,0,0
25,1,"HSTK","dairy_tot",0,0,0
25,2,"HSTK","dairy_tot",0,0,0
25,3,"HSTK","dairy_tot",0,0,0
25,4,"HSTK","dairy_tot",0,0,0
35,1,"HSTK","dairy_tot",0,0,0
35,2,"HSTK","dairy_tot",0,0,0
35,3,"HSTK","dairy_tot",0,0,0
35,4,"HSTK","dairy_tot",0,0,0
45,1,"HSTK","dairy_tot",0,0,0
45,2,"HSTK","dairy_tot",0,0,0
45,3,"HSTK","dairy_tot",0,0,0
45,4,"HSTK","dairy_tot",0,0,0
55,1,"HSTK","dairy_tot",0,0,0
55,2,"HSTK","dairy_tot",0,0,0
55,3,"HSTK","dairy_tot",0,0,0
55,4,"HSTK","dairy_tot",0,0,0
65,1,"HSTK","dairy_tot",0,0,0
65,2,"HSTK","dairy_tot",0,0,0
65,3,"HSTK","dairy_tot",0,0,0
65,4,"HSTK","dairy_tot",0,0,0
75,1,"HSTK","dairy_tot",0,0,0
75,2,"HSTK","dairy_tot",0,0,0
75,3,"HSTK","dairy_tot",0,0,0
75,4,"HSTK","dairy_tot",0,0,0
25,1,"IHD","dairy_tot",0,0,0
25,2,"IHD","dairy_tot",0,0,0
25,3,"IHD","dairy_tot",0,0,0
25,4,"IHD","dairy_tot",0,0,0
35,1,"IHD","dairy_tot",0,0,0
35,2,"IHD","dairy_tot",0,0,0
35,3,"IHD","dairy_tot",0,0,0
35,4,"IHD","dairy_tot",0,0,0
45,1,"IHD","dairy_tot",0,0,0
45,2,"IHD","dairy_tot",0,0,0
45,3,"IHD","dairy_tot",0,0,0
45,4,"IHD","dairy_tot",0,0,0
55,1,"IHD","dairy_tot",0,0,0
55,2,"IHD","dairy_tot",0,0,0
55,3,"IHD","dairy_tot",0,0,0
55,4,"IHD","dairy_tot",0,0,0
65,1,"IHD","dairy_tot",0,0,0
65,2,"IHD","dairy_tot",0,0,0
65,3,"IHD","dairy_tot",0,0,0
65,4,"IHD","dairy_tot",0,0,0
75,1,"IHD","dairy_tot",0,0,0
75,2,"IHD","dairy_tot",0,0,0
75,3,"IHD","dairy_tot",0,0,0
75,4,"IHD","dairy_tot",0,0,0
25,1,"ISTK","dairy_tot",0,0,0
25,2,"ISTK","dairy_tot",0,0,0
25,3,"ISTK","dairy_tot",0,0,0
25,4,"ISTK","dairy_tot",0,0,0
35,1,"ISTK","dairy_tot",0,0,0
35,2,"ISTK","dairy_tot",0,0,0
35,3,"ISTK","dairy_tot",0,0,0
35,4,"ISTK","dairy_tot",0,0,0
45,1,"ISTK","dairy_tot",0,0,0
45,2,"ISTK","dairy_tot",0,0,0
45,3,"ISTK","dairy_tot",0,0,0
45,4,"ISTK","dairy_tot",0,0,0
55,1,"ISTK","dairy_tot",0,0,0
55,2,"ISTK","dairy_tot",0,0,0
55,3,"ISTK","dairy_tot",0,0,0
55,4,"ISTK","dairy_tot",0,0,0
65,1,"ISTK","dairy_tot",0,0,0
65,2,"ISTK","dairy_tot",0,0,0
65,3,"ISTK","dairy_tot",0,0,0
65,4,"ISTK","dairy_tot",0,0,0
75,1,"ISTK","dairy_tot",0,0,0
75,2,"ISTK","dairy_tot",0,0,0
75,3,"ISTK","dairy_tot",0,0,0
75,4,"ISTK","dairy_tot",0,0,0
25,1,"OSTK","dairy_tot",0,0,0
25,2,"OSTK","dairy_tot",0,0,0
25,3,"OSTK","dairy_tot",0,0,0
25,4,"OSTK","dairy_tot",0,0,0
35,1,"OSTK","dairy_tot",0,0,0
35,2,"OSTK","dairy_tot",0,0,0
35,3,"OSTK","dairy_tot",0,0,0
35,4,"OSTK","dairy_tot",0,0,0
45,1,"OSTK","dairy_tot",0,0,0
45,2,"OSTK","dairy_tot",0,0,0
45,3,"OSTK","dairy_tot",0,0,0
45,4,"OSTK","dairy_tot",0,0,0
55,1,"OSTK","dairy_tot",0,0,0
55,2,"OSTK","dairy_tot",0,0,0
55,3,"OSTK","dairy_tot",0,0,0
55,4,"OSTK","dairy_tot",0,0,0
65,1,"OSTK","dairy_tot",0,0,0
65,2,"OSTK","dairy_tot",0,0,0
65,3,"OSTK","dairy_tot",0,0,0
65,4,"OSTK","dairy_tot",0,0,0
75,1,"OSTK","dairy_tot",0,0,0
75,2,"OSTK","dairy_tot",0,0,0
75,3,"OSTK","dairy_tot",0,0,0
75,4,"OSTK","dairy_tot",0,0,0
25,1,"Other_CVD","leg_tot",9.91667674954861,9.22412478977142,8.86856906681202
25,2,"Other_CVD","leg_tot",7.47789028359925,4.54144013344318,2.80773084547469
25,3,"Other_CVD","leg_tot",0.997243224086417,1.68102678135346,1.2466178296051
25,4,"Other_CVD","leg_tot",0.620236324259932,0.817206723743452,1.19532819173044
35,1,"Other_CVD","leg_tot",11.4886680096284,14.3702863343669,11.9637802498571
35,2,"Other_CVD","leg_tot",9.41954890418648,8.23727178330803,6.24337550996146
35,3,"Other_CVD","leg_tot",1.09926809924539,0.26876223672613,0.402083754623931
35,4,"Other_CVD","leg_tot",0.38060485874379,1.28912165559323,0.539794498008709
45,1,"Other_CVD","leg_tot",25.1759852507283,25.2768204612879,19.1846411080426
45,2,"Other_CVD","leg_tot",11.0673720351316,13.6686163372059,8.06960299082129
45,3,"Other_CVD","leg_tot",1.68258863314196,0.387013068197326,0.993355245012026
45,4,"Other_CVD","leg_tot",1.5206391398222,1.88086008761845,1.63606748895343
55,1,"Other_CVD","leg_tot",53.2035078878847,43.3839640627492,33.5498991798104
55,2,"Other_CVD","leg_tot",16.2488168601488,13.9626350852524,13.8315145661793
55,3,"Other_CVD","leg_tot",2.7267638453019,1.98338398416119,3.1858767963848
55,4,"Other_CVD","leg_tot",1.10527886502333,0.796434743126671,1.12343643728249
65,1,"Other_CVD","leg_tot",87.9210076552289,77.112496094397,70.7476227188888
65,2,"Other_CVD","leg_tot",13.2096879425607,11.7572874562068,10.4135177427112
65,3,"Other_CVD","leg_tot",1.22908857224735,0.678397582894773,1.05026172256786
65,4,"Other_CVD","leg_tot",1.50878281940053,1.05896528138104,1.27826544542794
75,1,"Other_CVD","leg_tot",236.617973954942,305.704907833422,245.794484613555
75,2,"Other_CVD","leg_tot",2.80361479970872,6.79075482401944,21.5057543473894
75,3,"Other_CVD","leg_tot",3.04347947059456,9.93733275435609,2.46835722703486
75,4,"Other_CVD","leg_tot",2.47735579266151,5.6453537865223,5.92147263716927
25,1,"Cancer","leg_tot",22.3620369050816,20.3994627162608,17.0226649280455
25,2,"Cancer","leg_tot",5.03923091945688,3.57373503279959,3.25749676425794
25,3,"Cancer","leg_tot",4.00229612873711,4.27627013021091,4.26397089550087
25,4,"Cancer","leg_tot",3.35716812371933,4.65254554597788,6.77134045873539
35,1,"Cancer","leg_tot",37.5956489615818,56.7547127862136,54.9215610874708
35,2,"Cancer","leg_tot",16.0124854878104,15.8564446243584,15.6812826214162
35,3,"Cancer","leg_tot",5.75754137111705,3.70261586787277,3.11363140050006
35,4,"Cancer","leg_tot",8.8145541883986,13.9434677473388,9.66142664309475
45,1,"Cancer","leg_tot",246.686415888873,258.781317288944,194.649783799059
45,2,"Cancer","leg_tot",40.7692717203974,41.4449759366161,32.223052086198
45,3,"Cancer","leg_tot",16.2028749499492,10.4206149771029,17.9329940183506
45,4,"Cancer","leg_tot",23.3562920910434,35.6194064234489,34.8813775121256
55,1,"Cancer","leg_tot",565.877463924225,494.272379791567,582.571561351085
55,2,"Cancer","leg_tot",83.2497954429949,93.5502572280587,97.7153910316865
55,3,"Cancer","leg_tot",38.9953717028592,40.4607509989477,59.1374789664741
55,4,"Cancer","leg_tot",43.2861635073864,28.8472058210924,42.9889113084802
65,1,"Cancer","leg_tot",827.735948053291,663.365460315512,781.661975441135
65,2,"Cancer","leg_tot",74.5669959564906,72.4795421092459,59.0112991520775
65,3,"Cancer","leg_tot",12.7677688585721,12.4187703138216,8.89119620424441
65,4,"Cancer","leg_tot",26.8818648359675,16.7191902365737,25.8996386457518
75,1,"Cancer","leg_tot",567.736730575613,612.292668333106,448.661508063685
75,2,"Cancer","leg_tot",7.61771247566287,24.0335371826748,48.5685233252016
75,3,"Cancer","leg_tot",8.68001592744184,19.1844574922104,6.14710684906413
75,4,"Cancer","leg_tot",10.9114590371631,20.1395202582072,21.9951040340839
25,1,"DIAB","leg_tot",6.8404970157651,11.5431940521589,7.52161161202602
25,2,"DIAB","leg_tot",5.80227222193524,6.66413542638608,7.02775973825807
25,3,"DIAB","leg_tot",0.900319237974374,1.10342006647594,1.19261783132358
25,4,"DIAB","leg_tot",0.441092550217334,0.320210317196468,0.424975343036788
35,1,"DIAB","leg_tot",23.108428934558,29.9866306517048,17.6993133890731
35,2,"DIAB","leg_tot",24.3974220852772,18.8978925343254,18.4096584488111
35,3,"DIAB","leg_tot",3.45425653161564,0.446440764388835,0.976082472205217
35,4,"DIAB","leg_tot",0.634266792142264,1.7736251686918,0.986057568717027
45,1,"DIAB","leg_tot",59.7318343475577,96.1191037486495,74.141404409047
45,2,"DIAB","leg_tot",45.7007273002345,29.7143323214263,24.663225995053
45,3,"DIAB","leg_tot",5.88188336463068,1.3497052413592,6.61666224335822
45,4,"DIAB","leg_tot",5.42580756064588,5.67829635413567,4.69645703182785
55,1,"DIAB","leg_tot",99.9950985304233,91.8743467703122,125.725164293427
55,2,"DIAB","leg_tot",37.4703069515025,36.0589682587165,29.166141492752
55,3,"DIAB","leg_tot",11.7937341395125,10.4665999957375,9.27512549453191
55,4,"DIAB","leg_tot",4.11334895138022,2.32433309444784,4.90982439435645
65,1,"DIAB","leg_tot",205.793930621978,277.295857091087,176.540241681252
65,2,"DIAB","leg_tot",35.8604907853425,39.4757596388008,24.075384155944
65,3,"DIAB","leg_tot",4.58512034738043,3.22792403547553,5.94404502297281
65,4,"DIAB","leg_tot",5.16302099538383,4.05632867407909,2.42874190851258
75,1,"DIAB","leg_tot",252.165958894741,209.696400840642,237.798072711576
75,2,"DIAB","leg_tot",4.489032851621,15.7884136205075,55.967335804355
75,3,"DIAB","leg_tot",6.55054332713096,21.3480515304363,5.57905802314651
75,4,"DIAB","leg_tot",5.77107240009095,13.3383610694353,10.1636640946032
25,1,"HHD","leg_tot",4.22553113983607,4.15116852815231,2.99147366525315
25,2,"HHD","leg_tot",4.98674858015923,1.91012338401341,2.28952293658447
25,3,"HHD","leg_tot",0.16293633498766,0.796603281001755,0.163871510997585
25,4,"HHD","leg_tot",0.315817058701245,0.404141497345707,0.08128256760528
35,1,"HHD","leg_tot",11.5660403335161,8.78372211525938,6.73090568499684
35,2,"HHD","leg_tot",18.0968064344549,14.893696894114,0.000140356513126631
35,3,"HHD","leg_tot",0.834365255827341,0.04220843728538,0.580672046159264
35,4,"HHD","leg_tot",0.0599523708082321,1.19920985214257,0.616258486852775
45,1,"HHD","leg_tot",50.5795018940763,14.830941675517,27.9967259955601
45,2,"HHD","leg_tot",15.732129843608,13.1065184618096,6.03280169316705
45,3,"HHD","leg_tot",1.30610351020194,0.0683237987020443,1.27139875914677
45,4,"HHD","leg_tot",0.504505909488066,1.96981930325603,1.79580260350258
55,1,"HHD","leg_tot",43.5451877687661,36.8709991185598,46.6740250290058
55,2,"HHD","leg_tot",24.869698393578,17.6577883944545,38.6118319864331
55,3,"HHD","leg_tot",4.99933810258537,2.87828831842471,4.02760176619317
55,4,"HHD","leg_tot",0.731369954551414,0.498704367757463,1.0572940959662
65,1,"HHD","leg_tot",97.6917404056101,66.8867438600605,75.6902842139157
65,2,"HHD","leg_tot",21.6240911507764,11.1825214010004,13.1978947127803
65,3,"HHD","leg_tot",1.05178011870293,0.740355147241468,1.06481544852712
65,4,"HHD","leg_tot",0.860159971888035,1.02996714714115,0.962301991241431
75,1,"HHD","leg_tot",259.052642617763,246.709236078604,139.948091832667
75,2,"HHD","leg_tot",4.6336759077847,14.9130670274509,35.0139955840854
75,3,"HHD","leg_tot",4.51630089017654,15.2242723279092,3.81054292608491
75,4,"HHD","leg_tot",2.57282902243459,3.58798122679872,3.60838742463159
25,1,"HSTK","leg_tot",5.61481454659822,4.62537694092752,5.42679420033095
25,2,"HSTK","leg_tot",3.6979072618804,4.41599293235428,4.58578524711989
25,3,"HSTK","leg_tot",1.50382614150971,1.7025246386109,2.24780747484989
25,4,"HSTK","leg_tot",0.387711954948813,0.857017875273163,1.53676492097228
35,1,"HSTK","leg_tot",14.9632715116638,29.7752452112511,23.6954157292257
35,2,"HSTK","leg_tot",19.2143327930072,12.255336117722,8.52486603042824
35,3,"HSTK","leg_tot",3.15999994499044,1.37386406625542,2.58411844269091
35,4,"HSTK","leg_tot",1.66082509699235,2.00725634008372,1.54943028310649
45,1,"HSTK","leg_tot",43.7484891618534,47.5924916322204,52.7338824593066
45,2,"HSTK","leg_tot",42.5141812604981,32.5765034243684,28.8086847909588
45,3,"HSTK","leg_tot",4.98591939900404,1.84940399370736,8.18742943723255
45,4,"HSTK","leg_tot",6.78946104835099,11.5940075128794,10.1390679355873
55,1,"HSTK","leg_tot",85.4015260423699,31.018509423844,78.025616232356
55,2,"HSTK","leg_tot",30.559229083994,46.4273419122733,44.8253993697697
55,3,"HSTK","leg_tot",7.62256843076611,7.55899471831744,17.8079284174476
55,4,"HSTK","leg_tot",5.9443849036957,4.54694806136138,8.89708530093064
65,1,"HSTK","leg_tot",157.21837610073,185.087470916109,88.7085114501898
65,2,"HSTK","leg_tot",20.1556397457433,15.2686300091911,28.0307727276056
65,3,"HSTK","leg_tot",2.17856769605551,1.9367607025778,2.87853315213655
65,4,"HSTK","leg_tot",5.91532173318033,5.93209206053762,4.43480441950186
75,1,"HSTK","leg_tot",339.366079564689,327.828378114766,334.22865434697
75,2,"HSTK","leg_tot",5.19909824819747,11.9018732638436,33.451137572023
75,3,"HSTK","leg_tot",6.45842494501378,15.0219389914906,5.04046837335614
75,4,"HSTK","leg_tot",5.34110030558357,12.4712706504495,14.5067975582619
25,1,"IHD","leg_tot",10.124560121578,12.0723606545041,10.0657625973976
25,2,"IHD","leg_tot",12.044137218933,5.6169226152995,6.46347980968232
25,3,"IHD","leg_tot",1.00769773010089,1.37961961669423,1.27974476364695
25,4,"IHD","leg_tot",0.644631415872078,1.11726175036901,1.2923684903363
35,1,"IHD","leg_tot",49.3367709048329,70.5789280630277,52.3065533302248
35,2,"IHD","leg_tot",23.6311861705149,25.6840233676937,22.8271262600474
35,3,"IHD","leg_tot",3.1394257419852,0.642368963090863,1.21066668408203
35,4,"IHD","leg_tot",0.652859828919773,3.14864444208455,0.780044496265594
45,1,"IHD","leg_tot",212.117254931919,260.422103596085,212.308500954927
45,2,"IHD","leg_tot",67.4609000564649,45.9730953760055,42.8113270858758
45,3,"IHD","leg_tot",10.8574703671944,2.51207692677814,4.07459832365942
45,4,"IHD","leg_tot",12.3080388160971,17.3955723393882,14.4947368655239
55,1,"IHD","leg_tot",522.593591289706,416.184930247269,501.201508299058
55,2,"IHD","leg_tot",102.756729756151,76.895508929949,128.583782683619
55,3,"IHD","leg_tot",23.3333045728487,19.7538417957883,28.8176774086274
55,4,"IHD","leg_tot",8.59690927371742,6.14510861404313,16.2885278819149
65,1,"IHD","leg_tot",920.028333533451,1083.11020835739,890.78363214457
65,2,"IHD","leg_tot",81.3328579687345,105.874916716739,116.749037572538
65,3,"IHD","leg_tot",14.5603454599902,4.95154203363365,12.8392559237877
65,4,"IHD","leg_tot",10.7150921053903,6.57683029651846,12.1538816624095
75,1,"IHD","leg_tot",1626.96134931766,1202.49702799321,1317.14752372622
75,2,"IHD","leg_tot",29.1943823309792,66.5198145502601,192.497221706607
75,3,"IHD","leg_tot",25.391477505379,55.8043858311441,15.8964155883921
75,4,"IHD","leg_tot",21.660451233743,48.4981168849996,45.3183996644098
25,1,"ISTK","leg_tot",4.44780505420549,2.74517450343992,4.21095401000625
25,2,"ISTK","leg_tot",2.46363217269942,1.72839529292656,2.07290050422389
25,3,"ISTK","leg_tot",0.370891765969651,0.6121868442183,0.876015827203734
25,4,"ISTK","leg_tot",0.325091081262274,0.361614212215179,0.734406361380169
35,1,"ISTK","leg_tot",8.88165917191239,7.48673750895305,8.180537865205
35,2,"ISTK","leg_tot",7.5212700818269,4.91500645571986,4.5450840857929
35,3,"ISTK","leg_tot",1.5047721456916,0.327823951112567,0.378591231900917
35,4,"ISTK","leg_tot",0.375340295178871,0.55353207544541,0.659758572645863
45,1,"ISTK","leg_tot",26.1536269665392,32.6589691759522,28.4205246531558
45,2,"ISTK","leg_tot",12.6898122144282,11.7795184168125,6.78173914117319
45,3,"ISTK","leg_tot",1.43907122219096,0.22412632089148,1.35664875677076
45,4,"ISTK","leg_tot",3.03192961979165,2.96438152016144,2.63748324942968
55,1,"ISTK","leg_tot",66.1336279915929,48.4708388679664,42.3543599292866
55,2,"ISTK","leg_tot",21.2805480613437,18.4313069572244,23.8103727744377
55,3,"ISTK","leg_tot",5.19109078810511,4.18517092881634,5.49619555326564
55,4,"ISTK","leg_tot",1.26868819860237,1.44400800724161,1.4990225205724
65,1,"ISTK","leg_tot",137.478914451698,125.9977859529,86.5297157782483
65,2,"ISTK","leg_tot",28.6357178296057,27.3090151865172,27.2127735822322
65,3,"ISTK","leg_tot",2.86771746254796,1.1564185660659,3.07315457925698
65,4,"ISTK","leg_tot",1.84942481938219,2.77621806047434,2.40740381469598
75,1,"ISTK","leg_tot",448.695189581287,502.849944743507,433.788302980409
75,2,"ISTK","leg_tot",8.81783919914144,25.497316157665,77.7481120006016
75,3,"ISTK","leg_tot",11.617114332247,45.471668253791,10.6644802967255
75,4,"ISTK","leg_tot",7.00417628616265,14.8188621603886,19.3297484773909
25,1,"OSTK","leg_tot",2.92545416373526,1.74223762664361,1.66789284300603
25,2,"OSTK","leg_tot",1.38546279068078,1.27581325719377,1.22211121829545
25,3,"OSTK","leg_tot",0.463295938838637,0.407047003221012,0.324992962777547
25,4,"OSTK","leg_tot",0.163841561338389,0.348260526527541,0.414268002597913
35,1,"OSTK","leg_tot",6.86569106742573,10.6672582688787,8.04223874019882
35,2,"OSTK","leg_tot",6.40546542831958,5.23636056057347,8.2982522288871
35,3,"OSTK","leg_tot",0.900850306181302,0.245381669969165,0.348066400125017
35,4,"OSTK","leg_tot",0.341435087206772,0.98170734214423,0.162565666930758
45,1,"OSTK","leg_tot",32.5700089876881,49.1180546597624,30.5190375060157
45,2,"OSTK","leg_tot",20.6985440881081,23.0238245473456,15.8886870478153
45,3,"OSTK","leg_tot",2.33980730982082,0.909917348716493,3.53390847472266
45,4,"OSTK","leg_tot",1.6180342229078,1.66893148137194,2.8724195296568
55,1,"OSTK","leg_tot",104.926663596904,106.129223356911,106.252343333178
55,2,"OSTK","leg_tot",34.1161751005675,47.9887700161247,32.0489801941422
55,3,"OSTK","leg_tot",5.65214651091515,6.34384422284469,8.09552977557699
55,4,"OSTK","leg_tot",2.44947212423507,2.47683488840473,4.28467664732811
65,1,"OSTK","leg_tot",288.406259878761,264.23646400415,285.599601980882
65,2,"OSTK","leg_tot",56.594899221013,48.8458395574304,70.6557515111304
65,3,"OSTK","leg_tot",3.47459396888748,3.0770905088314,5.68897499504993
65,4,"OSTK","leg_tot",8.08675962651302,4.47497761071403,5.54445423215603
75,1,"OSTK","leg_tot",834.61228493825,955.324132329763,683.893670980419
75,2,"OSTK","leg_tot",14.1105146462543,39.2169750637122,102.221013161878
75,3,"OSTK","leg_tot",12.7395370392784,26.4575173848323,10.7287207366435
75,4,"OSTK","leg_tot",9.42035166425869,25.73717680466,31.1166471508103
