"race","outcome","riskfactor","V1","V2","V3"
3,"KC","dairy_tot",0,0,0
3,"LC","dairy_tot",0,0,0
3,"LVC","dairy_tot",0,0,0
3,"MLPC","dairy_tot",0,0,0
3,"MMC","dairy_tot",0,0,0
3,"OC","dairy_tot",0,0,0
3,"OSTK","dairy_tot",0,0,0
3,"OTH","dairy_tot",0,0,0
3,"PC","dairy_tot",0,0,0
3,"PVD","dairy_tot",0,0,0
3,"RHD","dairy_tot",0,0,0
3,"SCC","dairy_tot",0,0,0
3,"SCNC","dairy_tot",0,0,0
3,"TC","dairy_tot",0,0,0
3,"UC","dairy_tot",0,0,0
4,"AA","dairy_tot",0,0,0
4,"AFF","dairy_tot",0,0,0
4,"APCA","dairy_tot",0,0,0
4,"BC","dairy_tot",0,0,0
4,"CC","dairy_tot",0.0908750473268466,0.0819358700728043,0.0902378867829092
4,"CM","dairy_tot",0,0,0
4,"DIAB","dairy_tot",0,0,0
4,"ECA","dairy_tot",0,0,0
4,"ENDO","dairy_tot",0,0,0
4,"GC","dairy_tot",0,0,0
4,"HHD","dairy_tot",0,0,0
4,"HSTK","dairy_tot",0,0,0
4,"IHD","dairy_tot",0,0,0
4,"ISTK","dairy_tot",0,0,0
4,"KC","dairy_tot",0,0,0
4,"LC","dairy_tot",0,0,0
4,"LVC","dairy_tot",0,0,0
4,"MLPC","dairy_tot",0,0,0
4,"MMC","dairy_tot",0,0,0
4,"OC","dairy_tot",0,0,0
4,"OSTK","dairy_tot",0,0,0
4,"OTH","dairy_tot",0,0,0
4,"PC","dairy_tot",0,0,0
4,"PVD","dairy_tot",0,0,0
4,"RHD","dairy_tot",0,0,0
4,"SCC","dairy_tot",0,0,0
4,"SCNC","dairy_tot",0,0,0
4,"TC","dairy_tot",0,0,0
4,"UC","dairy_tot",0,0,0
1,"AA","leg_tot",0.00516802147882637,0.0052406739091943,0.00467069540837227
1,"AFF","leg_tot",0.00533482441148849,0.00460089718074787,0.00447529207921932
1,"APCA","leg_tot",0.000447400975011926,0.000519087591384308,0.000705072510938561
1,"BC","leg_tot",0.00259105042806232,0.00196731166805532,0.0021864833576453
1,"CC","leg_tot",0.000925920531908354,0.000923728058666106,0.00054615848543498
1,"CM","leg_tot",0.00470990896521853,0.00501353626629885,0.00415190420824941
1,"DIAB","leg_tot",0.0133783305539752,0.0147697403050721,0.0131804022584424
1,"ECA","leg_tot",0.00700398245893772,0.00838231364167197,0.00625931967948767
1,"ENDO","leg_tot",0.00696062664347268,0.00654196524721301,0.00603751688469126
1,"GC","leg_tot",0.00364351757608827,0.00374548599881775,0.00416865543887095
1,"HHD","leg_tot",0.0129687812231787,0.0104120820200558,0.00837515647589733
1,"HSTK","leg_tot",0.0265104355562276,0.0255517578844738,0.0237439671410417
1,"IHD","leg_tot",0.0116720478825628,0.0106206996064084,0.0104469427064583
1,"ISTK","leg_tot",0.0214441594278194,0.0226283370747805,0.0187023094389582
1,"KC","leg_tot",0.00531859725501373,0.00539302805432694,0.00518664527258122
1,"LC","leg_tot",0,0,0
1,"LVC","leg_tot",0.00539454153050472,0.00446370568082825,0.004720774234201
1,"MLPC","leg_tot",0.0147007057692105,0.0153333100918413,0.0142534658338139
1,"MMC","leg_tot",0.00175757384721186,0.00146282233095084,0.00147419066033547
1,"OC","leg_tot",0.00101055822965449,0.00101796495787718,0.00081552646616521
1,"OSTK","leg_tot",0.0235881365551843,0.0255921624146518,0.0204836968176876
1,"OTH","leg_tot",0.00416957060462393,0.00613277966457872,0.00425766365683353
1,"PC","leg_tot",0.00195088654254624,0.00227700912405231,0.00172337432305756
1,"PVD","leg_tot",0.00525143811838525,0.00496010293244371,0.00459623621458146
1,"RHD","leg_tot",0.00481262914431745,0.00469124918447768,0.00447741067034441
1,"SCC","leg_tot",0.00498848847450932,0.00378553956189464,0.00513166796946175
1,"SCNC","leg_tot",0,0,0
1,"TC","leg_tot",0.00120975099737557,0.00113867091690911,0.00145993768695163
1,"UC","leg_tot",0.0098162778345779,0.00809339107489045,0.00948682787634428
2,"AA","leg_tot",0.0059310134635255,0.00592942415437092,0.00663313328455169
2,"AFF","leg_tot",0.00231539152042407,0.00255191884971448,0.00423749123517518
2,"APCA","leg_tot",0.00120402332198876,0.00138021298797269,0.000915722640968676
2,"BC","leg_tot",0.00155139639714982,0.002270805807632,0.00191142502849767
2,"CC","leg_tot",0.000946089075607573,0.000596691433913773,0.0008746729587147
2,"CM","leg_tot",0.00613043782170171,0.00560755839194796,0.00503739949424069
2,"DIAB","leg_tot",0.0113888365696038,0.0109892999719778,0.0121454676695745
2,"ECA","leg_tot",0.00483999585496441,0.00589483788358581,0.00645154448561133
2,"ENDO","leg_tot",0.00736481862600559,0.00576698876699806,0.00592276624887537
2,"GC","leg_tot",0.00287543627441796,0.00255978776857422,0.00413124219940668
2,"HHD","leg_tot",0.00920820481174045,0.00747667276666577,0.00956772475747381
2,"HSTK","leg_tot",0.0266028928612597,0.0256323625401136,0.0310116232037288
2,"IHD","leg_tot",0.00783107206596071,0.0080093302571112,0.0124281329745788
2,"ISTK","leg_tot",0.0150482417845545,0.0160598468703311,0.0258090329955643
2,"KC","leg_tot",0.0033833421696829,0.00432252363347499,0.00438991160264967
2,"LC","leg_tot",0,0,0
2,"LVC","leg_tot",0.00363339491821878,0.00329919676409796,0.00387033492167286
2,"MLPC","leg_tot",0.0113185099230339,0.014245812478966,0.0121921184713627
2,"MMC","leg_tot",0.00136311524032145,0.00169186849372045,0.00113134246798703
2,"OC","leg_tot",0.00100359474360379,0.00109016564970642,0.00114331214716973
2,"OSTK","leg_tot",0.0145582760249537,0.017877670442402,0.0244245039389259
2,"OTH","leg_tot",0.00474055469238282,0.00486230423531432,0.00490965793961083
2,"PC","leg_tot",0.000803568992728664,0.000988506900929103,0.0015404504948948
2,"PVD","leg_tot",0.00312334327631532,0.00304283016979354,0.00520989499708497
2,"RHD","leg_tot",0.00576845553167516,0.00545980031758935,0.00547590748320803
2,"SCC","leg_tot",0.00345870409665911,0.00233774847999132,0.00303241701887395
2,"SCNC","leg_tot",0,0,0
2,"TC","leg_tot",0.00104696968248323,0.000873241898881401,0.00130863337998128
2,"UC","leg_tot",0.00806886705364488,0.00595290197412258,0.00836429473143357
3,"AA","leg_tot",0.001890206309416,0.00154350609503379,0.00114209346353311
3,"AFF","leg_tot",0.00145865627753999,0.00219084282777107,0.00105624231444973
3,"APCA","leg_tot",0.000434230464471336,0.000157157361305142,0.000271247929972643
3,"BC","leg_tot",0.000858657802835312,0.00110052322251247,0.00171918898979702
3,"CC","leg_tot",0.000353211525710847,0.000250642458450629,0.000178784426517164
3,"CM","leg_tot",0.0022896137947717,0.00223501568366486,0.00186180670958468
3,"DIAB","leg_tot",0.00438401548031951,0.00514221586895293,0.00401889172308053
3,"ECA","leg_tot",0.0025584557682078,0.000846289288040449,0.0023871838961077
3,"ENDO","leg_tot",0.00241859939726977,0.00241111220962057,0.00268428603093732
3,"GC","leg_tot",0.00120757548539809,0.00139504074855273,0.00154988284944697
3,"HHD","leg_tot",0.00365290385478303,0.00557669804026969,0.00305226225690897
3,"HSTK","leg_tot",0.00831086046981992,0.00957972886181165,0.0122340720694959
3,"IHD","leg_tot",0.00311417632352494,0.00342334299386976,0.00261132423675559
3,"ISTK","leg_tot",0.00644492792472985,0.0136741300682328,0.00592754796954345
3,"KC","leg_tot",0.00179883649285601,0.00105551219774607,0.00144485358833554
3,"LC","leg_tot",0,0,0
3,"LVC","leg_tot",0.00141352184359491,0.00152547869506623,0.001590537725531
3,"MLPC","leg_tot",0.00356121995169986,0.00337941359863971,0.00471029807257113
3,"MMC","leg_tot",0.000637646289152027,0.000431888114349339,0.000393324042880663
3,"OC","leg_tot",0.000475078422684105,0.000429013861306304,0.000786912825601644
3,"OSTK","leg_tot",0.00601088615262957,0.00859892172875938,0.00638808405450335
3,"OTH","leg_tot",0.00159781533577695,0.00313323837063567,0.00167734006901095
3,"PC","leg_tot",0.00051260307649545,0.000600905436873266,0.000476762598090355
3,"PVD","leg_tot",0.00174726663095762,0.00240050011182263,0.00157935617813468
3,"RHD","leg_tot",0.00185201219155944,0.00300660041328346,0.00201412745696128
3,"SCC","leg_tot",0.00117677671755259,0.00101752201555904,0.00140953707762096
3,"SCNC","leg_tot",0,0,0
3,"TC","leg_tot",0.000576402254617264,0.000351764740833302,0.000351929694433236
3,"UC","leg_tot",0.00279619624316566,0.00450247198440731,0.0029755186690522
4,"AA","leg_tot",0.00222399905347527,0.00395383941681595,0.00335654284047212
4,"AFF","leg_tot",0.0021138624962812,0.00360579323560027,0.00416425780888601
4,"APCA","leg_tot",0.00037972438446014,0.000390611236929117,0.000626069399471373
4,"BC","leg_tot",0.00183753364971123,0.00122232080604494,0.00146097086605994
4,"CC","leg_tot",0.00035497167302843,0.000643999918539257,0.000928865852765528
4,"CM","leg_tot",0.00268891015253768,0.00399855623347182,0.00316514227422894
4,"DIAB","leg_tot",0.00643350200350147,0.00832486293669134,0.00727363713844783
4,"ECA","leg_tot",0.00221612034535622,0.00312392903311914,0.00242160293041087
4,"ENDO","leg_tot",0.00335474178784981,0.00530118626301123,0.00480875097821517
4,"GC","leg_tot",0.00281448234546423,0.0019088320420287,0.00240298381477103
4,"HHD","leg_tot",0.00323070965327345,0.00549041670739068,0.00509802577682261
4,"HSTK","leg_tot",0.0125711366615468,0.0180950328713974,0.019143298368242
4,"IHD","leg_tot",0.00456302753482611,0.00678273604912639,0.00739564611471622
4,"ISTK","leg_tot",0.00904754130273898,0.0170583632873615,0.0189199296383851
4,"KC","leg_tot",0.00198714726051106,0.00213487294265967,0.00273947421048835
4,"LC","leg_tot",0,0,0
4,"LVC","leg_tot",0.00175864387129826,0.00221457038176096,0.0027093409672479
4,"MLPC","leg_tot",0.00714121851303015,0.00854769622359454,0.00853847532756776
4,"MMC","leg_tot",0.00057204951557914,0.00084237960059738,0.000820907439175926
4,"OC","leg_tot",0.000892795198886653,0.000953369983494984,0.00117029709590493
4,"OSTK","leg_tot",0.00858959021962083,0.0130119129162284,0.0166457348208627
4,"OTH","leg_tot",0.00228296707103992,0.00335343698841735,0.00394465887075506
4,"PC","leg_tot",0.000683892493676334,0.000776288271670307,0.000973767265030817
4,"PVD","leg_tot",0.00203644516919597,0.00336692012687813,0.00401431562030297
4,"RHD","leg_tot",0.00260669500372776,0.00373570551926575,0.00424153457267137
4,"SCC","leg_tot",0.00145589782263863,0.00225446848087892,0.00176985273624682
4,"SCNC","leg_tot",0,0,0
4,"TC","leg_tot",0.000597532433449819,0.00080577102167655,0.00087461705421301
4,"UC","leg_tot",0.00608769948258899,0.00578759072642731,0.00738801779059041
