"age","female","race","outcome","pathway","riskfactor","V1","V2","V3"
35,1,4,"AFF","direct","dairy_tot",0,0,0
35,1,4,"AFF","medBMI","dairy_tot",0,0,0
35,1,4,"AFF","medSBP","dairy_tot",0,0,0
45,1,1,"AFF","direct","dairy_tot",0,0,0
45,1,1,"AFF","medBMI","dairy_tot",0,0,0
45,1,1,"AFF","medSBP","dairy_tot",0,0,0
45,1,2,"AFF","direct","dairy_tot",0,0,0
45,1,2,"AFF","medBMI","dairy_tot",0,0,0
45,1,2,"AFF","medSBP","dairy_tot",0,0,0
45,1,3,"AFF","direct","dairy_tot",0,0,0
45,1,3,"AFF","medBMI","dairy_tot",0,0,0
45,1,3,"AFF","medSBP","dairy_tot",0,0,0
45,1,4,"AFF","direct","dairy_tot",0,0,0
45,1,4,"AFF","medBMI","dairy_tot",0,0,0
45,1,4,"AFF","medSBP","dairy_tot",0,0,0
55,1,1,"AFF","direct","dairy_tot",0,0,0
55,1,1,"AFF","medBMI","dairy_tot",0,0,0
55,1,1,"AFF","medSBP","dairy_tot",0,0,0
55,1,2,"AFF","direct","dairy_tot",0,0,0
55,1,2,"AFF","medBMI","dairy_tot",0,0,0
55,1,2,"AFF","medSBP","dairy_tot",0,0,0
55,1,3,"AFF","direct","dairy_tot",0,0,0
55,1,3,"AFF","medBMI","dairy_tot",0,0,0
55,1,3,"AFF","medSBP","dairy_tot",0,0,0
55,1,4,"AFF","direct","dairy_tot",0,0,0
55,1,4,"AFF","medBMI","dairy_tot",0,0,0
55,1,4,"AFF","medSBP","dairy_tot",0,0,0
65,1,1,"AFF","direct","dairy_tot",0,0,0
65,1,1,"AFF","medBMI","dairy_tot",0,0,0
65,1,1,"AFF","medSBP","dairy_tot",0,0,0
65,1,2,"AFF","direct","dairy_tot",0,0,0
65,1,2,"AFF","medBMI","dairy_tot",0,0,0
65,1,2,"AFF","medSBP","dairy_tot",0,0,0
65,1,3,"AFF","direct","dairy_tot",0,0,0
65,1,3,"AFF","medBMI","dairy_tot",0,0,0
65,1,3,"AFF","medSBP","dairy_tot",0,0,0
65,1,4,"AFF","direct","dairy_tot",0,0,0
65,1,4,"AFF","medBMI","dairy_tot",0,0,0
65,1,4,"AFF","medSBP","dairy_tot",0,0,0
75,1,1,"AFF","direct","dairy_tot",0,0,0
75,1,1,"AFF","medBMI","dairy_tot",0,0,0
75,1,1,"AFF","medSBP","dairy_tot",0,0,0
75,1,2,"AFF","direct","dairy_tot",0,0,0
75,1,2,"AFF","medBMI","dairy_tot",0,0,0
75,1,2,"AFF","medSBP","dairy_tot",0,0,0
75,1,3,"AFF","direct","dairy_tot",0,0,0
75,1,3,"AFF","medBMI","dairy_tot",0,0,0
75,1,3,"AFF","medSBP","dairy_tot",0,0,0
75,1,4,"AFF","direct","dairy_tot",0,0,0
75,1,4,"AFF","medBMI","dairy_tot",0,0,0
75,1,4,"AFF","medSBP","dairy_tot",0,0,0
25,0,1,"APCA","direct","dairy_tot",0,0,0
25,0,1,"APCA","medBMI","dairy_tot",0,0,0
25,0,1,"APCA","medSBP","dairy_tot",0,0,0
25,0,2,"APCA","direct","dairy_tot",0,0,0
25,0,2,"APCA","medBMI","dairy_tot",0,0,0
25,0,2,"APCA","medSBP","dairy_tot",0,0,0
25,0,3,"APCA","direct","dairy_tot",0,0,0
25,0,3,"APCA","medBMI","dairy_tot",0,0,0
25,0,3,"APCA","medSBP","dairy_tot",0,0,0
25,0,4,"APCA","direct","dairy_tot",0,0,0
25,0,4,"APCA","medBMI","dairy_tot",0,0,0
25,0,4,"APCA","medSBP","dairy_tot",0,0,0
35,0,1,"APCA","direct","dairy_tot",0,0,0
35,0,1,"APCA","medBMI","dairy_tot",0,0,0
35,0,1,"APCA","medSBP","dairy_tot",0,0,0
35,0,2,"APCA","direct","dairy_tot",0,0,0
35,0,2,"APCA","medBMI","dairy_tot",0,0,0
35,0,2,"APCA","medSBP","dairy_tot",0,0,0
35,0,3,"APCA","direct","dairy_tot",0,0,0
35,0,3,"APCA","medBMI","dairy_tot",0,0,0
35,0,3,"APCA","medSBP","dairy_tot",0,0,0
35,0,4,"APCA","direct","dairy_tot",0,0,0
35,0,4,"APCA","medBMI","dairy_tot",0,0,0
35,0,4,"APCA","medSBP","dairy_tot",0,0,0
45,0,1,"APCA","direct","dairy_tot",0,0,0
45,0,1,"APCA","medBMI","dairy_tot",0,0,0
45,0,1,"APCA","medSBP","dairy_tot",0,0,0
45,0,2,"APCA","direct","dairy_tot",0,0,0
45,0,2,"APCA","medBMI","dairy_tot",0,0,0
45,0,2,"APCA","medSBP","dairy_tot",0,0,0
45,0,3,"APCA","direct","dairy_tot",0,0,0
45,0,3,"APCA","medBMI","dairy_tot",0,0,0
45,0,3,"APCA","medSBP","dairy_tot",0,0,0
45,0,4,"APCA","direct","dairy_tot",0,0,0
45,0,4,"APCA","medBMI","dairy_tot",0,0,0
45,0,4,"APCA","medSBP","dairy_tot",0,0,0
55,0,1,"APCA","direct","dairy_tot",0,0,0
55,0,1,"APCA","medBMI","dairy_tot",0,0,0
55,0,1,"APCA","medSBP","dairy_tot",0,0,0
55,0,2,"APCA","direct","dairy_tot",0,0,0
55,0,2,"APCA","medBMI","dairy_tot",0,0,0
55,0,2,"APCA","medSBP","dairy_tot",0,0,0
55,0,3,"APCA","direct","dairy_tot",0,0,0
55,0,3,"APCA","medBMI","dairy_tot",0,0,0
55,0,3,"APCA","medSBP","dairy_tot",0,0,0
55,0,4,"APCA","direct","dairy_tot",0,0,0
55,0,4,"APCA","medBMI","dairy_tot",0,0,0
55,0,4,"APCA","medSBP","dairy_tot",0,0,0
65,0,1,"APCA","direct","dairy_tot",0,0,0
65,0,1,"APCA","medBMI","dairy_tot",0,0,0
65,0,1,"APCA","medSBP","dairy_tot",0,0,0
65,0,2,"APCA","direct","dairy_tot",0,0,0
65,0,2,"APCA","medBMI","dairy_tot",0,0,0
65,0,2,"APCA","medSBP","dairy_tot",0,0,0
65,0,3,"APCA","direct","dairy_tot",0,0,0
65,0,3,"APCA","medBMI","dairy_tot",0,0,0
65,0,3,"APCA","medSBP","dairy_tot",0,0,0
65,0,4,"APCA","direct","dairy_tot",0,0,0
65,0,4,"APCA","medBMI","dairy_tot",0,0,0
65,0,4,"APCA","medSBP","dairy_tot",0,0,0
75,0,1,"APCA","direct","dairy_tot",0,0,0
75,0,1,"APCA","medBMI","dairy_tot",0,0,0
75,0,1,"APCA","medSBP","dairy_tot",0,0,0
75,0,2,"APCA","direct","dairy_tot",0,0,0
75,0,2,"APCA","medBMI","dairy_tot",0,0,0
75,0,2,"APCA","medSBP","dairy_tot",0,0,0
75,0,3,"APCA","direct","dairy_tot",0,0,0
75,0,3,"APCA","medBMI","dairy_tot",0,0,0
75,0,3,"APCA","medSBP","dairy_tot",0,0,0
75,0,4,"APCA","direct","dairy_tot",0,0,0
75,0,4,"APCA","medBMI","dairy_tot",0,0,0
75,0,4,"APCA","medSBP","dairy_tot",0,0,0
25,1,1,"APCA","direct","dairy_tot",0,0,0
25,1,1,"APCA","medBMI","dairy_tot",0,0,0
25,1,1,"APCA","medSBP","dairy_tot",0,0,0
25,1,2,"APCA","direct","dairy_tot",0,0,0
25,1,2,"APCA","medBMI","dairy_tot",0,0,0
25,1,2,"APCA","medSBP","dairy_tot",0,0,0
25,1,3,"APCA","direct","dairy_tot",0,0,0
25,1,3,"APCA","medBMI","dairy_tot",0,0,0
25,1,3,"APCA","medSBP","dairy_tot",0,0,0
25,1,4,"APCA","direct","dairy_tot",0,0,0
25,1,4,"APCA","medBMI","dairy_tot",0,0,0
25,1,4,"APCA","medSBP","dairy_tot",0,0,0
35,1,1,"APCA","direct","dairy_tot",0,0,0
35,1,1,"APCA","medBMI","dairy_tot",0,0,0
35,1,1,"APCA","medSBP","dairy_tot",0,0,0
35,1,2,"APCA","direct","dairy_tot",0,0,0
35,1,2,"APCA","medBMI","dairy_tot",0,0,0
35,1,2,"APCA","medSBP","dairy_tot",0,0,0
35,1,3,"APCA","direct","dairy_tot",0,0,0
35,1,3,"APCA","medBMI","dairy_tot",0,0,0
35,1,3,"APCA","medSBP","dairy_tot",0,0,0
35,1,4,"APCA","direct","dairy_tot",0,0,0
35,1,4,"APCA","medBMI","dairy_tot",0,0,0
35,1,4,"APCA","medSBP","dairy_tot",0,0,0
45,1,1,"APCA","direct","dairy_tot",0,0,0
45,1,1,"APCA","medBMI","dairy_tot",0,0,0
45,1,1,"APCA","medSBP","dairy_tot",0,0,0
45,1,2,"APCA","direct","dairy_tot",0,0,0
45,1,2,"APCA","medBMI","dairy_tot",0,0,0
45,1,2,"APCA","medSBP","dairy_tot",0,0,0
45,1,3,"APCA","direct","dairy_tot",0,0,0
45,1,3,"APCA","medBMI","dairy_tot",0,0,0
45,1,3,"APCA","medSBP","dairy_tot",0,0,0
45,1,4,"APCA","direct","dairy_tot",0,0,0
45,1,4,"APCA","medBMI","dairy_tot",0,0,0
45,1,4,"APCA","medSBP","dairy_tot",0,0,0
55,1,1,"APCA","direct","dairy_tot",0,0,0
55,1,1,"APCA","medBMI","dairy_tot",0,0,0
55,1,1,"APCA","medSBP","dairy_tot",0,0,0
55,1,2,"APCA","direct","dairy_tot",0,0,0
55,1,2,"APCA","medBMI","dairy_tot",0,0,0
55,1,2,"APCA","medSBP","dairy_tot",0,0,0
55,1,3,"APCA","direct","dairy_tot",0,0,0
55,1,3,"APCA","medBMI","dairy_tot",0,0,0
55,1,3,"APCA","medSBP","dairy_tot",0,0,0
55,1,4,"APCA","direct","dairy_tot",0,0,0
55,1,4,"APCA","medBMI","dairy_tot",0,0,0
55,1,4,"APCA","medSBP","dairy_tot",0,0,0
65,1,1,"APCA","direct","dairy_tot",0,0,0
65,1,1,"APCA","medBMI","dairy_tot",0,0,0
65,1,1,"APCA","medSBP","dairy_tot",0,0,0
65,1,2,"APCA","direct","dairy_tot",0,0,0
65,1,2,"APCA","medBMI","dairy_tot",0,0,0
65,1,2,"APCA","medSBP","dairy_tot",0,0,0
65,1,3,"APCA","direct","dairy_tot",0,0,0
65,1,3,"APCA","medBMI","dairy_tot",0,0,0
65,1,3,"APCA","medSBP","dairy_tot",0,0,0
65,1,4,"APCA","direct","dairy_tot",0,0,0
65,1,4,"APCA","medBMI","dairy_tot",0,0,0
65,1,4,"APCA","medSBP","dairy_tot",0,0,0
75,1,1,"APCA","direct","dairy_tot",0,0,0
75,1,1,"APCA","medBMI","dairy_tot",0,0,0
75,1,1,"APCA","medSBP","dairy_tot",0,0,0
75,1,2,"APCA","direct","dairy_tot",0,0,0
75,1,2,"APCA","medBMI","dairy_tot",0,0,0
75,1,2,"APCA","medSBP","dairy_tot",0,0,0
75,1,3,"APCA","direct","dairy_tot",0,0,0
75,1,3,"APCA","medBMI","dairy_tot",0,0,0
75,1,3,"APCA","medSBP","dairy_tot",0,0,0
75,1,4,"APCA","direct","dairy_tot",0,0,0
75,1,4,"APCA","medBMI","dairy_tot",0,0,0
75,1,4,"APCA","medSBP","dairy_tot",0,0,0
25,0,1,"BC","direct","dairy_tot",0,0,0
25,0,1,"BC","medBMI","dairy_tot",0,0,0
25,0,1,"BC","medSBP","dairy_tot",0,0,0
25,0,2,"BC","direct","dairy_tot",0,0,0
25,0,2,"BC","medBMI","dairy_tot",0,0,0
25,0,2,"BC","medSBP","dairy_tot",0,0,0
25,0,3,"BC","direct","dairy_tot",0,0,0
25,0,3,"BC","medBMI","dairy_tot",0,0,0
25,0,3,"BC","medSBP","dairy_tot",0,0,0
25,0,4,"BC","direct","dairy_tot",0,0,0
25,0,4,"BC","medBMI","dairy_tot",0,0,0
25,0,4,"BC","medSBP","dairy_tot",0,0,0
35,0,1,"BC","direct","dairy_tot",0,0,0
35,0,1,"BC","medBMI","dairy_tot",0,0,0
35,0,1,"BC","medSBP","dairy_tot",0,0,0
35,0,2,"BC","direct","dairy_tot",0,0,0
35,0,2,"BC","medBMI","dairy_tot",0,0,0
35,0,2,"BC","medSBP","dairy_tot",0,0,0
35,0,3,"BC","direct","dairy_tot",0,0,0
35,0,3,"BC","medBMI","dairy_tot",0,0,0
35,0,3,"BC","medSBP","dairy_tot",0,0,0
35,0,4,"BC","direct","dairy_tot",0,0,0
35,0,4,"BC","medBMI","dairy_tot",0,0,0
35,0,4,"BC","medSBP","dairy_tot",0,0,0
45,0,1,"BC","direct","dairy_tot",0,0,0
45,0,1,"BC","medBMI","dairy_tot",0,0,0
45,0,1,"BC","medSBP","dairy_tot",0,0,0
45,0,2,"BC","direct","dairy_tot",0,0,0
45,0,2,"BC","medBMI","dairy_tot",0,0,0
45,0,2,"BC","medSBP","dairy_tot",0,0,0
45,0,3,"BC","direct","dairy_tot",0,0,0
45,0,3,"BC","medBMI","dairy_tot",0,0,0
45,0,3,"BC","medSBP","dairy_tot",0,0,0
45,0,4,"BC","direct","dairy_tot",0,0,0
45,0,4,"BC","medBMI","dairy_tot",0,0,0
45,0,4,"BC","medSBP","dairy_tot",0,0,0
55,0,1,"BC","direct","dairy_tot",0,0,0
55,0,1,"BC","medBMI","dairy_tot",0,0,0
55,0,1,"BC","medSBP","dairy_tot",0,0,0
55,0,2,"BC","direct","dairy_tot",0,0,0
55,0,2,"BC","medBMI","dairy_tot",0,0,0
55,0,2,"BC","medSBP","dairy_tot",0,0,0
55,0,3,"BC","direct","dairy_tot",0,0,0
55,0,3,"BC","medBMI","dairy_tot",0,0,0
55,0,3,"BC","medSBP","dairy_tot",0,0,0
55,0,4,"BC","direct","dairy_tot",0,0,0
55,0,4,"BC","medBMI","dairy_tot",0,0,0
55,0,4,"BC","medSBP","dairy_tot",0,0,0
65,0,1,"BC","direct","dairy_tot",0,0,0
65,0,1,"BC","medBMI","dairy_tot",0,0,0
65,0,1,"BC","medSBP","dairy_tot",0,0,0
65,0,2,"BC","direct","dairy_tot",0,0,0
65,0,2,"BC","medBMI","dairy_tot",0,0,0
65,0,2,"BC","medSBP","dairy_tot",0,0,0
65,0,3,"BC","direct","dairy_tot",0,0,0
65,0,3,"BC","medBMI","dairy_tot",0,0,0
65,0,3,"BC","medSBP","dairy_tot",0,0,0
65,0,4,"BC","direct","dairy_tot",0,0,0
65,0,4,"BC","medBMI","dairy_tot",0,0,0
65,0,4,"BC","medSBP","dairy_tot",0,0,0
75,0,1,"BC","direct","dairy_tot",0,0,0
75,0,1,"BC","medBMI","dairy_tot",0,0,0
75,0,1,"BC","medSBP","dairy_tot",0,0,0
75,0,2,"BC","direct","dairy_tot",0,0,0
75,0,2,"BC","medBMI","dairy_tot",0,0,0
75,0,2,"BC","medSBP","dairy_tot",0,0,0
75,0,3,"BC","direct","dairy_tot",0,0,0
