"female","race","pathway","disease_type2","riskfactor","V1","V2","V3"
0,4,"direct","HHD","dairy_tot",0,0,0
0,4,"medBMI","HHD","dairy_tot",0,0,0
0,4,"medSBP","HHD","dairy_tot",0,0,0
1,1,"direct","HHD","dairy_tot",0,0,0
1,1,"medBMI","HHD","dairy_tot",0,0,0
1,1,"medSBP","HHD","dairy_tot",0,0,0
1,2,"direct","HHD","dairy_tot",0,0,0
1,2,"medBMI","HHD","dairy_tot",0,0,0
1,2,"medSBP","HHD","dairy_tot",0,0,0
1,3,"direct","HHD","dairy_tot",0,0,0
1,3,"medBMI","HHD","dairy_tot",0,0,0
1,3,"medSBP","HHD","dairy_tot",0,0,0
1,4,"direct","HHD","dairy_tot",0,0,0
1,4,"medBMI","HHD","dairy_tot",0,0,0
1,4,"medSBP","HHD","dairy_tot",0,0,0
0,1,"direct","HSTK","dairy_tot",0,0,0
0,1,"medBMI","HSTK","dairy_tot",0,0,0
0,1,"medSBP","HSTK","dairy_tot",0,0,0
0,2,"direct","HSTK","dairy_tot",0,0,0
0,2,"medBMI","HSTK","dairy_tot",0,0,0
0,2,"medSBP","HSTK","dairy_tot",0,0,0
0,3,"direct","HSTK","dairy_tot",0,0,0
0,3,"medBMI","HSTK","dairy_tot",0,0,0
0,3,"medSBP","HSTK","dairy_tot",0,0,0
0,4,"direct","HSTK","dairy_tot",0,0,0
0,4,"medBMI","HSTK","dairy_tot",0,0,0
0,4,"medSBP","HSTK","dairy_tot",0,0,0
1,1,"direct","HSTK","dairy_tot",0,0,0
1,1,"medBMI","HSTK","dairy_tot",0,0,0
1,1,"medSBP","HSTK","dairy_tot",0,0,0
1,2,"direct","HSTK","dairy_tot",0,0,0
1,2,"medBMI","HSTK","dairy_tot",0,0,0
1,2,"medSBP","HSTK","dairy_tot",0,0,0
1,3,"direct","HSTK","dairy_tot",0,0,0
1,3,"medBMI","HSTK","dairy_tot",0,0,0
1,3,"medSBP","HSTK","dairy_tot",0,0,0
1,4,"direct","HSTK","dairy_tot",0,0,0
1,4,"medBMI","HSTK","dairy_tot",0,0,0
1,4,"medSBP","HSTK","dairy_tot",0,0,0
0,1,"direct","IHD","dairy_tot",0,0,0
0,1,"medBMI","IHD","dairy_tot",0,0,0
0,1,"medSBP","IHD","dairy_tot",0,0,0
0,2,"direct","IHD","dairy_tot",0,0,0
0,2,"medBMI","IHD","dairy_tot",0,0,0
0,2,"medSBP","IHD","dairy_tot",0,0,0
0,3,"direct","IHD","dairy_tot",0,0,0
0,3,"medBMI","IHD","dairy_tot",0,0,0
0,3,"medSBP","IHD","dairy_tot",0,0,0
0,4,"direct","IHD","dairy_tot",0,0,0
0,4,"medBMI","IHD","dairy_tot",0,0,0
0,4,"medSBP","IHD","dairy_tot",0,0,0
1,1,"direct","IHD","dairy_tot",0,0,0
1,1,"medBMI","IHD","dairy_tot",0,0,0
1,1,"medSBP","IHD","dairy_tot",0,0,0
1,2,"direct","IHD","dairy_tot",0,0,0
1,2,"medBMI","IHD","dairy_tot",0,0,0
1,2,"medSBP","IHD","dairy_tot",0,0,0
1,3,"direct","IHD","dairy_tot",0,0,0
1,3,"medBMI","IHD","dairy_tot",0,0,0
1,3,"medSBP","IHD","dairy_tot",0,0,0
1,4,"direct","IHD","dairy_tot",0,0,0
1,4,"medBMI","IHD","dairy_tot",0,0,0
1,4,"medSBP","IHD","dairy_tot",0,0,0
0,1,"direct","ISTK","dairy_tot",0,0,0
0,1,"medBMI","ISTK","dairy_tot",0,0,0
0,1,"medSBP","ISTK","dairy_tot",0,0,0
0,2,"direct","ISTK","dairy_tot",0,0,0
0,2,"medBMI","ISTK","dairy_tot",0,0,0
0,2,"medSBP","ISTK","dairy_tot",0,0,0
0,3,"direct","ISTK","dairy_tot",0,0,0
0,3,"medBMI","ISTK","dairy_tot",0,0,0
0,3,"medSBP","ISTK","dairy_tot",0,0,0
0,4,"direct","ISTK","dairy_tot",0,0,0
0,4,"medBMI","ISTK","dairy_tot",0,0,0
0,4,"medSBP","ISTK","dairy_tot",0,0,0
1,1,"direct","ISTK","dairy_tot",0,0,0
1,1,"medBMI","ISTK","dairy_tot",0,0,0
1,1,"medSBP","ISTK","dairy_tot",0,0,0
1,2,"direct","ISTK","dairy_tot",0,0,0
1,2,"medBMI","ISTK","dairy_tot",0,0,0
1,2,"medSBP","ISTK","dairy_tot",0,0,0
1,3,"direct","ISTK","dairy_tot",0,0,0
1,3,"medBMI","ISTK","dairy_tot",0,0,0
1,3,"medSBP","ISTK","dairy_tot",0,0,0
1,4,"direct","ISTK","dairy_tot",0,0,0
1,4,"medBMI","ISTK","dairy_tot",0,0,0
1,4,"medSBP","ISTK","dairy_tot",0,0,0
0,1,"direct","OSTK","dairy_tot",0,0,0
0,1,"medBMI","OSTK","dairy_tot",0,0,0
0,1,"medSBP","OSTK","dairy_tot",0,0,0
0,2,"direct","OSTK","dairy_tot",0,0,0
0,2,"medBMI","OSTK","dairy_tot",0,0,0
0,2,"medSBP","OSTK","dairy_tot",0,0,0
0,3,"direct","OSTK","dairy_tot",0,0,0
0,3,"medBMI","OSTK","dairy_tot",0,0,0
0,3,"medSBP","OSTK","dairy_tot",0,0,0
0,4,"direct","OSTK","dairy_tot",0,0,0
0,4,"medBMI","OSTK","dairy_tot",0,0,0
0,4,"medSBP","OSTK","dairy_tot",0,0,0
1,1,"direct","OSTK","dairy_tot",0,0,0
1,1,"medBMI","OSTK","dairy_tot",0,0,0
1,1,"medSBP","OSTK","dairy_tot",0,0,0
1,2,"direct","OSTK","dairy_tot",0,0,0
1,2,"medBMI","OSTK","dairy_tot",0,0,0
1,2,"medSBP","OSTK","dairy_tot",0,0,0
1,3,"direct","OSTK","dairy_tot",0,0,0
1,3,"medBMI","OSTK","dairy_tot",0,0,0
1,3,"medSBP","OSTK","dairy_tot",0,0,0
1,4,"direct","OSTK","dairy_tot",0,0,0
1,4,"medBMI","OSTK","dairy_tot",0,0,0
1,4,"medSBP","OSTK","dairy_tot",0,0,0
0,1,"direct","Other_CVD","leg_tot",0,0,0
0,1,"medBMI","Other_CVD","leg_tot",214.052472826268,216.498422523668,196.06224943528
0,1,"medSBP","Other_CVD","leg_tot",0,0,0
0,2,"direct","Other_CVD","leg_tot",0,0,0
0,2,"medBMI","Other_CVD","leg_tot",37.6669088916074,33.4195541515423,29.234399856655
0,2,"medSBP","Other_CVD","leg_tot",0,0,0
0,3,"direct","Other_CVD","leg_tot",0,0,0
0,3,"medBMI","Other_CVD","leg_tot",4.28955212292704,1.76512140467988,3.0738809555884
0,3,"medSBP","Other_CVD","leg_tot",0,0,0
0,4,"direct","Other_CVD","leg_tot",0,0,0
0,4,"medBMI","Other_CVD","leg_tot",3.4894907641527,5.07070442267008,3.36917493460873
0,4,"medSBP","Other_CVD","leg_tot",0,0,0
1,1,"direct","Other_CVD","leg_tot",0,0,0
1,1,"medBMI","Other_CVD","leg_tot",210.271346681693,258.574177052326,194.046747501686
1,1,"medSBP","Other_CVD","leg_tot",0,0,0
1,2,"direct","Other_CVD","leg_tot",0,0,0
1,2,"medBMI","Other_CVD","leg_tot",22.5600219337281,25.5384514678934,33.6370961458824
1,2,"medSBP","Other_CVD","leg_tot",0,0,0
1,3,"direct","Other_CVD","leg_tot",0,0,0
1,3,"medBMI","Other_CVD","leg_tot",6.48887972169054,13.1707950030091,6.27267161964018
1,3,"medSBP","Other_CVD","leg_tot",0,0,0
1,4,"direct","Other_CVD","leg_tot",0,0,0
1,4,"medBMI","Other_CVD","leg_tot",4.12340703575858,6.41723785531507,8.32518976396355
1,4,"medSBP","Other_CVD","leg_tot",0,0,0
0,1,"direct","Cancer","leg_tot",449.867849906224,559.674927237982,420.606165286617
0,1,"medBMI","Cancer","leg_tot",464.337392325275,493.476183781437,438.172151441114
0,1,"medSBP","Cancer","leg_tot",0,0,0
0,2,"direct","Cancer","leg_tot",40.1462780415353,51.8520876691175,40.3209388622861
0,2,"medBMI","Cancer","leg_tot",63.0773697589081,53.3761270474537,52.5304104281502
0,2,"medSBP","Cancer","leg_tot",0,0,0
0,3,"direct","Cancer","leg_tot",7.52312586252275,4.37458736228212,9.46510423279098
0,3,"medBMI","Cancer","leg_tot",18.2849495442833,5.14705079683368,12.4418940656021
0,3,"medSBP","Cancer","leg_tot",0,0,0
0,4,"direct","Cancer","leg_tot",16.8054589891721,19.4973481998046,21.3859416064801
0,4,"medBMI","Cancer","leg_tot",12.5732039634801,19.3906796547453,21.8661118860129
0,4,"medSBP","Cancer","leg_tot",0,0,0
1,1,"direct","Cancer","leg_tot",246.753415069734,163.926761287387,245.791282387151
1,1,"medBMI","Cancer","leg_tot",1107.03558700743,888.788128924797,974.919455555598
1,1,"medSBP","Cancer","leg_tot",0,0,0
1,2,"direct","Cancer","leg_tot",14.7262540054974,19.2675618512152,21.3628539807359
1,2,"medBMI","Cancer","leg_tot",109.305590196872,126.442715545967,142.242841709666
1,2,"medSBP","Cancer","leg_tot",0,0,0
1,3,"direct","Cancer","leg_tot",5.51299372620341,8.96176235442384,7.6076031254658
1,3,"medBMI","Cancer","leg_tot",55.0847998056672,71.9800792666266,69.9717769102753
1,3,"medSBP","Cancer","leg_tot",0,0,0
1,4,"direct","Cancer","leg_tot",12.2254364537275,12.0054834909094,13.4066530659471
1,4,"medBMI","Cancer","leg_tot",75.0034023772985,69.0278246871797,85.5390920438317
1,4,"medSBP","Cancer","leg_tot",0,0,0
0,1,"direct","DIAB","leg_tot",0,0,0
0,1,"medBMI","DIAB","leg_tot",376.532401455957,487.547968011373,332.751034968073
0,1,"medSBP","DIAB","leg_tot",0,0,0
0,2,"direct","DIAB","leg_tot",0,0,0
0,2,"medBMI","DIAB","leg_tot",101.481608663075,77.1488928708355,68.2249192543879
0,2,"medSBP","DIAB","leg_tot",0,0,0
0,3,"direct","DIAB","leg_tot",0,0,0
0,3,"medBMI","DIAB","leg_tot",14.7296113824772,3.49491017679452,11.820946131912
0,3,"medSBP","DIAB","leg_tot",0,0,0
0,4,"direct","DIAB","leg_tot",0,0,0
0,4,"medBMI","DIAB","leg_tot",10.1417863033365,11.2514417563787,7.68885569836683
0,4,"medSBP","DIAB","leg_tot",0,0,0
1,1,"direct","DIAB","leg_tot",0,0,0
1,1,"medBMI","DIAB","leg_tot",271.103346889066,228.967565143181,306.674773128328
1,1,"medSBP","DIAB","leg_tot",0,0,0
1,2,"direct","DIAB","leg_tot",0,0,0
1,2,"medBMI","DIAB","leg_tot",52.2386435328379,69.450608929327,91.0845863807852
1,2,"medSBP","DIAB","leg_tot",0,0,0
1,3,"direct","DIAB","leg_tot",0,0,0
1,3,"medBMI","DIAB","leg_tot",18.4362455657674,34.4472314570788,17.7626449556262
1,3,"medSBP","DIAB","leg_tot",0,0,0
1,4,"direct","DIAB","leg_tot",0,0,0
1,4,"medBMI","DIAB","leg_tot",11.406822946524,16.2397129216075,15.9208646426871
1,4,"medSBP","DIAB","leg_tot",0,0,0
0,1,"direct","HHD","leg_tot",0,0,0
0,1,"medBMI","HHD","leg_tot",225.379313784732,195.357891106341,190.906592703643
0,1,"medSBP","HHD","leg_tot",0,0,0
0,2,"direct","HHD","leg_tot",0,0,0
0,2,"medBMI","HHD","leg_tot",69.1138585966796,45.3345898481385,39.4591195508863
0,2,"medSBP","HHD","leg_tot",0,0,0
0,3,"direct","HHD","leg_tot",0,0,0
0,3,"medBMI","HHD","leg_tot",3.46481492548028,2.64542909916065,3.46453381272106
0,3,"medSBP","HHD","leg_tot",0,0,0
0,4,"direct","HHD","leg_tot",0,0,0
0,4,"medBMI","HHD","leg_tot",2.33731556240299,4.6961882527193,3.51091876965249
0,4,"medSBP","HHD","leg_tot",0,0,0
1,1,"direct","HHD","leg_tot",0,0,0
1,1,"medBMI","HHD","leg_tot",241.281330374836,182.874920269812,109.124913717755
1,1,"medSBP","HHD","leg_tot",0,0,0
1,2,"direct","HHD","leg_tot",0,0,0
1,2,"medBMI","HHD","leg_tot",20.8292917136815,28.3291257147043,55.6870677186771
1,2,"medSBP","HHD","leg_tot",0,0,0
1,3,"direct","HHD","leg_tot",0,0,0
1,3,"medBMI","HHD","leg_tot",9.4060092870015,17.1046222114039,7.45436864438775
1,3,"medSBP","HHD","leg_tot",0,0,0
1,4,"direct","HHD","leg_tot",0,0,0
1,4,"medBMI","HHD","leg_tot",2.70731872546859,3.99363514172235,4.61040840014737
1,4,"medSBP","HHD","leg_tot",0,0,0
0,1,"direct","HSTK","leg_tot",192.178251886147,183.32547764823,153.000943378903
0,1,"medBMI","HSTK","leg_tot",63.6576681083294,64.6443497415447,42.8115163156545
0,1,"medSBP","HSTK","leg_tot",0,0,0
0,2,"direct","HSTK","leg_tot",54.6929181426056,38.9870069896143,57.0452183494923
0,2,"medBMI","HSTK","leg_tot",14.2554018019997,12.3612171863226,12.9998115239262
0,2,"medSBP","HSTK","leg_tot",0,0,0
0,3,"direct","HSTK","leg_tot",8.02919450837498,2.50267616918417,12.3039831156787
0,3,"medBMI","HSTK","leg_tot",2.98699545267648,0.766599079198984,2.3990831081552
0,3,"medSBP","HSTK","leg_tot",0,0,0
0,4,"direct","HSTK","leg_tot",8.01959288896774,9.08048146585626,12.0793251916352
0,4,"medBMI","HSTK","leg_tot",1.82300606904992,2.12011610382217,2.43694394097402
0,4,"medSBP","HSTK","leg_tot",0,0,0
1,1,"direct","HSTK","leg_tot",330.851054367188,303.985316510762,317.612673089294
1,1,"medBMI","HSTK","leg_tot",59.6255825662406,73.9723283385818,69.3937416345284
1,1,"medSBP","HSTK","leg_tot",0,0,0
1,2,"direct","HSTK","leg_tot",43.2201095286224,57.7999252084047,59.0037816361201
1,2,"medBMI","HSTK","leg_tot",9.17195892009279,13.6975282754112,19.1778342283667
1,2,"medSBP","HSTK","leg_tot",0,0,0
1,3,"direct","HSTK","leg_tot",12.8325439632844,21.931993587621,21.2684165357087
1,3,"medBMI","HSTK","leg_tot",2.06057263300374,4.24221827495535,2.77480253817106
1,3,"medSBP","HSTK","leg_tot",0,0,0
1,4,"direct","HSTK","leg_tot",12.9935673336835,21.1713243528523,22.1371461858003
1,4,"medBMI","HSTK","leg_tot",3.20263875105058,5.036670578054,4.41053509995084
1,4,"medSBP","HSTK","leg_tot",0,0,0
0,1,"direct","IHD","leg_tot",978.983164873664,1108.46106461479,1006.27577922884
0,1,"medBMI","IHD","leg_tot",1087.34601327444,977.422746810356,786.375452990183
0,1,"medSBP","IHD","leg_tot",0,0,0
0,2,"direct","IHD","leg_tot",141.812081747429,105.174288710089,151.083540830787
0,2,"medBMI","IHD","leg_tot",97.6069280540335,82.2008898429645,102.444073320756
0,2,"medSBP","IHD","leg_tot",0,0,0
0,3,"direct","IHD","leg_tot",20.6573820512183,4.99709882689239,15.075159603863
0,3,"medBMI","IHD","leg_tot",13.8081546410162,6.35523996933143,16.4980781746597
0,3,"medSBP","IHD","leg_tot",0,0,0
0,4,"direct","IHD","leg_tot",16.3242035072378,29.4973136471685,21.5106404494351
0,4,"medBMI","IHD","leg_tot",16.1266385173118,23.2752993195407,11.5896923594213
0,4,"medSBP","IHD","leg_tot",0,0,0
1,1,"direct","IHD","leg_tot",756.043090570871,400.599838093886,471.054709544121
1,1,"medBMI","IHD","leg_tot",518.789591380169,558.381909392459,720.107539289255
1,1,"medSBP","IHD","leg_tot",0,0,0
1,2,"direct","IHD","leg_tot",47.368958212456,69.3469249837197,135.433475519107
1,2,"medBMI","IHD","leg_tot",29.6322254878596,69.8421780191731,120.97088544772
1,2,"medSBP","IHD","leg_tot",0,0,0
1,3,"direct","IHD","leg_tot",22.3151194103536,28.5247919515616,19.8602721164028
1,3,"medBMI","IHD","leg_tot",21.5090652749103,45.1667044193438,12.6848487972702
1,3,"medSBP","IHD","leg_tot",0,0,0
1,4,"direct","IHD","leg_tot",12.3047774151525,17.1420233738511,31.1519363958068
1,4,"medBMI","IHD","leg_tot",9.8223632340375,12.9668979868427,26.0756898561967
1,4,"medSBP","IHD","leg_tot",0,0,0
0,1,"direct","ISTK","leg_tot",245.461934038171,192.040934226963,191.36104566761
0,1,"medBMI","ISTK","leg_tot",69.5790837866645,48.6278600775649,69.5737093910162
0,1,"medSBP","ISTK","leg_tot",0,0,0
0,2,"direct","ISTK","leg_tot",41.9684667751202,34.4761504555581,40.0625408546489
0,2,"medBMI","ISTK","leg_tot",11.4573663255006,8.46047931314133,8.14923329331955
0,2,"medSBP","ISTK","leg_tot",0,0,0
0,3,"direct","ISTK","leg_tot",4.69374116730107,1.0942283663356,5.3916064419797
0,3,"medBMI","ISTK","leg_tot",1.37193169272769,0.391405787094484,1.27525883864953
0,3,"medSBP","ISTK","leg_tot",0,0,0
0,4,"direct","ISTK","leg_tot",4.68816671783093,8.24528776841688,4.30400984058556
0,4,"medBMI","ISTK","leg_tot",0.812338373002656,1.70688844357289,0.770938649745309
0,4,"medSBP","ISTK","leg_tot",0,0,0
1,1,"direct","ISTK","leg_tot",251.416746082395,410.986944899949,280.108941407223
1,1,"medBMI","ISTK","leg_tot",125.333059310004,68.5537115482425,62.4406987504616
1,1,"medSBP","ISTK","leg_tot",0,0,0
1,2,"direct","ISTK","leg_tot",22.8397222224497,36.3716618816312,77.7281663900913
1,2,"medBMI","ISTK","leg_tot",5.14326423597471,10.3522668165349,16.2310415504018
1,2,"medSBP","ISTK","leg_tot",0,0,0
1,3,"direct","ISTK","leg_tot",13.3423196285389,42.3240189506594,10.6393821327689
1,3,"medBMI","ISTK","leg_tot",3.5826652281846,8.16774176080608,4.53883883172539
1,3,"medSBP","ISTK","leg_tot",0,0,0
1,4,"direct","ISTK","leg_tot",7.08099902205921,10.6696896707381,18.7507002253212
1,4,"medBMI","ISTK","leg_tot",1.27314618748721,2.29675015319869,3.4421742804629
1,4,"medSBP","ISTK","leg_tot",0,0,0
0,1,"direct","OSTK","leg_tot",385.529711979231,535.54914050487,458.887672001911
0,1,"medBMI","OSTK","leg_tot",101.612965060965,111.552118582764,92.1035441422432
0,1,"medSBP","OSTK","leg_tot",0,0,0
0,2,"direct","OSTK","leg_tot",73.7337597684281,73.6706775802826,77.2772123423101
0,2,"medBMI","OSTK","leg_tot",18.5550673626934,16.0186415229174,17.6559794296214
0,2,"medSBP","OSTK","leg_tot",0,0,0
0,3,"direct","OSTK","leg_tot",4.70448359284158,1.56730425910112,7.83700179351948
0,3,"medBMI","OSTK","leg_tot",1.27232647488904,0.404244467986697,1.36940029348598
0,3,"medSBP","OSTK","leg_tot",0,0,0
0,4,"direct","OSTK","leg_tot",6.42851778276258,11.6739858836878,7.34897392583157
0,4,"medBMI","OSTK","leg_tot",1.51424033849664,1.8874550641713,2.13490155273152
0,4,"medSBP","OSTK","leg_tot",0,0,0
1,1,"direct","OSTK","leg_tot",635.382584169716,601.693607367068,419.664751821229
1,1,"medBMI","OSTK","leg_tot",147.781101422853,138.422503791407,145.318817418316
1,1,"medSBP","OSTK","leg_tot",0,0,0
1,2,"direct","OSTK","leg_tot",31.7842435692762,62.0465269755402,113.650713181649
1,2,"medBMI","OSTK","leg_tot",9.2379905745454,13.8517369236401,21.7508904085675
1,2,"medSBP","OSTK","leg_tot",0,0,0
1,3,"direct","OSTK","leg_tot",15.7240849379954,30.3651209421697,14.9198673191797
1,3,"medBMI","OSTK","leg_tot",3.86933606819578,5.10412846915756,4.59392393871048
1,3,"medSBP","OSTK","leg_tot",0,0,0
1,4,"direct","OSTK","leg_tot",11.7632951825917,15.3662738828042,29.3132521940193
1,4,"medBMI","OSTK","leg_tot",2.37384098260883,6.76017382315915,5.59790355689752
1,4,"medSBP","OSTK","leg_tot",0,0,0
